Prompt	Ans	Candidate	Ans	Subject
奈及利亞与<mask>共享边界。	喀麦隆	不伦瑞克, 卢森堡, 尼加拉瓜, 越南, 安省, 維也納, 智利, 布鲁克林区, 皇后區, 喀麦隆	奈及利亞
印度尼西亚与<mask>共享边界。	新加坡	科羅拉多州, 吉尔吉斯斯坦, 韋拉克魯斯州, 加泰罗尼亚, 云南省, 挪威, 爱尔兰共和国, 埃塞俄比亚, 塔吉克斯坦, 新加坡	印度尼西亚
哥斯达黎加与<mask>共享边界。	尼加拉瓜	泰国, 康普顿, 危地马拉, 莫斯科, 基輔, 四川省, 加蓬, 劍橋郡, 丹麦, 尼加拉瓜	哥斯达黎加
格洛斯特郡与<mask>共享边界。	牛津郡	俄罗斯, 坦桑尼亚, 路易斯安那州, 密歇根州, 安省, 德文郡, 老挝, 秘鲁, 塞内加尔, 牛津郡	格洛斯特郡
伯克郡与<mask>共享边界。	白金汉郡	约翰内斯堡, 秘鲁, 匈牙利, 什罗普郡, 皇后區, 贝宁, 海地, 伊利诺伊州, 俄罗斯, 白金汉郡	伯克郡
乍得与<mask>共享边界。	奈及利亞	明尼蘇達州, 马里共和国, 弗吉尼亚州, 广东省, 委內瑞拉, 白金汉郡, 海德堡, 韋拉克魯斯州, 蘇格蘭, 奈及利亞	乍得
朝鲜民主主义人民共和国与<mask>共享边界。	日本	肯塔基州, 以色列, 乌克兰, 格雷羅州, 亞歷山大, 密西西比州, 科索沃, 古吉拉特邦, 波札那, 日本	朝鲜民主主义人民共和国
密蘇里州与<mask>共享边界。	艾奥瓦州	德文郡, 林肯郡, 宾夕法尼亚州, 得克萨斯州, 海德堡, 印度尼西亚, 蒙特內哥羅, 马拉维, 佛罗里达州, 艾奥瓦州	密蘇里州
艾奥瓦州与<mask>共享边界。	威斯康辛州	马来西亚, 纳米比亚, 阿肯色州, 田纳西州, 越南, 白金汉郡, 諾丁漢郡, 俄罗斯, 東京都, 威斯康辛州	艾奥瓦州
林肯郡与<mask>共享边界。	莱斯特郡	马尼拉市, 巴黎, 塞内加尔, 勃兰登堡, 坦桑尼亚, 塔吉克斯坦, 明尼阿波利斯, 布鲁克林区, 喬治亞州, 莱斯特郡	林肯郡
秘鲁与<mask>共享边界。	巴西	密歇根州, 肯尼亚, 苏丹, 亞利桑那州, 亞歷山大, 西班牙, 意大利, 佛罗里达州, 阿塞拜疆, 巴西	秘鲁
新墨西哥州与<mask>共享边界。	得克萨斯州	德文郡, 老挝, 波兰, 俄勒冈州, 波札那, 爱达荷州, 砂拉越, 旁遮普邦, 北京市, 得克萨斯州	新墨西哥州
列支敦斯登与<mask>共享边界。	奥地利	昆西, 加泰罗尼亚, 猶他州, 明尼阿波利斯, 帕萨迪纳, 維多利亞州, 科索沃, 卢旺达, 薩里郡, 奥地利	列支敦斯登
布吉納法索与<mask>共享边界。	迦納	那不勒斯, 德比郡, 林肯郡, 吉尔吉斯斯坦, 汶莱, 科羅拉多州, 維也納, 喀麦隆, 卢森堡, 迦納	布吉納法索
伊朗与<mask>共享边界。	阿富汗	韋拉克魯斯州, 巴西, 肯特郡, 立陶宛, 牛津郡, 亞美尼亞, 四川省, 威爾斯, 哈里亚纳邦, 阿富汗	伊朗
大伦敦与<mask>共享边界。	肯特郡	麻薩諸塞州, 基輔, 伍斯特郡, 猶他州, 卢森堡, 波兰, 希腊, 威爾特郡, 菲律宾, 肯特郡	大伦敦
中央邦与<mask>共享边界。	古吉拉特邦	意大利, 伊利诺伊州, 什罗普郡, 魁北克, 俄勒冈州, 俄罗斯, 基輔, 北京市, 黎巴嫩, 古吉拉特邦	中央邦
萨尔茨吉特与<mask>共享边界。	不伦瑞克	哈里亚纳邦, 巴伐利亚, 非洲, 捷克斯洛伐克, 蘇格蘭, 俾斯麥, 波札那, 格雷羅州, 林肯郡, 不伦瑞克	萨尔茨吉特
肯塔基州与<mask>共享边界。	密蘇里州	科羅拉多州, 哥伦比亚, 叙利亚, 委內瑞拉, 新加坡, 勃兰登堡, 德里, 以色列, 瑞典, 密蘇里州	肯塔基州
北卡罗来纳州与<mask>共享边界。	田纳西州	加拿大, 里昂, 意大利, 贝宁, 萨克森自由州, 坦桑尼亚, 尼日尔, 伯利兹, 伊拉克, 田纳西州	北卡罗来纳州
沃倫州与<mask>共享边界。	波兰	多塞特郡, 埃塞克斯郡, 加蓬, 威爾斯, 捷克斯洛伐克, 羅馬尼亞, 伊利诺伊州, 阿塞拜疆, 内华达州, 波兰	沃倫州
西藏自治区与<mask>共享边界。	云南省	阿尔及利亚, 乍得, 密西西比州, 尼泊尔, 尼日尔, 马尼拉市, 埃塞克斯郡, 喬治亞州, 康普顿, 云南省	西藏自治区
苏联与<mask>共享边界。	波兰	德国, 罗马, 北京市, 比利时, 纳米比亚, 阿尔巴尼亚, 蒙特內哥羅, 薩斯喀徹溫, 密西西比州, 波兰	苏联
劍橋郡与<mask>共享边界。	薩福克郡	阿塞拜疆, 布鲁克林区, 奥斯陆, 育空, 威爾特郡, 尼泊尔, 马来西亚, 科羅拉多州, 日本, 薩福克郡	劍橋郡
基辅州与<mask>共享边界。	基輔	秘鲁, 密歇根州, 里昂, 广东省, 旁遮普邦, 多塞特郡, 塔吉克斯坦, 日本, 利比里亚, 基輔	基辅州
阿拉伯国家联盟与<mask>共享边界。	埃塞俄比亚	康普顿, 斯洛文尼亚, 乍得, 马里兰州, 中華民國, 老挝, 諾森伯蘭郡, 伊拉克, 几内亚, 埃塞俄比亚	阿拉伯国家联盟
安大略省与<mask>共享边界。	宾夕法尼亚州	薩福克郡, 克罗地亚, 斯洛伐克, 布鲁克林区, 肯塔基州, 亞歷山大, 什罗普郡, 育空, 內布拉斯加州, 宾夕法尼亚州	安大略省
明斯克州与<mask>共享边界。	明斯克	肯尼亚, 東京都, 阿萨姆邦, 佛罗里达州, 艾伯塔省, 英格兰, 昆西, 马哈拉施特拉邦, 不来梅, 明斯克	明斯克州
什罗普郡与<mask>共享边界。	斯塔福德郡	亞利桑那州, 意大利, 泰国, 薩福克郡, 危地马拉, 布鲁克林区, 拉脫維亞, 白金汉郡, 蒙大拿州, 斯塔福德郡	什罗普郡
智利与<mask>共享边界。	秘鲁	薩斯喀徹溫, 瑞士, 兰开夏郡, 布鲁克林区, 几内亚, 尼加拉瓜, 安大略省, 阿曼, 立陶宛, 秘鲁	智利
利贝雷茨州与<mask>共享边界。	萨克森自由州	智利, 麻薩諸塞州, 卢森堡, 北京市, 林肯郡, 马里兰州, 冰岛, 白金汉郡, 汉堡, 萨克森自由州	利贝雷茨州
塞纳河畔伊夫里与<mask>共享边界。	巴黎	叙利亚, 阿富汗, 马拉维, 旁遮普邦, 韋拉克魯斯州, 罗马, 白金汉郡, 東京都, 印第安纳州, 巴黎	塞纳河畔伊夫里
埃及与<mask>共享边界。	利比亚	佛罗里达州, 加拿大, 多塞特郡, 沃里克郡, 坦桑尼亚, 瑞士, 白俄罗斯, 維也納, 吉尔吉斯斯坦, 利比亚	埃及
匈牙利与<mask>共享边界。	乌克兰	奥斯陆, 卢旺达, 莱斯特郡, 柴郡, 广东省, 马来西亚, 堪薩斯州, 巴黎, 加拿大, 乌克兰	匈牙利
波札那与<mask>共享边界。	辛巴威	斯塔福德郡, 漢普郡, 匈牙利, 科索沃, 巴基斯坦, 白金汉郡, 路易斯安那州, 密歇根州, 特伦甘纳邦, 辛巴威	波札那
爱沙尼亚与<mask>共享边界。	俄罗斯	加利福尼亚州, 明尼蘇達州, 赫勒拿, 沃里克郡, 汉堡, 牛津郡, 格雷羅州, 乌克兰, 黑森, 俄罗斯	爱沙尼亚
阿尔及利亚与<mask>共享边界。	尼日尔	卢旺达, 赫尔辛基, 特伦甘纳邦, 马拉维, 拉脫維亞, 哈里亚纳邦, 肯特郡, 厄瓜多尔, 威爾斯, 尼日尔	阿尔及利亚
马拉维与<mask>共享边界。	赞比亚	里昂, 阿富汗, 爱尔兰共和国, 帕萨迪纳, 苏丹, 多特蒙德, 埃塞俄比亚, 路易斯安那州, 塞内加尔, 赞比亚	马拉维
马恩河谷省与<mask>共享边界。	巴黎	伊拉克, 森麻實郡, 特伦甘纳邦, 以色列, 波札那, 威斯康辛州, 黑森, 伊朗, 阿拉斯加州, 巴黎	马恩河谷省
美国与<mask>共享边界。	加拿大	田纳西州, 賽普勒斯, 德国, 爱达荷州, 亞利桑那州, 萨尔茨堡州, 蒙特內哥羅, 老挝, 塞尔维亚, 加拿大	美国
马哈拉施特拉邦与<mask>共享边界。	卡纳塔克邦	几内亚, 云南省, 巴拿马, 斯塔福德郡, 林肯郡, 尼泊尔, 乌克兰, 印度, 布鲁塞尔市, 卡纳塔克邦	马哈拉施特拉邦
科羅拉多州与<mask>共享边界。	怀俄明州	俄亥俄州, 拉脫維亞, 阿拉斯加州, 贝宁, 弗吉尼亚州, 苏丹, 阿尔巴尼亚, 艾伯塔省, 賽普勒斯, 怀俄明州	科羅拉多州
喜马偕尔邦与<mask>共享边界。	哈里亚纳邦	斯洛伐克, 黑森, 土耳其, 孟加拉国, 科索沃, 保加利亚, 拉脫維亞, 几内亚, 赫尔辛基, 哈里亚纳邦	喜马偕尔邦
马里兰州与<mask>共享边界。	宾夕法尼亚州	威斯康辛州, 埃塞俄比亚, 直布罗陀, 育空, 利比亚, 明尼蘇達州, 约翰内斯堡, 伊利诺伊州, 卢旺达, 宾夕法尼亚州	马里兰州
几内亚与<mask>共享边界。	利比里亚	奈及利亞, 四川省, 阿萨姆邦, 罗马, 苏丹, 巴拿马, 昆士蘭州, 保加利亚, 果阿邦, 利比里亚	几内亚
萨尔瓦多与<mask>共享边界。	危地马拉	羅馬尼亞, 海德堡, 旁遮普邦, 皇后區, 不伦瑞克, 马拉维, 云南省, 牛津郡, 塞内加尔, 危地马拉	萨尔瓦多
薩福克郡与<mask>共享边界。	埃塞克斯郡	俄罗斯, 加泰罗尼亚, 田纳西州, 莫斯科, 昆西, 塔吉克斯坦, 勃兰登堡, 伍斯特郡, 密蘇里州, 埃塞克斯郡	薩福克郡
柴郡与<mask>共享边界。	什罗普郡	爱尔兰共和国, 內布拉斯加州, 英格兰, 安大略省, 土耳其, 不伦瑞克, 莫桑比克, 拉贾斯坦邦, 智利, 什罗普郡	柴郡
诺福克郡与<mask>共享边界。	劍橋郡	波札那, 玻利維亞, 泰国, 羅馬尼亞, 拉贾斯坦邦, 希腊, 叙利亚, 蒙古国, 莫桑比克, 劍橋郡	诺福克郡
中华人民共和国与<mask>共享边界。	蒙古国	伯利兹, 猶他州, 中華民國, 挪威, 埃及, 威爾特郡, 加蓬, 蘇格蘭, 汶莱, 蒙古国	中华人民共和国
突尼西亞与<mask>共享边界。	利比亚	罗马, 多塞特郡, 埃塞克斯郡, 奥斯陆, 諾丁漢郡, 黎巴嫩, 爱尔兰共和国, 莫斯科, 瑞典, 利比亚	突尼西亞
列支敦斯登与<mask>共享边界。	瑞士	辛巴威, 多塞特郡, 卢旺达, 上海市, 伊利诺伊州, 迦納, 佛罗里达州, 法国, 日本, 瑞士	列支敦斯登
曼哈頓与<mask>共享边界。	布鲁克林区	帕萨迪纳, 阿拉贡, 亞歷山大, 马里兰州, 阿富汗, 德比郡, 罗马, 沃里克郡, 约旦, 布鲁克林区	曼哈頓
諾丁漢郡与<mask>共享边界。	德比郡	維多利亞州, 俾斯麥, 罗马, 埃塞俄比亚, 賽普勒斯, 摩尔多瓦, 马里兰州, 俄罗斯, 亚拉巴马州, 德比郡	諾丁漢郡
卡羅維發利州与<mask>共享边界。	德国	奈及利亞, 亚拉巴马州, 卢森堡, 马来西亚, 塔吉克斯坦, 育空, 阿根廷, 喬治亞州, 昆西, 德国	卡羅維發利州
索马里与<mask>共享边界。	肯尼亚	兰开夏郡, 猶他州, 智利, 危地马拉, 維也納, 佛蒙特州, 威爾斯, 艾奥瓦州, 爱达荷州, 肯尼亚	索马里
内华达州与<mask>共享边界。	亞利桑那州	格雷羅州, 伊拉克, 埃及, 哈里亚纳邦, 波札那, 薩里郡, 德里, 特拉华州, 薩福克郡, 亞利桑那州	内华达州
古吉拉特邦与<mask>共享边界。	拉贾斯坦邦	内华达州, 纳米比亚, 加蓬, 育空, 勃兰登堡, 危地马拉, 利比里亚, 捷克斯洛伐克, 马里共和国, 拉贾斯坦邦	古吉拉特邦
英格兰与<mask>共享边界。	威爾斯	立陶宛, 伯利兹, 几内亚, 拉贾斯坦邦, 托斯卡纳, 奥地利, 巴西, 不伦瑞克, 非洲, 威爾斯	英格兰
林肯郡与<mask>共享边界。	諾丁漢郡	明尼阿波利斯, 萨克森自由州, 安大略省, 蘇格蘭, 奧克拉荷馬州, 阿富汗, 格鲁吉亚, 上海市, 俄勒冈州, 諾丁漢郡	林肯郡
乌拉圭与<mask>共享边界。	巴西	密歇根州, 厄瓜多尔, 日本, 亞歷山大, 赫尔辛基, 奧克拉荷馬州, 多塞特郡, 阿富汗, 瑞典, 巴西	乌拉圭
波士顿与<mask>共享边界。	昆西	法兰德斯, 马里兰州, 汉堡, 北京市, 卡纳塔克邦, 巴西, 冰岛, 不伦瑞克, 砂拉越, 昆西	波士顿
帕莱斯特里纳 (城镇)与<mask>共享边界。	罗马	非洲, 泰国, 马拉维, 柬埔寨, 塔吉克斯坦, 昆西, 黎巴嫩, 托斯卡纳, 加蓬, 罗马	帕莱斯特里纳 (城镇)
塔斯馬尼亞州与<mask>共享边界。	維多利亞州	加泰罗尼亚, 莫斯科, 希腊, 蒙古国, 路易斯安那州, 埃塞俄比亚, 昆士蘭州, 白俄罗斯, 黑森, 維多利亞州	塔斯馬尼亞州
保加利亚与<mask>共享边界。	南斯拉夫	薩福克郡, 西班牙, 亞歷山大, 智利, 特伦甘纳邦, 肯塔基州, 伍斯特郡, 委內瑞拉, 葡萄牙, 南斯拉夫	保加利亚
北賽普勒斯土耳其共和國与<mask>共享边界。	賽普勒斯	佛罗里达州, 喬治亞州, 英格兰, 德文郡, 喀麦隆, 怀俄明州, 弗吉尼亚州, 四川省, 格雷羅州, 賽普勒斯	北賽普勒斯土耳其共和國
朝鲜民主主义人民共和国与<mask>共享边界。	俄罗斯	喀麦隆, 阿肯色州, 委內瑞拉, 俄勒冈州, 迦納, 巴伐利亚, 波兰, 海地, 得克萨斯州, 俄罗斯	朝鲜民主主义人民共和国
阿塞拜疆与<mask>共享边界。	亞美尼亞	塞内加尔, 汉堡, 哈里亚纳邦, 弗吉尼亚州, 黎巴嫩, 立陶宛, 瑞典, 俄亥俄州, 奧克拉荷馬州, 亞美尼亞	阿塞拜疆
卢旺达与<mask>共享边界。	乌干达	马里兰州, 卢森堡, 亞利桑那州, 尼加拉瓜, 諾丁漢郡, 亞美尼亞, 越南, 马尼拉市, 巴伐利亚, 乌干达	卢旺达
斯塔福德郡与<mask>共享边界。	柴郡	菲律宾, 捷克斯洛伐克, 哈里亚纳邦, 蘇格蘭, 哥伦比亚, 伍斯特郡, 俄罗斯, 马来西亚, 阿富汗, 柴郡	斯塔福德郡
阿肯色州与<mask>共享边界。	密西西比州	卡纳塔克邦, 马拉维, 巴拿马, 白俄罗斯, 巴拉圭, 泰国, 科索沃, 赫尔辛基, 牛津郡, 密西西比州	阿肯色州
内华达州与<mask>共享边界。	加利福尼亚州	海地, 拉脫維亞, 沙巴, 田纳西州, 韋拉克魯斯州, 老挝, 坦桑尼亚, 阿萨姆邦, 马哈拉施特拉邦, 加利福尼亚州	内华达州
密歇根州与<mask>共享边界。	安大略省	南斯拉夫, 卡纳塔克邦, 亞歷山大, 格鲁吉亚, 旁遮普邦, 首爾, 得克萨斯州, 格洛斯特郡, 佛蒙特州, 安大略省	密歇根州
奥普兰与<mask>共享边界。	奥斯陆	哈里亚纳邦, 辛巴威, 萨尔茨堡州, 諾森伯蘭郡, 密歇根州, 罗马, 乌干达, 牛津郡, 猶他州, 奥斯陆	奥普兰
頓涅茨克人民共和國与<mask>共享边界。	俄罗斯	立陶宛, 維也納, 马里共和国, 安大略省, 瑞士, 拉脫維亞, 伊朗, 艾奥瓦州, 圭亚那, 俄罗斯	頓涅茨克人民共和國
英国与<mask>共享边界。	爱尔兰共和国	麻薩諸塞州, 南斯拉夫, 冰岛, 亚拉巴马州, 叙利亚, 赫尔辛基, 蒙特內哥羅, 勃兰登堡, 格鲁吉亚, 爱尔兰共和国	英国
尼日尔与<mask>共享边界。	利比亚	康普顿, 印度, 猶他州, 托斯卡纳, 蒙古国, 不伦瑞克, 特拉华州, 沃里克郡, 加泰罗尼亚, 利比亚	尼日尔
勃兰登堡与<mask>共享边界。	萨克森自由州	克罗地亚, 老挝, 德国, 斯洛伐克, 威斯康辛州, 马拉维, 喀麦隆, 阿拉斯加州, 拉贾斯坦邦, 萨克森自由州	勃兰登堡
薩福克郡与<mask>共享边界。	劍橋郡	奈及利亞, 卢森堡, 马来西亚, 密蘇里州, 康普顿, 挪威, 新加坡, 猶他州, 昆士蘭州, 劍橋郡	薩福克郡
塞内加尔与<mask>共享边界。	几内亚	阿根廷, 印度尼西亚, 克罗地亚, 匈牙利, 尼日尔, 麻薩諸塞州, 加拿大, 什罗普郡, 法兰德斯, 几内亚	塞内加尔
圭亚那与<mask>共享边界。	委內瑞拉	新加坡, 萨克森自由州, 马尼拉市, 昆士蘭州, 日本, 纳米比亚, 卢旺达, 內布拉斯加州, 萨尔茨堡州, 委內瑞拉	圭亚那
伊利诺伊州与<mask>共享边界。	肯塔基州	广东省, 乌兹别克斯坦, 奈及利亞, 圭亚那, 智利, 麻薩諸塞州, 秘鲁, 奥斯陆, 德比郡, 肯塔基州	伊利诺伊州
科特迪瓦与<mask>共享边界。	利比里亚	阿萨姆邦, 萨尔茨堡州, 中華民國, 圭亚那, 也门, 阿拉斯加州, 厄瓜多尔, 南斯拉夫, 什罗普郡, 利比里亚	科特迪瓦
多塞特郡与<mask>共享边界。	森麻實郡	马哈拉施特拉邦, 四川省, 塞尔维亚, 白金汉郡, 丹麦, 肯尼亚, 特拉华州, 蒙古国, 薩里郡, 森麻實郡	多塞特郡
魁北克与<mask>共享边界。	安大略省	玻利維亞, 智利, 格洛斯特郡, 德文郡, 纳米比亚, 加泰罗尼亚, 保加利亚, 路易斯安那州, 奈及利亞, 安大略省	魁北克
内华达州与<mask>共享边界。	俄勒冈州	阿塞拜疆, 伍斯特郡, 林肯郡, 克罗地亚, 薩斯喀徹溫, 海地, 蒙大拿州, 巴基斯坦, 吉尔吉斯斯坦, 俄勒冈州	内华达州
塔吉克斯坦与<mask>共享边界。	吉尔吉斯斯坦	加蓬, 俾斯麥, 阿根廷, 汉堡, 卢旺达, 危地马拉, 索马里, 維也納, 奥地利, 吉尔吉斯斯坦	塔吉克斯坦
加泰罗尼亚与<mask>共享边界。	法国	爱达荷州, 日本, 薩斯喀徹溫, 格洛斯特郡, 危地马拉, 明尼阿波利斯, 捷克斯洛伐克, 赫特福德郡, 塞内加尔, 法国	加泰罗尼亚
布鲁克林区与<mask>共享边界。	皇后區	特拉华州, 什罗普郡, 爱达荷州, 马来西亚, 匈牙利, 魁北克, 南斯拉夫, 罗马, 佛罗里达州, 皇后區	布鲁克林区
埃塞克斯郡与<mask>共享边界。	劍橋郡	瑞士, 育空, 尼加拉瓜, 波兰, 赫勒拿, 葡萄牙, 马里共和国, 勃兰登堡, 布鲁塞尔市, 劍橋郡	埃塞克斯郡
信德省与<mask>共享边界。	古吉拉特邦	印第安纳州, 多塞特郡, 海地, 布鲁克林区, 立陶宛, 科羅拉多州, 波兰, 那不勒斯, 喬治亞州, 古吉拉特邦	信德省
堪薩斯州与<mask>共享边界。	科羅拉多州	蒙大拿州, 赞比亚, 明斯克, 阿富汗, 田纳西州, 俄亥俄州, 明尼阿波利斯, 巴拉圭, 萨克森自由州, 科羅拉多州	堪薩斯州
吉布提与<mask>共享边界。	索马里	亞歷山大, 蒙大拿州, 布鲁克林区, 萨克森自由州, 波札那, 乌干达, 喀麦隆, 爱达荷州, 也门, 索马里	吉布提
巴基斯坦与<mask>共享边界。	伊朗	科索沃, 叙利亚, 温莎, 非洲, 伊拉克, 明尼蘇達州, 苏丹, 育空, 奥斯陆, 伊朗	巴基斯坦
歐亞大陸与<mask>共享边界。	非洲	马来西亚, 尼加拉瓜, 牛津郡, 乌兹别克斯坦, 堪薩斯州, 密歇根州, 勃兰登堡, 格洛斯特郡, 東京都, 非洲	歐亞大陸
上塞纳省与<mask>共享边界。	巴黎	赫特福德郡, 安省, 威爾特郡, 温莎, 云南省, 乌克兰, 沙巴, 埃塞俄比亚, 塞尔维亚, 巴黎	上塞纳省
北方邦与<mask>共享边界。	德里	白金汉郡, 温莎, 广东省, 阿尔及利亚, 印度尼西亚, 赞比亚, 克罗地亚, 加利福尼亚州, 弗吉尼亚州, 德里	北方邦
田纳西州与<mask>共享边界。	肯塔基州	法国, 威爾斯, 阿肯色州, 吉尔吉斯斯坦, 埃及, 印度尼西亚, 薩里郡, 田纳西州, 得克萨斯州, 肯塔基州	田纳西州
佛蒙特州与<mask>共享边界。	麻薩諸塞州	伊拉克, 冰岛, 以色列, 明斯克, 奈及利亞, 巴拿马, 斯塔福德郡, 黎巴嫩, 俄勒冈州, 麻薩諸塞州	佛蒙特州
不列颠哥伦比亚与<mask>共享边界。	育空	勃兰登堡, 约翰内斯堡, 維多利亞州, 海地, 汶莱, 安大略省, 諾森伯蘭郡, 非洲, 密歇根州, 育空	不列颠哥伦比亚
芬兰与<mask>共享边界。	俄罗斯	马里兰州, 多特蒙德, 伊拉克, 意大利, 希腊, 阿塞拜疆, 坦桑尼亚, 蘇格蘭, 菲律宾, 俄罗斯	芬兰
伊朗与<mask>共享边界。	伊拉克	伊朗, 威爾斯, 莫斯科, 塔吉克斯坦, 乌克兰, 多特蒙德, 印第安纳州, 哥伦比亚, 科羅拉多州, 伊拉克	伊朗
威爾特郡与<mask>共享边界。	森麻實郡	薩福克郡, 罗马, 葡萄牙, 加拿大, 斯塔福德郡, 奈及利亞, 蒙特內哥羅, 叙利亚, 柴郡, 森麻實郡	威爾特郡
尼泊尔与<mask>共享边界。	印度	斯塔福德郡, 云南省, 巴伐利亚, 魁北克, 特伦甘纳邦, 昆西, 葡萄牙, 埃塞克斯郡, 多特蒙德, 印度	尼泊尔
麻薩諸塞州与<mask>共享边界。	佛蒙特州	奈及利亞, 什罗普郡, 蘇格蘭, 莫斯科, 希腊, 保加利亚, 佛罗里达州, 阿萨姆邦, 乌克兰, 佛蒙特州	麻薩諸塞州
汶莱与<mask>共享边界。	马来西亚	赫特福德郡, 尼日尔, 比利时, 肯特郡, 昆士蘭州, 諾森伯蘭郡, 維多利亞州, 也门, 巴基斯坦, 马来西亚	汶莱
俄罗斯与<mask>共享边界。	波兰	广东省, 得克萨斯州, 巴拿马, 哈里亚纳邦, 德里, 西班牙, 奥斯陆, 印第安纳州, 捷克斯洛伐克, 波兰	俄罗斯
曼尼托巴与<mask>共享边界。	安大略省	安省, 加拿大, 諾丁漢郡, 旁遮普邦, 里昂, 马拉维, 砂拉越, 阿尔及利亚, 怀俄明州, 安大略省	曼尼托巴
哈里亚纳邦与<mask>共享边界。	旁遮普邦	布鲁塞尔市, 韋拉克魯斯州, 內布拉斯加州, 土耳其, 纳米比亚, 砂拉越, 羅馬尼亞, 亞美尼亞, 德里, 旁遮普邦	哈里亚纳邦
波札那与<mask>共享边界。	赞比亚	坦桑尼亚, 路易斯安那州, 土耳其, 特拉华州, 首爾, 阿尔及利亚, 马尼拉市, 法兰德斯, 勃兰登堡, 赞比亚	波札那
科特迪瓦与<mask>共享边界。	几内亚	萨尔茨堡州, 艾奥瓦州, 印度尼西亚, 羅馬尼亞, 漢普郡, 特伦甘纳邦, 乍得, 印度, 阿萨姆邦, 几内亚	科特迪瓦
苏联与<mask>共享边界。	伊朗	艾伯塔省, 玻利維亞, 旁遮普邦, 纳米比亚, 內布拉斯加州, 加利福尼亚州, 立陶宛, 老挝, 德国, 伊朗	苏联
日本与<mask>共享边界。	中華民國	以色列, 巴拿马, 英格兰, 海德堡, 波兰, 萨克森自由州, 亞美尼亞, 智利, 特拉华州, 中華民國	日本
艾奥瓦州与<mask>共享边界。	內布拉斯加州	斯洛伐克, 莱斯特郡, 亞美尼亞, 马拉维, 孟加拉国, 尼泊尔, 马哈拉施特拉邦, 密西西比州, 阿尔巴尼亚, 內布拉斯加州	艾奥瓦州
密蘇里州与<mask>共享边界。	田纳西州	四川省, 阿曼, 弗吉尼亚州, 玻利維亞, 帕萨迪纳, 奈及利亞, 迦納, 云南省, 苏丹, 田纳西州	密蘇里州
密蘇里州与<mask>共享边界。	阿肯色州	蒙特內哥羅, 乌克兰, 育空, 加蓬, 格鲁吉亚, 北安普敦郡, 圭亚那, 俄勒冈州, 俾斯麥, 阿肯色州	密蘇里州
中华人民共和国与<mask>共享边界。	吉尔吉斯斯坦	砂拉越, 保加利亚, 明尼阿波利斯, 海德堡, 萨尔茨堡州, 上海市, 東京都, 牛津郡, 斯洛伐克, 吉尔吉斯斯坦	中华人民共和国
维勒班与<mask>共享边界。	里昂	圭亚那, 格洛斯特郡, 奈及利亞, 宾夕法尼亚州, 拉贾斯坦邦, 丹麦, 俄勒冈州, 阿富汗, 諾森伯蘭郡, 里昂	维勒班
奥地利与<mask>共享边界。	意大利	密西西比州, 德国, 利比里亚, 喀麦隆, 埃塞克斯郡, 威斯康辛州, 塞内加尔, 赞比亚, 巴西, 意大利	奥地利
斯洛伐克与<mask>共享边界。	奥地利	康普顿, 丹麦, 爱尔兰共和国, 俄罗斯, 乌克兰, 皮埃蒙特, 威爾特郡, 斯塔福德郡, 牛津郡, 奥地利	斯洛伐克
德国与<mask>共享边界。	卢森堡	阿拉贡, 克罗地亚, 拉脫維亞, 索马里, 阿曼, 森麻實郡, 育空, 卢旺达, 约旦, 卢森堡	德国
土耳其与<mask>共享边界。	保加利亚	喬治亞州, 特伦甘纳邦, 瑞士, 洛林, 德比郡, 阿尔及利亚, 威爾斯, 委內瑞拉, 印度, 保加利亚	土耳其
宾夕法尼亚州与<mask>共享边界。	马里兰州	法国, 艾伯塔省, 諾丁漢郡, 利比里亚, 格雷羅州, 埃塞俄比亚, 辛巴威, 明尼阿波利斯, 伊利诺伊州, 马里兰州	宾夕法尼亚州
西維吉尼亞州与<mask>共享边界。	宾夕法尼亚州	森麻實郡, 马拉维, 砂拉越, 多特蒙德, 乌兹别克斯坦, 沃里克郡, 加拿大, 劍橋郡, 田纳西州, 宾夕法尼亚州	西維吉尼亞州
欧洲联盟与<mask>共享边界。	蒙特內哥羅	哥伦比亚, 苏丹, 以色列, 巴拿马, 德里, 那不勒斯, 几内亚, 喀麦隆, 維也納, 蒙特內哥羅	欧洲联盟
大韩民国与<mask>共享边界。	日本	莱斯特郡, 西班牙, 几内亚, 泰国, 佛蒙特州, 汉堡, 法国, 尼日尔, 首爾, 日本	大韩民国
马卡蒂与<mask>共享边界。	马尼拉市	萨尔茨堡州, 秘鲁, 阿尔巴尼亚, 埃及, 赫勒拿, 羅馬尼亞, 猶他州, 斯洛文尼亚, 賽普勒斯, 马尼拉市	马卡蒂
亞利桑那州与<mask>共享边界。	猶他州	斯洛文尼亚, 賽普勒斯, 马哈拉施特拉邦, 弗吉尼亚州, 托斯卡纳, 阿肯色州, 魁北克, 厄瓜多尔, 纳米比亚, 猶他州	亞利桑那州
滨海阿尔卑斯省与<mask>共享边界。	皮埃蒙特	佛蒙特州, 尼加拉瓜, 利比亚, 艾伯塔省, 里昂, 辛巴威, 匈牙利, 巴伐利亚, 奥斯陆, 皮埃蒙特	滨海阿尔卑斯省
利比亚与<mask>共享边界。	尼日尔	艾伯塔省, 明斯克, 非洲, 沙巴, 森麻實郡, 波札那, 弗吉尼亚州, 北安普敦郡, 利比亚, 尼日尔	利比亚
