Prompt	Ans	Candidate Ans	Subject
יוזף פראונהופר עובד בתחום <mask>.	פיזיקה	רפואה, מוזיקאי, מדע, אקולוגיה, מתמטיקה, ג'אז, כימיה, מתמטיקאי, ארכאולוגיה, פיזיקה	יוזף פראונהופר
שינאיצ'ירו טומונאגה עובד בתחום <mask>.	פיזיקה	לוגיקה, גאולוגיה, פילוסופיה, תאולוגיה, אסטרונום, כלכלן, בודהיזם, מדע, פסיכולוגיה, פיזיקה	שינאיצ'ירו טומונאגה
הרמן שוורץ עובד בתחום <mask>.	מתמטיקה	אסטרונום, פסיכולוגיה, מחזאי, פיזיקה, מועדון לילה, מוזיקאי, גאומטריה, אסטרונומיה, פיזיולוגיה, מתמטיקה	הרמן שוורץ
ז'אן לה רון ד'אלמבר עובד בתחום <mask>.	מתמטיקה	כימיה, מחבר רומנים, פיזיולוגיה, גנטיקה, פילוסופיה, ביולוגיה, רפואה, ארכאולוגיה, מוזיקאי, מתמטיקה	ז'אן לה רון ד'אלמבר
לוקה פאצ'ולי עובד בתחום <mask>.	מתמטיקה	רפואה, אסטרונום, בלשנות, פסיכולוגיה, אסטרונומיה, עופות, פילוסופיה, בודהיזם, ביולוגיה, מתמטיקה	לוקה פאצ'ולי
ויטאלי גינזבורג עובד בתחום <mask>.	פיזיקה	גאוגרפיה, ג'אז, ארכאולוגיה, מחזאי, טופולוגיה, אסטרונומיה, עופות, פילוסופיה, כימיה, פיזיקה	ויטאלי גינזבורג
סה-מה צ'יאן עובד בתחום <mask>.	היסטוריה	רפואה, גאולוגיה, מועדון לילה, עופות, אנטומיה, אתר אינטרנט, אקולוגיה, מחזאי, טרור, היסטוריה	סה-מה צ'יאן
תלמי עובד בתחום <mask>.	מתמטיקאי	מחזאי, עופות, טרור, טופולוגיה, רפואה, אסטרונום, גאומטריה, מדע, מוזיקאי, מתמטיקאי	תלמי
ז'אן פיאז'ה עובד בתחום <mask>.	פסיכולוגיה	אופרה, לוגיקה, סוציולוגיה, בודהיזם, תאולוגיה, כימיה, אתר אינטרנט, אנטומיה, ארכאולוגיה, פסיכולוגיה	ז'אן פיאז'ה
סטפן בנך עובד בתחום <mask>.	מתמטיקה	לוגיקה, אסטרונומיה, ביולוגיה, ארכאולוגיה, פיזיולוגיה, מדע, סוציולוגיה, טרור, טופולוגיה, מתמטיקה	סטפן בנך
ג'וזף פריסטלי עובד בתחום <mask>.	פילוסופיה	פיזיקה, פסיכולוגיה, כלכלה, אנטומיה, רפואה, טרור, מחזאי, גאומטריה, מתמטיקה, פילוסופיה	ג'וזף פריסטלי
קורט לוין עובד בתחום <mask>.	פסיכולוגיה	כימיה, מחזאי, אנטומיה, כלכלה, אסטרונומיה, כלכלן, לוגיקה, אופרה, בודהיזם, פסיכולוגיה	קורט לוין
ג'יימס קלרק מקסוול עובד בתחום <mask>.	פיזיקה	רפואה, גאוגרפיה, פסיכולוגיה, כלכלה, אופרה, אסטרונומיה, טרור, בודהיזם, ביולוגיה, פיזיקה	ג'יימס קלרק מקסוול
אלפרד מרשל עובד בתחום <mask>.	כלכלה	פיזיקה, גאוגרפיה, ביולוגיה, בודהיזם, מדע, גאומטריה, אסטרונומיה, מתמטיקאי, לוגיקה, כלכלה	אלפרד מרשל
ניקולאוס קופרניקוס עובד בתחום <mask>.	אסטרונומיה	לוגיקה, טופולוגיה, ארכאולוגיה, מדע, עופות, גאוגרפיה, טרור, מועדון לילה, ביולוגיה, אסטרונומיה	ניקולאוס קופרניקוס
אריק מסקין עובד בתחום <mask>.	כלכלן	בודהיזם, מחבר רומנים, אסטרונומיה, מדע, אקולוגיה, סוציולוגיה, אנטומיה, אסטרונום, רפואה, כלכלן	אריק מסקין
ג'ארד דיימונד עובד בתחום <mask>.	אקולוגיה	כימיה, ארכאולוגיה, גאולוגיה, לוגיקה, פיזיקה, אתר אינטרנט, מדע, אסטרונום, אפרטהייד, אקולוגיה	ג'ארד דיימונד
אנדריי קולמוגורוב עובד בתחום <mask>.	גאומטריה	ביולוגיה, פיזיקה, בלשנות, מחזאי, מתמטיקה, אתר אינטרנט, סוציולוגיה, מחבר רומנים, ג'אז, גאומטריה	אנדריי קולמוגורוב
לואי ז'וזף גה-ליסאק עובד בתחום <mask>.	כימיה	אסטרונומיה, עופות, היסטוריה, גאוגרפיה, מוזיקאי, לוגיקה, מחזאי, כלכלה, מחבר רומנים, כימיה	לואי ז'וזף גה-ליסאק
אוקטאן עובד בתחום <mask>.	כימיה	בלשנות, טופולוגיה, אתר אינטרנט, לוגיקה, אפרטהייד, אופרה, מדע, היסטוריה, מחבר רומנים, כימיה	אוקטאן
דניאל ברנולי עובד בתחום <mask>.	פיזיקה	רפואה, ארכאולוגיה, עופות, תאולוגיה, מחזאי, פסיכולוגיה, אופרה, אסטרונום, פילוסופיה, פיזיקה	דניאל ברנולי
מייקל פאראדיי עובד בתחום <mask>.	פיזיקה	עופות, ביולוגיה, אופרה, בודהיזם, כלכלה, טופולוגיה, היסטוריה, רפואה, פסיכולוגיה, פיזיקה	מייקל פאראדיי
האמפרי דייווי עובד בתחום <mask>.	כימיה	מחזאי, כלכלן, פסיכולוגיה, סוציולוגיה, פילוסופיה, לוגיקה, ג'אז, מחבר רומנים, גאוגרפיה, כימיה	האמפרי דייווי
אנרי מואסאן עובד בתחום <mask>.	כימיה	אתר אינטרנט, לוגיקה, מחבר רומנים, מתמטיקה, טופולוגיה, כלכלה, אסטרונום, טרור, מועדון לילה, כימיה	אנרי מואסאן
פייר קירי עובד בתחום <mask>.	פיזיקה	כלכלה, תאולוגיה, מחזאי, גאומטריה, ארכאולוגיה, פילוסופיה, מחבר רומנים, פסיכולוגיה, ג'אז, פיזיקה	פייר קירי
גוסטב קירכהוף עובד בתחום <mask>.	פיזיקה	טופולוגיה, מתמטיקאי, תאולוגיה, מדע, פילוסופיה, מתמטיקה, בלשנות, אפרטהייד, רפואה, פיזיקה	גוסטב קירכהוף
נורברט וינר עובד בתחום <mask>.	מתמטיקה	לוגיקה, בודהיזם, אופרה, כימיה, אקולוגיה, סוציולוגיה, תאולוגיה, פילוסופיה, גאוגרפיה, מתמטיקה	נורברט וינר
אורבן לה-ורייה עובד בתחום <mask>.	אסטרונומיה	תאולוגיה, פיזיולוגיה, מועדון לילה, בודהיזם, גאוגרפיה, אנטומיה, ביולוגיה, אתר אינטרנט, גאולוגיה, אסטרונומיה	אורבן לה-ורייה
יוהאן הויזינחה עובד בתחום <mask>.	היסטוריה	מתמטיקאי, ג'אז, פיזיקה, מחבר רומנים, בלשנות, מתמטיקה, גאוגרפיה, רפואה, עופות, היסטוריה	יוהאן הויזינחה
Science עובד בתחום <mask>.	מדע	מוזיקאי, גאומטריה, תאולוגיה, עופות, לוגיקה, פסיכולוגיה, ג'אז, אקולוגיה, אסטרונום, מדע	Science
אדוארד טלר עובד בתחום <mask>.	פיזיקה	גנטיקה, בודהיזם, מתמטיקה, כלכלה, לוגיקה, אסטרונום, אנטומיה, סוציולוגיה, ג'אז, פיזיקה	אדוארד טלר
לד זפלין עובד בתחום <mask>.	מוזיקאי	ארכאולוגיה, כלכלה, ביולוגיה, לוגיקה, בלשנות, פסיכולוגיה, גאולוגיה, אנטומיה, גנטיקה, מוזיקאי	לד זפלין
ארנסט לורנס עובד בתחום <mask>.	פיזיקה	מדע, עופות, אנטומיה, היסטוריה, אסטרונומיה, טופולוגיה, לוגיקה, רפואה, מועדון לילה, פיזיקה	ארנסט לורנס
מארי קירי עובד בתחום <mask>.	כימיה	כלכלה, אסטרונום, מדע, בודהיזם, אקולוגיה, אתר אינטרנט, ג'אז, מתמטיקאי, מתמטיקה, כימיה	מארי קירי
ג'ון נפייר עובד בתחום <mask>.	מתמטיקה	בלשנות, תאולוגיה, אסטרונום, אופרה, מוזיקאי, מתמטיקאי, רפואה, מחבר רומנים, גנטיקה, מתמטיקה	ג'ון נפייר
אייזק ניוטון עובד בתחום <mask>.	אסטרונומיה	תאולוגיה, אקולוגיה, כלכלה, אפרטהייד, גנטיקה, גאוגרפיה, אנטומיה, מתמטיקאי, אופרה, אסטרונומיה	אייזק ניוטון
לארי סנגר עובד בתחום <mask>.	פילוסופיה	מדע, פיזיקה, פיזיולוגיה, ארכאולוגיה, אקולוגיה, אסטרונומיה, רפואה, כימיה, אסטרונום, פילוסופיה	לארי סנגר
פיליפ לנארד עובד בתחום <mask>.	פיזיקה	טרור, גאולוגיה, כלכלן, לוגיקה, מחבר רומנים, עופות, מחזאי, אופרה, סוציולוגיה, פיזיקה	פיליפ לנארד
הרמן פון הלמהולץ עובד בתחום <mask>.	פיזיולוגיה	כלכלה, עופות, מתמטיקה, גנטיקה, פיזיקה, אתר אינטרנט, אקולוגיה, מתמטיקאי, מחזאי, פיזיולוגיה	הרמן פון הלמהולץ
פרידריך בסל עובד בתחום <mask>.	אסטרונומיה	אפרטהייד, פסיכולוגיה, אתר אינטרנט, לוגיקה, גאומטריה, פילוסופיה, מוזיקאי, גנטיקה, אופרה, אסטרונומיה	פרידריך בסל
אלפרד קינסי עובד בתחום <mask>.	ביולוגיה	מחזאי, כימיה, סוציולוגיה, בודהיזם, אקולוגיה, גאולוגיה, גנטיקה, היסטוריה, אופרה, ביולוגיה	אלפרד קינסי
מסרוב משדוץ עובד בתחום <mask>.	בלשנות	גאולוגיה, גנטיקה, מועדון לילה, כימיה, רפואה, מדע, אפרטהייד, פיזיקה, טופולוגיה, בלשנות	מסרוב משדוץ
ג'יימס פרנק עובד בתחום <mask>.	פיזיקה	אסטרונומיה, אתר אינטרנט, סוציולוגיה, אקולוגיה, כלכלה, מדע, עופות, מועדון לילה, אפרטהייד, פיזיקה	ג'יימס פרנק
אלינור אוסטרום עובד בתחום <mask>.	כלכלה	אסטרונום, פיזיולוגיה, מתמטיקאי, אפרטהייד, עופות, לוגיקה, מחבר רומנים, רפואה, פסיכולוגיה, כלכלה	אלינור אוסטרום
אדוארד אפלטון עובד בתחום <mask>.	פיזיקה	מתמטיקה, פסיכולוגיה, אסטרונום, עופות, אפרטהייד, ג'אז, אסטרונומיה, אקולוגיה, תאולוגיה, פיזיקה	אדוארד אפלטון
ג'ון דלטון עובד בתחום <mask>.	כימיה	בלשנות, מתמטיקאי, מחזאי, היסטוריה, כלכלה, ביולוגיה, בודהיזם, גאוגרפיה, פילוסופיה, כימיה	ג'ון דלטון
ג'ון דלטון עובד בתחום <mask>.	פיזיקה	מתמטיקאי, טרור, גאומטריה, טופולוגיה, אסטרונום, כימיה, פיזיולוגיה, גאוגרפיה, אנטומיה, פיזיקה	ג'ון דלטון
דמיטרי מנדלייב עובד בתחום <mask>.	כימיה	פיזיקה, אסטרונום, אתר אינטרנט, ארכאולוגיה, אופרה, ביולוגיה, מועדון לילה, היסטוריה, אקולוגיה, כימיה	דמיטרי מנדלייב
דמיטרי מנדלייב עובד בתחום <mask>.	פיזיקה	מחזאי, אופרה, סוציולוגיה, גאוגרפיה, רפואה, מתמטיקאי, ג'אז, מתמטיקה, טרור, פיזיקה	דמיטרי מנדלייב
פול מקרטני עובד בתחום <mask>.	מוזיקאי	גאומטריה, אסטרונומיה, תאולוגיה, בודהיזם, מחזאי, טרור, אקולוגיה, אנטומיה, מחבר רומנים, מוזיקאי	פול מקרטני
צ'ארלס בבג' עובד בתחום <mask>.	מתמטיקה	אסטרונומיה, מועדון לילה, אנטומיה, בודהיזם, פסיכולוגיה, ביולוגיה, פילוסופיה, מחזאי, אתר אינטרנט, מתמטיקה	צ'ארלס בבג'
ניקולאוס קופרניקוס עובד בתחום <mask>.	מתמטיקה	אנטומיה, אתר אינטרנט, עופות, פיזיולוגיה, אסטרונומיה, אסטרונום, ביולוגיה, פיזיקה, גאוגרפיה, מתמטיקה	ניקולאוס קופרניקוס
אריאבהטה עובד בתחום <mask>.	אסטרונומיה	סוציולוגיה, לוגיקה, כלכלן, כלכלה, ביולוגיה, מתמטיקאי, היסטוריה, אפרטהייד, גאוגרפיה, אסטרונומיה	אריאבהטה
קלייד טומבו עובד בתחום <mask>.	אסטרונום	טרור, מחבר רומנים, לוגיקה, גאוגרפיה, תאולוגיה, בודהיזם, בלשנות, מועדון לילה, כימיה, אסטרונום	קלייד טומבו
ויליס לם עובד בתחום <mask>.	פיזיקה	כלכלה, אנטומיה, ארכאולוגיה, עופות, רפואה, גאומטריה, בלשנות, אסטרונומיה, לוגיקה, פיזיקה	ויליס לם
ארכימדס עובד בתחום <mask>.	גאומטריה	פיזיולוגיה, ג'אז, טופולוגיה, גאוגרפיה, אתר אינטרנט, גאולוגיה, פילוסופיה, אקולוגיה, ביולוגיה, גאומטריה	ארכימדס
אנכסגורס עובד בתחום <mask>.	אסטרונומיה	אפרטהייד, היסטוריה, טופולוגיה, אסטרונום, גנטיקה, אנטומיה, פילוסופיה, לוגיקה, סוציולוגיה, אסטרונומיה	אנכסגורס
כריסטיאן הויגנס עובד בתחום <mask>.	פיזיקה	טרור, אופרה, כלכלה, מועדון לילה, לוגיקה, מוזיקאי, מתמטיקה, גאומטריה, אנטומיה, פיזיקה	כריסטיאן הויגנס
מייקל ג'קסון עובד בתחום <mask>.	מוזיקאי	פיזיקה, כלכלן, גאולוגיה, ארכאולוגיה, אסטרונום, מתמטיקה, עופות, כלכלה, בודהיזם, מוזיקאי	מייקל ג'קסון
אדם סמית עובד בתחום <mask>.	כלכלה	לוגיקה, טופולוגיה, גנטיקה, ג'אז, מתמטיקה, ביולוגיה, גאולוגיה, עופות, גאוגרפיה, כלכלה	אדם סמית
רוברט מיליקן עובד בתחום <mask>.	פיזיקה	אקולוגיה, גאולוגיה, רפואה, מחזאי, מועדון לילה, ג'אז, גאוגרפיה, כימיה, אפרטהייד, פיזיקה	רוברט מיליקן
גרארדוס מרקטור עובד בתחום <mask>.	גאוגרפיה	אנטומיה, אקולוגיה, מחזאי, מוזיקאי, אסטרונום, מדע, לוגיקה, אופרה, כלכלן, גאוגרפיה	גרארדוס מרקטור
קארולוס ליניאוס עובד בתחום <mask>.	רפואה	לוגיקה, פילוסופיה, מועדון לילה, תאולוגיה, מתמטיקה, מחזאי, כלכלה, גאולוגיה, גאומטריה, רפואה	קארולוס ליניאוס
צ'ארלס דרווין עובד בתחום <mask>.	גאולוגיה	פסיכולוגיה, לוגיקה, מדע, ארכאולוגיה, אסטרונום, מועדון לילה, אופרה, תאולוגיה, גאוגרפיה, גאולוגיה	צ'ארלס דרווין
פרנק וילצ'ק עובד בתחום <mask>.	פיזיקה	פילוסופיה, גאומטריה, מדע, פסיכולוגיה, אנטומיה, אקולוגיה, גנטיקה, אסטרונומיה, עופות, פיזיקה	פרנק וילצ'ק
אנדריי קולמוגורוב עובד בתחום <mask>.	טופולוגיה	ארכאולוגיה, מדע, גאומטריה, גנטיקה, מתמטיקאי, לוגיקה, מתמטיקה, עופות, מחבר רומנים, טופולוגיה	אנדריי קולמוגורוב
יוהאן היינריך למברט עובד בתחום <mask>.	פיזיקה	אסטרונומיה, מוזיקאי, ג'אז, ביולוגיה, רפואה, מחזאי, ארכאולוגיה, מחבר רומנים, בלשנות, פיזיקה	יוהאן היינריך למברט
בראהמגופטה עובד בתחום <mask>.	מתמטיקה	כלכלה, אנטומיה, מוזיקאי, אתר אינטרנט, מועדון לילה, מחבר רומנים, עופות, ג'אז, גאוגרפיה, מתמטיקה	בראהמגופטה
וילהלם וין עובד בתחום <mask>.	פיזיקה	פיזיולוגיה, אתר אינטרנט, גנטיקה, עופות, רפואה, כלכלה, לוגיקה, בודהיזם, סוציולוגיה, פיזיקה	וילהלם וין
הרמן פון הלמהולץ עובד בתחום <mask>.	פסיכולוגיה	אסטרונומיה, מתמטיקה, ביולוגיה, ג'אז, אסטרונום, אופרה, רפואה, טרור, פילוסופיה, פסיכולוגיה	הרמן פון הלמהולץ
לאונרד אוילר עובד בתחום <mask>.	אסטרונומיה	בודהיזם, סוציולוגיה, אפרטהייד, פיזיקה, מחזאי, מתמטיקאי, גאומטריה, ארכאולוגיה, מוזיקאי, אסטרונומיה	לאונרד אוילר
גלילאו גליליי עובד בתחום <mask>.	פילוסופיה	פסיכולוגיה, פיזיקה, מתמטיקאי, ארכאולוגיה, אתר אינטרנט, ביולוגיה, אסטרונומיה, ג'אז, לוגיקה, פילוסופיה	גלילאו גליליי
גרגור מנדל עובד בתחום <mask>.	גנטיקה	אנטומיה, בלשנות, טרור, אסטרונומיה, טופולוגיה, כלכלה, פסיכולוגיה, גאוגרפיה, תאולוגיה, גנטיקה	גרגור מנדל
ברוס ספרינגסטין עובד בתחום <mask>.	מוזיקאי	גאולוגיה, כלכלן, ג'אז, פיזיולוגיה, בלשנות, אסטרונום, מדע, גאוגרפיה, טרור, מוזיקאי	ברוס ספרינגסטין
סופיה קובלבסקיה עובד בתחום <mask>.	מתמטיקה	ביולוגיה, כימיה, מתמטיקאי, ג'אז, גנטיקה, מחזאי, סוציולוגיה, גאולוגיה, בלשנות, מתמטיקה	סופיה קובלבסקיה
ג'ורדנו ברונו עובד בתחום <mask>.	פילוסופיה	מחבר רומנים, מתמטיקאי, ג'אז, בודהיזם, עופות, גאולוגיה, גאומטריה, כלכלה, ביולוגיה, פילוסופיה	ג'ורדנו ברונו
אנרי בקרל עובד בתחום <mask>.	פיזיקה	טרור, לוגיקה, עופות, אסטרונומיה, גאוגרפיה, תאולוגיה, בלשנות, אסטרונום, גאולוגיה, פיזיקה	אנרי בקרל
קיפ תורן עובד בתחום <mask>.	פיזיקה	פיזיולוגיה, ג'אז, טרור, אפרטהייד, גאומטריה, ביולוגיה, מחבר רומנים, אתר אינטרנט, טופולוגיה, פיזיקה	קיפ תורן
אוגוסט וייסמן עובד בתחום <mask>.	ביולוגיה	גאולוגיה, אקולוגיה, פיזיולוגיה, טופולוגיה, גנטיקה, טרור, לוגיקה, אנטומיה, רפואה, ביולוגיה	אוגוסט וייסמן
פול לנז'בן עובד בתחום <mask>.	פיזיקה	אסטרונום, פסיכולוגיה, טופולוגיה, פיזיולוגיה, פילוסופיה, גאומטריה, מחזאי, ביולוגיה, אסטרונומיה, פיזיקה	פול לנז'בן
ג'ון קוקרופט עובד בתחום <mask>.	פיזיקה	עופות, גאומטריה, גאולוגיה, מתמטיקאי, מדע, לוגיקה, ג'אז, כלכלן, סוציולוגיה, פיזיקה	ג'ון קוקרופט
סוונטה ארהניוס עובד בתחום <mask>.	כימיה	ג'אז, אנטומיה, סוציולוגיה, מוזיקאי, עופות, טופולוגיה, פסיכולוגיה, כלכלן, אתר אינטרנט, כימיה	סוונטה ארהניוס
רוקוקו עובד בתחום <mask>.	אדריכלות	כימיה, גאוגרפיה, אסטרונום, לוגיקה, פיזיולוגיה, טופולוגיה, רפואה, טרור, מתמטיקאי, אדריכלות	רוקוקו
האלי ברי הוא <mask> במקצועו.	דוגמן	פוליטיקאי, מלחין, תסריטאי, פסנתרן, מחבר רומנים, שחקן, מחזאי, פיזיקאי, צלם, דוגמן	האלי ברי
מוחמד איקבאל הוא <mask> במקצועו.	משורר	פוליטיקאי, תסריטאי, עיתונאי, מחבר רומנים, פיזיקאי, מחזאי, דוגמן, מתמטיקאי, פילוסוף, משורר	מוחמד איקבאל
אנני לנוקס הוא <mask> במקצועו.	פזמונאי	דוגמן, פוליטיקאי, מלחין, אסטרונום, תסריטאי, משורר, ספרן, דיפלומט, צלם, פזמונאי	אנני לנוקס
בואתיוס הוא <mask> במקצועו.	פילוסוף	אסטרונום, פסנתרן, פיזיקאי, דיפלומט, מחבר רומנים, שחקן, פוליטיקאי, משורר, דוגמן, פילוסוף	בואתיוס
מיכלאנג'לו הוא <mask> במקצועו.	משורר	פסנתרן, פילוסוף, מחבר רומנים, דוגמן, פיזיקאי, מתמטיקאי, עיתונאי, פוליטיקאי, פזמונאי, משורר	מיכלאנג'לו
פולינה גאגארינה הוא <mask> במקצועו.	שחקן	ספרן, דיפלומט, מחבר רומנים, צלם, אסטרונום, עיתונאי, תסריטאי, דוגמן, משורר, שחקן	פולינה גאגארינה
אלפרידה ילינק הוא <mask> במקצועו.	משורר	דיפלומט, אסטרונום, פזמונאי, ספרן, דוגמן, פילוסוף, מחזאי, שחקן, פיזיקאי, משורר	אלפרידה ילינק
אווה לונגוריה הוא <mask> במקצועו.	שחקן	פילוסוף, פוליטיקאי, משורר, תסריטאי, מתמטיקאי, פסנתרן, מלחין, פזמונאי, מחבר רומנים, שחקן	אווה לונגוריה
אוגוסטן ז'אן פרנל הוא <mask> במקצועו.	פיזיקאי	פסנתרן, פילוסוף, מלחין, ספרן, מחזאי, צלם, פוליטיקאי, פזמונאי, דיפלומט, פיזיקאי	אוגוסטן ז'אן פרנל
יאן קאמה הוא <mask> במקצועו.	פוליטיקאי	פילוסוף, דיפלומט, מתמטיקאי, ספרן, פסנתרן, פיזיקאי, שחקן, צלם, מלחין, פוליטיקאי	יאן קאמה
פרד אסטר הוא <mask> במקצועו.	תסריטאי	משורר, פוליטיקאי, פיזיקאי, עיתונאי, מחבר רומנים, דיפלומט, מלחין, שחקן, פזמונאי, תסריטאי	פרד אסטר
ג'. ב. פריסטלי הוא <mask> במקצועו.	מחבר רומנים	שחקן, צלם, דוגמן, פילוסוף, דיפלומט, פיזיקאי, פסנתרן, פזמונאי, מלחין, מחבר רומנים	ג'. ב. פריסטלי
ג'ק יוסטון הוא <mask> במקצועו.	שחקן	משורר, פזמונאי, מחבר רומנים, אסטרונום, ספרן, פילוסוף, עיתונאי, פוליטיקאי, תסריטאי, שחקן	ג'ק יוסטון
ורנר הייזנברג הוא <mask> במקצועו.	פיזיקאי	מלחין, עיתונאי, שחקן, מחבר רומנים, משורר, מתמטיקאי, פוליטיקאי, פסנתרן, דוגמן, פיזיקאי	ורנר הייזנברג
יו בונוויל הוא <mask> במקצועו.	שחקן	פוליטיקאי, עיתונאי, מלחין, דיפלומט, ספרן, צלם, מחבר רומנים, פזמונאי, פסנתרן, שחקן	יו בונוויל
אנדרס פוג ראסמוסן הוא <mask> במקצועו.	פוליטיקאי	דוגמן, מתמטיקאי, משורר, דיפלומט, פיזיקאי, פסנתרן, עיתונאי, שחקן, פזמונאי, פוליטיקאי	אנדרס פוג ראסמוסן
אנריקה גרנדוס הוא <mask> במקצועו.	מלחין	אסטרונום, פוליטיקאי, צלם, שחקן, פילוסוף, דוגמן, פסנתרן, עיתונאי, ספרן, מלחין	אנריקה גרנדוס
קארן גילאן הוא <mask> במקצועו.	שחקן	מתמטיקאי, עיתונאי, מחזאי, מלחין, פסנתרן, דוגמן, דיפלומט, תסריטאי, ספרן, שחקן	קארן גילאן
חורחה לואיס בורחס הוא <mask> במקצועו.	ספרן	צלם, פוליטיקאי, מלחין, דוגמן, מתמטיקאי, פיזיקאי, שחקן, פזמונאי, מחזאי, ספרן	חורחה לואיס בורחס
ז'אק אודיאר הוא <mask> במקצועו.	תסריטאי	אסטרונום, דיפלומט, משורר, פילוסוף, פסנתרן, שחקן, דוגמן, צלם, ספרן, תסריטאי	ז'אק אודיאר
וורן בייטי הוא <mask> במקצועו.	תסריטאי	פסנתרן, פיזיקאי, אסטרונום, דיפלומט, מתמטיקאי, שחקן, פילוסוף, מחבר רומנים, פזמונאי, תסריטאי	וורן בייטי
יוהאן וולפגנג פון גתה הוא <mask> במקצועו.	פוליטיקאי	צלם, מלחין, פזמונאי, תסריטאי, דיפלומט, פסנתרן, עיתונאי, מחזאי, משורר, פוליטיקאי	יוהאן וולפגנג פון גתה
ראשידה ג'ונס הוא <mask> במקצועו.	שחקן	תסריטאי, פסנתרן, מחזאי, אסטרונום, מתמטיקאי, צלם, עיתונאי, ספרן, פיזיקאי, שחקן	ראשידה ג'ונס
עמנואל שברייה הוא <mask> במקצועו.	מלחין	פסנתרן, תסריטאי, מחזאי, צלם, שחקן, פוליטיקאי, דיפלומט, מתמטיקאי, פזמונאי, מלחין	עמנואל שברייה
המרקיז דה סאד הוא <mask> במקצועו.	מחזאי	פסנתרן, פזמונאי, צלם, מתמטיקאי, פוליטיקאי, עיתונאי, תסריטאי, משורר, מלחין, מחזאי	המרקיז דה סאד
מדהורי דיקסיט הוא <mask> במקצועו.	שחקן	פילוסוף, תסריטאי, מתמטיקאי, אסטרונום, דוגמן, צלם, פזמונאי, מחזאי, דיפלומט, שחקן	מדהורי דיקסיט
ארנו פנזיאס הוא <mask> במקצועו.	אסטרונום	פסנתרן, פילוסוף, ספרן, דוגמן, מלחין, צלם, פזמונאי, מתמטיקאי, מחזאי, אסטרונום	ארנו פנזיאס
מישל וולבק הוא <mask> במקצועו.	משורר	ספרן, דוגמן, פילוסוף, פסנתרן, פזמונאי, עיתונאי, אסטרונום, מחזאי, צלם, משורר	מישל וולבק
אריסטו הוא <mask> במקצועו.	מתמטיקאי	מחזאי, פזמונאי, דיפלומט, אסטרונום, פסנתרן, פוליטיקאי, מלחין, מחבר רומנים, שחקן, מתמטיקאי	אריסטו
קאזואו אישיגורו הוא <mask> במקצועו.	מחבר רומנים	עיתונאי, צלם, דוגמן, פיזיקאי, פילוסוף, מחזאי, שחקן, תסריטאי, פסנתרן, מחבר רומנים	קאזואו אישיגורו
לו ריד הוא <mask> במקצועו.	צלם	מתמטיקאי, מחזאי, אסטרונום, פילוסוף, פוליטיקאי, דוגמן, עיתונאי, פיזיקאי, ספרן, צלם	לו ריד
קלמנס ונצל פון מטרניך הוא <mask> במקצועו.	דיפלומט	פילוסוף, משורר, מחזאי, פוליטיקאי, ספרן, עיתונאי, מחבר רומנים, שחקן, דוגמן, דיפלומט	קלמנס ונצל פון מטרניך
יוסטיניוס הראשון, קיסר האימפריה הביזנטית הוא <mask> במקצועו.	פוליטיקאי	תסריטאי, פילוסוף, דיפלומט, מחזאי, שחקן, מתמטיקאי, פיזיקאי, דוגמן, פסנתרן, פוליטיקאי	יוסטיניוס הראשון, קיסר האימפריה הביזנטית
הית' לדג'ר הוא <mask> במקצועו.	שחקן	צלם, עיתונאי, פוליטיקאי, פיזיקאי, פזמונאי, דיפלומט, אסטרונום, תסריטאי, ספרן, שחקן	הית' לדג'ר
אגושטיניו נטו הוא <mask> במקצועו.	משורר	דיפלומט, מחזאי, תסריטאי, פסנתרן, ספרן, שחקן, פזמונאי, דוגמן, מתמטיקאי, משורר	אגושטיניו נטו
אדגר אלן פו הוא <mask> במקצועו.	מחזאי	פילוסוף, פזמונאי, דוגמן, פיזיקאי, מתמטיקאי, אסטרונום, דיפלומט, משורר, צלם, מחזאי	אדגר אלן פו
אלכסנדר סולז'ניצין הוא <mask> במקצועו.	משורר	מלחין, פוליטיקאי, פילוסוף, אסטרונום, פיזיקאי, דיפלומט, מחזאי, דוגמן, ספרן, משורר	אלכסנדר סולז'ניצין
סטיבן קולבר הוא <mask> במקצועו.	עיתונאי	מלחין, דיפלומט, פילוסוף, דוגמן, פסנתרן, פוליטיקאי, אסטרונום, שחקן, פיזיקאי, עיתונאי	סטיבן קולבר
ויטני יוסטון הוא <mask> במקצועו.	מלחין	פילוסוף, דיפלומט, אסטרונום, תסריטאי, פיזיקאי, צלם, מתמטיקאי, עיתונאי, פוליטיקאי, מלחין	ויטני יוסטון
לופה דה וגה הוא <mask> במקצועו.	מחזאי	מתמטיקאי, ספרן, דוגמן, פוליטיקאי, פיזיקאי, מלחין, צלם, אסטרונום, פזמונאי, מחזאי	לופה דה וגה
ג'נט ג'קסון הוא <mask> במקצועו.	דוגמן	דיפלומט, עיתונאי, שחקן, פסנתרן, צלם, ספרן, מלחין, פיזיקאי, פוליטיקאי, דוגמן	ג'נט ג'קסון
פרנסיס פולנק הוא <mask> במקצועו.	פסנתרן	מחזאי, פוליטיקאי, שחקן, מלחין, משורר, פילוסוף, מחבר רומנים, עיתונאי, פזמונאי, פסנתרן	פרנסיס פולנק
