Prompt	Ans	Candidate Ans	Subject
El idioma oficial de Carolina del Norte es <mask>.	inglés	tailandés, maratí, indonesio, montenegrino, finés, bengalí, véneto, alemán, télugu, inglés	Carolina del Norte
El idioma oficial de Filipinas es <mask>.	inglés	tamil, somalí, persa, nepalí, siciliano, hebreo, hindi, camboyano, albanés, inglés	Filipinas
El idioma oficial de Suecia es <mask>.	finés	véneto, montenegrino, persa, coreano, portugués, escocés, eslovaco, alemán, armenio, finés	Suecia
El idioma oficial de Idaho es <mask>.	inglés	somalí, camboyano, malayo, checo, armenio, turco, polaco, coreano, neerlandés, inglés	Idaho
El idioma oficial de Maharastra es <mask>.	maratí	maltés, tamil, neerlandés, turco, rumano, ruso, véneto, polaco, panyabí, maratí	Maharastra
El idioma oficial de Buriatia es <mask>.	ruso	latín, malabar, tailandés, normando, malayo, urdu, camboyano, turco, albanés, ruso	Buriatia
El idioma oficial de Níger es <mask>.	francés	hebreo, sueco, maltés, georgiano, finés, croata, portugués, neerlandés, tailandés, francés	Níger
El idioma oficial de municipio de Solna es <mask>.	sueco	hebreo, georgiano, tamil, finés, irlandés, japonés, serbio, letón, nepalí, sueco	municipio de Solna
El idioma oficial de Lucknow es <mask>.	inglés	ucraniano, chino, azerí, malabar, letón, malayo, latín, maratí, húngaro, inglés	Lucknow
El idioma oficial de República Socialista Federativa Soviética de Rusia es <mask>.	ruso	griego, japonés, maltés, télugu, persa, búlgaro, malayo, inglés, polaco, ruso	República Socialista Federativa Soviética de Rusia
El idioma oficial de Mandato británico de Palestina es <mask>.	hebreo	coreano, polaco, vietnamita, ruso, hindi, francés, turco, nepalí, danés, hebreo	Mandato británico de Palestina
El idioma oficial de Asociación de Naciones del Sudeste Asiático es <mask>.	indonesio	hebreo, urdu, polaco, panyabí, bielorruso, maltés, turco, húngaro, francés, indonesio	Asociación de Naciones del Sudeste Asiático
El idioma oficial de Serbia y Montenegro es <mask>.	serbio	finés, esloveno, húngaro, sueco, indonesio, tailandés, siciliano, portugués, armenio, serbio	Serbia y Montenegro
El idioma oficial de Organización Internacional de Normalización es <mask>.	inglés	ucraniano, búlgaro, hebreo, finés, tailandés, serbio, hindi, camboyano, griego, inglés	Organización Internacional de Normalización
El idioma oficial de Croacia es <mask>.	croata	finés, japonés, bretón, macedonio, siciliano, azerí, húngaro, hawaiano, indonesio, croata	Croacia
El idioma oficial de Mashhad es <mask>.	persa	maratí, mongol, vietnamita, serbio, húngaro, somalí, albanés, bielorruso, catalán, persa	Mashhad
El idioma oficial de Samoa Estadounidense es <mask>.	inglés	búlgaro, tamil, télugu, portugués, urdu, esloveno, checo, griego, macedonio, inglés	Samoa Estadounidense
El idioma oficial de República Checa es <mask>.	checo	latín, francés, inglés, bretón, húngaro, panyabí, escocés, hindi, turco, checo	República Checa
El idioma oficial de Santa Lucía es <mask>.	inglés	normando, coreano, bengalí, malayo, malabar, mongol, maltés, véneto, neerlandés, inglés	Santa Lucía
El idioma oficial de Tratado de Libre Comercio de América del Norte es <mask>.	español	francés, siciliano, italiano, azerí, letón, esloveno, montenegrino, japonés, urdu, español	Tratado de Libre Comercio de América del Norte
El idioma oficial de Liechtenstein es <mask>.	alemán	chino, persa, armenio, vietnamita, georgiano, sueco, escocés, hindi, rumano, alemán	Liechtenstein
El idioma oficial de Uganda es <mask>.	inglés	finés, hebreo, griego, húngaro, albanés, francés, tamil, serbio, hindi, inglés	Uganda
El idioma oficial de Adigueya es <mask>.	ruso	vietnamita, turco, islandés, indonesio, armenio, húngaro, mongol, rumano, catalán, ruso	Adigueya
El idioma oficial de Chuvasia es <mask>.	ruso	neerlandés, croata, coreano, estonio, vietnamita, lituano, albanés, finés, búlgaro, ruso	Chuvasia
El idioma oficial de Seychelles es <mask>.	francés	eslovaco, camboyano, mongol, galés, serbio, nepalí, húngaro, maltés, sueco, francés	Seychelles
El idioma oficial de Unión Europea es <mask>.	checo	euskera, macedonio, hebreo, alemán, tamil, turco, estonio, nepalí, somalí, checo	Unión Europea
El idioma oficial de Eritrea es <mask>.	inglés	azerí, bielorruso, rumano, danés, griego, bengalí, véneto, tailandés, malabar, inglés	Eritrea
El idioma oficial de Mauricio es <mask>.	francés	azerí, checo, mongol, finés, egipcio, esloveno, islandés, normando, coreano, francés	Mauricio
El idioma oficial de Unión Europea es <mask>.	lituano	camboyano, véneto, persa, bretón, catalán, serbio, maratí, finés, español, lituano	Unión Europea
El idioma oficial de Osetia del Norte - Alania es <mask>.	ruso	eslovaco, malayo, islandés, mongol, húngaro, coreano, tamil, persa, danés, ruso	Osetia del Norte - Alania
El idioma oficial de Francia es <mask>.	francés	siciliano, islandés, letón, italiano, danés, macedonio, húngaro, croata, ruso, francés	Francia
El idioma oficial de Kerala es <mask>.	malabar	serbio, hindi, letón, malayo, coreano, escocés, vietnamita, siciliano, japonés, malabar	Kerala
El idioma oficial de Camerún es <mask>.	francés	finés, mongol, hebreo, español, inglés, escocés, búlgaro, polaco, tailandés, francés	Camerún
El idioma oficial de Quebec es <mask>.	francés	azerí, húngaro, italiano, alemán, mongol, portugués, griego, eslovaco, bretón, francés	Quebec
El idioma oficial de Comunidad Valenciana es <mask>.	español	ruso, irlandés, urdu, somalí, letón, latín, nepalí, hindi, croata, español	Comunidad Valenciana
El idioma oficial de Tailandia es <mask>.	tailandés	neerlandés, checo, búlgaro, azerí, ruso, letón, galés, mongol, sueco, tailandés	Tailandia
El idioma oficial de Organización para la Seguridad y la Cooperación en Europa es <mask>.	italiano	bielorruso, islandés, irlandés, maltés, montenegrino, polaco, turco, español, latín, italiano	Organización para la Seguridad y la Cooperación en Europa
El idioma oficial de República Democrática del Congo es <mask>.	francés	esloveno, finés, malabar, indonesio, turco, vietnamita, somalí, polaco, hindi, francés	República Democrática del Congo
El idioma oficial de Hungría es <mask>.	húngaro	siciliano, estonio, somalí, panyabí, italiano, finés, irlandés, macedonio, véneto, húngaro	Hungría
El idioma oficial de República Popular de Donetsk es <mask>.	ruso	vietnamita, coreano, húngaro, indonesio, somalí, francés, maltés, catalán, rumano, ruso	República Popular de Donetsk
El idioma oficial de Vanuatu es <mask>.	francés	maratí, télugu, indonesio, danés, euskera, macedonio, griego, rumano, español, francés	Vanuatu
El idioma oficial de Estonia es <mask>.	estonio	húngaro, macedonio, irlandés, griego, alemán, euskera, panyabí, finés, georgiano, estonio	Estonia
El idioma oficial de Kentucky es <mask>.	inglés	macedonio, escocés, turco, télugu, hebreo, croata, montenegrino, ucraniano, véneto, inglés	Kentucky
El idioma oficial de Lucknow es <mask>.	hindi	húngaro, escocés, sueco, coreano, esloveno, maratí, turco, eslovaco, urdu, hindi	Lucknow
El idioma oficial de Bali es <mask>.	indonesio	finés, galés, somalí, neerlandés, rumano, albanés, nepalí, euskera, latín, indonesio	Bali
El idioma oficial de Dakota del Norte es <mask>.	inglés	checo, griego, georgiano, maratí, sueco, finés, danés, alemán, macedonio, inglés	Dakota del Norte
El idioma oficial de España es <mask>.	euskera	croata, siciliano, ucraniano, tamil, armenio, hindi, bengalí, eslovaco, islandés, euskera	España
El idioma oficial de Malta es <mask>.	inglés	danés, chino, malayo, lituano, italiano, persa, vietnamita, rumano, armenio, inglés	Malta
El idioma oficial de Kalmukia es <mask>.	ruso	maratí, ucraniano, catalán, español, vietnamita, coreano, panyabí, indonesio, italiano, ruso	Kalmukia
El idioma oficial de Friburgo es <mask>.	francés	latín, véneto, bielorruso, neerlandés, italiano, irlandés, serbio, camboyano, finés, francés	Friburgo
El idioma oficial de Territorios del Noroeste es <mask>.	inglés	islandés, sueco, coreano, siciliano, croata, hawaiano, finés, bielorruso, azerí, inglés	Territorios del Noroeste
El idioma oficial de Nuevo Brunswick es <mask>.	inglés	armenio, albanés, véneto, griego, maltés, lituano, francés, azerí, japonés, inglés	Nuevo Brunswick
El idioma oficial de Gales es <mask>.	inglés	albanés, serbio, ucraniano, griego, camboyano, ruso, maltés, croata, galés, inglés	Gales
El idioma oficial de Comoras es <mask>.	francés	hindi, montenegrino, escocés, bielorruso, véneto, malayo, búlgaro, chino, esloveno, francés	Comoras
El idioma oficial de Reino de Sicilia es <mask>.	griego	maratí, malayo, mongol, armenio, macedonio, polaco, danés, bielorruso, sueco, griego	Reino de Sicilia
El idioma oficial de Organización Mundial de la Salud es <mask>.	francés	persa, ucraniano, normando, neerlandés, nepalí, albanés, véneto, montenegrino, urdu, francés	Organización Mundial de la Salud
El idioma oficial de Friburgo es <mask>.	alemán	camboyano, hebreo, catalán, maltés, sueco, búlgaro, albanés, húngaro, turco, alemán	Friburgo
El idioma oficial de Organización de Aviación Civil Internacional es <mask>.	ruso	mongol, inglés, alemán, nepalí, véneto, ucraniano, serbio, normando, tailandés, ruso	Organización de Aviación Civil Internacional
El idioma oficial de Organización de las Naciones Unidas es <mask>.	francés	hebreo, egipcio, urdu, malabar, serbio, tamil, azerí, esloveno, ucraniano, francés	Organización de las Naciones Unidas
El idioma oficial de Imperio romano es <mask>.	griego	catalán, ucraniano, eslovaco, macedonio, rumano, inglés, hindi, albanés, camboyano, griego	Imperio romano
El idioma oficial de Indore es <mask>.	hindi	griego, bengalí, eslovaco, malayo, camboyano, indonesio, bielorruso, azerí, tailandés, hindi	Indore
El idioma oficial de Gibraltar es <mask>.	inglés	hindi, camboyano, normando, persa, hebreo, sueco, maratí, véneto, euskera, inglés	Gibraltar
El idioma oficial de República Socialista Soviética de Bielorrusia es <mask>.	polaco	escocés, estonio, letón, danés, maltés, indonesio, siciliano, montenegrino, inglés, polaco	República Socialista Soviética de Bielorrusia
El idioma oficial de España es <mask>.	español	somalí, armenio, croata, portugués, tamil, letón, maltés, irlandés, sueco, español	España
El idioma oficial de Tamil Nadu es <mask>.	tamil	húngaro, francés, serbio, persa, danés, macedonio, estonio, albanés, bielorruso, tamil	Tamil Nadu
El idioma oficial de Krai de Altái es <mask>.	ruso	francés, macedonio, ucraniano, rumano, griego, letón, armenio, bielorruso, télugu, ruso	Krai de Altái
El idioma oficial de Luxemburgo es <mask>.	francés	catalán, maltés, egipcio, hebreo, portugués, somalí, normando, bengalí, rumano, francés	Luxemburgo
El idioma oficial de Aceh es <mask>.	indonesio	montenegrino, egipcio, panyabí, español, azerí, escocés, letón, véneto, croata, indonesio	Aceh
El idioma oficial de El Salvador es <mask>.	español	griego, neerlandés, hebreo, turco, egipcio, malabar, letón, armenio, tamil, español	El Salvador
El idioma oficial de Unión Europea es <mask>.	francés	indonesio, español, lituano, portugués, inglés, armenio, sueco, malayo, tamil, francés	Unión Europea
El idioma oficial de Reino Unido es <mask>.	galés	camboyano, polaco, maltés, armenio, rumano, turco, albanés, alemán, escocés, galés	Reino Unido
El idioma oficial de Dinamarca es <mask>.	danés	búlgaro, persa, montenegrino, malayo, japonés, tailandés, checo, sueco, coreano, danés	Dinamarca
El idioma oficial de Organización Internacional de Normalización es <mask>.	ruso	estonio, siciliano, véneto, macedonio, ucraniano, tamil, italiano, croata, bielorruso, ruso	Organización Internacional de Normalización
El idioma oficial de Canadá es <mask>.	francés	persa, tamil, serbio, nepalí, letón, bretón, búlgaro, islandés, georgiano, francés	Canadá
El idioma oficial de Condado de Cork es <mask>.	inglés	macedonio, alemán, urdu, camboyano, bielorruso, ruso, japonés, estonio, siciliano, inglés	Condado de Cork
El idioma oficial de San Marino es <mask>.	italiano	macedonio, armenio, francés, georgiano, malayo, azerí, euskera, hawaiano, vietnamita, italiano	San Marino
El idioma oficial de Pakistán es <mask>.	inglés	polaco, francés, maratí, vietnamita, alemán, japonés, chino, español, irlandés, inglés	Pakistán
El idioma oficial de República Democrática de Azerbaiyán es <mask>.	azerí	malabar, normando, urdu, búlgaro, nepalí, rumano, coreano, panyabí, sueco, azerí	República Democrática de Azerbaiyán
El idioma oficial de Unión Europea es <mask>.	portugués	armenio, bretón, montenegrino, griego, galés, hebreo, vietnamita, polaco, indonesio, portugués	Unión Europea
El idioma oficial de Guernsey es <mask>.	inglés	bretón, croata, hebreo, siciliano, mongol, maratí, polaco, lituano, serbio, inglés	Guernsey
El idioma oficial de Organización para la Seguridad y la Cooperación en Europa es <mask>.	ruso	normando, persa, letón, montenegrino, bielorruso, búlgaro, portugués, macedonio, alemán, ruso	Organización para la Seguridad y la Cooperación en Europa
El idioma oficial de República de Venecia es <mask>.	véneto	finés, latín, estonio, hawaiano, sueco, escocés, neerlandés, esloveno, alemán, véneto	República de Venecia
El idioma oficial de Dominica es <mask>.	inglés	bengalí, estonio, tailandés, griego, nepalí, montenegrino, danés, mongol, hebreo, inglés	Dominica
El idioma oficial de World Athletics es <mask>.	inglés	albanés, coreano, hindi, serbio, español, somalí, japonés, irlandés, checo, inglés	World Athletics
El idioma oficial de Organismo Internacional de Energía Atómica es <mask>.	ruso	malabar, francés, vietnamita, español, georgiano, bretón, eslovaco, polaco, siciliano, ruso	Organismo Internacional de Energía Atómica
El idioma oficial de Guatemala es <mask>.	español	eslovaco, egipcio, indonesio, húngaro, hebreo, malabar, alemán, mongol, georgiano, español	Guatemala
El idioma oficial de Bielorrusia es <mask>.	ruso	montenegrino, maltés, rumano, estonio, búlgaro, francés, georgiano, egipcio, turco, ruso	Bielorrusia
El idioma oficial de Carolina del Sur es <mask>.	inglés	montenegrino, checo, coreano, siciliano, español, catalán, télugu, bretón, croata, inglés	Carolina del Sur
El idioma oficial de San Vicente y las Granadinas es <mask>.	inglés	letón, francés, japonés, polaco, danés, rumano, indonesio, coreano, bretón, inglés	San Vicente y las Granadinas
El idioma oficial de Mauricio es <mask>.	inglés	sueco, georgiano, galés, persa, turco, neerlandés, chino, tamil, polaco, inglés	Mauricio
El idioma oficial de dinastía timúrida es <mask>.	persa	panyabí, hebreo, checo, neerlandés, polaco, búlgaro, francés, malabar, armenio, persa	dinastía timúrida
El idioma oficial de Nicaragua es <mask>.	español	bretón, catalán, malabar, montenegrino, esloveno, francés, croata, danés, euskera, español	Nicaragua
El idioma oficial de Serbia es <mask>.	serbio	somalí, inglés, húngaro, maltés, letón, finés, télugu, egipcio, hindi, serbio	Serbia
El idioma oficial de Prusia es <mask>.	alemán	inglés, vietnamita, español, normando, italiano, estonio, islandés, eslovaco, azerí, alemán	Prusia
El idioma oficial de Islas Feroe es <mask>.	danés	coreano, persa, catalán, ruso, véneto, maratí, griego, nepalí, vietnamita, danés	Islas Feroe
El idioma oficial de Islandia es <mask>.	islandés	malayo, eslovaco, neerlandés, siciliano, egipcio, mongol, hebreo, griego, estonio, islandés	Islandia
El idioma oficial de Montenegro es <mask>.	montenegrino	somalí, albanés, alemán, bretón, georgiano, maratí, islandés, polaco, camboyano, montenegrino	Montenegro
El idioma oficial de municipio de Estocolmo es <mask>.	sueco	télugu, persa, bengalí, neerlandés, hebreo, catalán, tailandés, latín, albanés, sueco	municipio de Estocolmo
El idioma oficial de Francia de Vichy es <mask>.	francés	búlgaro, croata, español, letón, eslovaco, bielorruso, finés, serbio, somalí, francés	Francia de Vichy
El idioma oficial de Melitópol es <mask>.	ruso	euskera, portugués, eslovaco, irlandés, danés, bretón, turco, coreano, estonio, ruso	Melitópol
El idioma oficial de Lucerna es <mask>.	alemán	somalí, lituano, normando, chino, camboyano, télugu, húngaro, mongol, italiano, alemán	Lucerna
El idioma oficial de Hong Kong es <mask>.	inglés	chino, catalán, serbio, croata, maratí, checo, bretón, italiano, ruso, inglés	Hong Kong
El idioma oficial de Unión Europea es <mask>.	rumano	siciliano, irlandés, japonés, armenio, neerlandés, hebreo, nepalí, euskera, polaco, rumano	Unión Europea
El idioma oficial de dinastía Sui es <mask>.	chino	italiano, latín, georgiano, neerlandés, inglés, estonio, finés, bretón, hebreo, chino	dinastía Sui
El idioma oficial de Hyderabad es <mask>.	urdu	tailandés, bretón, georgiano, irlandés, húngaro, hebreo, serbio, panyabí, siciliano, urdu	Hyderabad
El idioma oficial de Osetia del Sur es <mask>.	ruso	finés, búlgaro, tailandés, bielorruso, nepalí, islandés, escocés, mongol, serbio, ruso	Osetia del Sur
El idioma oficial de Nueva Jersey es <mask>.	inglés	serbio, bengalí, sueco, montenegrino, coreano, hebreo, ucraniano, persa, italiano, inglés	Nueva Jersey
El idioma oficial de Namibia es <mask>.	inglés	turco, indonesio, georgiano, danés, lituano, finés, télugu, galés, italiano, inglés	Namibia
El idioma oficial de Antillas Neerlandesas es <mask>.	neerlandés	euskera, camboyano, bielorruso, ruso, croata, portugués, ucraniano, maratí, esloveno, neerlandés	Antillas Neerlandesas
El idioma oficial de Unión Europea es <mask>.	eslovaco	azerí, letón, escocés, normando, hawaiano, persa, búlgaro, tailandés, galés, eslovaco	Unión Europea
El idioma oficial de Bangladés es <mask>.	bengalí	estonio, ruso, ucraniano, véneto, télugu, lituano, catalán, macedonio, islandés, bengalí	Bangladés
El idioma oficial de Andorra es <mask>.	catalán	georgiano, persa, armenio, búlgaro, esloveno, rumano, serbio, somalí, inglés, catalán	Andorra
El idioma oficial de Trinidad y Tobago es <mask>.	inglés	rumano, montenegrino, sueco, normando, esloveno, somalí, danés, vietnamita, portugués, inglés	Trinidad y Tobago
El idioma oficial de Reino Unido es <mask>.	inglés	camboyano, vietnamita, malayo, serbio, catalán, galés, maltés, esloveno, normando, inglés	Reino Unido
El idioma oficial de Kamchatka es <mask>.	ruso	hawaiano, serbio, alemán, tailandés, malayo, búlgaro, hindi, irlandés, mongol, ruso	Kamchatka
El idioma oficial de Alemania es <mask>.	alemán	irlandés, japonés, panyabí, maltés, esloveno, escocés, coreano, búlgaro, somalí, alemán	Alemania
El idioma oficial de Lausana es <mask>.	francés	catalán, sueco, egipcio, galés, coreano, armenio, hawaiano, japonés, bretón, francés	Lausana
El idioma oficial de Botsuana es <mask>.	inglés	hawaiano, montenegrino, eslovaco, normando, georgiano, maratí, chino, latín, hindi, inglés	Botsuana
El idioma oficial de San Martín es <mask>.	inglés	húngaro, véneto, latín, finés, maltés, alemán, hawaiano, tailandés, egipcio, inglés	San Martín
El idioma oficial de Stávropol es <mask>.	ruso	portugués, latín, esloveno, egipcio, mongol, italiano, checo, estonio, véneto, ruso	Stávropol
El idioma oficial de República Centroafricana es <mask>.	francés	tamil, escocés, siciliano, malayo, chino, hawaiano, malabar, latín, azerí, francés	República Centroafricana
El idioma oficial de Gagauzia es <mask>.	ruso	vietnamita, irlandés, estonio, inglés, normando, hebreo, italiano, maltés, hindi, ruso	Gagauzia
El idioma oficial de OTAN es <mask>.	inglés	panyabí, finés, hebreo, griego, español, portugués, ucraniano, esloveno, camboyano, inglés	OTAN
El idioma oficial de Toliatti es <mask>.	ruso	estonio, maltés, véneto, normando, macedonio, ucraniano, malabar, español, hindi, ruso	Toliatti
El idioma oficial de Reino de Mercia es <mask>.	latín	bengalí, danés, galés, macedonio, francés, urdu, azerí, japonés, estonio, latín	Reino de Mercia
El idioma oficial de Utah es <mask>.	inglés	italiano, hindi, bielorruso, japonés, rumano, chino, francés, albanés, danés, inglés	Utah
El idioma oficial de República Sudafricana es <mask>.	neerlandés	búlgaro, eslovaco, armenio, húngaro, francés, sueco, hindi, japonés, bielorruso, neerlandés	República Sudafricana
El idioma oficial de Dundee es <mask>.	escocés	maltés, esloveno, montenegrino, normando, indonesio, búlgaro, croata, griego, español, escocés	Dundee
El idioma oficial de Kouvola es <mask>.	finés	islandés, chino, escocés, albanés, hebreo, hawaiano, alemán, rumano, francés, finés	Kouvola
El idioma oficial de Mandato británico de Palestina es <mask>.	inglés	maltés, finés, persa, catalán, galés, serbio, azerí, polaco, portugués, inglés	Mandato británico de Palestina
El idioma oficial de Krai de Krasnodar es <mask>.	ruso	escocés, azerí, lituano, camboyano, maratí, normando, danés, malabar, japonés, ruso	Krai de Krasnodar
El idioma oficial de Togo es <mask>.	francés	irlandés, siciliano, montenegrino, ucraniano, japonés, latín, véneto, búlgaro, neerlandés, francés	Togo
El idioma oficial de Cantón de Basilea-Campiña es <mask>.	alemán	rumano, somalí, galés, bretón, francés, maratí, escocés, húngaro, ucraniano, alemán	Cantón de Basilea-Campiña
El idioma oficial de Zambia es <mask>.	inglés	irlandés, tamil, galés, urdu, egipcio, chino, mongol, coreano, islandés, inglés	Zambia
El idioma oficial de Liberia es <mask>.	inglés	alemán, maratí, somalí, hindi, serbio, albanés, maltés, tailandés, húngaro, inglés	Liberia
El idioma oficial de Isla del Príncipe Eduardo es <mask>.	inglés	bielorruso, malayo, indonesio, bengalí, ucraniano, maratí, camboyano, catalán, télugu, inglés	Isla del Príncipe Eduardo
El idioma oficial de Kosovo es <mask>.	serbio	bretón, macedonio, hindi, bielorruso, armenio, escocés, ucraniano, eslovaco, latín, serbio	Kosovo
El idioma oficial de Óblast de Mykolaiv es <mask>.	ucraniano	italiano, español, persa, hindi, urdu, maltés, véneto, estonio, danés, ucraniano	Óblast de Mykolaiv
El idioma oficial de Malaui es <mask>.	inglés	esloveno, georgiano, neerlandés, montenegrino, hindi, bielorruso, checo, eslovaco, turco, inglés	Malaui
El idioma oficial de Turku es <mask>.	finés	italiano, hebreo, maratí, búlgaro, estonio, mongol, somalí, latín, letón, finés	Turku
El idioma oficial de Comité Olímpico Internacional es <mask>.	francés	hawaiano, italiano, tailandés, rumano, búlgaro, camboyano, tamil, letón, sueco, francés	Comité Olímpico Internacional
El idioma oficial de Angola es <mask>.	portugués	latín, escocés, polaco, azerí, checo, montenegrino, mongol, español, letón, portugués	Angola
El idioma oficial de Turku es <mask>.	sueco	bengalí, maltés, euskera, chino, latín, télugu, macedonio, montenegrino, esloveno, sueco	Turku
El idioma oficial de Jamshedpur es <mask>.	inglés	neerlandés, panyabí, siciliano, hebreo, lituano, vietnamita, somalí, turco, bretón, inglés	Jamshedpur
El idioma oficial de Bermudas es <mask>.	inglés	portugués, panyabí, malayo, hawaiano, malabar, camboyano, ruso, urdu, checo, inglés	Bermudas
El idioma oficial de Formentera es <mask>.	catalán	normando, islandés, portugués, croata, georgiano, hindi, griego, montenegrino, lituano, catalán	Formentera
El idioma oficial de Bonaire es <mask>.	neerlandés	ruso, eslovaco, lituano, danés, estonio, escocés, persa, finés, bengalí, neerlandés	Bonaire
El idioma oficial de Sudán es <mask>.	inglés	bielorruso, macedonio, croata, bengalí, malabar, japonés, malayo, nepalí, télugu, inglés	Sudán
El idioma oficial de Unión Soviética es <mask>.	ruso	croata, normando, italiano, catalán, euskera, búlgaro, bretón, neerlandés, escocés, ruso	Unión Soviética
El idioma oficial de Saskatchewan es <mask>.	francés	hindi, islandés, tailandés, mongol, checo, turco, montenegrino, polaco, catalán, francés	Saskatchewan
El idioma oficial de Aruba es <mask>.	neerlandés	maltés, siciliano, letón, galés, télugu, serbio, egipcio, esloveno, somalí, neerlandés	Aruba
El idioma oficial de Montserrat es <mask>.	inglés	tailandés, danés, camboyano, letón, eslovaco, griego, catalán, somalí, mongol, inglés	Montserrat
El idioma oficial de Somalia es <mask>.	somalí	indonesio, francés, sueco, alemán, egipcio, inglés, galés, griego, nepalí, somalí	Somalia
El idioma oficial de Organización para la Seguridad y la Cooperación en Europa es <mask>.	español	montenegrino, catalán, serbio, irlandés, alemán, rumano, bielorruso, urdu, euskera, español	Organización para la Seguridad y la Cooperación en Europa
El idioma oficial de Karacháyevo-Cherkesia es <mask>.	ruso	véneto, euskera, persa, albanés, ucraniano, maltés, malabar, croata, alemán, ruso	Karacháyevo-Cherkesia
El idioma oficial de Helsinki es <mask>.	sueco	islandés, eslovaco, georgiano, bengalí, danés, polaco, télugu, húngaro, chino, sueco	Helsinki
El idioma oficial de Agencia Espacial Europea es <mask>.	inglés	ucraniano, serbio, lituano, azerí, escocés, hebreo, alemán, griego, hawaiano, inglés	Agencia Espacial Europea
El idioma oficial de Arizona es <mask>.	inglés	polaco, letón, mongol, georgiano, lituano, ucraniano, chino, siciliano, persa, inglés	Arizona
El idioma oficial de Qazvin es <mask>.	azerí	euskera, estonio, bengalí, georgiano, bielorruso, eslovaco, nepalí, escocés, ruso, azerí	Qazvin
El idioma oficial de Mongolia es <mask>.	mongol	véneto, egipcio, chino, vietnamita, lituano, camboyano, sueco, finés, albanés, mongol	Mongolia
El idioma oficial de Unión Europea es <mask>.	letón	mongol, irlandés, ruso, malayo, hindi, normando, inglés, ucraniano, vietnamita, letón	Unión Europea
El idioma oficial de Sierra Leona es <mask>.	inglés	bielorruso, euskera, islandés, armenio, danés, bengalí, hawaiano, croata, coreano, inglés	Sierra Leona
El idioma oficial de Ibiza es <mask>.	catalán	letón, polaco, siciliano, alemán, tailandés, inglés, véneto, chino, egipcio, catalán	Ibiza
El idioma oficial de Paraguay es <mask>.	español	eslovaco, panyabí, francés, georgiano, hebreo, irlandés, islandés, inglés, alemán, español	Paraguay
El idioma oficial de Bashkortostán es <mask>.	ruso	indonesio, panyabí, letón, francés, griego, turco, estonio, tamil, malayo, ruso	Bashkortostán
El idioma oficial de Indonesia es <mask>.	indonesio	bretón, esloveno, eslovaco, danés, siciliano, armenio, rumano, malayo, véneto, indonesio	Indonesia
El idioma oficial de Mónaco es <mask>.	francés	alemán, finés, irlandés, mongol, lituano, inglés, siciliano, véneto, nepalí, francés	Mónaco
El idioma oficial de Zabaikalie es <mask>.	ruso	chino, latín, télugu, maltés, danés, vietnamita, mongol, maratí, nepalí, ruso	Zabaikalie
El idioma oficial de Islas Marianas del Norte es <mask>.	inglés	estonio, camboyano, checo, persa, islandés, serbio, georgiano, francés, siciliano, inglés	Islas Marianas del Norte
El idioma oficial de Azerbaiyán es <mask>.	azerí	nepalí, latín, télugu, normando, alemán, panyabí, urdu, malayo, véneto, azerí	Azerbaiyán
El idioma oficial de cantón Vaud es <mask>.	francés	eslovaco, somalí, finés, serbio, nepalí, letón, armenio, danés, turco, francés	cantón Vaud
El idioma oficial de Singapur es <mask>.	inglés	serbio, hawaiano, italiano, lituano, nepalí, croata, español, normando, catalán, inglés	Singapur
El idioma oficial de Organización para la Cooperación y el Desarrollo Económico es <mask>.	francés	indonesio, galés, chino, neerlandés, escocés, montenegrino, eslovaco, finés, esloveno, francés	Organización para la Cooperación y el Desarrollo Económico
El idioma oficial de Berna es <mask>.	alemán	latín, ucraniano, francés, hindi, indonesio, turco, télugu, persa, letón, alemán	Berna
El idioma oficial de Chennai es <mask>.	tamil	rumano, télugu, siciliano, griego, ucraniano, hebreo, serbio, armenio, somalí, tamil	Chennai
El idioma oficial de Fiyi es <mask>.	inglés	rumano, georgiano, mongol, montenegrino, islandés, checo, ruso, japonés, finés, inglés	Fiyi
El idioma oficial de India es <mask>.	hindi	albanés, georgiano, latín, escocés, egipcio, macedonio, danés, italiano, islandés, hindi	India
El idioma oficial de Canadá es <mask>.	inglés	italiano, tailandés, egipcio, sueco, danés, urdu, maltés, maratí, rumano, inglés	Canadá
El idioma oficial de República Popular de Mongolia es <mask>.	mongol	indonesio, euskera, urdu, bretón, chino, japonés, ruso, egipcio, malayo, mongol	República Popular de Mongolia
El idioma oficial de Organización de las Naciones Unidas es <mask>.	ruso	chino, serbio, catalán, euskera, alemán, télugu, galés, georgiano, japonés, ruso	Organización de las Naciones Unidas
El idioma oficial de Burundi es <mask>.	francés	croata, esloveno, malabar, galés, finés, lituano, hawaiano, bretón, portugués, francés	Burundi
El idioma oficial de Thiruvananthapuram es <mask>.	malabar	francés, georgiano, croata, latín, persa, turco, inglés, nepalí, véneto, malabar	Thiruvananthapuram
El idioma oficial de Comité Olímpico Internacional es <mask>.	inglés	islandés, italiano, panyabí, georgiano, hindi, griego, polaco, télugu, bielorruso, inglés	Comité Olímpico Internacional
El idioma oficial de Zaire es <mask>.	francés	azerí, húngaro, letón, lituano, escocés, danés, tailandés, somalí, malayo, francés	Zaire
El idioma oficial de Irlanda del Norte es <mask>.	inglés	siciliano, tamil, húngaro, polaco, islandés, georgiano, vietnamita, francés, indonesio, inglés	Irlanda del Norte
