Prompt	Ans	Candidate Ans	Subject
Michael Laudrup joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Michael Laudrup
David Beckham joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	David Beckham
Mathieu Flamini joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Mathieu Flamini
Ryan Giggs joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Ryan Giggs
Zico joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Zico
Sergio Canales joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Sergio Canales
Gareth Barry joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Gareth Barry
Fernando Torres joue en position <mask>.	attaquant	milieu de terrain, défenseur, attaquant	Fernando Torres
Lars Bender joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Lars Bender
George Best joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	George Best
Carlos Alberto Torres joue en position <mask>.	défenseur	milieu de terrain, attaquant, défenseur	Carlos Alberto Torres
Juan Guillermo Cuadrado joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Juan Guillermo Cuadrado
Josep Guardiola joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Josep Guardiola
Daniele De Rossi joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Daniele De Rossi
Abou Diaby joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Abou Diaby
Axel Witsel joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Axel Witsel
Antonio Candreva joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Antonio Candreva
Zinédine Zidane joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Zinédine Zidane
Felix Magath joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Felix Magath
Hatem Ben Arfa joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Hatem Ben Arfa
Unai Emery joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Unai Emery
Andreas Ivanschitz joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Andreas Ivanschitz
Duncan Edwards joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Duncan Edwards
Morgan Schneiderlin joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Morgan Schneiderlin
Marco Verratti joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Marco Verratti
Carlos Valderrama joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Carlos Valderrama
Steven Nzonzi joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Steven Nzonzi
Garrincha joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Garrincha
Christian Noboa joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Christian Noboa
Michel Platini joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Michel Platini
Adnan Januzaj joue en position <mask>.	milieu de terrain	attaquant, défenseur, milieu de terrain	Adnan Januzaj
Claudio Marchisio joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Claudio Marchisio
Frank Lampard joue en position <mask>.	milieu de terrain	défenseur, attaquant, milieu de terrain	Frank Lampard
True Blood a été diffusé à l'origine sur <mask>.	HBO	Nickelodeon, CBS, Netflix, NBC, HBO	True Blood
Dora l'exploratrice a été diffusé à l'origine sur <mask>.	Nickelodeon	CBS, Netflix, HBO, NBC, Nickelodeon	Dora l'exploratrice
Alerte à Malibu a été diffusé à l'origine sur <mask>.	NBC	Netflix, Nickelodeon, HBO, CBS, NBC	Alerte à Malibu
Victorious a été diffusé à l'origine sur <mask>.	Nickelodeon	NBC, CBS, HBO, Netflix, Nickelodeon	Victorious
Sense8 a été diffusé à l'origine sur <mask>.	Netflix	NBC, HBO, CBS, Nickelodeon, Netflix	Sense8
The Big Bang Theory a été diffusé à l'origine sur <mask>.	CBS	Nickelodeon, Netflix, NBC, HBO, CBS	The Big Bang Theory
Scooby-Doo a été diffusé à l'origine sur <mask>.	CBS	NBC, Netflix, Nickelodeon, HBO, CBS	Scooby-Doo
How I Met Your Mother a été diffusé à l'origine sur <mask>.	CBS	NBC, Nickelodeon, HBO, Netflix, CBS	How I Met Your Mother
PAW Patrol : La Pat' Patrouille a été diffusé à l'origine sur <mask>.	Nickelodeon	NBC, HBO, CBS, Netflix, Nickelodeon	PAW Patrol : La Pat' Patrouille
iCarly a été diffusé à l'origine sur <mask>.	Nickelodeon	NBC, HBO, CBS, Netflix, Nickelodeon	iCarly
Les Schtroumpfs a été diffusé à l'origine sur <mask>.	NBC	Nickelodeon, CBS, HBO, Netflix, NBC	Les Schtroumpfs
Allemagne partage la frontière avec <mask>.	Tchécoslovaquie	Ukraine, Arkansas, Northumberland, Algérie, Lancashire, Staffordshire, Brunei, Hambourg, Bénin, Tchécoslovaquie	Allemagne
Missouri partage la frontière avec <mask>.	Nebraska	Guatemala, Pékin, Flandre, Laos, Lincolnshire, Utah, Ghana, Pérou, Singapour, Nebraska	Missouri
Andhra Pradesh partage la frontière avec <mask>.	Telangana	Paraguay, Tokyo, Viêt Nam, Oklahoma, Kiev, Michigan, Utah, Liban, Bruxelles, Telangana	Andhra Pradesh
Leicestershire partage la frontière avec <mask>.	Lincolnshire	Alberta, Lettonie, Venezuela, Louisiane, Canada, Népal, Yukon, Pologne, Équateur, Lincolnshire	Leicestershire
Northamptonshire partage la frontière avec <mask>.	Oxfordshire	Guyana, Séoul, Alexandria, Jordanie, Louisiane, pays de Galles, Lancashire, Victoria, Pologne, Oxfordshire	Northamptonshire
Afghanistan partage la frontière avec <mask>.	Pakistan	Brésil, Essex, Michigan, Angleterre, Russie, Sabah, Argentine, Goa, Mississippi, Pakistan	Afghanistan
République démocratique du Congo partage la frontière avec <mask>.	Rwanda	Ouzbékistan, Cambridgeshire, Louisiane, Aragon, Kiev, Toscane, Ontario, Tchécoslovaquie, Compton, Rwanda	République démocratique du Congo
Ukraine partage la frontière avec <mask>.	Russie	Inde, Delaware, Viêt Nam, Philippines, Afrique, Algérie, Somerset, Hongrie, Delhi, Russie	Ukraine
Espagne partage la frontière avec <mask>.	Portugal	Ain, Norvège, Californie, Panama, Tchécoslovaquie, Staffordshire, Kenya, pays de Galles, Oman, Portugal	Espagne
Oregon partage la frontière avec <mask>.	Idaho	Chypre, Gabon, Sichuan, Pendjab, Malawi, Cambodge, Missouri, Paris, Allemagne, Idaho	Oregon
Brésil partage la frontière avec <mask>.	Guyana	Malawi, Cameroun, Pérou, Pakistan, Virginie, Haïti, Iowa, Danemark, Pékin, Guyana	Brésil
Grand Londres partage la frontière avec <mask>.	Surrey	Flandre, Maharashtra, Géorgie, Haryana, Ouganda, Arménie, Nottinghamshire, Turquie, Chili, Surrey	Grand Londres
Ohio partage la frontière avec <mask>.	Indiana	Laos, Chili, Chypre, Guangdong, Venezuela, Autriche, Alberta, Thaïlande, Essex, Indiana	Ohio
Haryana partage la frontière avec <mask>.	Delhi	Gloucestershire, Shanghai, Oman, Italie, Kirghizistan, Minneapolis, Cambodge, Mongolie, Ouzbékistan, Delhi	Haryana
Zambie partage la frontière avec <mask>.	Mozambique	Albanie, Brunei, pays de Galles, Shropshire, Thaïlande, Brooklyn, Brunswick, Kiev, Chili, Mozambique	Zambie
Nouveau-Mexique partage la frontière avec <mask>.	Arizona	Essex, Paraguay, Hesse, Moldavie, Indonésie, Illinois, Nigeria, Libye, Autriche, Arizona	Nouveau-Mexique
Yémen partage la frontière avec <mask>.	Oman	Dortmund, Niger, Kiev, Wyoming, Brésil, Heidelberg, Azerbaïdjan, Viêt Nam, Missouri, Oman	Yémen
Kentucky partage la frontière avec <mask>.	Indiana	Angleterre, Guangdong, Kirghizistan, Pologne, Maharashtra, pays de Galles, Irlande, Roumanie, Maryland, Indiana	Kentucky
Minnesota partage la frontière avec <mask>.	Iowa	Minsk, Ain, Liberia, Johannesbourg, Philippines, Singapour, Niger, Yougoslavie, Kent, Iowa	Minnesota
Bolivie partage la frontière avec <mask>.	Chili	Maryland, Bulgarie, Gloucestershire, Hertfordshire, Guatemala, Quincy, Malaisie, Irak, Pologne, Chili	Bolivie
Haute-Autriche partage la frontière avec <mask>.	Bavière	Azerbaïdjan, Catalogne, Floride, Sarawak, Minnesota, Malaisie, Angola, Oklahoma, Nottinghamshire, Bavière	Haute-Autriche
Hebei partage la frontière avec <mask>.	Pékin	Indonésie, Thaïlande, Oregon, Yunnan, Zimbabwe, pays de Galles, Arizona, Viêt Nam, Saskatchewan, Pékin	Hebei
Terre-Neuve-et-Labrador partage la frontière avec <mask>.	Québec	Windsor, Virginie, Gabon, Écosse, Salzbourg, Laos, Sarawak, Russie, Telangana, Québec	Terre-Neuve-et-Labrador
Montrouge partage la frontière avec <mask>.	Paris	Lituanie, Queens, Soudan, Mexique, Rwanda, Suède, Iowa, Québec, Alabama, Paris	Montrouge
Tchécoslovaquie partage la frontière avec <mask>.	Autriche	Niger, Slovaquie, Nottinghamshire, Malawi, Nebraska, Philippines, Ouganda, Islande, Idaho, Autriche	Tchécoslovaquie
Colorado partage la frontière avec <mask>.	Oklahoma	Afghanistan, Angleterre, Liberia, Canada, Wiltshire, Slovénie, Colorado, Inde, Tchad, Oklahoma	Colorado
Tripura partage la frontière avec <mask>.	Assam	Venezuela, Brandebourg, Sénégal, Viêt Nam, Surrey, Mexique, Tennessee, Danemark, Montana, Assam	Tripura
Ligue arabe partage la frontière avec <mask>.	Espagne	Gabon, Bismarck, Hertfordshire, Brunei, Afrique, Laos, Minsk, Northumberland, Rajasthan, Espagne	Ligue arabe
Himachal Pradesh partage la frontière avec <mask>.	Pendjab	Surrey, Pérou, Roumanie, Népal, Victoria, Nottinghamshire, Saskatchewan, Veracruz, Russie, Pendjab	Himachal Pradesh
Daman et Diu partage la frontière avec <mask>.	Gujarat	Haryana, Kenya, Inde, Sichuan, Pennsylvanie, Allemagne, Venezuela, Monténégro, Zimbabwe, Gujarat	Daman et Diu
Leicestershire partage la frontière avec <mask>.	Derbyshire	Alaska, Bangladesh, Mississippi, Espagne, Arizona, Hambourg, Wiltshire, Cameroun, Sichuan, Derbyshire	Leicestershire
Malaisie partage la frontière avec <mask>.	Brunei	Mexique, Yougoslavie, Séoul, Hertfordshire, Zambie, pays de Galles, Hambourg, Californie, Ouzbékistan, Brunei	Malaisie
Haute-Savoie partage la frontière avec <mask>.	Ain	Jordanie, Marseille, Bangladesh, Albanie, Somerset, Russie, Irlande, Brooklyn, Sichuan, Ain	Haute-Savoie
Roumanie partage la frontière avec <mask>.	Moldavie	Colorado, Maharashtra, Heidelberg, Indonésie, Oregon, Venezuela, Kenya, Alabama, Virginie, Moldavie	Roumanie
Staffordshire partage la frontière avec <mask>.	Warwickshire	Nebraska, Compton, Norvège, Niger, Angleterre, Libye, Hambourg, Johannesbourg, Sénégal, Warwickshire	Staffordshire
Mizoram partage la frontière avec <mask>.	Assam	Russie, Irak, Piémont, Victoria, Chili, Irlande, Mexique, Mozambique, pays de Galles, Assam	Mizoram
Écosse partage la frontière avec <mask>.	Angleterre	Autriche, Afrique, Gibraltar, Hampshire, Vienne, France, Surrey, Irlande, Laos, Angleterre	Écosse
Moldavie partage la frontière avec <mask>.	Roumanie	Argentine, Belize, Minneapolis, Alberta, Japon, Warwickshire, Bismarck, Thaïlande, Essex, Roumanie	Moldavie
Union européenne partage la frontière avec <mask>.	Moldavie	Queensland, Mongolie, Naples, France, Cameroun, Taïwan, Toscane, Tanzanie, Saskatchewan, Moldavie	Union européenne
Burkina Faso partage la frontière avec <mask>.	Niger	Dorset, Sarawak, Bavière, Arizona, Moldavie, Buckinghamshire, Flandre, Yougoslavie, Naples, Niger	Burkina Faso
Tanzanie partage la frontière avec <mask>.	Mozambique	Sarawak, Shanghai, Alaska, Minsk, Guerrero, Delhi, Pendjab, Russie, Hertfordshire, Mozambique	Tanzanie
Tamil Nadu partage la frontière avec <mask>.	Karnataka	Oslo, Liberia, Lettonie, Pékin, Minneapolis, Luxembourg, Thaïlande, Espagne, Pendjab, Karnataka	Tamil Nadu
Belgique partage la frontière avec <mask>.	France	Alberta, Lancashire, Compton, Tadjikistan, Leicestershire, Shanghai, Minneapolis, Heidelberg, Irak, France	Belgique
Malawi partage la frontière avec <mask>.	Tanzanie	Népal, Californie, Minnesota, Soudan, Dorset, Nicaragua, Tokyo, Haryana, Delhi, Tanzanie	Malawi
Berkshire partage la frontière avec <mask>.	Oxfordshire	Portugal, Tchad, Iowa, Somerset, Suisse, Malawi, Roumanie, Wyoming, Afrique, Oxfordshire	Berkshire
Pologne partage la frontière avec <mask>.	Allemagne	Philippines, Missouri, Gabon, Guerrero, Surrey, Rajasthan, Liban, Derbyshire, Soudan, Allemagne	Pologne
République démocratique allemande partage la frontière avec <mask>.	Pologne	Salzbourg, Kent, Wyoming, Johannesbourg, Rome, Helena, Zimbabwe, Équateur, Guyana, Pologne	République démocratique allemande
Érythrée partage la frontière avec <mask>.	Soudan	Écosse, Islande, Shanghai, Windsor, Nicaragua, Tennessee, Northumberland, Buckinghamshire, Sichuan, Soudan	Érythrée
Basse-Saxe partage la frontière avec <mask>.	Brandebourg	Japon, Luxembourg, Veracruz, Hertfordshire, Wyoming, Utah, Cambodge, Jordanie, Oklahoma, Brandebourg	Basse-Saxe
Allemagne partage la frontière avec <mask>.	Suisse	Brésil, Ohio, Kirghizistan, Nevada, Northumberland, Dortmund, Cameroun, Ouzbékistan, Lyon, Suisse	Allemagne
Saxe-Anhalt partage la frontière avec <mask>.	Brandebourg	Illinois, Johannesbourg, Wisconsin, Ouzbékistan, Brésil, Kentucky, Tokyo, Essex, Slovaquie, Brandebourg	Saxe-Anhalt
Gloucestershire partage la frontière avec <mask>.	Wiltshire	Hampshire, Slovénie, Hertfordshire, Turquie, Utah, Autriche, Afrique, Oxfordshire, Ontario, Wiltshire	Gloucestershire
Tchoukotka partage la frontière avec <mask>.	Alaska	Brandebourg, Namibie, Hesse, Liban, Guatemala, Nebraska, Lorraine, Tchécoslovaquie, Marseille, Alaska	Tchoukotka
Grand Londres partage la frontière avec <mask>.	Essex	Queensland, Indonésie, Afghanistan, Guerrero, Équateur, Colorado, Michigan, Delhi, Guatemala, Essex	Grand Londres
Maroc partage la frontière avec <mask>.	Espagne	Afghanistan, Nigeria, Brême, Minsk, Roumanie, Illinois, Surrey, Windsor, Ain, Espagne	Maroc
Union européenne partage la frontière avec <mask>.	Roumanie	Missouri, Botswana, Somerset, Northamptonshire, Essex, Moscou, Quincy, Rwanda, Israël, Roumanie	Union européenne
Wiltshire partage la frontière avec <mask>.	Hampshire	Missouri, Pérou, Yukon, Indiana, Singapour, Aragon, Kiev, Belize, Gibraltar, Hampshire	Wiltshire
Arabie saoudite partage la frontière avec <mask>.	Oman	Kentucky, Libye, Serbie, Dortmund, Laos, Kent, Delhi, Alexandria, Oklahoma, Oman	Arabie saoudite
Idaho partage la frontière avec <mask>.	Wyoming	Cameroun, Égypte, Écosse, pays de Galles, Malaisie, Guyana, Suède, Azerbaïdjan, Michigan, Wyoming	Idaho
Turquie partage la frontière avec <mask>.	Syrie	Helena, Niger, Minneapolis, Hampshire, Oklahoma, Maryland, France, Guatemala, Tokyo, Syrie	Turquie
Dakota du Sud partage la frontière avec <mask>.	Nebraska	Laos, Haryana, Portugal, Moscou, Catalogne, Tchécoslovaquie, Guangdong, Essex, Suède, Nebraska	Dakota du Sud
Union européenne partage la frontière avec <mask>.	Danemark	Indonésie, Italie, Ain, Flandre, Brooklyn, Compton, Mississippi, Chypre, Jordanie, Danemark	Union européenne
New Hampshire partage la frontière avec <mask>.	Massachusetts	Guerrero, Autriche, Wyoming, Haryana, Liban, Idaho, Brême, Belize, Queens, Massachusetts	New Hampshire
Viêt Nam partage la frontière avec <mask>.	Laos	Sabah, Nicaragua, Alberta, Idaho, Ukraine, Victoria, Guangdong, Zambie, Belgique, Laos	Viêt Nam
Rajasthan partage la frontière avec <mask>.	Pendjab	Helsinki, Tokyo, Iowa, Turquie, Sénégal, Kenya, Danemark, Maharashtra, Idaho, Pendjab	Rajasthan
Syrie partage la frontière avec <mask>.	Irak	Johannesbourg, Lincolnshire, Warwickshire, Belize, Gibraltar, Allemagne, Guerrero, Slovaquie, Bismarck, Irak	Syrie
New Jersey partage la frontière avec <mask>.	Delaware	Saxe, Belize, Oxfordshire, Telangana, Maharashtra, Danemark, Bismarck, Singapour, Guinée, Delaware	New Jersey
Andhra Pradesh partage la frontière avec <mask>.	Karnataka	Cambodge, Israël, Assam, Ain, Thaïlande, Montana, Yukon, Massachusetts, Alexandria, Karnataka	Andhra Pradesh
Karnataka partage la frontière avec <mask>.	Telangana	Ukraine, Minsk, Louisiane, Saskatchewan, Kosovo, Tchad, Liban, Northamptonshire, Iowa, Telangana	Karnataka
Macédoine du Nord partage la frontière avec <mask>.	Albanie	Namibie, Séoul, Argentine, Rwanda, Helsinki, Texas, Ohio, Portugal, Suisse, Albanie	Macédoine du Nord
Pays-Bas partage la frontière avec <mask>.	Allemagne	Bolivie, Manille, Venezuela, Népal, Cambodge, Helsinki, Argentine, Massachusetts, Kansas, Allemagne	Pays-Bas
Louisiane partage la frontière avec <mask>.	Mississippi	Oregon, Belgique, Allemagne, Azerbaïdjan, Équateur, Guerrero, Leicestershire, Irlande, Botswana, Mississippi	Louisiane
Washington, D.C. partage la frontière avec <mask>.	Virginie	Norvège, Northumberland, Philippines, Niger, Biélorussie, Liberia, Illinois, Brunei, Dorset, Virginie	Washington, D.C.
Sarawak partage la frontière avec <mask>.	Sabah	Telangana, Gujarat, Surrey, Suède, Taïwan, Californie, Islande, Piémont, Algérie, Sabah	Sarawak
Macédoine du Nord partage la frontière avec <mask>.	Kosovo	Ukraine, Vermont, Saskatchewan, Manille, Wyoming, Guatemala, Afghanistan, Gabon, Texas, Kosovo	Macédoine du Nord
Vincennes partage la frontière avec <mask>.	Paris	Leicestershire, Mexique, Northamptonshire, Autriche, Oklahoma, Piémont, Karnataka, Shanghai, Géorgie, Paris	Vincennes
Territoires du Nord-Ouest partage la frontière avec <mask>.	Yukon	Irlande, Kenya, Haïti, Nigeria, Maharashtra, Gabon, Nottinghamshire, Brunei, Hambourg, Yukon	Territoires du Nord-Ouest
Allemagne partage la frontière avec <mask>.	Pologne	Oxfordshire, Surrey, Indonésie, Viêt Nam, Italie, Victoria, Shanghai, Biélorussie, Pérou, Pologne	Allemagne
Derbyshire partage la frontière avec <mask>.	Leicestershire	Nebraska, Ohio, Somerset, Alexandria, Pologne, Allemagne, Hongrie, Hesse, Angleterre, Leicestershire	Derbyshire
République populaire de Chine partage la frontière avec <mask>.	Tadjikistan	Wisconsin, Liberia, Allemagne, Suisse, Aragon, Guinée, Sabah, Michigan, Yunnan, Tadjikistan	République populaire de Chine
Nakhitchevan partage la frontière avec <mask>.	Turquie	Pologne, Warwickshire, Mongolie, Brandebourg, Québec, Minsk, Tchad, Salzbourg, Maryland, Turquie	Nakhitchevan
Hagen partage la frontière avec <mask>.	Dortmund	Lincolnshire, Massachusetts, Ukraine, Leicestershire, Victoria, Guatemala, Oman, Delaware, Pologne, Dortmund	Hagen
Thaïlande partage la frontière avec <mask>.	Cambodge	Liberia, Delaware, Guatemala, Wyoming, Israël, Johannesbourg, pays de Galles, Namibie, Nevada, Cambodge	Thaïlande
Libye partage la frontière avec <mask>.	Algérie	Singapour, Veracruz, Arménie, Portugal, Illinois, Derbyshire, Séoul, Montana, Haïti, Algérie	Libye
Grand Manchester partage la frontière avec <mask>.	Lancashire	Croatie, Warwickshire, Yunnan, Victoria, Gibraltar, Guyana, Lorraine, Ghana, Équateur, Lancashire	Grand Manchester
Union européenne partage la frontière avec <mask>.	Norvège	Toscane, Afghanistan, Minneapolis, Tadjikistan, Croatie, Rajasthan, Paris, Brésil, Égypte, Norvège	Union européenne
Mali partage la frontière avec <mask>.	Niger	Arkansas, Flandre, Islande, Bulgarie, Biélorussie, Oxfordshire, Mali, Danemark, Inde, Niger	Mali
Brésil partage la frontière avec <mask>.	Paraguay	France, Veracruz, Ain, Serbie, Ghana, Nevada, Hertfordshire, Michigan, Mali, Paraguay	Brésil
Gabon partage la frontière avec <mask>.	Cameroun	Minneapolis, Kent, Paraguay, Michigan, Kiev, Pékin, Mali, Albanie, Irlande, Cameroun	Gabon
Monténégro partage la frontière avec <mask>.	Kosovo	Allemagne, Utah, Iowa, Oslo, Michigan, Manille, Floride, Surrey, Guinée, Kosovo	Monténégro
Abkhazie partage la frontière avec <mask>.	Géorgie	Louisiane, Mexique, Ukraine, Kenya, Paris, Nottinghamshire, Sénégal, Monténégro, Soudan, Géorgie	Abkhazie
Andorre partage la frontière avec <mask>.	France	Saxe, Algérie, Colorado, Hertfordshire, Autriche, Yukon, Telangana, Warwickshire, Salzbourg, France	Andorre
Kirghizistan partage la frontière avec <mask>.	Ouzbékistan	Hertfordshire, Turquie, Northumberland, Lituanie, Canada, Nigeria, Monténégro, Staffordshire, Windsor, Ouzbékistan	Kirghizistan
Belize partage la frontière avec <mask>.	Mexique	Sabah, Moscou, Ain, Afrique, Catalogne, Luxembourg, Yukon, Belgique, Quincy, Mexique	Belize
Hampshire partage la frontière avec <mask>.	Wiltshire	Alaska, Flandre, Bismarck, Delhi, Azerbaïdjan, pays de Galles, France, Warwickshire, Paris, Wiltshire	Hampshire
Tchéquie partage la frontière avec <mask>.	Autriche	Missouri, Veracruz, Warwickshire, Louisiane, Minsk, Sichuan, Manille, Colorado, Kenya, Autriche	Tchéquie
Los Angeles partage la frontière avec <mask>.	Compton	Niger, Shropshire, Bangladesh, Afrique, Guatemala, Pékin, Tchad, Brooklyn, Lorraine, Compton	Los Angeles
Serbie partage la frontière avec <mask>.	Hongrie	Manille, Warwickshire, Kentucky, Liberia, Sichuan, Derbyshire, Shanghai, Wiltshire, Gabon, Hongrie	Serbie
Chiapas partage la frontière avec <mask>.	Veracruz	Belgique, Oslo, Derbyshire, Grèce, Slovénie, Indiana, Brooklyn, Sabah, Guerrero, Veracruz	Chiapas
Mannheim partage la frontière avec <mask>.	Heidelberg	Pendjab, Belgique, Essex, Séoul, Brooklyn, Idaho, Helena, Compton, Tchécoslovaquie, Heidelberg	Mannheim
Bir Tawil partage la frontière avec <mask>.	Égypte	Aragon, Warwickshire, Derbyshire, Liban, Yukon, Israël, Moscou, Tokyo, Nebraska, Égypte	Bir Tawil
Bavière partage la frontière avec <mask>.	Hesse	Quincy, Allemagne, Sichuan, Bavière, Kirghizistan, Laos, Azerbaïdjan, Missouri, Malaisie, Hesse	Bavière
Iowa partage la frontière avec <mask>.	Minnesota	Paraguay, Norvège, Hampshire, Pennsylvanie, Colombie, Mexique, Aragon, Windsor, Canada, Minnesota	Iowa
Goa partage la frontière avec <mask>.	Karnataka	Californie, Iowa, Mongolie, Pologne, Worcestershire, Niger, Alexandria, Monténégro, Piémont, Karnataka	Goa
Queens partage la frontière avec <mask>.	Brooklyn	Mali, Helena, Lorraine, Pendjab, Écosse, Gabon, Michigan, Northamptonshire, Devon, Brooklyn	Queens
Colombie partage la frontière avec <mask>.	Panama	Dorset, Népal, Nottinghamshire, Guerrero, Massachusetts, Idaho, Maharashtra, Brunswick, Alberta, Panama	Colombie
Oman partage la frontière avec <mask>.	Yémen	Bénin, Iowa, Libye, Lyon, Devon, Brooklyn, Séoul, Illinois, Salzbourg, Yémen	Oman
Tanzanie partage la frontière avec <mask>.	Malawi	Leicestershire, Saskatchewan, Écosse, Sabah, Vermont, Lettonie, Brooklyn, Chypre, Rwanda, Malawi	Tanzanie
Suède partage la frontière avec <mask>.	Danemark	Montana, Lancashire, Yukon, Lettonie, Louisiane, Surrey, Oslo, Kansas, Lituanie, Danemark	Suède
Luxembourg partage la frontière avec <mask>.	France	Shropshire, Luxembourg, Lancashire, Louisiane, Veracruz, Arizona, Windsor, Naples, Pakistan, France	Luxembourg
Ohio partage la frontière avec <mask>.	Michigan	Flandre, Louisiane, Queensland, Alexandria, Afghanistan, Venezuela, Guangdong, Gujarat, Cheshire, Michigan	Ohio
Danemark partage la frontière avec <mask>.	Norvège	Californie, Saskatchewan, Haryana, Lincolnshire, Ghana, Lorraine, Ukraine, Veracruz, Nicaragua, Norvège	Danemark
Sabah partage la frontière avec <mask>.	Sarawak	Chili, Chypre, Kiev, Panama, Égypte, Cheshire, Brooklyn, Russie, Suffolk, Sarawak	Sabah
Herdecke partage la frontière avec <mask>.	Dortmund	Guyana, Éthiopie, Suffolk, Soudan, Azerbaïdjan, Somalie, Sabah, Arménie, Pérou, Dortmund	Herdecke
Pays-Bas partage la frontière avec <mask>.	Belgique	Maryland, Suède, Northamptonshire, Wyoming, Brandebourg, Taïwan, Azerbaïdjan, Saxe, Cambridgeshire, Belgique	Pays-Bas
Bolivie partage la frontière avec <mask>.	Brésil	Marseille, Niger, Leicestershire, Lettonie, Panama, Manille, Slovaquie, Algérie, Irak, Brésil	Bolivie
Mauritanie partage la frontière avec <mask>.	Mali	Alberta, Jordanie, Rajasthan, Mexique, Kent, Venezuela, Liberia, Hertfordshire, Laos, Mali	Mauritanie
Espagne partage la frontière avec <mask>.	France	Nigeria, Bavière, Cheshire, Brésil, Queens, Sichuan, Delhi, Bolivie, Missouri, France	Espagne
Gibraltar partage la frontière avec <mask>.	Espagne	Gibraltar, Gujarat, Oslo, Bulgarie, Singapour, Botswana, Minneapolis, Toscane, Bolivie, Espagne	Gibraltar
Somalie partage la frontière avec <mask>.	Éthiopie	Moldavie, Pendjab, Zambie, Manille, Croatie, Pékin, France, Belgique, Géorgie, Éthiopie	Somalie
Jordanie partage la frontière avec <mask>.	Israël	Gabon, Naples, Italie, Sichuan, Ouzbékistan, Johannesbourg, Bangladesh, Tokyo, Malaisie, Israël	Jordanie
Wyoming partage la frontière avec <mask>.	Nebraska	Worcestershire, Thaïlande, Norvège, Venezuela, Autriche, Somalie, Kentucky, Northamptonshire, Delhi, Nebraska	Wyoming
Serbie partage la frontière avec <mask>.	Albanie	Pologne, Louisiane, Mozambique, Canada, Namibie, Queens, Bulgarie, Assam, Chypre, Albanie	Serbie
Mississippi partage la frontière avec <mask>.	Tennessee	Belgique, Pakistan, Hampshire, Gujarat, Kirghizistan, Pérou, Guatemala, Taïwan, Manille, Tennessee	Mississippi
Kenya partage la frontière avec <mask>.	Somalie	Mali, Lituanie, Iowa, Croatie, Nicaragua, Idaho, Slovaquie, Hampshire, Azerbaïdjan, Somalie	Kenya
Slovénie partage la frontière avec <mask>.	Autriche	Tchécoslovaquie, Yukon, Mexique, Wiltshire, Japon, Bangladesh, Sabah, Tanzanie, Wyoming, Autriche	Slovénie
République populaire de Louhansk partage la frontière avec <mask>.	Russie	Thaïlande, Brandebourg, Bangladesh, Botswana, Brunei, Somerset, Massachusetts, Michigan, Windsor, Russie	République populaire de Louhansk
Colombie partage la frontière avec <mask>.	Venezuela	Mongolie, Belgique, Northumberland, Worcestershire, Shanghai, Iran, Guerrero, Maharashtra, Minnesota, Venezuela	Colombie
Pérou partage la frontière avec <mask>.	Équateur	Panama, Oklahoma, Essex, Lyon, Russie, Toscane, Nigeria, Missouri, Piémont, Équateur	Pérou
Alberta partage la frontière avec <mask>.	Montana	Windsor, Malawi, Singapour, Pékin, Viêt Nam, Hesse, Écosse, Yémen, Victoria, Montana	Alberta
Kosovo partage la frontière avec <mask>.	Monténégro	Tennessee, Marseille, Nottinghamshire, Illinois, Yunnan, Lyon, Panama, Northamptonshire, Autriche, Monténégro	Kosovo
