Prompt	Ans	Candidate Ans	Subject
Джибуті ділиться межею з <mask>.	Ефіопія	Ліберія, Росія, Таджикистан, Айдахо, Техас, Шотландія, Португалія, Азербайджан, Афганістан, Ефіопія	Джибуті
Теннессі ділиться межею з <mask>.	Міссурі	Колумбія, Німеччина, Беліз, Ємен, Україна, Йорданія, Бангладеш, Чад, Кембриджшир, Міссурі	Теннессі
Єгипет ділиться межею з <mask>.	Судан	Лаос, Флорида, Міссурі, Монголія, Швейцарія, Шотландія, Москва, Непал, Бельгія, Судан	Єгипет
Нігер ділиться межею з <mask>.	Малі	Гельсінкі, В'єтнам, Алабама, Каліфорнія, Польща, Танзанія, Бразилія, Техас, Меріленд, Малі	Нігер
Румунія ділиться межею з <mask>.	Угорщина	Камбоджа, Пенсильванія, Судан, Флорида, Київ, Телангана, Латвія, Міссурі, Іран, Угорщина	Румунія
Нігерія ділиться межею з <mask>.	Камерун	Брауншвейг, Люксембург, Нікарагуа, В'єтнам, Ен, Відень, Чилі, Бруклін, Квінз, Камерун	Нігерія
Індонезія ділиться межею з <mask>.	Сінгапур	Колорадо, Киргизстан, Веракрус, Каталонія, Юньнань, Норвегія, Ірландія, Ефіопія, Таджикистан, Сінгапур	Індонезія
Коста-Рика ділиться межею з <mask>.	Нікарагуа	Таїланд, Комптон, Гватемала, Москва, Київ, Сичуань, Габон, Кембриджшир, Данія, Нікарагуа	Коста-Рика
Глостершир ділиться межею з <mask>.	Оксфордшир	Росія, Танзанія, Луїзіана, Мічиган, Ен, Девон, Лаос, Перу, Сенегал, Оксфордшир	Глостершир
Беркшир ділиться межею з <mask>.	Бакінгемшир	Йоганнесбург, Перу, Угорщина, Шропшир, Квінз, Бенін, Гаїті, Іллінойс, Росія, Бакінгемшир	Беркшир
Чад ділиться межею з <mask>.	Нігерія	Міннесота, Малі, Вірджинія, Гуандун, Венесуела, Бакінгемшир, Гайдельберг, Веракрус, Шотландія, Нігерія	Чад
Корейська Народно-Демократична Республіка ділиться межею з <mask>.	Японія	Кентуккі, Ізраїль, Україна, Ґерреро, Александрія, Міссісіпі, Косово, Гуджарат, Ботсвана, Японія	Корейська Народно-Демократична Республіка
Міссурі ділиться межею з <mask>.	Айова	Девон, Лінкольншир, Пенсильванія, Техас, Гайдельберг, Індонезія, Чорногорія, Малаві, Флорида, Айова	Міссурі
Айова ділиться межею з <mask>.	Вісконсин	Малайзія, Намібія, Арканзас, Теннессі, В'єтнам, Бакінгемшир, Ноттінгемшир, Росія, Токіо, Вісконсин	Айова
Лінкольншир ділиться межею з <mask>.	Лестершир	Маніла, Париж, Сенегал, Бранденбург, Танзанія, Таджикистан, Міннеаполіс, Бруклін, Джорджія, Лестершир	Лінкольншир
Перу ділиться межею з <mask>.	Бразилія	Мічиган, Кенія, Судан, Аризона, Александрія, Іспанія, Італія, Флорида, Азербайджан, Бразилія	Перу
Нью-Мексико ділиться межею з <mask>.	Техас	Девон, Лаос, Польща, Орегон, Ботсвана, Айдахо, Саравак, Пенджаб, Пекін, Техас	Нью-Мексико
Ліхтенштейн ділиться межею з <mask>.	Австрія	Квінсі, Каталонія, Юта, Міннеаполіс, Пасадена, Вікторія, Косово, Руанда, Суррей, Австрія	Ліхтенштейн
Буркіна-Фасо ділиться межею з <mask>.	Гана	Неаполь, Дербішир, Лінкольншир, Киргизстан, Бруней, Колорадо, Відень, Камерун, Люксембург, Гана	Буркіна-Фасо
Іран ділиться межею з <mask>.	Афганістан	Веракрус, Бразилія, Кент, Литва, Оксфордшир, Вірменія, Сичуань, Уельс, Хар'яна, Афганістан	Іран
Великий Лондон ділиться межею з <mask>.	Кент	Массачусетс, Київ, Вустершир, Юта, Люксембург, Польща, Греція, Вілтшир, Філіппіни, Кент	Великий Лондон
Мадх'я-Прадеш ділиться межею з <mask>.	Гуджарат	Італія, Іллінойс, Шропшир, Квебек, Орегон, Росія, Київ, Пекін, Ліван, Гуджарат	Мадх'я-Прадеш
Зальцгіттер ділиться межею з <mask>.	Брауншвейг	Хар'яна, Баварія, Африка, Чехословаччина, Шотландія, Бісмарк, Ботсвана, Ґерреро, Лінкольншир, Брауншвейг	Зальцгіттер
Кентуккі ділиться межею з <mask>.	Міссурі	Колорадо, Колумбія, Сирія, Венесуела, Сінгапур, Бранденбург, Делі, Ізраїль, Швеція, Міссурі	Кентуккі
Північна Кароліна ділиться межею з <mask>.	Теннессі	Канада, Ліон, Італія, Бенін, Саксонія, Танзанія, Нігер, Беліз, Ірак, Теннессі	Північна Кароліна
Волинська область ділиться межею з <mask>.	Польща	Дорсет, Ессекс, Габон, Уельс, Чехословаччина, Румунія, Іллінойс, Азербайджан, Невада, Польща	Волинська область
Тибетський автономний район ділиться межею з <mask>.	Юньнань	Алжир, Чад, Міссісіпі, Непал, Нігер, Маніла, Ессекс, Джорджія, Комптон, Юньнань	Тибетський автономний район
Союз Радянських Соціалістичних Республік ділиться межею з <mask>.	Польща	Німеччина, Рим, Пекін, Бельгія, Намібія, Албанія, Чорногорія, Саскачеван, Міссісіпі, Польща	Союз Радянських Соціалістичних Республік
Кембриджшир ділиться межею з <mask>.	Саффолк	Азербайджан, Бруклін, Осло, Юкон, Вілтшир, Непал, Малайзія, Колорадо, Японія, Саффолк	Кембриджшир
Київська область ділиться межею з <mask>.	Київ	Перу, Мічиган, Ліон, Гуандун, Пенджаб, Дорсет, Таджикистан, Японія, Ліберія, Київ	Київська область
Ліга арабських держав ділиться межею з <mask>.	Ефіопія	Комптон, Словенія, Чад, Меріленд, Республіка Китай, Лаос, Нортумберленд, Ірак, Гвінея, Ефіопія	Ліга арабських держав
Онтаріо ділиться межею з <mask>.	Пенсильванія	Саффолк, Хорватія, Словаччина, Бруклін, Кентуккі, Александрія, Шропшир, Юкон, Небраска, Пенсильванія	Онтаріо
Мінська область ділиться межею з <mask>.	Мінськ	Кенія, Токіо, Ассам, Флорида, Альберта, Англія, Квінсі, Махараштра, Бремен, Мінськ	Мінська область
Шропшир ділиться межею з <mask>.	Стаффордшир	Аризона, Італія, Таїланд, Саффолк, Гватемала, Бруклін, Латвія, Бакінгемшир, Монтана, Стаффордшир	Шропшир
Чилі ділиться межею з <mask>.	Перу	Саскачеван, Швейцарія, Ланкашир, Бруклін, Гвінея, Нікарагуа, Онтаріо, Оман, Литва, Перу	Чилі
Ліберецький край ділиться межею з <mask>.	Саксонія	Чилі, Массачусетс, Люксембург, Пекін, Лінкольншир, Меріленд, Ісландія, Бакінгемшир, Гамбург, Саксонія	Ліберецький край
Іврі-сюр-Сен ділиться межею з <mask>.	Париж	Сирія, Афганістан, Малаві, Пенджаб, Веракрус, Рим, Бакінгемшир, Токіо, Індіана, Париж	Іврі-сюр-Сен
Єгипет ділиться межею з <mask>.	Лівія	Флорида, Канада, Дорсет, Ворикшир, Танзанія, Швейцарія, Білорусь, Відень, Киргизстан, Лівія	Єгипет
Угорщина ділиться межею з <mask>.	Україна	Осло, Руанда, Лестершир, Чешир, Гуандун, Малайзія, Канзас, Париж, Канада, Україна	Угорщина
Ботсвана ділиться межею з <mask>.	Зімбабве	Стаффордшир, Гемпшир, Угорщина, Косово, Пакистан, Бакінгемшир, Луїзіана, Мічиган, Телангана, Зімбабве	Ботсвана
Естонія ділиться межею з <mask>.	Росія	Каліфорнія, Міннесота, Гелена, Ворикшир, Гамбург, Оксфордшир, Ґерреро, Україна, Гессен, Росія	Естонія
Алжир ділиться межею з <mask>.	Нігер	Руанда, Гельсінкі, Телангана, Малаві, Латвія, Хар'яна, Кент, Еквадор, Уельс, Нігер	Алжир
Малаві ділиться межею з <mask>.	Замбія	Ліон, Афганістан, Ірландія, Пасадена, Судан, Дортмунд, Ефіопія, Луїзіана, Сенегал, Замбія	Малаві
Валь-де-Марн ділиться межею з <mask>.	Париж	Ірак, Сомерсет, Телангана, Ізраїль, Ботсвана, Вісконсин, Гессен, Іран, Аляска, Париж	Валь-де-Марн
Сполучені Штати Америки ділиться межею з <mask>.	Канада	Теннессі, Кіпр, Німеччина, Айдахо, Аризона, Зальцбург, Чорногорія, Лаос, Сербія, Канада	Сполучені Штати Америки
Махараштра ділиться межею з <mask>.	Карнатака	Гвінея, Юньнань, Панама, Стаффордшир, Лінкольншир, Непал, Україна, Індія, Брюссель, Карнатака	Махараштра
Колорадо ділиться межею з <mask>.	Вайомінг	Огайо, Латвія, Аляска, Бенін, Вірджинія, Судан, Албанія, Альберта, Кіпр, Вайомінг	Колорадо
Гімачал-Прадеш ділиться межею з <mask>.	Хар'яна	Словаччина, Гессен, Туреччина, Бангладеш, Косово, Болгарія, Латвія, Гвінея, Гельсінкі, Хар'яна	Гімачал-Прадеш
Меріленд ділиться межею з <mask>.	Пенсильванія	Вісконсин, Ефіопія, Гібралтар, Юкон, Лівія, Міннесота, Йоганнесбург, Іллінойс, Руанда, Пенсильванія	Меріленд
Гвінея ділиться межею з <mask>.	Ліберія	Нігерія, Сичуань, Ассам, Рим, Судан, Панама, Квінсленд, Болгарія, Гоа, Ліберія	Гвінея
Сальвадор ділиться межею з <mask>.	Гватемала	Румунія, Гайдельберг, Пенджаб, Квінз, Брауншвейг, Малаві, Юньнань, Оксфордшир, Сенегал, Гватемала	Сальвадор
Саффолк ділиться межею з <mask>.	Ессекс	Росія, Каталонія, Теннессі, Москва, Квінсі, Таджикистан, Бранденбург, Вустершир, Міссурі, Ессекс	Саффолк
Чешир ділиться межею з <mask>.	Шропшир	Ірландія, Небраска, Англія, Онтаріо, Туреччина, Брауншвейг, Мозамбік, Раджастхан, Чилі, Шропшир	Чешир
Норфолк ділиться межею з <mask>.	Кембриджшир	Ботсвана, Болівія, Таїланд, Румунія, Раджастхан, Греція, Сирія, Монголія, Мозамбік, Кембриджшир	Норфолк
Китайська Народна Республіка ділиться межею з <mask>.	Монголія	Беліз, Юта, Республіка Китай, Норвегія, Єгипет, Вілтшир, Габон, Шотландія, Бруней, Монголія	Китайська Народна Республіка
Туніс ділиться межею з <mask>.	Лівія	Рим, Дорсет, Ессекс, Осло, Ноттінгемшир, Ліван, Ірландія, Москва, Швеція, Лівія	Туніс
Ліхтенштейн ділиться межею з <mask>.	Швейцарія	Зімбабве, Дорсет, Руанда, Шанхай, Іллінойс, Гана, Флорида, Франція, Японія, Швейцарія	Ліхтенштейн
Мангеттен ділиться межею з <mask>.	Бруклін	Пасадена, Арагон, Александрія, Меріленд, Афганістан, Дербішир, Рим, Ворикшир, Йорданія, Бруклін	Мангеттен
Ноттінгемшир ділиться межею з <mask>.	Дербішир	Вікторія, Бісмарк, Рим, Ефіопія, Кіпр, Молдова, Меріленд, Росія, Алабама, Дербішир	Ноттінгемшир
Карловарський край ділиться межею з <mask>.	Німеччина	Нігерія, Алабама, Люксембург, Малайзія, Таджикистан, Юкон, Аргентина, Джорджія, Квінсі, Німеччина	Карловарський край
Сомалі ділиться межею з <mask>.	Кенія	Ланкашир, Юта, Чилі, Гватемала, Відень, Вермонт, Уельс, Айова, Айдахо, Кенія	Сомалі
Невада ділиться межею з <mask>.	Аризона	Ґерреро, Ірак, Єгипет, Хар'яна, Ботсвана, Суррей, Делі, Делавер, Саффолк, Аризона	Невада
Гуджарат ділиться межею з <mask>.	Раджастхан	Невада, Намібія, Габон, Юкон, Бранденбург, Гватемала, Ліберія, Чехословаччина, Малі, Раджастхан	Гуджарат
Англія ділиться межею з <mask>.	Уельс	Литва, Беліз, Гвінея, Раджастхан, Тоскана, Австрія, Бразилія, Брауншвейг, Африка, Уельс	Англія
Лінкольншир ділиться межею з <mask>.	Ноттінгемшир	Міннеаполіс, Саксонія, Онтаріо, Шотландія, Оклахома, Афганістан, Грузія, Шанхай, Орегон, Ноттінгемшир	Лінкольншир
Уругвай ділиться межею з <mask>.	Бразилія	Мічиган, Еквадор, Японія, Александрія, Гельсінкі, Оклахома, Дорсет, Афганістан, Швеція, Бразилія	Уругвай
Бостон ділиться межею з <mask>.	Квінсі	Фландрія, Меріленд, Гамбург, Пекін, Карнатака, Бразилія, Ісландія, Брауншвейг, Саравак, Квінсі	Бостон
Палестрина ділиться межею з <mask>.	Рим	Африка, Таїланд, Малаві, Камбоджа, Таджикистан, Квінсі, Ліван, Тоскана, Габон, Рим	Палестрина
Тасманія ділиться межею з <mask>.	Вікторія	Каталонія, Москва, Греція, Монголія, Луїзіана, Ефіопія, Квінсленд, Білорусь, Гессен, Вікторія	Тасманія
Болгарія ділиться межею з <mask>.	Югославія	Саффолк, Іспанія, Александрія, Чилі, Телангана, Кентуккі, Вустершир, Венесуела, Португалія, Югославія	Болгарія
Турецька Республіка Північного Кіпру ділиться межею з <mask>.	Кіпр	Флорида, Джорджія, Англія, Девон, Камерун, Вайомінг, Вірджинія, Сичуань, Ґерреро, Кіпр	Турецька Республіка Північного Кіпру
Корейська Народно-Демократична Республіка ділиться межею з <mask>.	Росія	Камерун, Арканзас, Венесуела, Орегон, Гана, Баварія, Польща, Гаїті, Техас, Росія	Корейська Народно-Демократична Республіка
Азербайджан ділиться межею з <mask>.	Вірменія	Сенегал, Гамбург, Хар'яна, Вірджинія, Ліван, Литва, Швеція, Огайо, Оклахома, Вірменія	Азербайджан
Руанда ділиться межею з <mask>.	Уганда	Меріленд, Люксембург, Аризона, Нікарагуа, Ноттінгемшир, Вірменія, В'єтнам, Маніла, Баварія, Уганда	Руанда
Стаффордшир ділиться межею з <mask>.	Чешир	Філіппіни, Чехословаччина, Хар'яна, Шотландія, Колумбія, Вустершир, Росія, Малайзія, Афганістан, Чешир	Стаффордшир
Арканзас ділиться межею з <mask>.	Міссісіпі	Карнатака, Малаві, Панама, Білорусь, Парагвай, Таїланд, Косово, Гельсінкі, Оксфордшир, Міссісіпі	Арканзас
Невада ділиться межею з <mask>.	Каліфорнія	Гаїті, Латвія, Сабах, Теннессі, Веракрус, Лаос, Танзанія, Ассам, Махараштра, Каліфорнія	Невада
Мічиган ділиться межею з <mask>.	Онтаріо	Югославія, Карнатака, Александрія, Грузія, Пенджаб, Сеул, Техас, Глостершир, Вермонт, Онтаріо	Мічиган
Опплан ділиться межею з <mask>.	Осло	Хар'яна, Зімбабве, Зальцбург, Нортумберленд, Мічиган, Рим, Уганда, Оксфордшир, Юта, Осло	Опплан
Донецька народна республіка ділиться межею з <mask>.	Росія	Литва, Відень, Малі, Онтаріо, Швейцарія, Латвія, Іран, Айова, Гаяна, Росія	Донецька народна республіка
Велика Британія ділиться межею з <mask>.	Ірландія	Массачусетс, Югославія, Ісландія, Алабама, Сирія, Гельсінкі, Чорногорія, Бранденбург, Грузія, Ірландія	Велика Британія
Нігер ділиться межею з <mask>.	Лівія	Комптон, Індія, Юта, Тоскана, Монголія, Брауншвейг, Делавер, Ворикшир, Каталонія, Лівія	Нігер
Бранденбург ділиться межею з <mask>.	Саксонія	Хорватія, Лаос, Німеччина, Словаччина, Вісконсин, Малаві, Камерун, Аляска, Раджастхан, Саксонія	Бранденбург
Саффолк ділиться межею з <mask>.	Кембриджшир	Нігерія, Люксембург, Малайзія, Міссурі, Комптон, Норвегія, Сінгапур, Юта, Квінсленд, Кембриджшир	Саффолк
Сенегал ділиться межею з <mask>.	Гвінея	Аргентина, Індонезія, Хорватія, Угорщина, Нігер, Массачусетс, Канада, Шропшир, Фландрія, Гвінея	Сенегал
Гаяна ділиться межею з <mask>.	Венесуела	Сінгапур, Саксонія, Маніла, Квінсленд, Японія, Намібія, Руанда, Небраска, Зальцбург, Венесуела	Гаяна
Іллінойс ділиться межею з <mask>.	Кентуккі	Гуандун, Узбекистан, Нігерія, Гаяна, Чилі, Массачусетс, Перу, Осло, Дербішир, Кентуккі	Іллінойс
Кот-д'Івуар ділиться межею з <mask>.	Ліберія	Ассам, Зальцбург, Республіка Китай, Гаяна, Ємен, Аляска, Еквадор, Югославія, Шропшир, Ліберія	Кот-д'Івуар
Дорсет ділиться межею з <mask>.	Сомерсет	Махараштра, Сичуань, Сербія, Бакінгемшир, Данія, Кенія, Делавер, Монголія, Суррей, Сомерсет	Дорсет
Квебек ділиться межею з <mask>.	Онтаріо	Болівія, Чилі, Глостершир, Девон, Намібія, Каталонія, Болгарія, Луїзіана, Нігерія, Онтаріо	Квебек
Невада ділиться межею з <mask>.	Орегон	Азербайджан, Вустершир, Лінкольншир, Хорватія, Саскачеван, Гаїті, Монтана, Пакистан, Киргизстан, Орегон	Невада
Таджикистан ділиться межею з <mask>.	Киргизстан	Габон, Бісмарк, Аргентина, Гамбург, Руанда, Гватемала, Сомалі, Відень, Австрія, Киргизстан	Таджикистан
Каталонія ділиться межею з <mask>.	Франція	Айдахо, Японія, Саскачеван, Глостершир, Гватемала, Міннеаполіс, Чехословаччина, Гартфордшир, Сенегал, Франція	Каталонія
Бруклін ділиться межею з <mask>.	Квінз	Делавер, Шропшир, Айдахо, Малайзія, Угорщина, Квебек, Югославія, Рим, Флорида, Квінз	Бруклін
Ессекс ділиться межею з <mask>.	Кембриджшир	Швейцарія, Юкон, Нікарагуа, Польща, Гелена, Португалія, Малі, Бранденбург, Брюссель, Кембриджшир	Ессекс
Сінд ділиться межею з <mask>.	Гуджарат	Індіана, Дорсет, Гаїті, Бруклін, Литва, Колорадо, Польща, Неаполь, Джорджія, Гуджарат	Сінд
Канзас ділиться межею з <mask>.	Колорадо	Монтана, Замбія, Мінськ, Афганістан, Теннессі, Огайо, Міннеаполіс, Парагвай, Саксонія, Колорадо	Канзас
Джибуті ділиться межею з <mask>.	Сомалі	Александрія, Монтана, Бруклін, Саксонія, Ботсвана, Уганда, Камерун, Айдахо, Ємен, Сомалі	Джибуті
Пакистан ділиться межею з <mask>.	Іран	Косово, Сирія, Віндзор, Африка, Ірак, Міннесота, Судан, Юкон, Осло, Іран	Пакистан
Євразія ділиться межею з <mask>.	Африка	Малайзія, Нікарагуа, Оксфордшир, Узбекистан, Канзас, Мічиган, Бранденбург, Глостершир, Токіо, Африка	Євразія
О-де-Сен ділиться межею з <mask>.	Париж	Гартфордшир, Ен, Вілтшир, Віндзор, Юньнань, Україна, Сабах, Ефіопія, Сербія, Париж	О-де-Сен
Уттар-Прадеш ділиться межею з <mask>.	Делі	Бакінгемшир, Віндзор, Гуандун, Алжир, Індонезія, Замбія, Хорватія, Каліфорнія, Вірджинія, Делі	Уттар-Прадеш
Теннессі ділиться межею з <mask>.	Кентуккі	Франція, Уельс, Арканзас, Киргизстан, Єгипет, Індонезія, Суррей, Теннессі, Техас, Кентуккі	Теннессі
Вермонт ділиться межею з <mask>.	Массачусетс	Ірак, Ісландія, Ізраїль, Мінськ, Нігерія, Панама, Стаффордшир, Ліван, Орегон, Массачусетс	Вермонт
Британська Колумбія ділиться межею з <mask>.	Юкон	Бранденбург, Йоганнесбург, Вікторія, Гаїті, Бруней, Онтаріо, Нортумберленд, Африка, Мічиган, Юкон	Британська Колумбія
Фінляндія ділиться межею з <mask>.	Росія	Меріленд, Дортмунд, Ірак, Італія, Греція, Азербайджан, Танзанія, Шотландія, Філіппіни, Росія	Фінляндія
Іран ділиться межею з <mask>.	Ірак	Іран, Уельс, Москва, Таджикистан, Україна, Дортмунд, Індіана, Колумбія, Колорадо, Ірак	Іран
Вілтшир ділиться межею з <mask>.	Сомерсет	Саффолк, Рим, Португалія, Канада, Стаффордшир, Нігерія, Чорногорія, Сирія, Чешир, Сомерсет	Вілтшир
Непал ділиться межею з <mask>.	Індія	Стаффордшир, Юньнань, Баварія, Квебек, Телангана, Квінсі, Португалія, Ессекс, Дортмунд, Індія	Непал
Массачусетс ділиться межею з <mask>.	Вермонт	Нігерія, Шропшир, Шотландія, Москва, Греція, Болгарія, Флорида, Ассам, Україна, Вермонт	Массачусетс
Бруней ділиться межею з <mask>.	Малайзія	Гартфордшир, Нігер, Бельгія, Кент, Квінсленд, Нортумберленд, Вікторія, Ємен, Пакистан, Малайзія	Бруней
Росія ділиться межею з <mask>.	Польща	Гуандун, Техас, Панама, Хар'яна, Делі, Іспанія, Осло, Індіана, Чехословаччина, Польща	Росія
Манітоба ділиться межею з <mask>.	Онтаріо	Ен, Канада, Ноттінгемшир, Пенджаб, Ліон, Малаві, Саравак, Алжир, Вайомінг, Онтаріо	Манітоба
Хар'яна ділиться межею з <mask>.	Пенджаб	Брюссель, Веракрус, Небраска, Туреччина, Намібія, Саравак, Румунія, Вірменія, Делі, Пенджаб	Хар'яна
Ботсвана ділиться межею з <mask>.	Замбія	Танзанія, Луїзіана, Туреччина, Делавер, Сеул, Алжир, Маніла, Фландрія, Бранденбург, Замбія	Ботсвана
Кот-д'Івуар ділиться межею з <mask>.	Гвінея	Зальцбург, Айова, Індонезія, Румунія, Гемпшир, Телангана, Чад, Індія, Ассам, Гвінея	Кот-д'Івуар
Союз Радянських Соціалістичних Республік ділиться межею з <mask>.	Іран	Альберта, Болівія, Пенджаб, Намібія, Небраска, Каліфорнія, Литва, Лаос, Німеччина, Іран	Союз Радянських Соціалістичних Республік
Японія ділиться межею з <mask>.	Республіка Китай	Ізраїль, Панама, Англія, Гайдельберг, Польща, Саксонія, Вірменія, Чилі, Делавер, Республіка Китай	Японія
Айова ділиться межею з <mask>.	Небраска	Словаччина, Лестершир, Вірменія, Малаві, Бангладеш, Непал, Махараштра, Міссісіпі, Албанія, Небраска	Айова
Міссурі ділиться межею з <mask>.	Теннессі	Сичуань, Оман, Вірджинія, Болівія, Пасадена, Нігерія, Гана, Юньнань, Судан, Теннессі	Міссурі
Міссурі ділиться межею з <mask>.	Арканзас	Чорногорія, Україна, Юкон, Габон, Грузія, Нортгемптоншир, Гаяна, Орегон, Бісмарк, Арканзас	Міссурі
Китайська Народна Республіка ділиться межею з <mask>.	Киргизстан	Саравак, Болгарія, Міннеаполіс, Гайдельберг, Зальцбург, Шанхай, Токіо, Оксфордшир, Словаччина, Киргизстан	Китайська Народна Республіка
Віллербанн ділиться межею з <mask>.	Ліон	Гаяна, Глостершир, Нігерія, Пенсильванія, Раджастхан, Данія, Орегон, Афганістан, Нортумберленд, Ліон	Віллербанн
Австрія ділиться межею з <mask>.	Італія	Міссісіпі, Німеччина, Ліберія, Камерун, Ессекс, Вісконсин, Сенегал, Замбія, Бразилія, Італія	Австрія
Словаччина ділиться межею з <mask>.	Австрія	Комптон, Данія, Ірландія, Росія, Україна, П'ємонт, Вілтшир, Стаффордшир, Оксфордшир, Австрія	Словаччина
Німеччина ділиться межею з <mask>.	Люксембург	Арагон, Хорватія, Латвія, Сомалі, Оман, Сомерсет, Юкон, Руанда, Йорданія, Люксембург	Німеччина
Туреччина ділиться межею з <mask>.	Болгарія	Джорджія, Телангана, Швейцарія, Лотарингія, Дербішир, Алжир, Уельс, Венесуела, Індія, Болгарія	Туреччина
Пенсильванія ділиться межею з <mask>.	Меріленд	Франція, Альберта, Ноттінгемшир, Ліберія, Ґерреро, Ефіопія, Зімбабве, Міннеаполіс, Іллінойс, Меріленд	Пенсильванія
Західна Вірджинія ділиться межею з <mask>.	Пенсильванія	Сомерсет, Малаві, Саравак, Дортмунд, Узбекистан, Ворикшир, Канада, Кембриджшир, Теннессі, Пенсильванія	Західна Вірджинія
Європейський Союз ділиться межею з <mask>.	Чорногорія	Колумбія, Судан, Ізраїль, Панама, Делі, Неаполь, Гвінея, Камерун, Відень, Чорногорія	Європейський Союз
Південна Корея ділиться межею з <mask>.	Японія	Лестершир, Іспанія, Гвінея, Таїланд, Вермонт, Гамбург, Франція, Нігер, Сеул, Японія	Південна Корея
Макаті ділиться межею з <mask>.	Маніла	Зальцбург, Перу, Албанія, Єгипет, Гелена, Румунія, Юта, Словенія, Кіпр, Маніла	Макаті
Аризона ділиться межею з <mask>.	Юта	Словенія, Кіпр, Махараштра, Вірджинія, Тоскана, Арканзас, Квебек, Еквадор, Намібія, Юта	Аризона
Приморські Альпи ділиться межею з <mask>.	П'ємонт	Вермонт, Нікарагуа, Лівія, Альберта, Ліон, Зімбабве, Угорщина, Баварія, Осло, П'ємонт	Приморські Альпи
Лівія ділиться межею з <mask>.	Нігер	Альберта, Мінськ, Африка, Сабах, Сомерсет, Ботсвана, Вірджинія, Нортгемптоншир, Лівія, Нігер	Лівія
Андерлехт ділиться межею з <mask>.	Брюссель	Рим, Ліон, Бруней, Луїзіана, Непал, Зімбабве, Юкон, Румунія, Парагвай, Брюссель	Андерлехт
Демократична Республіка Конго ділиться межею з <mask>.	Замбія	Делавер, Парагвай, Ізраїль, Бенін, Мічиган, Індія, Техас, Саравак, Іллінойс, Замбія	Демократична Республіка Конго
Папуа Нова Гвінея ділиться межею з <mask>.	Індонезія	Аргентина, Ворикшир, Бруклін, Румунія, Сабах, Сінгапур, Гібралтар, Дортмунд, Бангладеш, Індонезія	Папуа Нова Гвінея
Парагвай ділиться межею з <mask>.	Аргентина	Судан, Тоскана, Югославія, Кентуккі, Росія, Квінз, Міннесота, Данія, Квінсленд, Аргентина	Парагвай
Гвінея-Бісау ділиться межею з <mask>.	Гвінея	Болівія, Колорадо, Монголія, Вустершир, Колумбія, Танзанія, Кент, Малі, Іспанія, Гвінея	Гвінея-Бісау
Вірменія ділиться межею з <mask>.	Іран	Норвегія, Зальцбург, Девон, Арканзас, Саффолк, Токіо, Огайо, Намібія, Гаїті, Іран	Вірменія
Західнопоморське воєводство ділиться межею з <mask>.	Бранденбург	Мозамбік, Індія, Оклахома, Пекін, Карнатака, Шанхай, Ліон, Вайомінг, Телангана, Бранденбург	Західнопоморське воєводство
Теннессі ділиться межею з <mask>.	Міссісіпі	Франція, Чехословаччина, Бісмарк, Кіпр, Массачусетс, Гессен, Кент, Александрія, Руанда, Міссісіпі	Теннессі
Югославія ділиться межею з <mask>.	Албанія	Маніла, Беліз, Угорщина, Бангладеш, Австрія, Аляска, Вікторія, Узбекистан, Польща, Албанія	Югославія
Гоа ділиться межею з <mask>.	Махараштра	Словаччина, Вілтшир, Уганда, Нігер, Альберта, Гартфордшир, Малаві, Непал, Франція, Махараштра	Гоа
Лівія ділиться межею з <mask>.	Чад	Айдахо, Беліз, Дербішир, Намібія, Бакінгемшир, Зальцбург, Бельгія, Камерун, Сабах, Чад	Лівія
Ізраїль ділиться межею з <mask>.	Сирія	Парагвай, Ворикшир, Міннесота, Швеція, Відень, Румунія, Раджастхан, Монтана, Австрія, Сирія	Ізраїль
Республіка Конго ділиться межею з <mask>.	Габон	Вустершир, Гуандун, Танзанія, Алабама, Арагон, Мексика, Токіо, Гельсінкі, Міннеаполіс, Габон	Республіка Конго
Ноттінгемшир ділиться межею з <mask>.	Лестершир	Африка, Гелена, Онтаріо, Греція, Кенія, Грузія, Луїзіана, Ліон, Зальцбург, Лестершир	Ноттінгемшир
Лаос ділиться межею з <mask>.	Таїланд	Веракрус, Гайдельберг, Ассам, Іран, Малі, Осло, Мінськ, Хар'яна, Глостершир, Таїланд	Лаос
Вірджинія ділиться межею з <mask>.	Меріленд	Ірак, Мічиган, Кентуккі, Ірландія, Бенін, Аляска, Джорджія, Каліфорнія, Афганістан, Меріленд	Вірджинія
Манітоба ділиться межею з <mask>.	Міннесота	Сирія, Колумбія, Віндзор, Норвегія, Алжир, Фландрія, Нікарагуа, Гуджарат, Уганда, Міннесота	Манітоба
Нігер ділиться межею з <mask>.	Алжир	Оксфордшир, Раджастхан, Техас, Зімбабве, Узбекистан, Кембриджшир, Сомерсет, Москва, Іспанія, Алжир	Нігер
Пенджаб ділиться межею з <mask>.	Хар'яна	Флорида, Мексика, Бакінгемшир, Азербайджан, Арагон, Сомалі, Норвегія, Аргентина, Уельс, Хар'яна	Пенджаб
Узбекистан ділиться межею з <mask>.	Таджикистан	Кіпр, Киргизстан, Пакистан, Замбія, Габон, Луїзіана, Туреччина, Кентуккі, Ворикшир, Таджикистан	Узбекистан
