Prompt	Ans	Candidate Ans	Subject
De officiële taal van Tamil Nadu is <mask>.	Tamil	Hongaars, Frans, Servisch, Perzisch, Deens, Macedonisch, Estisch, Albanees, Wit-Russisch, Tamil	Tamil Nadu
De officiële taal van Kraj Altaj is <mask>.	Russisch	Frans, Macedonisch, Oekraïens, Roemeens, Grieks, Lets, Armeens, Wit-Russisch, Telugu, Russisch	Kraj Altaj
De officiële taal van Luxemburg is <mask>.	Frans	Catalaans, Maltees, Egyptisch, Hebreeuws, Portugees, Somalisch, Normandisch, Bengaals, Roemeens, Frans	Luxemburg
De officiële taal van Atjeh is <mask>.	Indonesisch	Montenegrijns, Egyptisch, Punjabi, Spaans, Azerbeidzjaans, Schots, Lets, Venetiaans, Kroatisch, Indonesisch	Atjeh
De officiële taal van El Salvador is <mask>.	Spaans	Grieks, Nederlands, Hebreeuws, Turks, Egyptisch, Malayalam, Lets, Armeens, Tamil, Spaans	El Salvador
De officiële taal van Europese Unie is <mask>.	Frans	Indonesisch, Spaans, Litouws, Portugees, Engels, Armeens, Zweeds, Maleis, Tamil, Frans	Europese Unie
De officiële taal van Verenigd Koninkrijk is <mask>.	Welsh	Khmer, Pools, Maltees, Armeens, Roemeens, Turks, Albanees, Duits, Schots, Welsh	Verenigd Koninkrijk
De officiële taal van Denemarken is <mask>.	Deens	Bulgaars, Perzisch, Montenegrijns, Maleis, Japans, Thai, Tsjechisch, Zweeds, Koreaans, Deens	Denemarken
De officiële taal van Internationale Organisatie voor Standaardisatie is <mask>.	Russisch	Estisch, Siciliaans, Venetiaans, Macedonisch, Oekraïens, Tamil, Italiaans, Kroatisch, Wit-Russisch, Russisch	Internationale Organisatie voor Standaardisatie
De officiële taal van Canada is <mask>.	Frans	Perzisch, Tamil, Servisch, Nepalees, Lets, Bretons, Bulgaars, IJslands, Georgisch, Frans	Canada
De officiële taal van County Cork is <mask>.	Engels	Macedonisch, Duits, Urdu, Khmer, Wit-Russisch, Russisch, Japans, Estisch, Siciliaans, Engels	County Cork
De officiële taal van San Marino is <mask>.	Italiaans	Macedonisch, Armeens, Frans, Georgisch, Maleis, Azerbeidzjaans, Baskisch, Hawaïaans, Vietnamees, Italiaans	San Marino
De officiële taal van Pakistan is <mask>.	Engels	Pools, Frans, Marathi, Vietnamees, Duits, Japans, Chinese talen, Spaans, Iers, Engels	Pakistan
De officiële taal van Democratische Republiek Azerbeidzjan is <mask>.	Azerbeidzjaans	Malayalam, Normandisch, Urdu, Bulgaars, Nepalees, Roemeens, Koreaans, Punjabi, Zweeds, Azerbeidzjaans	Democratische Republiek Azerbeidzjan
De officiële taal van Europese Unie is <mask>.	Portugees	Armeens, Bretons, Montenegrijns, Grieks, Welsh, Hebreeuws, Vietnamees, Pools, Indonesisch, Portugees	Europese Unie
De officiële taal van Guernsey is <mask>.	Engels	Bretons, Kroatisch, Hebreeuws, Siciliaans, Mongools, Marathi, Pools, Litouws, Servisch, Engels	Guernsey
De officiële taal van Organisatie voor Veiligheid en Samenwerking in Europa is <mask>.	Russisch	Normandisch, Perzisch, Lets, Montenegrijns, Wit-Russisch, Bulgaars, Portugees, Macedonisch, Duits, Russisch	Organisatie voor Veiligheid en Samenwerking in Europa
De officiële taal van Republiek Venetië is <mask>.	Venetiaans	Fins, Latijn, Estisch, Hawaïaans, Zweeds, Schots, Nederlands, Sloveens, Duits, Venetiaans	Republiek Venetië
De officiële taal van Dominica is <mask>.	Engels	Bengaals, Estisch, Thai, Grieks, Nepalees, Montenegrijns, Deens, Mongools, Hebreeuws, Engels	Dominica
De officiële taal van International Association of Athletics Federations is <mask>.	Engels	Albanees, Koreaans, Hindi, Servisch, Spaans, Somalisch, Japans, Iers, Tsjechisch, Engels	International Association of Athletics Federations
De officiële taal van Internationaal Atoomenergieagentschap is <mask>.	Russisch	Malayalam, Frans, Vietnamees, Spaans, Georgisch, Bretons, Slowaaks, Pools, Siciliaans, Russisch	Internationaal Atoomenergieagentschap
De officiële taal van Guatemala is <mask>.	Spaans	Slowaaks, Egyptisch, Indonesisch, Hongaars, Hebreeuws, Malayalam, Duits, Mongools, Georgisch, Spaans	Guatemala
De officiële taal van Wit-Rusland is <mask>.	Russisch	Montenegrijns, Maltees, Roemeens, Estisch, Bulgaars, Frans, Georgisch, Egyptisch, Turks, Russisch	Wit-Rusland
De officiële taal van South Carolina is <mask>.	Engels	Montenegrijns, Tsjechisch, Koreaans, Siciliaans, Spaans, Catalaans, Telugu, Bretons, Kroatisch, Engels	South Carolina
De officiële taal van Saint Vincent en de Grenadines is <mask>.	Engels	Lets, Frans, Japans, Pools, Deens, Roemeens, Indonesisch, Koreaans, Bretons, Engels	Saint Vincent en de Grenadines
De officiële taal van Mauritius is <mask>.	Engels	Zweeds, Georgisch, Welsh, Perzisch, Turks, Nederlands, Chinese talen, Tamil, Pools, Engels	Mauritius
De officiële taal van Timoeriden is <mask>.	Perzisch	Punjabi, Hebreeuws, Tsjechisch, Nederlands, Pools, Bulgaars, Frans, Malayalam, Armeens, Perzisch	Timoeriden
De officiële taal van Nicaragua is <mask>.	Spaans	Bretons, Catalaans, Malayalam, Montenegrijns, Sloveens, Frans, Kroatisch, Deens, Baskisch, Spaans	Nicaragua
De officiële taal van Servië is <mask>.	Servisch	Somalisch, Engels, Hongaars, Maltees, Lets, Fins, Telugu, Egyptisch, Hindi, Servisch	Servië
De officiële taal van Pruisen is <mask>.	Duits	Engels, Vietnamees, Spaans, Normandisch, Italiaans, Estisch, IJslands, Slowaaks, Azerbeidzjaans, Duits	Pruisen
De officiële taal van Faeröer is <mask>.	Deens	Koreaans, Perzisch, Catalaans, Russisch, Venetiaans, Marathi, Grieks, Nepalees, Vietnamees, Deens	Faeröer
De officiële taal van IJsland is <mask>.	IJslands	Maleis, Slowaaks, Nederlands, Siciliaans, Egyptisch, Mongools, Hebreeuws, Grieks, Estisch, IJslands	IJsland
De officiële taal van Montenegro is <mask>.	Montenegrijns	Somalisch, Albanees, Duits, Bretons, Georgisch, Marathi, IJslands, Pools, Khmer, Montenegrijns	Montenegro
De officiële taal van gemeente Stockholm is <mask>.	Zweeds	Telugu, Perzisch, Bengaals, Nederlands, Hebreeuws, Catalaans, Thai, Latijn, Albanees, Zweeds	gemeente Stockholm
De officiële taal van Vichy-Frankrijk is <mask>.	Frans	Bulgaars, Kroatisch, Spaans, Lets, Slowaaks, Wit-Russisch, Fins, Servisch, Somalisch, Frans	Vichy-Frankrijk
De officiële taal van Melitopol is <mask>.	Russisch	Baskisch, Portugees, Slowaaks, Iers, Deens, Bretons, Turks, Koreaans, Estisch, Russisch	Melitopol
De officiële taal van Luzern is <mask>.	Duits	Somalisch, Litouws, Normandisch, Chinese talen, Khmer, Telugu, Hongaars, Mongools, Italiaans, Duits	Luzern
De officiële taal van Hongkong is <mask>.	Engels	Chinese talen, Catalaans, Servisch, Kroatisch, Marathi, Tsjechisch, Bretons, Italiaans, Russisch, Engels	Hongkong
De officiële taal van Europese Unie is <mask>.	Roemeens	Siciliaans, Iers, Japans, Armeens, Nederlands, Hebreeuws, Nepalees, Baskisch, Pools, Roemeens	Europese Unie
De officiële taal van Sui-dynastie is <mask>.	Chinese talen	Italiaans, Latijn, Georgisch, Nederlands, Engels, Estisch, Fins, Bretons, Hebreeuws, Chinese talen	Sui-dynastie
De officiële taal van Haiderabad is <mask>.	Urdu	Thai, Bretons, Georgisch, Iers, Hongaars, Hebreeuws, Servisch, Punjabi, Siciliaans, Urdu	Haiderabad
De officiële taal van Zuid-Ossetië is <mask>.	Russisch	Fins, Bulgaars, Thai, Wit-Russisch, Nepalees, IJslands, Schots, Mongools, Servisch, Russisch	Zuid-Ossetië
De officiële taal van New Jersey is <mask>.	Engels	Servisch, Bengaals, Zweeds, Montenegrijns, Koreaans, Hebreeuws, Oekraïens, Perzisch, Italiaans, Engels	New Jersey
De officiële taal van Namibië is <mask>.	Engels	Turks, Indonesisch, Georgisch, Deens, Litouws, Fins, Telugu, Welsh, Italiaans, Engels	Namibië
De officiële taal van Nederlandse Antillen is <mask>.	Nederlands	Baskisch, Khmer, Wit-Russisch, Russisch, Kroatisch, Portugees, Oekraïens, Marathi, Sloveens, Nederlands	Nederlandse Antillen
De officiële taal van Europese Unie is <mask>.	Slowaaks	Azerbeidzjaans, Lets, Schots, Normandisch, Hawaïaans, Perzisch, Bulgaars, Thai, Welsh, Slowaaks	Europese Unie
De officiële taal van Bangladesh is <mask>.	Bengaals	Estisch, Russisch, Oekraïens, Venetiaans, Telugu, Litouws, Catalaans, Macedonisch, IJslands, Bengaals	Bangladesh
De officiële taal van Andorra is <mask>.	Catalaans	Georgisch, Perzisch, Armeens, Bulgaars, Sloveens, Roemeens, Servisch, Somalisch, Engels, Catalaans	Andorra
De officiële taal van Trinidad en Tobago is <mask>.	Engels	Roemeens, Montenegrijns, Zweeds, Normandisch, Sloveens, Somalisch, Deens, Vietnamees, Portugees, Engels	Trinidad en Tobago
De officiële taal van Verenigd Koninkrijk is <mask>.	Engels	Khmer, Vietnamees, Maleis, Servisch, Catalaans, Welsh, Maltees, Sloveens, Normandisch, Engels	Verenigd Koninkrijk
De officiële taal van Kraj Kamtsjatka is <mask>.	Russisch	Hawaïaans, Servisch, Duits, Thai, Maleis, Bulgaars, Hindi, Iers, Mongools, Russisch	Kraj Kamtsjatka
De officiële taal van Duitsland is <mask>.	Duits	Iers, Japans, Punjabi, Maltees, Sloveens, Schots, Koreaans, Bulgaars, Somalisch, Duits	Duitsland
De officiële taal van Lausanne is <mask>.	Frans	Catalaans, Zweeds, Egyptisch, Welsh, Koreaans, Armeens, Hawaïaans, Japans, Bretons, Frans	Lausanne
De officiële taal van Botswana is <mask>.	Engels	Hawaïaans, Montenegrijns, Slowaaks, Normandisch, Georgisch, Marathi, Chinese talen, Latijn, Hindi, Engels	Botswana
De officiële taal van Sint Maarten is <mask>.	Engels	Hongaars, Venetiaans, Latijn, Fins, Maltees, Duits, Hawaïaans, Thai, Egyptisch, Engels	Sint Maarten
De officiële taal van Kraj Stavropol is <mask>.	Russisch	Portugees, Latijn, Sloveens, Egyptisch, Mongools, Italiaans, Tsjechisch, Estisch, Venetiaans, Russisch	Kraj Stavropol
De officiële taal van Centraal-Afrikaanse Republiek is <mask>.	Frans	Tamil, Schots, Siciliaans, Maleis, Chinese talen, Hawaïaans, Malayalam, Latijn, Azerbeidzjaans, Frans	Centraal-Afrikaanse Republiek
De officiële taal van Gagaoezië is <mask>.	Russisch	Vietnamees, Iers, Estisch, Engels, Normandisch, Hebreeuws, Italiaans, Maltees, Hindi, Russisch	Gagaoezië
De officiële taal van Noord-Atlantische Verdragsorganisatie is <mask>.	Engels	Punjabi, Fins, Hebreeuws, Grieks, Spaans, Portugees, Oekraïens, Sloveens, Khmer, Engels	Noord-Atlantische Verdragsorganisatie
De officiële taal van Toljatti is <mask>.	Russisch	Estisch, Maltees, Venetiaans, Normandisch, Macedonisch, Oekraïens, Malayalam, Spaans, Hindi, Russisch	Toljatti
De officiële taal van Mercia is <mask>.	Latijn	Bengaals, Deens, Welsh, Macedonisch, Frans, Urdu, Azerbeidzjaans, Japans, Estisch, Latijn	Mercia
De officiële taal van Utah is <mask>.	Engels	Italiaans, Hindi, Wit-Russisch, Japans, Roemeens, Chinese talen, Frans, Albanees, Deens, Engels	Utah
De officiële taal van Zuid-Afrikaansche Republiek is <mask>.	Nederlands	Bulgaars, Slowaaks, Armeens, Hongaars, Frans, Zweeds, Hindi, Japans, Wit-Russisch, Nederlands	Zuid-Afrikaansche Republiek
De officiële taal van Dundee is <mask>.	Schots	Maltees, Sloveens, Montenegrijns, Normandisch, Indonesisch, Bulgaars, Kroatisch, Grieks, Spaans, Schots	Dundee
De officiële taal van Kouvola is <mask>.	Fins	IJslands, Chinese talen, Schots, Albanees, Hebreeuws, Hawaïaans, Duits, Roemeens, Frans, Fins	Kouvola
De officiële taal van Mandaatgebied Palestina is <mask>.	Engels	Maltees, Fins, Perzisch, Catalaans, Welsh, Servisch, Azerbeidzjaans, Pools, Portugees, Engels	Mandaatgebied Palestina
De officiële taal van Kraj Krasnodar is <mask>.	Russisch	Schots, Azerbeidzjaans, Litouws, Khmer, Marathi, Normandisch, Deens, Malayalam, Japans, Russisch	Kraj Krasnodar
De officiële taal van Togo is <mask>.	Frans	Iers, Siciliaans, Montenegrijns, Oekraïens, Japans, Latijn, Venetiaans, Bulgaars, Nederlands, Frans	Togo
De officiële taal van Basel-Landschaft is <mask>.	Duits	Roemeens, Somalisch, Welsh, Bretons, Frans, Marathi, Schots, Hongaars, Oekraïens, Duits	Basel-Landschaft
De officiële taal van Zambia is <mask>.	Engels	Iers, Tamil, Welsh, Urdu, Egyptisch, Chinese talen, Mongools, Koreaans, IJslands, Engels	Zambia
De officiële taal van Liberia is <mask>.	Engels	Duits, Marathi, Somalisch, Hindi, Servisch, Albanees, Maltees, Thai, Hongaars, Engels	Liberia
De officiële taal van Prins Edwardeiland is <mask>.	Engels	Wit-Russisch, Maleis, Indonesisch, Bengaals, Oekraïens, Marathi, Khmer, Catalaans, Telugu, Engels	Prins Edwardeiland
De officiële taal van Kosovo is <mask>.	Servisch	Bretons, Macedonisch, Hindi, Wit-Russisch, Armeens, Schots, Oekraïens, Slowaaks, Latijn, Servisch	Kosovo
De officiële taal van Oblast Mykolajiv is <mask>.	Oekraïens	Italiaans, Spaans, Perzisch, Hindi, Urdu, Maltees, Venetiaans, Estisch, Deens, Oekraïens	Oblast Mykolajiv
De officiële taal van Malawi is <mask>.	Engels	Sloveens, Georgisch, Nederlands, Montenegrijns, Hindi, Wit-Russisch, Tsjechisch, Slowaaks, Turks, Engels	Malawi
De officiële taal van Turku is <mask>.	Fins	Italiaans, Hebreeuws, Marathi, Bulgaars, Estisch, Mongools, Somalisch, Latijn, Lets, Fins	Turku
De officiële taal van Internationaal Olympisch Comité is <mask>.	Frans	Hawaïaans, Italiaans, Thai, Roemeens, Bulgaars, Khmer, Tamil, Lets, Zweeds, Frans	Internationaal Olympisch Comité
De officiële taal van Angola is <mask>.	Portugees	Latijn, Schots, Pools, Azerbeidzjaans, Tsjechisch, Montenegrijns, Mongools, Spaans, Lets, Portugees	Angola
De officiële taal van Turku is <mask>.	Zweeds	Bengaals, Maltees, Baskisch, Chinese talen, Latijn, Telugu, Macedonisch, Montenegrijns, Sloveens, Zweeds	Turku
De officiële taal van Jamshedpur is <mask>.	Engels	Nederlands, Punjabi, Siciliaans, Hebreeuws, Litouws, Vietnamees, Somalisch, Turks, Bretons, Engels	Jamshedpur
De officiële taal van Bermuda is <mask>.	Engels	Portugees, Punjabi, Maleis, Hawaïaans, Malayalam, Khmer, Russisch, Urdu, Tsjechisch, Engels	Bermuda
De officiële taal van Formentera is <mask>.	Catalaans	Normandisch, IJslands, Portugees, Kroatisch, Georgisch, Hindi, Grieks, Montenegrijns, Litouws, Catalaans	Formentera
De officiële taal van Bonaire is <mask>.	Nederlands	Russisch, Slowaaks, Litouws, Deens, Estisch, Schots, Perzisch, Fins, Bengaals, Nederlands	Bonaire
De officiële taal van Soedan is <mask>.	Engels	Wit-Russisch, Macedonisch, Kroatisch, Bengaals, Malayalam, Japans, Maleis, Nepalees, Telugu, Engels	Soedan
De officiële taal van Sovjet-Unie is <mask>.	Russisch	Kroatisch, Normandisch, Italiaans, Catalaans, Baskisch, Bulgaars, Bretons, Nederlands, Schots, Russisch	Sovjet-Unie
De officiële taal van Saskatchewan is <mask>.	Frans	Hindi, IJslands, Thai, Mongools, Tsjechisch, Turks, Montenegrijns, Pools, Catalaans, Frans	Saskatchewan
De officiële taal van Aruba is <mask>.	Nederlands	Maltees, Siciliaans, Lets, Welsh, Telugu, Servisch, Egyptisch, Sloveens, Somalisch, Nederlands	Aruba
De officiële taal van Montserrat is <mask>.	Engels	Thai, Deens, Khmer, Lets, Slowaaks, Grieks, Catalaans, Somalisch, Mongools, Engels	Montserrat
De officiële taal van Somalië is <mask>.	Somalisch	Indonesisch, Frans, Zweeds, Duits, Egyptisch, Engels, Welsh, Grieks, Nepalees, Somalisch	Somalië
De officiële taal van Organisatie voor Veiligheid en Samenwerking in Europa is <mask>.	Spaans	Montenegrijns, Catalaans, Servisch, Iers, Duits, Roemeens, Wit-Russisch, Urdu, Baskisch, Spaans	Organisatie voor Veiligheid en Samenwerking in Europa
De officiële taal van Karatsjaj-Tsjerkessië is <mask>.	Russisch	Venetiaans, Baskisch, Perzisch, Albanees, Oekraïens, Maltees, Malayalam, Kroatisch, Duits, Russisch	Karatsjaj-Tsjerkessië
De officiële taal van Helsinki is <mask>.	Zweeds	IJslands, Slowaaks, Georgisch, Bengaals, Deens, Pools, Telugu, Hongaars, Chinese talen, Zweeds	Helsinki
De officiële taal van Europese Ruimtevaartorganisatie is <mask>.	Engels	Oekraïens, Servisch, Litouws, Azerbeidzjaans, Schots, Hebreeuws, Duits, Grieks, Hawaïaans, Engels	Europese Ruimtevaartorganisatie
De officiële taal van Arizona is <mask>.	Engels	Pools, Lets, Mongools, Georgisch, Litouws, Oekraïens, Chinese talen, Siciliaans, Perzisch, Engels	Arizona
De officiële taal van Qazvin is <mask>.	Azerbeidzjaans	Baskisch, Estisch, Bengaals, Georgisch, Wit-Russisch, Slowaaks, Nepalees, Schots, Russisch, Azerbeidzjaans	Qazvin
De officiële taal van Mongolië is <mask>.	Mongools	Venetiaans, Egyptisch, Chinese talen, Vietnamees, Litouws, Khmer, Zweeds, Fins, Albanees, Mongools	Mongolië
De officiële taal van Europese Unie is <mask>.	Lets	Mongools, Iers, Russisch, Maleis, Hindi, Normandisch, Engels, Oekraïens, Vietnamees, Lets	Europese Unie
De officiële taal van Sierra Leone is <mask>.	Engels	Wit-Russisch, Baskisch, IJslands, Armeens, Deens, Bengaals, Hawaïaans, Kroatisch, Koreaans, Engels	Sierra Leone
De officiële taal van Ibiza is <mask>.	Catalaans	Lets, Pools, Siciliaans, Duits, Thai, Engels, Venetiaans, Chinese talen, Egyptisch, Catalaans	Ibiza
De officiële taal van Paraguay is <mask>.	Spaans	Slowaaks, Punjabi, Frans, Georgisch, Hebreeuws, Iers, IJslands, Engels, Duits, Spaans	Paraguay
De officiële taal van Basjkirostan is <mask>.	Russisch	Indonesisch, Punjabi, Lets, Frans, Grieks, Turks, Estisch, Tamil, Maleis, Russisch	Basjkirostan
De officiële taal van Indonesië is <mask>.	Indonesisch	Bretons, Sloveens, Slowaaks, Deens, Siciliaans, Armeens, Roemeens, Maleis, Venetiaans, Indonesisch	Indonesië
De officiële taal van Monaco is <mask>.	Frans	Duits, Fins, Iers, Mongools, Litouws, Engels, Siciliaans, Venetiaans, Nepalees, Frans	Monaco
De officiële taal van Kraj Transbaikal is <mask>.	Russisch	Chinese talen, Latijn, Telugu, Maltees, Deens, Vietnamees, Mongools, Marathi, Nepalees, Russisch	Kraj Transbaikal
De officiële taal van Noordelijke Marianen is <mask>.	Engels	Estisch, Khmer, Tsjechisch, Perzisch, IJslands, Servisch, Georgisch, Frans, Siciliaans, Engels	Noordelijke Marianen
De officiële taal van Azerbeidzjan is <mask>.	Azerbeidzjaans	Nepalees, Latijn, Telugu, Normandisch, Duits, Punjabi, Urdu, Maleis, Venetiaans, Azerbeidzjaans	Azerbeidzjan
De officiële taal van Vaud is <mask>.	Frans	Slowaaks, Somalisch, Fins, Servisch, Nepalees, Lets, Armeens, Deens, Turks, Frans	Vaud
De officiële taal van Singapore is <mask>.	Engels	Servisch, Hawaïaans, Italiaans, Litouws, Nepalees, Kroatisch, Spaans, Normandisch, Catalaans, Engels	Singapore
De officiële taal van Organisatie voor Economische Samenwerking en Ontwikkeling is <mask>.	Frans	Indonesisch, Welsh, Chinese talen, Nederlands, Schots, Montenegrijns, Slowaaks, Fins, Sloveens, Frans	Organisatie voor Economische Samenwerking en Ontwikkeling
De officiële taal van Bern is <mask>.	Duits	Latijn, Oekraïens, Frans, Hindi, Indonesisch, Turks, Telugu, Perzisch, Lets, Duits	Bern
De officiële taal van Chennai is <mask>.	Tamil	Roemeens, Telugu, Siciliaans, Grieks, Oekraïens, Hebreeuws, Servisch, Armeens, Somalisch, Tamil	Chennai
De officiële taal van Fiji is <mask>.	Engels	Roemeens, Georgisch, Mongools, Montenegrijns, IJslands, Tsjechisch, Russisch, Japans, Fins, Engels	Fiji
De officiële taal van India is <mask>.	Hindi	Albanees, Georgisch, Latijn, Schots, Egyptisch, Macedonisch, Deens, Italiaans, IJslands, Hindi	India
De officiële taal van Canada is <mask>.	Engels	Italiaans, Thai, Egyptisch, Zweeds, Deens, Urdu, Maltees, Marathi, Roemeens, Engels	Canada
De officiële taal van Volksrepubliek Mongolië is <mask>.	Mongools	Indonesisch, Baskisch, Urdu, Bretons, Chinese talen, Japans, Russisch, Egyptisch, Maleis, Mongools	Volksrepubliek Mongolië
De officiële taal van Verenigde Naties is <mask>.	Russisch	Chinese talen, Servisch, Catalaans, Baskisch, Duits, Telugu, Welsh, Georgisch, Japans, Russisch	Verenigde Naties
De officiële taal van Burundi is <mask>.	Frans	Kroatisch, Sloveens, Malayalam, Welsh, Fins, Litouws, Hawaïaans, Bretons, Portugees, Frans	Burundi
De officiële taal van Trivandrum is <mask>.	Malayalam	Frans, Georgisch, Kroatisch, Latijn, Perzisch, Turks, Engels, Nepalees, Venetiaans, Malayalam	Trivandrum
De officiële taal van Internationaal Olympisch Comité is <mask>.	Engels	IJslands, Italiaans, Punjabi, Georgisch, Hindi, Grieks, Pools, Telugu, Wit-Russisch, Engels	Internationaal Olympisch Comité
De officiële taal van Zaïre is <mask>.	Frans	Azerbeidzjaans, Hongaars, Lets, Litouws, Schots, Deens, Thai, Somalisch, Maleis, Frans	Zaïre
De officiële taal van Noord-Ierland is <mask>.	Engels	Siciliaans, Tamil, Hongaars, Pools, IJslands, Georgisch, Vietnamees, Frans, Indonesisch, Engels	Noord-Ierland
De officiële taal van Mali is <mask>.	Frans	Albanees, Armeens, Punjabi, Bulgaars, Servisch, Japans, Malayalam, Mongools, Maltees, Frans	Mali
De officiële taal van Saint Kitts en Nevis is <mask>.	Engels	Khmer, Normandisch, Maltees, Iers, Zweeds, Pools, Chinese talen, Estisch, Spaans, Engels	Saint Kitts en Nevis
De officiële taal van Formentera is <mask>.	Spaans	Iers, Somalisch, Koreaans, Perzisch, Maltees, Hebreeuws, Hindi, Japans, Portugees, Spaans	Formentera
De officiële taal van Saba is <mask>.	Engels	Zweeds, Vietnamees, Punjabi, Mongools, Slowaaks, Maltees, Kroatisch, Perzisch, Nederlands, Engels	Saba
De officiële taal van Oblast Odessa is <mask>.	Oekraïens	Catalaans, Duits, Fins, Siciliaans, Bretons, Bulgaars, Montenegrijns, Pools, Iers, Oekraïens	Oblast Odessa
De officiële taal van Luxemburg is <mask>.	Duits	Malayalam, Maltees, Somalisch, Bulgaars, Wit-Russisch, Turks, Maleis, Spaans, Macedonisch, Duits	Luxemburg
De officiële taal van Europese Unie is <mask>.	Deens	Maleis, Wit-Russisch, Telugu, IJslands, Vietnamees, Hebreeuws, Albanees, Somalisch, Khmer, Deens	Europese Unie
De officiële taal van Kanton Jura is <mask>.	Frans	Estisch, Hongaars, Bengaals, Iers, Servisch, Turks, Siciliaans, Somalisch, Pools, Frans	Kanton Jura
De officiële taal van Albanië is <mask>.	Albanees	Vietnamees, Mongools, Russisch, Khmer, Turks, Venetiaans, Egyptisch, Grieks, Bulgaars, Albanees	Albanië
De officiële taal van Cyprus is <mask>.	Turks	Somalisch, Baskisch, Urdu, Sloveens, Hongaars, Iers, Litouws, Kroatisch, Montenegrijns, Turks	Cyprus
De officiële taal van Letland is <mask>.	Lets	Zweeds, Kroatisch, Nederlands, Hongaars, Turks, IJslands, Nepalees, Japans, Estisch, Lets	Letland
De officiële taal van Dagestan is <mask>.	Russisch	Egyptisch, Turks, Hebreeuws, Slowaaks, Kroatisch, Duits, Tsjechisch, Somalisch, Urdu, Russisch	Dagestan
De officiële taal van Gemenebest van Onafhankelijke Staten is <mask>.	Russisch	Hindi, Hebreeuws, Hawaïaans, Catalaans, Montenegrijns, Venetiaans, Albanees, Kroatisch, Bulgaars, Russisch	Gemenebest van Onafhankelijke Staten
De officiële taal van Noord-Atlantische Verdragsorganisatie is <mask>.	Frans	Pools, Welsh, Catalaans, IJslands, Bengaals, Lets, Maleis, Litouws, Nederlands, Frans	Noord-Atlantische Verdragsorganisatie
De officiële taal van Saint-Pierre en Miquelon is <mask>.	Frans	Somalisch, Russisch, Telugu, Egyptisch, Chinese talen, Latijn, Welsh, IJslands, Albanees, Frans	Saint-Pierre en Miquelon
De officiële taal van Bhopal is <mask>.	Hindi	Venetiaans, Duits, Russisch, Spaans, Somalisch, Armeens, Nepalees, Malayalam, Wit-Russisch, Hindi	Bhopal
De officiële taal van Armenië is <mask>.	Armeens	Siciliaans, Somalisch, Sloveens, Oekraïens, Baskisch, Indonesisch, Catalaans, Egyptisch, Mongools, Armeens	Armenië
De officiële taal van West-Kaap is <mask>.	Engels	Perzisch, Thai, Servisch, Russisch, Egyptisch, Azerbeidzjaans, Maleis, Pools, Lets, Engels	West-Kaap
De officiële taal van Koninkrijk Bulgarije is <mask>.	Bulgaars	Punjabi, Slowaaks, Welsh, Estisch, Catalaans, Latijn, Thai, Servisch, Venetiaans, Bulgaars	Koninkrijk Bulgarije
De officiële taal van Gabon is <mask>.	Frans	Chinese talen, Maleis, Spaans, Hindi, Siciliaans, Montenegrijns, Latijn, Catalaans, Koreaans, Frans	Gabon
De officiële taal van Puerto Rico is <mask>.	Spaans	Engels, Italiaans, Chinese talen, Welsh, Tsjechisch, Lets, Deens, Indonesisch, Turks, Spaans	Puerto Rico
De officiële taal van Puerto Rico is <mask>.	Engels	Georgisch, Iers, Normandisch, Sloveens, Fins, Marathi, Hindi, Maltees, Hawaïaans, Engels	Puerto Rico
De officiële taal van Tuvalu is <mask>.	Engels	Servisch, Mongools, Litouws, Somalisch, Tsjechisch, Italiaans, Bretons, Venetiaans, Fins, Engels	Tuvalu
De officiële taal van Iowa is <mask>.	Engels	Roemeens, Litouws, Bulgaars, Frans, Punjabi, Urdu, Japans, Grieks, Zweeds, Engels	Iowa
De officiële taal van Zweden is <mask>.	Zweeds	Hawaïaans, Bulgaars, Engels, Hindi, Kroatisch, Catalaans, Marathi, Vietnamees, Estisch, Zweeds	Zweden
De officiële taal van Aragón is <mask>.	Catalaans	Iers, Somalisch, Lets, IJslands, Macedonisch, Normandisch, Baskisch, Hindi, Maleis, Catalaans	Aragón
De officiële taal van Guam is <mask>.	Engels	Kroatisch, Grieks, Deens, Turks, Roemeens, Slowaaks, IJslands, Catalaans, Japans, Engels	Guam
De officiële taal van Autonome Republiek van de Krim is <mask>.	Russisch	Venetiaans, Deens, Macedonisch, Slowaaks, Georgisch, Urdu, Catalaans, Japans, Bulgaars, Russisch	Autonome Republiek van de Krim
De officiële taal van Benin is <mask>.	Frans	Nepalees, Catalaans, Maltees, Italiaans, Japans, Macedonisch, Malayalam, Khmer, Marathi, Frans	Benin
De officiële taal van Florida is <mask>.	Engels	Fins, Bengaals, Venetiaans, Mongools, Duits, Hongaars, Albanees, Koreaans, Grieks, Engels	Florida
De officiële taal van Virginia is <mask>.	Engels	Perzisch, Wit-Russisch, Albanees, Bulgaars, Azerbeidzjaans, Hawaïaans, Deens, Armeens, Servisch, Engels	Virginia
De officiële taal van Joensuu is <mask>.	Fins	Servisch, Slowaaks, Estisch, Thai, Schots, Litouws, Baskisch, Zweeds, Tsjechisch, Fins	Joensuu
De officiële taal van Antigua en Barbuda is <mask>.	Engels	Thai, IJslands, Perzisch, Hindi, Fins, Montenegrijns, Litouws, Venetiaans, Spaans, Engels	Antigua en Barbuda
