Prompt	Ans	Candidate Ans	Subject
Russie partage la frontière avec <mask>.	Lettonie	Louisiane, Espagne, Hongrie, Ouganda, Brooklyn, Alberta, Nigeria, Taïwan, Japon, Lettonie	Russie
Croatie partage la frontière avec <mask>.	Monténégro	Heidelberg, Yémen, Guatemala, Tanzanie, Alaska, Croatie, Guinée, Hongrie, pays de Galles, Monténégro	Croatie
Argentine partage la frontière avec <mask>.	Brésil	Colorado, Delaware, Équateur, Cambodge, Italie, Albanie, Serbie, Suisse, Malaisie, Brésil	Argentine
Mozambique partage la frontière avec <mask>.	Malawi	Luxembourg, Oman, Californie, Tennessee, Paraguay, Serbie, Louisiane, Guinée, Illinois, Malawi	Mozambique
Thuringe partage la frontière avec <mask>.	Bavière	Alabama, Mali, Panama, Monténégro, Viêt Nam, Inde, Syrie, Cameroun, Suède, Bavière	Thuringe
Panama partage la frontière avec <mask>.	Colombie	Paraguay, Rwanda, Laos, Libye, Irlande, Saskatchewan, Kenya, Vermont, Yukon, Colombie	Panama
Montana partage la frontière avec <mask>.	Idaho	Hambourg, Thaïlande, Pérou, Angleterre, Colorado, Serbie, Ohio, Ontario, Taïwan, Idaho	Montana
France partage la frontière avec <mask>.	Suisse	Taïwan, Kosovo, Hambourg, Luxembourg, Brésil, Nicaragua, Iran, Yukon, Vienne, Suisse	France
Indiana partage la frontière avec <mask>.	Kentucky	Sénégal, Albanie, Mexique, Bavière, Colorado, Bolivie, Afghanistan, Ohio, Luxembourg, Kentucky	Indiana
Ukraine partage la frontière avec <mask>.	Hongrie	Arkansas, Wisconsin, Norvège, Afrique, Niger, Équateur, Arménie, Floride, Angola, Hongrie	Ukraine
Slovénie partage la frontière avec <mask>.	Italie	Arménie, Haïti, Minnesota, Ghana, Taïwan, Idaho, Malawi, Jordanie, Hongrie, Italie	Slovénie
Arkansas partage la frontière avec <mask>.	Louisiane	Éthiopie, Brésil, Mississippi, Gibraltar, Missouri, Viêt Nam, France, Kenya, Michigan, Louisiane	Arkansas
Malaisie partage la frontière avec <mask>.	Thaïlande	Wyoming, Jordanie, Guyana, Afrique, Iowa, Tchad, Slovénie, Soudan, Azerbaïdjan, Thaïlande	Malaisie
République démocratique du Congo partage la frontière avec <mask>.	Soudan	Paraguay, Suisse, Colorado, Albanie, Oklahoma, Italie, Yémen, Viêt Nam, Alabama, Soudan	République démocratique du Congo
Laos partage la frontière avec <mask>.	Cambodge	Brunei, Botswana, Autriche, Bavière, Panama, Indonésie, Arizona, Angleterre, Pakistan, Cambodge	Laos
Zimbabwe partage la frontière avec <mask>.	Botswana	Rwanda, Syrie, Lettonie, Mongolie, Ouzbékistan, Slovénie, Nicaragua, Pologne, Kansas, Botswana	Zimbabwe
Djibouti partage la frontière avec <mask>.	Éthiopie	Colorado, Virginie, Zambie, Albanie, Michigan, Nigeria, Irlande, Bulgarie, Liberia, Éthiopie	Djibouti
Tennessee partage la frontière avec <mask>.	Missouri	Yémen, Brooklyn, Azerbaïdjan, Mexique, Zambie, Tadjikistan, Mongolie, Canada, Indiana, Missouri	Tennessee
Égypte partage la frontière avec <mask>.	Soudan	Ouganda, Équateur, Mongolie, Nevada, Singapour, Slovénie, Taïwan, Belgique, Liban, Soudan	Égypte
Niger partage la frontière avec <mask>.	Mali	Idaho, Malawi, Tadjikistan, Illinois, Danemark, Virginie, Liberia, Syrie, Sénégal, Mali	Niger
Roumanie partage la frontière avec <mask>.	Hongrie	Mali, Belgique, Utah, Argentine, Kosovo, Pologne, Ghana, Allemagne, Chili, Hongrie	Roumanie
Nigeria partage la frontière avec <mask>.	Cameroun	Yukon, Égypte, Nebraska, Ouganda, Texas, Géorgie, Malawi, Japon, Liberia, Cameroun	Nigeria
Indonésie partage la frontière avec <mask>.	Singapour	Heidelberg, Syrie, Guyana, Brandebourg, Nevada, Angola, Bolivie, Ghana, Cambodge, Singapour	Indonésie
Costa Rica partage la frontière avec <mask>.	Nicaragua	Mali, Grèce, Afrique, Michigan, Népal, Malaisie, Ohio, Autriche, Colombie, Nicaragua	Costa Rica
Tchad partage la frontière avec <mask>.	Nigeria	Brooklyn, Indiana, Oklahoma, Queensland, Afrique, Irlande, Kirghizistan, Botswana, Tanzanie, Nigeria	Tchad
Corée du Nord partage la frontière avec <mask>.	Japon	Nicaragua, Laos, Nigeria, Italie, Arizona, Kansas, Brunei, Angleterre, Mozambique, Japon	Corée du Nord
Missouri partage la frontière avec <mask>.	Iowa	Hesse, Arkansas, Turquie, Libye, Ohio, Nigeria, Floride, Heidelberg, Allemagne, Iowa	Missouri
Iowa partage la frontière avec <mask>.	Wisconsin	Mongolie, Kentucky, Mexique, Wyoming, Ontario, Idaho, Azerbaïdjan, Vermont, Alabama, Wisconsin	Iowa
Pérou partage la frontière avec <mask>.	Brésil	Tadjikistan, Grèce, Équateur, Syrie, Alberta, Tchad, Thaïlande, Québec, Japon, Brésil	Pérou
Nouveau-Mexique partage la frontière avec <mask>.	Texas	Monténégro, Vienne, Saxe, Delaware, Turquie, Irlande, Géorgie, Idaho, Cambodge, Texas	Nouveau-Mexique
Liechtenstein partage la frontière avec <mask>.	Autriche	Brunei, Pérou, Massachusetts, Sénégal, Jordanie, Albanie, Californie, Japon, Guinée, Autriche	Liechtenstein
Burkina Faso partage la frontière avec <mask>.	Ghana	Mexique, Kirghizistan, Ontario, Oregon, Turquie, Victoria, Saskatchewan, Yukon, Louisiane, Ghana	Burkina Faso
Iran partage la frontière avec <mask>.	Afghanistan	Moldavie, Guyana, Alabama, Hongrie, Pérou, Écosse, Massachusetts, Namibie, Grèce, Afghanistan	Iran
Kentucky partage la frontière avec <mask>.	Missouri	Mississippi, Guinée, Vermont, Bulgarie, Venezuela, Mongolie, Viêt Nam, Zimbabwe, Irak, Missouri	Kentucky
Caroline du Nord partage la frontière avec <mask>.	Tennessee	Bavière, Ouzbékistan, Oklahoma, Queensland, Autriche, Slovénie, Gabon, Nebraska, Croatie, Tennessee	Caroline du Nord
Union des républiques socialistes soviétiques partage la frontière avec <mask>.	Pologne	Haïti, Tchad, Bavière, Saxe, Yukon, Bénin, Iran, Vienne, Liban, Pologne	Union des républiques socialistes soviétiques
Ontario partage la frontière avec <mask>.	Pennsylvanie	Paraguay, Israël, Maryland, Soudan, Afghanistan, Brésil, Indiana, Népal, Arménie, Pennsylvanie	Ontario
Chili partage la frontière avec <mask>.	Pérou	Gibraltar, Thaïlande, Turquie, Lituanie, Canada, Ouzbékistan, Ghana, Guinée, Arizona, Pérou	Chili
Égypte partage la frontière avec <mask>.	Libye	Guyana, Angola, Angleterre, Inde, Soudan, Serbie, Pékin, Virginie, Guatemala, Libye	Égypte
Hongrie partage la frontière avec <mask>.	Ukraine	Floride, Yukon, Géorgie, Tchad, Ontario, Mongolie, Vermont, Espagne, Johannesbourg, Ukraine	Hongrie
Botswana partage la frontière avec <mask>.	Zimbabwe	Hongrie, Arménie, Utah, Oklahoma, Pékin, Bolivie, Taïwan, Chili, Éthiopie, Zimbabwe	Botswana
Estonie partage la frontière avec <mask>.	Russie	Angola, Égypte, Libye, Delaware, Oklahoma, Nevada, Gabon, Louisiane, Paraguay, Russie	Estonie
Algérie partage la frontière avec <mask>.	Niger	Montana, Ghana, Iran, Ouganda, Colorado, Pakistan, Afghanistan, Portugal, Gabon, Niger	Algérie
Malawi partage la frontière avec <mask>.	Zambie	Alberta, Vermont, Éthiopie, Ouganda, Johannesbourg, Massachusetts, Égypte, Panama, Écosse, Zambie	Malawi
États-Unis partage la frontière avec <mask>.	Canada	Cameroun, Liban, Utah, Brésil, Pennsylvanie, Autriche, Somalie, Colorado, Suisse, Canada	États-Unis
Colorado partage la frontière avec <mask>.	Wyoming	Gabon, Mali, Danemark, Californie, Texas, Kosovo, Chili, Guyana, Zambie, Wyoming	Colorado
Maryland partage la frontière avec <mask>.	Pennsylvanie	Zambie, Iran, Brandebourg, Liberia, Alaska, Saxe, Venezuela, Ghana, Pékin, Pennsylvanie	Maryland
Guinée partage la frontière avec <mask>.	Liberia	Louisiane, Wisconsin, Colorado, Ouganda, Tanzanie, Zambie, Mali, Malaisie, Lettonie, Liberia	Guinée
Salvador partage la frontière avec <mask>.	Guatemala	Philippines, Russie, Moldavie, Danemark, Guyana, Delaware, Angleterre, Grèce, Argentine, Guatemala	Salvador
République populaire de Chine partage la frontière avec <mask>.	Mongolie	Pékin, Turquie, Slovaquie, Philippines, Nevada, Alaska, Belgique, Malawi, Zimbabwe, Mongolie	République populaire de Chine
Tunisie partage la frontière avec <mask>.	Libye	Jordanie, Irlande, Oregon, Nebraska, Équateur, Niger, Cameroun, France, Russie, Libye	Tunisie
Liechtenstein partage la frontière avec <mask>.	Suisse	Panama, Slovaquie, Afrique, Ohio, Vienne, Michigan, Heidelberg, Missouri, Alberta, Suisse	Liechtenstein
Manhattan partage la frontière avec <mask>.	Brooklyn	Victoria, Ohio, Pékin, Laos, Égypte, Allemagne, Colombie, Arkansas, Johannesbourg, Brooklyn	Manhattan
Somalie partage la frontière avec <mask>.	Kenya	France, Brésil, Syrie, Montana, Norvège, Italie, Bavière, Kentucky, Oman, Kenya	Somalie
Nevada partage la frontière avec <mask>.	Arizona	Biélorussie, Indiana, Texas, Brooklyn, Somalie, Zimbabwe, Syrie, Rwanda, Japon, Arizona	Nevada
Angleterre partage la frontière avec <mask>.	pays de Galles	Gibraltar, Bénin, Slovénie, Bulgarie, Albanie, Belgique, Moldavie, Thaïlande, Grèce, pays de Galles	Angleterre
Uruguay partage la frontière avec <mask>.	Brésil	Alaska, Brunei, Liban, Yémen, Sénégal, Arizona, Italie, Gibraltar, Laos, Brésil	Uruguay
Tasmanie partage la frontière avec <mask>.	Victoria	Pennsylvanie, Queensland, Mexique, Liban, Italie, Mongolie, Gibraltar, Botswana, Belgique, Victoria	Tasmanie
Corée du Nord partage la frontière avec <mask>.	Russie	Mexique, Canada, Kentucky, Hesse, Brunei, Belize, Japon, Pologne, Pennsylvanie, Russie	Corée du Nord
Azerbaïdjan partage la frontière avec <mask>.	Arménie	Angola, Botswana, Équateur, Guinée, France, Indiana, Ouzbékistan, Bénin, Wyoming, Arménie	Azerbaïdjan
Rwanda partage la frontière avec <mask>.	Ouganda	Tchad, Équateur, Danemark, Canada, Taïwan, Gibraltar, Philippines, Wisconsin, Maryland, Ouganda	Rwanda
Arkansas partage la frontière avec <mask>.	Mississippi	Bavière, Montana, Tennessee, Floride, Botswana, Angleterre, Hambourg, Kosovo, Nebraska, Mississippi	Arkansas
Nevada partage la frontière avec <mask>.	Californie	Allemagne, Arménie, Colombie, Inde, Floride, Mali, Autriche, Hambourg, Queensland, Californie	Nevada
Michigan partage la frontière avec <mask>.	Ontario	Nebraska, Missouri, Allemagne, Argentine, Yukon, Rwanda, Bulgarie, Croatie, Belgique, Ontario	Michigan
Royaume-Uni partage la frontière avec <mask>.	Irlande	Hongrie, Portugal, Venezuela, Suisse, Angola, Arménie, Missouri, Nevada, Yukon, Irlande	Royaume-Uni
Niger partage la frontière avec <mask>.	Libye	Nicaragua, Brunei, Turquie, Jordanie, Ghana, Malaisie, Guinée, Kirghizistan, Croatie, Libye	Niger
Brandebourg partage la frontière avec <mask>.	Saxe	Népal, Tchad, Oklahoma, Louisiane, Algérie, Alaska, Bolivie, Botswana, Vienne, Saxe	Brandebourg
Sénégal partage la frontière avec <mask>.	Guinée	Montana, Mississippi, Cameroun, Ohio, Maryland, Tchad, Égypte, Thaïlande, Afghanistan, Guinée	Sénégal
Guyana partage la frontière avec <mask>.	Venezuela	Belgique, Équateur, Missouri, Nevada, Alaska, Allemagne, Rwanda, Gibraltar, Tennessee, Venezuela	Guyana
Illinois partage la frontière avec <mask>.	Kentucky	Égypte, Japon, Niger, Ohio, Lettonie, Norvège, Oman, Oregon, Taïwan, Kentucky	Illinois
Côte d'Ivoire partage la frontière avec <mask>.	Liberia	Soudan, Japon, Canada, Québec, Ohio, Vermont, Malaisie, Ukraine, Guyana, Liberia	Côte d'Ivoire
Québec partage la frontière avec <mask>.	Ontario	Iowa, Paraguay, Delaware, Éthiopie, Bolivie, Iran, Niger, Belgique, Roumanie, Ontario	Québec
Nevada partage la frontière avec <mask>.	Oregon	Ohio, Suède, Albanie, Floride, Allemagne, Haïti, Égypte, Paraguay, Guyana, Oregon	Nevada
Tadjikistan partage la frontière avec <mask>.	Kirghizistan	Utah, Venezuela, Colorado, Paraguay, Bénin, Géorgie, Suède, Soudan, Ouzbékistan, Kirghizistan	Tadjikistan
Catalogne partage la frontière avec <mask>.	France	Inde, Hongrie, Idaho, Syrie, Kansas, Michigan, Danemark, Saskatchewan, Vienne, France	Catalogne
Kansas partage la frontière avec <mask>.	Colorado	Victoria, Écosse, Sénégal, Portugal, Soudan, Missouri, Afghanistan, Bénin, Tadjikistan, Colorado	Kansas
Djibouti partage la frontière avec <mask>.	Somalie	Kenya, Grèce, Chili, Cambodge, Pakistan, Lituanie, Mississippi, Nevada, Portugal, Somalie	Djibouti
Pakistan partage la frontière avec <mask>.	Iran	Cambodge, Cameroun, Azerbaïdjan, Écosse, Russie, Indiana, Mozambique, Thaïlande, Éthiopie, Iran	Pakistan
Tennessee partage la frontière avec <mask>.	Kentucky	Brésil, Égypte, Géorgie, Venezuela, Irak, Indiana, Saxe, Mississippi, Paraguay, Kentucky	Tennessee
Vermont partage la frontière avec <mask>.	Massachusetts	Inde, Guyana, Laos, Viêt Nam, Minnesota, Victoria, Écosse, Louisiane, Guinée, Massachusetts	Vermont
Colombie-Britannique partage la frontière avec <mask>.	Yukon	Californie, Brooklyn, Nevada, Gibraltar, Panama, Liban, Michigan, Montana, Norvège, Yukon	Colombie-Britannique
Finlande partage la frontière avec <mask>.	Russie	Ouganda, Bolivie, Bénin, Syrie, Oman, Roumanie, Alaska, Vermont, pays de Galles, Russie	Finlande
Iran partage la frontière avec <mask>.	Irak	Moldavie, Pakistan, Québec, Gibraltar, Zambie, Albanie, Algérie, Pérou, Belize, Irak	Iran
Népal partage la frontière avec <mask>.	Inde	Rwanda, Jordanie, Tanzanie, Pakistan, Pérou, Montana, Mexique, Moldavie, Brunei, Inde	Népal
Massachusetts partage la frontière avec <mask>.	Vermont	Israël, Mozambique, Suisse, Thaïlande, Colombie, Mongolie, Cameroun, Belize, Algérie, Vermont	Massachusetts
Brunei partage la frontière avec <mask>.	Malaisie	Saxe, Guyana, Delaware, Yémen, Louisiane, Russie, Wisconsin, Californie, Albanie, Malaisie	Brunei
Russie partage la frontière avec <mask>.	Pologne	Slovénie, Brooklyn, Saxe, Suède, Angola, Indonésie, Ohio, Kirghizistan, Nevada, Pologne	Russie
Manitoba partage la frontière avec <mask>.	Ontario	Gibraltar, Colorado, Hesse, Oman, Kansas, Grèce, Japon, Floride, Pennsylvanie, Ontario	Manitoba
Botswana partage la frontière avec <mask>.	Zambie	Singapour, Argentine, Oklahoma, Sénégal, Johannesbourg, Massachusetts, Tanzanie, Népal, Lituanie, Zambie	Botswana
Côte d'Ivoire partage la frontière avec <mask>.	Guinée	Azerbaïdjan, Californie, Nicaragua, Irlande, Slovénie, Gibraltar, Bolivie, Biélorussie, Liban, Guinée	Côte d'Ivoire
Union des républiques socialistes soviétiques partage la frontière avec <mask>.	Iran	Guatemala, Hesse, Mississippi, Yukon, Ukraine, Ohio, Azerbaïdjan, Italie, Mexique, Iran	Union des républiques socialistes soviétiques
Japon partage la frontière avec <mask>.	Taïwan	Ghana, Minnesota, Nevada, Arkansas, Vermont, Inde, Mexique, Tennessee, Ouganda, Taïwan	Japon
Iowa partage la frontière avec <mask>.	Nebraska	Idaho, Oklahoma, Liban, Brandebourg, Bulgarie, Missouri, Soudan, Belgique, Oregon, Nebraska	Iowa
Missouri partage la frontière avec <mask>.	Tennessee	Québec, Mississippi, Laos, Russie, Indonésie, Kansas, Californie, Pékin, Afghanistan, Tennessee	Missouri
Missouri partage la frontière avec <mask>.	Arkansas	Écosse, Pérou, Utah, Indonésie, Montana, Arménie, Grèce, France, Panama, Arkansas	Missouri
République populaire de Chine partage la frontière avec <mask>.	Kirghizistan	France, Philippines, Slovénie, Russie, Portugal, Tennessee, Idaho, Suède, Ouganda, Kirghizistan	République populaire de Chine
Autriche partage la frontière avec <mask>.	Italie	Irak, Moldavie, Pologne, Sénégal, Singapour, Ouzbékistan, Louisiane, Montana, Virginie, Italie	Autriche
Slovaquie partage la frontière avec <mask>.	Autriche	Malawi, Inde, Somalie, Brooklyn, Floride, Chili, Belgique, Portugal, Idaho, Autriche	Slovaquie
Allemagne partage la frontière avec <mask>.	Luxembourg	Taïwan, Laos, Bénin, Albanie, Iowa, Hambourg, Équateur, Montana, Bolivie, Luxembourg	Allemagne
Turquie partage la frontière avec <mask>.	Bulgarie	Autriche, Suisse, Sénégal, Alabama, Texas, Indonésie, Brésil, Iran, Wisconsin, Bulgarie	Turquie
Pennsylvanie partage la frontière avec <mask>.	Maryland	Kosovo, Delaware, Indiana, Portugal, Colorado, Slovénie, Kirghizistan, Singapour, Albanie, Maryland	Pennsylvanie
Virginie-Occidentale partage la frontière avec <mask>.	Pennsylvanie	Libye, Johannesbourg, Singapour, Alaska, Géorgie, Bolivie, Québec, Argentine, Irlande, Pennsylvanie	Virginie-Occidentale
Union européenne partage la frontière avec <mask>.	Monténégro	Californie, Kenya, Pérou, Thaïlande, Kirghizistan, Kansas, Nebraska, Jordanie, Panama, Monténégro	Union européenne
Corée du Sud partage la frontière avec <mask>.	Japon	Guinée, Oregon, Ouganda, Kirghizistan, Luxembourg, Arménie, Malaisie, Irak, Thaïlande, Japon	Corée du Sud
Arizona partage la frontière avec <mask>.	Utah	Hesse, Brésil, Belgique, Missouri, Zimbabwe, Chili, Paraguay, Autriche, Biélorussie, Utah	Arizona
Libye partage la frontière avec <mask>.	Niger	Saxe, Arménie, Vienne, Zambie, Zimbabwe, Louisiane, Namibie, Grèce, Israël, Niger	Libye
République démocratique du Congo partage la frontière avec <mask>.	Zambie	Bolivie, Pennsylvanie, Brunei, Somalie, Arizona, Indiana, Japon, Alaska, Turquie, Zambie	République démocratique du Congo
Papouasie-Nouvelle-Guinée partage la frontière avec <mask>.	Indonésie	Grèce, Iowa, Vermont, Slovaquie, Laos, Somalie, Malawi, Niger, Saxe, Indonésie	Papouasie-Nouvelle-Guinée
Paraguay partage la frontière avec <mask>.	Argentine	Biélorussie, Québec, Italie, Kenya, Ghana, Ukraine, Mexique, Norvège, Grèce, Argentine	Paraguay
Guinée-Bissau partage la frontière avec <mask>.	Guinée	Algérie, Kansas, Illinois, Luxembourg, Soudan, Russie, Brésil, Suède, Népal, Guinée	Guinée-Bissau
Arménie partage la frontière avec <mask>.	Iran	Guinée, Slovaquie, Oregon, Géorgie, Slovénie, Suisse, Brunei, Ukraine, Alberta, Iran	Arménie
Tennessee partage la frontière avec <mask>.	Mississippi	Kansas, Québec, Maryland, Afghanistan, Mozambique, Alberta, Bulgarie, Saxe, Cameroun, Mississippi	Tennessee
Libye partage la frontière avec <mask>.	Tchad	Iowa, Utah, Israël, Pennsylvanie, Libye, Vienne, Chili, Mongolie, Colombie, Tchad	Libye
Israël partage la frontière avec <mask>.	Syrie	Queensland, pays de Galles, Bulgarie, Alaska, Malawi, Jordanie, Tchad, Pakistan, Mongolie, Syrie	Israël
République du Congo partage la frontière avec <mask>.	Gabon	Éthiopie, pays de Galles, Hesse, Géorgie, Malawi, Cameroun, Pologne, Afrique, Gibraltar, Gabon	République du Congo
Laos partage la frontière avec <mask>.	Thaïlande	Angleterre, Tchad, Namibie, Afghanistan, Nebraska, Haïti, Autriche, Bavière, Oregon, Thaïlande	Laos
Virginie partage la frontière avec <mask>.	Maryland	Russie, Afrique, Ouganda, Colombie, Ontario, Japon, Belize, Pékin, Botswana, Maryland	Virginie
Manitoba partage la frontière avec <mask>.	Minnesota	Géorgie, Zambie, Mozambique, Azerbaïdjan, Idaho, Suède, Soudan, Liban, Mississippi, Minnesota	Manitoba
Niger partage la frontière avec <mask>.	Algérie	Wyoming, Vienne, Belize, Hambourg, Grèce, Californie, Bavière, Kosovo, Lettonie, Algérie	Niger
Ouzbékistan partage la frontière avec <mask>.	Tadjikistan	Zambie, Irlande, Irak, Canada, Rwanda, Inde, Afghanistan, Kenya, Chili, Tadjikistan	Ouzbékistan
Colombie partage la frontière avec <mask>.	Équateur	Zambie, Wyoming, Mexique, Écosse, Irak, Jordanie, Hesse, Vermont, Algérie, Équateur	Colombie
Suisse partage la frontière avec <mask>.	Autriche	Heidelberg, Michigan, Gabon, Laos, Alaska, Rwanda, Géorgie, Mongolie, Queensland, Autriche	Suisse
Mexique partage la frontière avec <mask>.	Guatemala	Liban, Angleterre, Tanzanie, Ukraine, Botswana, Iran, Gabon, Biélorussie, Afrique, Guatemala	Mexique
Guatemala partage la frontière avec <mask>.	Belize	Singapour, Pékin, Arkansas, Johannesbourg, Espagne, Philippines, Alaska, Colombie, Japon, Belize	Guatemala
Zambie partage la frontière avec <mask>.	Namibie	Wyoming, Texas, Slovaquie, Afrique, Taïwan, Gabon, Italie, Pakistan, Heidelberg, Namibie	Zambie
Kansas partage la frontière avec <mask>.	Oklahoma	Missouri, Victoria, Floride, Nebraska, Heidelberg, Géorgie, Yémen, Malaisie, Égypte, Oklahoma	Kansas
Roumanie partage la frontière avec <mask>.	Bulgarie	Suisse, Iran, Floride, Zambie, Delaware, Belgique, Michigan, Saxe, Égypte, Bulgarie	Roumanie
Lituanie partage la frontière avec <mask>.	Biélorussie	Argentine, Sénégal, Liberia, Cameroun, Angleterre, Kenya, Mississippi, Alberta, Yémen, Biélorussie	Lituanie
Autriche partage la frontière avec <mask>.	Hongrie	Oman, Irak, Saxe, Tanzanie, Slovaquie, Afghanistan, Kirghizistan, Moldavie, Éthiopie, Hongrie	Autriche
Union européenne partage la frontière avec <mask>.	Biélorussie	Slovaquie, Espagne, Soudan, Gabon, Pakistan, Ghana, Écosse, Cambodge, Lettonie, Biélorussie	Union européenne
Mecklembourg-Poméranie-Occidentale partage la frontière avec <mask>.	Brandebourg	Thaïlande, Taïwan, Nicaragua, Grèce, Monténégro, Argentine, Rwanda, Équateur, Haïti, Brandebourg	Mecklembourg-Poméranie-Occidentale
Croatie partage la frontière avec <mask>.	Serbie	Croatie, Missouri, Pérou, Bulgarie, Autriche, Canada, Wisconsin, Alberta, Botswana, Serbie	Croatie
Venezuela partage la frontière avec <mask>.	Brésil	Algérie, Hesse, Lettonie, Afghanistan, Viêt Nam, Saskatchewan, Haïti, Cambodge, Hongrie, Brésil	Venezuela
Pakistan partage la frontière avec <mask>.	Afghanistan	Virginie, Grèce, Portugal, Allemagne, Suisse, Israël, Philippines, Heidelberg, Kentucky, Afghanistan	Pakistan
Colombie-Britannique partage la frontière avec <mask>.	Alaska	Nebraska, Tanzanie, Portugal, pays de Galles, Louisiane, Tadjikistan, Pakistan, Turquie, Guinée, Alaska	Colombie-Britannique
Nevada partage la frontière avec <mask>.	Utah	Mongolie, Botswana, Israël, Hongrie, Irak, Bulgarie, Inde, Queensland, Zimbabwe, Utah	Nevada
Union européenne partage la frontière avec <mask>.	Suisse	Portugal, Équateur, Bénin, Oregon, Canada, Belize, Italie, Argentine, Michigan, Suisse	Union européenne
Rhode Island partage la frontière avec <mask>.	Massachusetts	Monténégro, Nigeria, Saskatchewan, Texas, Albanie, Ukraine, Singapour, Indonésie, Saxe, Massachusetts	Rhode Island
Pérou partage la frontière avec <mask>.	Colombie	Bolivie, Zambie, Missouri, Argentine, Sénégal, Malawi, Victoria, Botswana, Indiana, Colombie	Pérou
Thuringe partage la frontière avec <mask>.	Hesse	Moldavie, Slovaquie, Japon, Kosovo, Alabama, Botswana, Niger, Roumanie, Nigeria, Hesse	Thuringe
Alabama partage la frontière avec <mask>.	Mississippi	Gabon, Singapour, Taïwan, Michigan, Azerbaïdjan, Iran, Victoria, Bolivie, Pennsylvanie, Mississippi	Alabama
Virginie partage la frontière avec <mask>.	Kentucky	Roumanie, Hesse, Massachusetts, Virginie, Mali, Luxembourg, Croatie, Inde, Nebraska, Kentucky	Virginie
Guatemala partage la frontière avec <mask>.	Mexique	Kenya, Brunei, Tadjikistan, Montana, Nicaragua, Massachusetts, Canada, Croatie, Kirghizistan, Mexique	Guatemala
Montana partage la frontière avec <mask>.	Wyoming	Louisiane, Iran, Botswana, Algérie, Argentine, Gibraltar, Vienne, Yémen, Nicaragua, Wyoming	Montana
Monténégro partage la frontière avec <mask>.	Croatie	Hambourg, Nebraska, Algérie, Indonésie, Tennessee, Afghanistan, Suède, Libye, Irak, Croatie	Monténégro
Tanzanie partage la frontière avec <mask>.	Zambie	Heidelberg, Hesse, Croatie, Pakistan, Haïti, Danemark, Tadjikistan, Colorado, Russie, Zambie	Tanzanie
Bulgarie partage la frontière avec <mask>.	Roumanie	Israël, Jordanie, Tanzanie, Nigeria, Missouri, France, Hongrie, Wisconsin, Géorgie, Roumanie	Bulgarie
Virginie-Occidentale partage la frontière avec <mask>.	Maryland	Albanie, Équateur, Serbie, Oman, Ghana, Alberta, Russie, Kansas, Pékin, Maryland	Virginie-Occidentale
Iran partage la frontière avec <mask>.	Arménie	Sénégal, Afrique, Suisse, Vermont, Tchad, Brunei, Nebraska, Serbie, Oklahoma, Arménie	Iran
Slovaquie partage la frontière avec <mask>.	Pologne	Louisiane, Azerbaïdjan, Vienne, Massachusetts, Oklahoma, Algérie, Brooklyn, Roumanie, Afrique, Pologne	Slovaquie
Kosovo partage la frontière avec <mask>.	Albanie	Zambie, Turquie, Floride, Monténégro, Guatemala, Ukraine, Haïti, Nicaragua, Wyoming, Albanie	Kosovo
Ukraine partage la frontière avec <mask>.	Biélorussie	Bavière, Taïwan, Angola, Bénin, Rwanda, Irak, Iowa, Ukraine, Vienne, Biélorussie	Ukraine
Nebraska partage la frontière avec <mask>.	Colorado	Bulgarie, Lituanie, Alaska, Victoria, Yukon, Gibraltar, Paraguay, Ghana, Mexique, Colorado	Nebraska
Floride partage la frontière avec <mask>.	Alabama	Alberta, Arménie, Thaïlande, Nevada, Gabon, Oman, Colombie, Belgique, Irak, Alabama	Floride
Soudan partage la frontière avec <mask>.	Tchad	Équateur, Wisconsin, Moldavie, Japon, Venezuela, Mozambique, Irlande, Irak, Guatemala, Tchad	Soudan
Iowa partage la frontière avec <mask>.	Missouri	Wyoming, Massachusetts, Michigan, Serbie, Mali, Zimbabwe, Brandebourg, Autriche, Gibraltar, Missouri	Iowa
Gambie partage la frontière avec <mask>.	Sénégal	Turquie, Pologne, Brandebourg, Heidelberg, Japon, Alaska, Autriche, Soudan, Libye, Sénégal	Gambie
Viêt Nam partage la frontière avec <mask>.	Cambodge	Brésil, Massachusetts, Alberta, Kentucky, Tanzanie, Colombie, Slovénie, Ghana, Iran, Cambodge	Viêt Nam
Lituanie partage la frontière avec <mask>.	Pologne	Grèce, Afrique, Moldavie, Allemagne, Iowa, Syrie, Philippines, Oklahoma, Suède, Pologne	Lituanie
Territoires du Nord-Ouest partage la frontière avec <mask>.	Saskatchewan	Montana, Vermont, Malaisie, France, Michigan, Grèce, Ouganda, Pennsylvanie, Indiana, Saskatchewan	Territoires du Nord-Ouest
Union européenne partage la frontière avec <mask>.	Russie	Montana, Slovaquie, Taïwan, Afghanistan, Azerbaïdjan, Californie, Minnesota, Gabon, Tennessee, Russie	Union européenne
Union européenne partage la frontière avec <mask>.	Serbie	Argentine, Monténégro, Canada, Écosse, Suède, Irlande, Oregon, France, Taïwan, Serbie	Union européenne
Niger partage la frontière avec <mask>.	Nigeria	Utah, Québec, Queensland, Mongolie, Tanzanie, Afghanistan, Oman, Michigan, Zambie, Nigeria	Niger
République dominicaine partage la frontière avec <mask>.	Haïti	Moldavie, Mexique, Croatie, Belize, Ukraine, Colombie, Népal, Sénégal, Nigeria, Haïti	République dominicaine
