Prompt	Ans	Candidate Ans	Subject
মালি এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	লাতিন ভাষা, কোরীয় ভাষা, রুশ ভাষা, এস্তোনীয় ভাষা, স্পেনীয় ভাষা, স্লোভাক ভাষা, স্লোভেনীয় ভাষা, জার্মান ভাষা, আর্মেনীয় ভাষা, ফরাসি ভাষা	মালি
সেন্ট কিট্‌স ও নেভিস এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	সুয়েডীয় ভাষা, স্পেনীয় ভাষা, কোরীয় ভাষা, আইসল্যান্ডীয় ভাষা, ইন্দোনেশীয় ভাষা, গ্রিক ভাষা, থাই ভাষা, জাপানি ভাষা, বুলগেরীয় ভাষা, ইংরেজি ভাষা	সেন্ট কিট্‌স ও নেভিস
লুক্সেমবুর্গ এর সরকারী ভাষা হ'ল <mask>।	জার্মান ভাষা	জর্জীয় ভাষা, পর্তুগিজ ভাষা, স্লোভেনীয় ভাষা, আলবেনীয় ভাষা, হাঙ্গেরীয় ভাষা, উর্দু ভাষা, ওলন্দাজ ভাষা, তুর্কি ভাষা, বুলগেরীয় ভাষা, জার্মান ভাষা	লুক্সেমবুর্গ
ইউরোপীয় ইউনিয়ন এর সরকারী ভাষা হ'ল <mask>।	ডেনীয় ভাষা	জার্মান ভাষা, সার্বীয় ভাষা, স্লোভেনীয় ভাষা, কোরীয় ভাষা, ফার্সি ভাষা, কাতালান ভাষা, ক্রোয়েশীয় ভাষা, গ্রিক ভাষা, লাতিন ভাষা, ডেনীয় ভাষা	ইউরোপীয় ইউনিয়ন
আলবেনিয়া এর সরকারী ভাষা হ'ল <mask>।	আলবেনীয় ভাষা	লাতিন ভাষা, ক্রোয়েশীয় ভাষা, বাস্ক ভাষা, সার্বীয় ভাষা, ডেনীয় ভাষা, স্লোভেনীয় ভাষা, তুর্কি ভাষা, ফরাসি ভাষা, ওলন্দাজ ভাষা, আলবেনীয় ভাষা	আলবেনিয়া
সাইপ্রাস এর সরকারী ভাষা হ'ল <mask>।	তুর্কি ভাষা	পোলীয় ভাষা, উর্দু ভাষা, আলবেনীয় ভাষা, গ্রিক ভাষা, আর্মেনীয় ভাষা, কাতালান ভাষা, লাতিন ভাষা, সুয়েডীয় ভাষা, স্লোভাক ভাষা, তুর্কি ভাষা	সাইপ্রাস
ন্যাটো এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	রোমানীয় ভাষা, হিব্রু ভাষা, স্লোভেনীয় ভাষা, কাতালান ভাষা, স্পেনীয় ভাষা, লাতিন ভাষা, ফিনীয় ভাষা, জাপানি ভাষা, বুলগেরীয় ভাষা, ফরাসি ভাষা	ন্যাটো
সাঁ পিয়ের ও মিক‌লোঁ এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	ইতালীয় ভাষা, জর্জীয় ভাষা, বাস্ক ভাষা, গ্রিক ভাষা, স্পেনীয় ভাষা, সার্বীয় ভাষা, লাতিন ভাষা, লিথুয়ানীয় ভাষা, কাতালান ভাষা, ফরাসি ভাষা	সাঁ পিয়ের ও মিক‌লোঁ
আর্মেনিয়া এর সরকারী ভাষা হ'ল <mask>।	আর্মেনীয় ভাষা	গ্রিক ভাষা, থাই ভাষা, স্লোভাক ভাষা, আইসল্যান্ডীয় ভাষা, বুলগেরীয় ভাষা, উর্দু ভাষা, রুশ ভাষা, হিব্রু ভাষা, ওলন্দাজ ভাষা, আর্মেনীয় ভাষা	আর্মেনিয়া
গ্যাবন এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	পর্তুগিজ ভাষা, আজারবাইজানি ভাষা, সুয়েডীয় ভাষা, গ্রিক ভাষা, স্লোভাক ভাষা, ওলন্দাজ ভাষা, চীনা ভাষা, আর্মেনীয় ভাষা, হাঙ্গেরীয় ভাষা, ফরাসি ভাষা	গ্যাবন
পুয়ের্তো রিকো এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	বুলগেরীয় ভাষা, পর্তুগিজ ভাষা, আইসল্যান্ডীয় ভাষা, জাপানি ভাষা, ইংরেজি ভাষা, ইতালীয় ভাষা, রোমানীয় ভাষা, ওলন্দাজ ভাষা, চীনা ভাষা, স্পেনীয় ভাষা	পুয়ের্তো রিকো
পুয়ের্তো রিকো এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	বাস্ক ভাষা, চীনা ভাষা, আর্মেনীয় ভাষা, লিথুয়ানীয় ভাষা, কোরীয় ভাষা, ডেনীয় ভাষা, ইউক্রেনীয় ভাষা, রোমানীয় ভাষা, উর্দু ভাষা, ইংরেজি ভাষা	পুয়ের্তো রিকো
টুভালু এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	জর্জীয় ভাষা, স্পেনীয় ভাষা, এস্তোনীয় ভাষা, বাস্ক ভাষা, জার্মান ভাষা, কোরীয় ভাষা, চীনা ভাষা, ক্রোয়েশীয় ভাষা, ইউক্রেনীয় ভাষা, ইংরেজি ভাষা	টুভালু
আইওয়া এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	সুয়েডীয় ভাষা, ইউক্রেনীয় ভাষা, জর্জীয় ভাষা, বাস্ক ভাষা, পোলীয় ভাষা, চেক ভাষা, ফরাসি ভাষা, কোরীয় ভাষা, স্লোভাক ভাষা, ইংরেজি ভাষা	আইওয়া
সুইডেন এর সরকারী ভাষা হ'ল <mask>।	সুয়েডীয় ভাষা	আইসল্যান্ডীয় ভাষা, ইউক্রেনীয় ভাষা, কাতালান ভাষা, এস্তোনীয় ভাষা, হিব্রু ভাষা, রুশ ভাষা, ইন্দোনেশীয় ভাষা, লাতিন ভাষা, ফার্সি ভাষা, সুয়েডীয় ভাষা	সুইডেন
বেনিন এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	রুশ ভাষা, লিথুয়ানীয় ভাষা, আইসল্যান্ডীয় ভাষা, তুর্কি ভাষা, আলবেনীয় ভাষা, হাঙ্গেরীয় ভাষা, ডেনীয় ভাষা, বুলগেরীয় ভাষা, গ্রিক ভাষা, ফরাসি ভাষা	বেনিন
ফ্লোরিডা এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	সার্বীয় ভাষা, জার্মান ভাষা, হিব্রু ভাষা, তুর্কি ভাষা, আইসল্যান্ডীয় ভাষা, ইউক্রেনীয় ভাষা, গ্রিক ভাষা, ইন্দোনেশীয় ভাষা, রুশ ভাষা, ইংরেজি ভাষা	ফ্লোরিডা
ভার্জিনিয়া এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	তুর্কি ভাষা, থাই ভাষা, স্লোভেনীয় ভাষা, এস্তোনীয় ভাষা, গ্রিক ভাষা, ইতালীয় ভাষা, হিব্রু ভাষা, আর্মেনীয় ভাষা, ডেনীয় ভাষা, ইংরেজি ভাষা	ভার্জিনিয়া
অ্যান্টিগুয়া ও বার্বুডা এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	আলবেনীয় ভাষা, বাস্ক ভাষা, উর্দু ভাষা, আর্মেনীয় ভাষা, রুশ ভাষা, স্পেনীয় ভাষা, থাই ভাষা, ওলন্দাজ ভাষা, কোরীয় ভাষা, ইংরেজি ভাষা	অ্যান্টিগুয়া ও বার্বুডা
বেলজিয়াম এর সরকারী ভাষা হ'ল <mask>।	ফরাসি ভাষা	ইন্দোনেশীয় ভাষা, ফার্সি ভাষা, স্পেনীয় ভাষা, লাতিন ভাষা, কোরীয় ভাষা, পোলীয় ভাষা, চেক ভাষা, সুয়েডীয় ভাষা, আর্মেনীয় ভাষা, ফরাসি ভাষা	বেলজিয়াম
কাতালোনিয়া এর সরকারী ভাষা হ'ল <mask>।	কাতালান ভাষা	স্লোভেনীয় ভাষা, ইংরেজি ভাষা, ফার্সি ভাষা, পর্তুগিজ ভাষা, কোরীয় ভাষা, চীনা ভাষা, ক্রোয়েশীয় ভাষা, বাস্ক ভাষা, লাতিন ভাষা, কাতালান ভাষা	কাতালোনিয়া
স্কটল্যান্ড এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	লিথুয়ানীয় ভাষা, জর্জীয় ভাষা, ওলন্দাজ ভাষা, সার্বীয় ভাষা, হাঙ্গেরীয় ভাষা, কোরীয় ভাষা, আর্মেনীয় ভাষা, জার্মান ভাষা, ইউক্রেনীয় ভাষা, ইংরেজি ভাষা	স্কটল্যান্ড
কিউবা এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	লাতিন ভাষা, ইতালীয় ভাষা, বাস্ক ভাষা, আর্মেনীয় ভাষা, জার্মান ভাষা, চীনা ভাষা, ফিনীয় ভাষা, ইংরেজি ভাষা, রুশ ভাষা, স্পেনীয় ভাষা	কিউবা
মাইক্রোনেশিয়া যুক্তরাজ্য এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	লিথুয়ানীয় ভাষা, কোরীয় ভাষা, আর্মেনীয় ভাষা, স্লোভেনীয় ভাষা, জাপানি ভাষা, স্পেনীয় ভাষা, এস্তোনীয় ভাষা, সুয়েডীয় ভাষা, হাঙ্গেরীয় ভাষা, ইংরেজি ভাষা	মাইক্রোনেশিয়া যুক্তরাজ্য
বুলগেরিয়া এর সরকারী ভাষা হ'ল <mask>।	বুলগেরীয় ভাষা	জার্মান ভাষা, উর্দু ভাষা, লিথুয়ানীয় ভাষা, থাই ভাষা, এস্তোনীয় ভাষা, স্লোভাক ভাষা, আর্মেনীয় ভাষা, ক্রোয়েশীয় ভাষা, জাপানি ভাষা, বুলগেরীয় ভাষা	বুলগেরিয়া
মার্কিন যুক্তরাষ্ট্র এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	আজারবাইজানি ভাষা, লিথুয়ানীয় ভাষা, ডেনীয় ভাষা, এস্তোনীয় ভাষা, রোমানীয় ভাষা, ফিনীয় ভাষা, থাই ভাষা, স্লোভাক ভাষা, চেক ভাষা, ইংরেজি ভাষা	মার্কিন যুক্তরাষ্ট্র
ইলিনয় এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	লাতিন ভাষা, কোরীয় ভাষা, সার্বীয় ভাষা, ইতালীয় ভাষা, ডেনীয় ভাষা, আলবেনীয় ভাষা, স্পেনীয় ভাষা, থাই ভাষা, কাতালান ভাষা, ইংরেজি ভাষা	ইলিনয়
ইউরোপীয় ইউনিয়ন এর সরকারী ভাষা হ'ল <mask>।	ইতালীয় ভাষা	বাস্ক ভাষা, বুলগেরীয় ভাষা, চীনা ভাষা, হিব্রু ভাষা, আজারবাইজানি ভাষা, জাপানি ভাষা, লিথুয়ানীয় ভাষা, রোমানীয় ভাষা, এস্তোনীয় ভাষা, ইতালীয় ভাষা	ইউরোপীয় ইউনিয়ন
টেনেসী এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	ওলন্দাজ ভাষা, জাপানি ভাষা, ফার্সি ভাষা, হিব্রু ভাষা, আর্মেনীয় ভাষা, স্লোভেনীয় ভাষা, জর্জীয় ভাষা, লাতিন ভাষা, ইউক্রেনীয় ভাষা, ইংরেজি ভাষা	টেনেসী
ইউরোপীয় ইউনিয়ন এর সরকারী ভাষা হ'ল <mask>।	সুয়েডীয় ভাষা	ইতালীয় ভাষা, রুশ ভাষা, কাতালান ভাষা, ফিনীয় ভাষা, এস্তোনীয় ভাষা, স্পেনীয় ভাষা, তুর্কি ভাষা, রোমানীয় ভাষা, ইউক্রেনীয় ভাষা, সুয়েডীয় ভাষা	ইউরোপীয় ইউনিয়ন
কানারি দ্বীপপুঞ্জ এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	স্লোভেনীয় ভাষা, পোলীয় ভাষা, কাতালান ভাষা, চেক ভাষা, ইন্দোনেশীয় ভাষা, ইউক্রেনীয় ভাষা, তুর্কি ভাষা, চীনা ভাষা, ইতালীয় ভাষা, স্পেনীয় ভাষা	কানারি দ্বীপপুঞ্জ
মাকাও এর সরকারী ভাষা হ'ল <mask>।	পর্তুগিজ ভাষা	লাতিন ভাষা, এস্তোনীয় ভাষা, আর্মেনীয় ভাষা, সুয়েডীয় ভাষা, জর্জীয় ভাষা, স্লোভেনীয় ভাষা, ইতালীয় ভাষা, ফার্সি ভাষা, হিব্রু ভাষা, পর্তুগিজ ভাষা	মাকাও
কোস্টা রিকা এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	হাঙ্গেরীয় ভাষা, রোমানীয় ভাষা, পর্তুগিজ ভাষা, স্লোভেনীয় ভাষা, ক্রোয়েশীয় ভাষা, কাতালান ভাষা, আইসল্যান্ডীয় ভাষা, জাপানি ভাষা, ইন্দোনেশীয় ভাষা, স্পেনীয় ভাষা	কোস্টা রিকা
সেন্ট ভিনসেন্ট ও গ্রেনাডাইন দ্বীপপুঞ্জ এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	এস্তোনীয় ভাষা, ফার্সি ভাষা, জার্মান ভাষা, জর্জীয় ভাষা, আজারবাইজানি ভাষা, স্লোভাক ভাষা, স্লোভেনীয় ভাষা, উর্দু ভাষা, জাপানি ভাষা, স্পেনীয় ভাষা	সেন্ট ভিনসেন্ট ও গ্রেনাডাইন দ্বীপপুঞ্জ
ইউরোপীয় ইউনিয়ন এর সরকারী ভাষা হ'ল <mask>।	জার্মান ভাষা	হাঙ্গেরীয় ভাষা, আইসল্যান্ডীয় ভাষা, স্পেনীয় ভাষা, ইন্দোনেশীয় ভাষা, ফার্সি ভাষা, তুর্কি ভাষা, ইউক্রেনীয় ভাষা, পোলীয় ভাষা, আলবেনীয় ভাষা, জার্মান ভাষা	ইউরোপীয় ইউনিয়ন
মন্টিনিগ্রো এর সরকারী ভাষা হ'ল <mask>।	আলবেনীয় ভাষা	জার্মান ভাষা, স্পেনীয় ভাষা, ফরাসি ভাষা, ক্রোয়েশীয় ভাষা, রুশ ভাষা, গ্রিক ভাষা, ইউক্রেনীয় ভাষা, ডেনীয় ভাষা, ওলন্দাজ ভাষা, আলবেনীয় ভাষা	মন্টিনিগ্রো
ভেনেজুয়েলা এর সরকারী ভাষা হ'ল <mask>।	স্পেনীয় ভাষা	তুর্কি ভাষা, জার্মান ভাষা, আলবেনীয় ভাষা, গ্রিক ভাষা, স্লোভেনীয় ভাষা, হাঙ্গেরীয় ভাষা, রুশ ভাষা, থাই ভাষা, ওলন্দাজ ভাষা, স্পেনীয় ভাষা	ভেনেজুয়েলা
মার্শাল দ্বীপপুঞ্জ এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	সার্বীয় ভাষা, জর্জীয় ভাষা, আর্মেনীয় ভাষা, চেক ভাষা, জাপানি ভাষা, ফরাসি ভাষা, কোরীয় ভাষা, ডেনীয় ভাষা, আজারবাইজানি ভাষা, ইংরেজি ভাষা	মার্শাল দ্বীপপুঞ্জ
স্লোভাকিয়া এর সরকারী ভাষা হ'ল <mask>।	স্লোভাক ভাষা	থাই ভাষা, ফার্সি ভাষা, পোলীয় ভাষা, জাপানি ভাষা, তুর্কি ভাষা, ডেনীয় ভাষা, বাস্ক ভাষা, ফরাসি ভাষা, ইন্দোনেশীয় ভাষা, স্লোভাক ভাষা	স্লোভাকিয়া
দক্ষিণ কোরিয়া এর সরকারী ভাষা হ'ল <mask>।	কোরীয় ভাষা	পোলীয় ভাষা, লাতিন ভাষা, ফিনীয় ভাষা, চেক ভাষা, জর্জীয় ভাষা, ক্রোয়েশীয় ভাষা, স্পেনীয় ভাষা, ইতালীয় ভাষা, ফার্সি ভাষা, কোরীয় ভাষা	দক্ষিণ কোরিয়া
কেপ ভার্দ এর সরকারী ভাষা হ'ল <mask>।	পর্তুগিজ ভাষা	চেক ভাষা, ইন্দোনেশীয় ভাষা, থাই ভাষা, সুয়েডীয় ভাষা, সার্বীয় ভাষা, এস্তোনীয় ভাষা, হাঙ্গেরীয় ভাষা, ওলন্দাজ ভাষা, আলবেনীয় ভাষা, পর্তুগিজ ভাষা	কেপ ভার্দ
ওক‌লাহোমা এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	ওলন্দাজ ভাষা, জার্মান ভাষা, লিথুয়ানীয় ভাষা, কোরীয় ভাষা, বাস্ক ভাষা, স্লোভেনীয় ভাষা, চেক ভাষা, হাঙ্গেরীয় ভাষা, স্পেনীয় ভাষা, ইংরেজি ভাষা	ওক‌লাহোমা
ইউক্রেন এর সরকারী ভাষা হ'ল <mask>।	ইউক্রেনীয় ভাষা	রোমানীয় ভাষা, জর্জীয় ভাষা, আলবেনীয় ভাষা, হাঙ্গেরীয় ভাষা, বাস্ক ভাষা, থাই ভাষা, লাতিন ভাষা, তুর্কি ভাষা, ফিনীয় ভাষা, ইউক্রেনীয় ভাষা	ইউক্রেন
কুক দ্বীপপুঞ্জ এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	কাতালান ভাষা, তুর্কি ভাষা, জর্জীয় ভাষা, ওলন্দাজ ভাষা, বুলগেরীয় ভাষা, সার্বীয় ভাষা, চেক ভাষা, লাতিন ভাষা, আজারবাইজানি ভাষা, ইংরেজি ভাষা	কুক দ্বীপপুঞ্জ
তানজানিয়া এর সরকারী ভাষা হ'ল <mask>।	ইংরেজি ভাষা	জার্মান ভাষা, ফিনীয় ভাষা, রুশ ভাষা, লিথুয়ানীয় ভাষা, স্পেনীয় ভাষা, চেক ভাষা, ইতালীয় ভাষা, কাতালান ভাষা, এস্তোনীয় ভাষা, ইংরেজি ভাষা	তানজানিয়া
তুর্কমেনিস্তান এর সরকারী ভাষা হ'ল <mask>।	রুশ ভাষা	স্লোভাক ভাষা, লাতিন ভাষা, হাঙ্গেরীয় ভাষা, বাস্ক ভাষা, আজারবাইজানি ভাষা, বুলগেরীয় ভাষা, জার্মান ভাষা, রোমানীয় ভাষা, লিথুয়ানীয় ভাষা, রুশ ভাষা	তুর্কমেনিস্তান
সুইজারল্যান্ড এর সরকারী ভাষা হ'ল <mask>।	জার্মান ভাষা	কাতালান ভাষা, স্লোভেনীয় ভাষা, আলবেনীয় ভাষা, রুশ ভাষা, চেক ভাষা, এস্তোনীয় ভাষা, ফরাসি ভাষা, ইউক্রেনীয় ভাষা, ফিনীয় ভাষা, জার্মান ভাষা	সুইজারল্যান্ড
উত্তরপ্রদেশ এর সরকারী ভাষা হ'ল <mask>।	হিন্দি ভাষা	তুর্কি ভাষা, পোলীয় ভাষা, স্পেনীয় ভাষা, কোরীয় ভাষা, লিথুয়ানীয় ভাষা, আইসল্যান্ডীয় ভাষা, এস্তোনীয় ভাষা, ফিনীয় ভাষা, হিব্রু ভাষা, হিন্দি ভাষা	উত্তরপ্রদেশ
মিসৌরি <mask> এর সাথে সীমানা ভাগ করে দেয়।	নেব্রাস্কা	অ্যারিজোনা, মেরিল্যান্ড, রোমানিয়া, কানাডা, বুলগেরিয়া, প্রজাতন্ত্রী আয়ারল্যান্ড, মেক্সিকো, মিশর, ডেলাওয়্যার, নেব্রাস্কা	মিসৌরি
আফগানিস্তান <mask> এর সাথে সীমানা ভাগ করে দেয়।	পাকিস্তান	অ্যালাবামা, পোল্যান্ড, মেরিল্যান্ড, মন্টানা, রাশিয়া, ওহাইও, মিশর, জ্যাক্সোনি, আইওয়া, পাকিস্তান	আফগানিস্তান
গণতান্ত্রিক কঙ্গো প্রজাতন্ত্র <mask> এর সাথে সীমানা ভাগ করে দেয়।	রুয়ান্ডা	ভিক্টোরিয়া, অস্ট্রিয়া, ব্রাজিল, ইউকোন, বুলগেরিয়া, ক্যান্সাস, পানামা, গ্রিস, আর্মেনিয়া, রুয়ান্ডা	গণতান্ত্রিক কঙ্গো প্রজাতন্ত্র
ইউক্রেন <mask> এর সাথে সীমানা ভাগ করে দেয়।	রাশিয়া	ফিলিপাইন, কম্বোডিয়া, আইডাহো, জ্যাক্সোনি, পেন্সিল্‌ভেনিয়া, ইন্দোনেশিয়া, নিকারাগুয়া, ফ্রান্স, অ্যালাবামা, রাশিয়া	ইউক্রেন
স্পেন <mask> এর সাথে সীমানা ভাগ করে দেয়।	পর্তুগাল	কলোরাডো, উইসকনসিন, ইসরায়েল, বলিভিয়া, মালাউই, বেইজিং, ডেনমার্ক, ঘানা, রাশিয়া, পর্তুগাল	স্পেন
অরেগন <mask> এর সাথে সীমানা ভাগ করে দেয়।	আইডাহো	স্লোভেনিয়া, স্লোভাকিয়া, আলবেনিয়া, নিকারাগুয়া, পেরু, কুইন্সল্যান্ড, থাইল্যান্ড, কেন্টাকি, কানাডা, আইডাহো	অরেগন
ব্রাজিল <mask> এর সাথে সীমানা ভাগ করে দেয়।	গায়ানা	হেইডেলবার্গ, মালাউই, কসোভো, নিকারাগুয়া, পেন্সিল্‌ভেনিয়া, উইসকনসিন, জর্দান, জাপান, বলিভিয়া, গায়ানা	ব্রাজিল
ওহাইও <mask> এর সাথে সীমানা ভাগ করে দেয়।	ইন্ডিয়ানা	জর্দান, আইডাহো, নেভাডা, ইতালি, লুইজিয়ানা, স্লোভেনিয়া, ক্যান্সাস, বতসোয়ানা, ভেনেজুয়েলা, ইন্ডিয়ানা	ওহাইও
জাম্বিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	মোজাম্বিক	বতসোয়ানা, সিঙ্গাপুর, জাপান, জিব্রাল্টার, ক্যান্সাস, সুইজারল্যান্ড, বাভারিয়া, জোহানেসবার্গ, ইথিওপিয়া, মোজাম্বিক	জাম্বিয়া
নিউ মেক্সিকো <mask> এর সাথে সীমানা ভাগ করে দেয়।	অ্যারিজোনা	সিঙ্গাপুর, জোহানেসবার্গ, আলবেনিয়া, পর্তুগাল, লুক্সেমবুর্গ, গ্রিস, তাইওয়ান, হামবুর্গ, নরওয়ে, অ্যারিজোনা	নিউ মেক্সিকো
ইয়েমেন <mask> এর সাথে সীমানা ভাগ করে দেয়।	ওমান	ওয়াইয়োমিং, আলবেনিয়া, ক্যান্সাস, ফ্লোরিডা, কানাডা, কম্বোডিয়া, ভিয়েতনাম, ঘানা, অরেগন, ওমান	ইয়েমেন
কেন্টাকি <mask> এর সাথে সীমানা ভাগ করে দেয়।	ইন্ডিয়ানা	কেবেক, নাইজার, নেব্রাস্কা, ফিলিপাইন, কেনিয়া, ক্রোয়েশিয়া, মিনেসোটা, চাদ, ভিয়েনা, ইন্ডিয়ানা	কেন্টাকি
মিনেসোটা <mask> এর সাথে সীমানা ভাগ করে দেয়।	আইওয়া	উগান্ডা, অ্যারিজোনা, লিথুয়ানিয়া, মোজাম্বিক, নামিবিয়া, ইসরায়েল, উইসকনসিন, চাদ, টেনেসী, আইওয়া	মিনেসোটা
বলিভিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	চিলি	ডেনমার্ক, ইন্দোনেশিয়া, সিঙ্গাপুর, ভেনেজুয়েলা, কানাডা, ক্যামেরুন, বুলগেরিয়া, টেক্সাস, আফ্রিকা, চিলি	বলিভিয়া
আপার অস্ট্রিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	বাভারিয়া	থাইল্যান্ড, অস্ট্রিয়া, নামিবিয়া, কেবেক, উজবেকিস্তান, তানজানিয়া, স্লোভাকিয়া, সোমালিয়া, ইথিওপিয়া, বাভারিয়া	আপার অস্ট্রিয়া
নিউফাউন্ডল্যান্ড এবং ল্যাব্রাডর <mask> এর সাথে সীমানা ভাগ করে দেয়।	কেবেক	জ্যাক্সোনি, কলম্বিয়া, গ্যাবন, মিসৌরি, কানাডা, থাইল্যান্ড, অরেগন, পর্তুগাল, কুইন্সল্যান্ড, কেবেক	নিউফাউন্ডল্যান্ড এবং ল্যাব্রাডর
কলোরাডো <mask> এর সাথে সীমানা ভাগ করে দেয়।	ওক‌লাহোমা	ওহাইও, নাইজার, হেসে, পেন্সিল্‌ভেনিয়া, ইরান, তানজানিয়া, সোমালিয়া, ব্রুকলিন, ইকুয়েডর, ওক‌লাহোমা	কলোরাডো
মালয়েশিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	ব্রুনাই	আর্কানসাস, ভার্মন্ট, উজবেকিস্তান, ব্র্যান্ডেনবুর্গ, টেনেসী, আর্মেনিয়া, মালয়েশিয়া, তাজিকিস্তান, কেন্টাকি, ব্রুনাই	মালয়েশিয়া
রোমানিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	মলদোভা	গ্রিস, জোহানেসবার্গ, নেভাডা, অ্যাঙ্গোলা, ভিয়েনা, ক্যালিফোর্নিয়া, লিথুয়ানিয়া, পানামা, সুদান, মলদোভা	রোমানিয়া
স্কটল্যান্ড <mask> এর সাথে সীমানা ভাগ করে দেয়।	ইংল্যান্ড	তাজিকিস্তান, আর্কানসাস, আর্জেন্টিনা, ভিয়েনা, চিলি, ইতালি, বলিভিয়া, গ্যাবন, ইরাক, ইংল্যান্ড	স্কটল্যান্ড
মলদোভা <mask> এর সাথে সীমানা ভাগ করে দেয়।	রোমানিয়া	স্লোভাকিয়া, রাশিয়া, নেব্রাস্কা, মিসৌরি, কেন্টাকি, নাইজার, অ্যারিজোনা, লুইজিয়ানা, আর্কানসাস, রোমানিয়া	মলদোভা
ইউরোপীয় ইউনিয়ন <mask> এর সাথে সীমানা ভাগ করে দেয়।	মলদোভা	লাওস, মিনেসোটা, বেলারুশ, ম্যাসাচুসেট্‌স, পানামা, ক্যালিফোর্নিয়া, মন্টিনিগ্রো, আইডাহো, স্কটল্যান্ড, মলদোভা	ইউরোপীয় ইউনিয়ন
বুর্কিনা ফাসো <mask> এর সাথে সীমানা ভাগ করে দেয়।	নাইজার	ইকুয়েডর, গ্যাবন, বেলজিয়াম, আফ্রিকা, এ্যালবার্টা, অস্ট্রিয়া, ক্যান্সাস, গুয়াতেমালা, গিনি, নাইজার	বুর্কিনা ফাসো
তানজানিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	মোজাম্বিক	ইথিওপিয়া, ইউটা, মিনেসোটা, মিসিসিপি, গায়ানা, মিশর, ইতালি, জাম্বিয়া, আইওয়া, মোজাম্বিক	তানজানিয়া
বেলজিয়াম <mask> এর সাথে সীমানা ভাগ করে দেয়।	ফ্রান্স	মঙ্গোলিয়া, মেক্সিকো, মোজাম্বিক, পোল্যান্ড, সুইজারল্যান্ড, নামিবিয়া, স্পেন, ঘানা, পেরু, ফ্রান্স	বেলজিয়াম
মালাউই <mask> এর সাথে সীমানা ভাগ করে দেয়।	তানজানিয়া	তাজিকিস্তান, ওয়াইয়োমিং, ইউটা, নাইজার, সিরিয়া, হেসে, আর্জেন্টিনা, বেলিজ, ইন্ডিয়ানা, তানজানিয়া	মালাউই
পোল্যান্ড <mask> এর সাথে সীমানা ভাগ করে দেয়।	জার্মানি	মিশর, অ্যারিজোনা, উগান্ডা, জাপান, এ্যালবার্টা, উইসকনসিন, টেনেসী, নেপাল, বেলিজ, জার্মানি	পোল্যান্ড
পূর্ব জার্মানি <mask> এর সাথে সীমানা ভাগ করে দেয়।	পোল্যান্ড	লাতভিয়া, টেক্সাস, বলিভিয়া, কুইন্সল্যান্ড, সিরিয়া, লিবিয়া, ইকুয়েডর, ইন্দোনেশিয়া, মলদোভা, পোল্যান্ড	পূর্ব জার্মানি
ইরিত্রিয়া <mask> এর সাথে সীমানা ভাগ করে দেয়।	সুদান	সেনেগাল, সুইডেন, ইন্দোনেশিয়া, মিসিসিপি, প্যারাগুয়ে, ওয়াইয়োমিং, ওমান, বাভারিয়া, ভার্মন্ট, সুদান	ইরিত্রিয়া
