Prompt	Ans	Candidate Ans	Subject
Unio Europaea Cum shares terminus <mask>.	Brasilia	Hassia, Res publica Nigritana, Gana, Angolia, Brooklyn, Vindobona, Massachusetta, Irania, Anglia, Brasilia	Unio Europaea
Chilia Cum shares terminus <mask>.	Bolivia	Botsuana, Francia, Iova, Suecia, Arizona, Lituania, Omania, Argentina, Virginia, Bolivia	Chilia
Atropatene Cum shares terminus <mask>.	Turcia	Serbia, Tennesia, Mons Niger, Angolia, Iraca, Saxonia, Atropatene, Venetiola, Syria, Turcia	Atropatene
Praetoria Cum shares terminus <mask>.	Ioannisburgum	Montana, Florida, Mississippia, Mons Viridis, Minnesota, Alabama, Paraquaria, Visconsinia, Hamburgum, Ioannisburgum	Praetoria
Serbia Cum shares terminus <mask>.	Bulgaria	Beliza, Bruneium, Namibia, Yukon, Uzbecia, Croatia, Kosovia, Brooklyn, Irania, Bulgaria	Serbia
Asia Cum shares terminus <mask>.	Africa	Slovacia, Liberia, Croatia, Vietnamia, Helvetia, Laotia, Uganda, Anglia, Omania, Africa	Asia
Germania Cum shares terminus <mask>.	Belgica	Paraquaria, Ucraina, Alasca, Iraca, Indonesia, Germania, Pechinum, Terra Reginae, Hispania, Belgica	Germania
Argentina Cum shares terminus <mask>.	Bolivia	Norvegia, Ruanda, Alabama, Albania, Cameronia, Polonia, Arizona, Serbia, Ucraina, Bolivia	Argentina
Israel Cum shares terminus <mask>.	Iordania	Saskatchewan, Uta, Haitia, Hispania, Visconsinia, Norvegia, Tadzikistania, Mons Viridis, Yukon, Iordania	Israel
Hungaria Cum shares terminus <mask>.	Slovenia	Terra Mariae, Omania, Massachusetta, Malia, Res publica Sinarum, Philippinae, Libanus, Bavaria, Florida, Slovenia	Hungaria
Carolina Meridionalis Cum shares terminus <mask>.	Georgia	Afgania, Heidelberga, Texia, Gabonia, Israel, Portugallia, Beninum, Visconsinia, Zimbabua, Georgia	Carolina Meridionalis
Respublica Dominicana Cum shares terminus <mask>.	Venetiola	Irania, Graecia, Terra Reginae, Helvetia, Hamburgum, Tanzania, Hassia, Romania, Uta, Venetiola	Respublica Dominicana
Irania Cum shares terminus <mask>.	Atropatene	Malaesia, Uganda, Serbia, Nicaragua, Heidelberga, Irania, Aegyptus, Turcia, Libya, Atropatene	Irania
Mauritania Cum shares terminus <mask>.	Algerium	Libya, Nigeria, Ontario, Moldavia, Malaesia, Arcansia, Florida, Tanzania, Luxemburgum, Algerium	Mauritania
Ruthenia Alba Cum shares terminus <mask>.	Lituania	Somalia, Coloratum, Hassia, Cameronia, India, Nebrasca, Tennesia, Tadzikistania, Dania, Lituania	Ruthenia Alba
Idahum Cum shares terminus <mask>.	Montana	Arcansia, Nivata, Tzadia, Helvetia, Hassia, Belgica, Missuria, Oregonia, Mozambicum, Montana	Idahum
Honduria Cum shares terminus <mask>.	Nicaragua	Bulgaria, Suecia, Mongolia, Alabama, Botsuana, Victoria, Canada, Africa, Indonesia, Nicaragua	Honduria
Iraca Cum shares terminus <mask>.	Irania	Delavaria, Germania, Gabonia, Texia, Gibraltar, Heidelberga, Georgia, Brasilia, Alasca, Irania	Iraca
Illinoesia Cum shares terminus <mask>.	Missuria	Mexicum, Brooklyn, Irania, Botsuana, Mons Viridis, Vindobona, Yukon, Alabama, Graecia, Missuria	Illinoesia
Nivata Cum shares terminus <mask>.	Idahum	Ontario, Francia, Argentina, Liberia, Austria, Libanus, Guatimalia, Nicaragua, Alberta, Idahum	Nivata
Africa Australis Cum shares terminus <mask>.	Botsuana	Gabonia, Ohium, Germania, Illinoesia, Atropatene, Georgia, Polonia, Bulgaria, Guatimalia, Botsuana	Africa Australis
Togum Cum shares terminus <mask>.	Beninum	Helvetia, Cambria, Beliza, Mexicum, Croatia, Quebecum, Hibernia, Ioannisburgum, Brasilia, Beninum	Togum
Zambia Cum shares terminus <mask>.	Zimbabua	Bavaria, Ruanda, Tadzikistania, Vyomina, Guatimalia, Texia, Graecia, Slovenia, Indonesia, Zimbabua	Zambia
Irania Cum shares terminus <mask>.	Turcia	Columbia, Ohium, Alasca, Yukon, Peruvia, Virginia, Vyomina, Hassia, Laotia, Turcia	Irania
Indonesia Cum shares terminus <mask>.	Malaesia	Hamburgum, Norvegia, Nebrasca, Africa, Saskatchewan, Res publica Nigritana, Mons Niger, Bulgaria, Hispania, Malaesia	Indonesia
Slesvicum et Holsatia Cum shares terminus <mask>.	Hamburgum	Ludoviciana, Chirgisia, Paraquaria, Nebrasca, India, Ohium, Iaponia, Indiana, Iordania, Hamburgum	Slesvicum et Holsatia
Arabia Saudita Cum shares terminus <mask>.	Iraca	Senegalia, Mozambicum, Albania, Arcansia, Gibraltar, Malaesia, Portugallia, Idahum, Kosovia, Iraca	Arabia Saudita
Pakistania Cum shares terminus <mask>.	India	Portugallia, Michigania, Suecia, California, Argentina, Sudania, Atropatene, Florida, Quebecum, India	Pakistania
Idahum Cum shares terminus <mask>.	Nivata	Victoria, Illinoesia, Lituania, Missuria, Germania, Somalia, Thailandia, California, Cambosia, Nivata	Idahum
Ludoviciana Cum shares terminus <mask>.	Arcansia	Pakistania, Slovenia, Beninum, Vindobona, Bruneium, Armenia, Zimbabua, Missuria, Ucraina, Arcansia	Ludoviciana
Cechia Cum shares terminus <mask>.	Slovacia	Iova, Indiana, Idahum, Laotia, Ruthenia Alba, Portugallia, Alasca, Gibraltar, Heidelberga, Slovacia	Cechia
Israel Cum shares terminus <mask>.	Aegyptus	Slovenia, Omania, Nivata, Turcia, Hassia, Mississippia, Montana, Malia, Lituania, Aegyptus	Israel
Iraca Cum shares terminus <mask>.	Iordania	Laotia, Minnesota, Chirgisia, Slovenia, Nicaragua, Sudania, Arizona, Moldavia, Venetiola, Iordania	Iraca
Polonia Cum shares terminus <mask>.	Ucraina	Iova, Bavaria, Moldavia, Georgia, Pakistania, Res publica Nigritana, Libanus, Zimbabua, Panama, Ucraina	Polonia
Zambia Cum shares terminus <mask>.	Angolia	Victoria, Libya, Slovacia, Malavium, Canada, Lettonia, Ontario, Panama, Ohium, Angolia	Zambia
Tianjin Cum shares terminus <mask>.	Pechinum	Res publica Nigritana, California, Indonesia, Serbia, Sudania, Aethiopia, Quebecum, Kenia, Moldavia, Pechinum	Tianjin
Senegalia Cum shares terminus <mask>.	Malia	Iordania, Ruthenia Alba, Victoria, Turcia, Mons Niger, Africa, Res publica Sinarum, Canada, Tennesia, Malia	Senegalia
Graecia Cum shares terminus <mask>.	Albania	Arizona, Bolivia, Chirgisia, Coloratum, Aegyptus, Brooklyn, Idahum, Florida, Haitia, Albania	Graecia
Slovacia Cum shares terminus <mask>.	Ucraina	Nepalia, Coloratum, Panama, Venetiola, Sudania, Idahum, Alberta, Polonia, Hassia, Ucraina	Slovacia
Mons Niger Cum shares terminus <mask>.	Serbia	Brandenburgum, Liberia, Ludoviciana, Algerium, Aethiopia, Visconsinia, Indiana, Coloratum, Nicaragua, Serbia	Mons Niger
Uzbecia Cum shares terminus <mask>.	Chirgisia	Omania, Argentina, Vindobona, Belgica, Nebrasca, Germania, Gana, Moldavia, Ohium, Chirgisia	Uzbecia
Nunavut Cum shares terminus <mask>.	Ontario	Vyomina, Slovacia, Nivata, Indonesia, Montana, Paraquaria, Res publica Nigritana, Mississippia, Res publica Sinarum, Ontario	Nunavut
Nova Cambria Australis Cum shares terminus <mask>.	Victoria	Singapura, Mexicum, Italia, Suecia, Nepalia, Ludoviciana, Serbia, Brasilia, Argentina, Victoria	Nova Cambria Australis
Illinoesia Cum shares terminus <mask>.	Indiana	Kansia, Ruanda, Ucraina, Norvegia, Thailandia, Cambosia, Tadzikistania, Victoria, Kentukia, Indiana	Illinoesia
Indiana Cum shares terminus <mask>.	Michigania	Paraquaria, Philippinae, Montana, Saxonia, Aethiopia, Iordania, Tanzania, Zambia, Illinoesia, Michigania	Indiana
Nebrasca Cum shares terminus <mask>.	Missuria	Belgica, Namibia, Singapura, Austria, Florida, Iraca, Serbia, Pennsilvania, Botsuana, Missuria	Nebrasca
Coloratum Cum shares terminus <mask>.	Kansia	Ioannisburgum, Montana, Albania, Israel, Malavium, Mongolia, Norvegia, Uganda, Tennesia, Kansia	Coloratum
Brasilia Cum shares terminus <mask>.	Venetiola	Africa, Nepalia, Francia, Lituania, Vyomina, Tadzikistania, Indiana, Libya, Malavium, Venetiola	Brasilia
Respublica Africae Mediae Cum shares terminus <mask>.	Cameronia	Saskatchewan, Haitia, Afgania, Terra Mariae, India, Vindobona, Serbia, Suecia, Aequatoria, Cameronia	Respublica Africae Mediae
Zambia Cum shares terminus <mask>.	Botsuana	Portugallia, Mississippia, Uganda, Ruanda, Philippinae, Peruvia, Haitia, Vietnamia, Ontario, Botsuana	Zambia
Res publica Nigritana Cum shares terminus <mask>.	Beninum	Ohium, Uta, Columbia, Mexicum, Singapura, Ludoviciana, Gabonia, Michigania, Uganda, Beninum	Res publica Nigritana
Singapura Cum shares terminus <mask>.	Indonesia	Hibernia, Singapura, Cambria, Iordania, California, Bavaria, Beninum, Sudania, Res publica Sinarum, Indonesia	Singapura
Respublica Africae Mediae Cum shares terminus <mask>.	Sudania	Suecia, Alasca, Florida, Brooklyn, Idahum, Mozambicum, Scotia, Uta, Gabonia, Sudania	Respublica Africae Mediae
Terra Mariae Cum shares terminus <mask>.	Virginia	Tzadia, Somalia, Afgania, Vietnamia, Iova, Missuria, Nivata, Aequatoria, Canada, Virginia	Terra Mariae
Helvetia Cum shares terminus <mask>.	Germania	Hibernia, Delavaria, Iraca, Thailandia, Croatia, Vindobona, Omania, Angolia, Gibraltar, Germania	Helvetia
Res publica popularis Sinarum Cum shares terminus <mask>.	Pakistania	Romania, Bolivia, Albania, Virginia, Serbia, Helvetia, Saskatchewan, Tadzikistania, Iaponia, Pakistania	Res publica popularis Sinarum
Namibia Cum shares terminus <mask>.	Zambia	Brandenburgum, Uta, Ruanda, Moldavia, Slovenia, Alasca, Iova, Uganda, Canada, Zambia	Namibia
Lacinia Gazetica Cum shares terminus <mask>.	Aegyptus	Uzbecia, Vyomina, Bulgaria, Kosovia, Chilia, Scotia, Romania, Brandenburgum, Angolia, Aegyptus	Lacinia Gazetica
Res publica popularis Sinarum Cum shares terminus <mask>.	Afgania	Atropatene, Ucraina, Alasca, Mozambicum, Hamburgum, Uzbecia, Malavium, Botsuana, Res publica Sinarum, Afgania	Res publica popularis Sinarum
Carolina Septentrionalis Cum shares terminus <mask>.	Georgia	Hamburgum, Hassia, Chilia, Guatimalia, Indiana, Nigeria, Cameronia, Iraca, Iordania, Georgia	Carolina Septentrionalis
Guinea Cum shares terminus <mask>.	Malia	Nigeria, Iordania, Singapura, Iemenia, Iraca, Oregonia, Polonia, Gibraltar, Nebrasca, Malia	Guinea
Oclahoma Cum shares terminus <mask>.	Missuria	Moldavia, Anglia, Dania, Minnesota, Oclahoma, Alberta, Mons Niger, Sudania, Nigeria, Missuria	Oclahoma
Cameronia Cum shares terminus <mask>.	Nigeria	Alabama, Suecia, Res publica Nigritana, Michigania, Zimbabua, Mozambicum, Chilia, Virginia, Bolivia, Nigeria	Cameronia
Libanus Cum shares terminus <mask>.	Israel	Italia, Bolivia, Hassia, Libanus, Ontario, Beninum, Malia, Brasilia, Croatia, Israel	Libanus
Tzadia Cum shares terminus <mask>.	Cameronia	Terra Reginae, Saxonia, Chilia, Iemenia, Aethiopia, Croatia, Aequatoria, Angolia, Nebrasca, Cameronia	Tzadia
Michigania Cum shares terminus <mask>.	Illinoesia	Pennsilvania, Iova, Aethiopia, Res publica Sinarum, Gabonia, Kosovia, Angolia, Lituania, Hamburgum, Illinoesia	Michigania
Macedonia Septentrionalis Cum shares terminus <mask>.	Graecia	Hamburgum, Venetiola, Oclahoma, Francia, Belgica, Florida, Michigania, Terra Reginae, Angolia, Graecia	Macedonia Septentrionalis
Turcia Cum shares terminus <mask>.	Armenia	Alasca, Nivata, Serbia, Nepalia, Uta, Uganda, Algerium, Indiana, Iaponia, Armenia	Turcia
Arizona Cum shares terminus <mask>.	California	Malavium, Arcansia, Saxonia, Oregonia, Tennesia, Minnesota, Israel, Terra Mariae, Luxemburgum, California	Arizona
Africa Australis Cum shares terminus <mask>.	Zimbabua	Austria, Laotia, Cambosia, Iova, Hassia, Brasilia, Senegalia, Vindobona, Helvetia, Zimbabua	Africa Australis
Tennesia Cum shares terminus <mask>.	Alabama	Irania, Libanus, Montana, Malia, Kenia, Cameronia, Indiana, Gabonia, Luxemburgum, Alabama	Tennesia
Surinamia Cum shares terminus <mask>.	Brasilia	Ioannisburgum, California, Thailandia, Gibraltar, Res publica Sinarum, Botsuana, Bolivia, Gana, Cambria, Brasilia	Surinamia
Romania Cum shares terminus <mask>.	Serbia	Aequatoria, Brooklyn, Vindobona, Nivata, Hibernia, Heidelberga, Laotia, Missuria, Malaesia, Serbia	Romania
Nova Caesarea Cum shares terminus <mask>.	Pennsilvania	Indonesia, Beliza, Croatia, Malaesia, Botsuana, Senegalia, Romania, Chilia, Tzadia, Pennsilvania	Nova Caesarea
Unio Sovietica Cum shares terminus <mask>.	Turcia	Iraca, Kosovia, Polonia, Graecia, Anglia, Mexicum, Saskatchewan, Romania, Slovacia, Turcia	Unio Sovietica
Hungaria Cum shares terminus <mask>.	Serbia	Mississippia, Polonia, Afgania, Res publica Nigritana, Aequatoria, Laotia, Paraquaria, Illinoesia, Nepalia, Serbia	Hungaria
Hungaria Cum shares terminus <mask>.	Romania	Singapura, Alasca, Ludoviciana, Quebecum, Mongolia, Zimbabua, Arizona, Mozambicum, Croatia, Romania	Hungaria
Berolinum Cum shares terminus <mask>.	Brandenburgum	Armenia, Nepalia, Senegalia, Bulgaria, Guiana, Beninum, Malavium, Tanzania, Quebecum, Brandenburgum	Berolinum
Michigania Cum shares terminus <mask>.	Visconsinia	Haitia, Columbia, Bavaria, Indonesia, Florida, Albania, Oregonia, Nebrasca, Russia, Visconsinia	Michigania
Nova Hantonia Cum shares terminus <mask>.	Quebecum	Malavium, Virginia, Mexicum, Ohium, Missuria, Iordania, Canada, Indiana, Austria, Quebecum	Nova Hantonia
Libanus Cum shares terminus <mask>.	Syria	Cambosia, Indiana, Saxonia, Idahum, Cameronia, Libya, Albania, Uta, Portugallia, Syria	Libanus
Burundia Cum shares terminus <mask>.	Ruanda	Albania, Suecia, Chilia, Brooklyn, Libanus, Hamburgum, Liberia, Hungaria, Alabama, Ruanda	Burundia
Hispania Cum shares terminus <mask>.	Gibraltar	Vietnamia, Alberta, Graecia, Zambia, Georgia, Kansia, Ludoviciana, Thailandia, Massachusetta, Gibraltar	Hispania
Romania Cum shares terminus <mask>.	Ucraina	Uta, Zimbabua, Armenia, Arcansia, Missuria, Cambria, Saxonia, Alberta, Bruneium, Ucraina	Romania
Angolia Cum shares terminus <mask>.	Namibia	Alberta, Beliza, Bavaria, Moldavia, Liberia, Columbia, Israel, Cambosia, Singapura, Namibia	Angolia
Dacota Meridionalis Cum shares terminus <mask>.	Montana	Philippinae, Uzbecia, Coloratum, Cambosia, Victoria, Francia, Armenia, Hassia, Dania, Montana	Dacota Meridionalis
Visconsinia Cum shares terminus <mask>.	Iova	Irania, Russia, Ohium, Vyomina, Botsuana, Oclahoma, Portugallia, California, Guinea, Iova	Visconsinia
Visconsinia Cum shares terminus <mask>.	Illinoesia	Syria, Aegyptus, Nicaragua, Tanzania, Lituania, Anglia, Austria, Brandenburgum, Gana, Illinoesia	Visconsinia
Ruthenia Alba Cum shares terminus <mask>.	Lettonia	Guatimalia, Oregonia, California, Peruvia, Cambosia, Pennsilvania, Missuria, Algerium, Libya, Lettonia	Ruthenia Alba
Polonia Cum shares terminus <mask>.	Lituania	Saxonia, Guatimalia, Portugallia, Indiana, Mongolia, Beliza, Nivata, Ucraina, Atropatene, Lituania	Polonia
Civitates Foederatae Americae Cum shares terminus <mask>.	Mexicum	Lituania, Philippinae, Serbia, Norvegia, Scotia, Illinoesia, Quebecum, Kansia, Graecia, Mexicum	Civitates Foederatae Americae
Bolivia Cum shares terminus <mask>.	Paraquaria	Tennesia, Visconsinia, Helvetia, Indiana, Philippinae, Iemenia, Lettonia, Gabonia, Georgia, Paraquaria	Bolivia
Texia Cum shares terminus <mask>.	Arcansia	Alabama, Coloratum, Philippinae, Senegalia, Kenia, California, Armenia, Botsuana, Heidelberga, Arcansia	Texia
Saxonia Cum shares terminus <mask>.	Bavaria	Missuria, Kosovia, Belgica, Gana, Uta, Georgia, Hungaria, Malavium, Philippinae, Bavaria	Saxonia
Cenomannica Cum shares terminus <mask>.	Quebecum	Tanzania, Slovacia, Cameronia, Namibia, Ruanda, Gana, Somalia, Thailandia, Albania, Quebecum	Cenomannica
Iordania Cum shares terminus <mask>.	Syria	Scotia, Iova, Tzadia, Mexicum, Kentukia, Belgica, Bolivia, Liberia, Uta, Syria	Iordania
Abascia Cum shares terminus <mask>.	Russia	Virginia, Mozambicum, Brandenburgum, Chirgisia, Columbia, Beliza, Graecia, Iaponia, Uzbecia, Russia	Abascia
Syria Cum shares terminus <mask>.	Libanus	Bolivia, Malia, Iordania, Albania, California, Namibia, Peruvia, Thailandia, Cambria, Libanus	Syria
Arcansia Cum shares terminus <mask>.	Missuria	Ontario, Ludoviciana, Zimbabua, Vietnamia, Guinea, Algerium, Iova, Massachusetta, Yukon, Missuria	Arcansia
Rhenania Septentrionalis et Vestfalia Cum shares terminus <mask>.	Hassia	Singapura, Ioannisburgum, Idahum, Vindobona, Iova, Israel, Oregonia, Quebecum, Tanzania, Hassia	Rhenania Septentrionalis et Vestfalia
Virginia Occidentalis Cum shares terminus <mask>.	Kentukia	Pennsilvania, Iova, Kansia, Alabama, Virginia, Atropatene, Belgica, Florida, Nivata, Kentukia	Virginia Occidentalis
Francia Cum shares terminus <mask>.	Italia	Singapura, Ontario, Ohium, Norvegia, Ucraina, Chirgisia, Kenia, Mons Viridis, Illinoesia, Italia	Francia
Bulgaria Cum shares terminus <mask>.	Graecia	Pakistania, Israel, Minnesota, Terra Mariae, Argentina, Iemenia, Idahum, Pechinum, Guinea, Graecia	Bulgaria
Polonia Cum shares terminus <mask>.	Russia	Angolia, Ruanda, Venetiola, Florida, Brandenburgum, Tadzikistania, Guinea, Aequatoria, Armenia, Russia	Polonia
Australia Australis Cum shares terminus <mask>.	Terra Reginae	Florida, Laotia, Kosovia, Nepalia, Ludoviciana, Gibraltar, Thailandia, Venetiola, Hamburgum, Terra Reginae	Australia Australis
Pennsilvania Cum shares terminus <mask>.	Ontario	Argentina, Ucraina, Slovenia, Francia, Arcansia, Iova, Algerium, Nigeria, Oclahoma, Ontario	Pennsilvania
Delavaria Cum shares terminus <mask>.	Terra Mariae	Armenia, California, Liberia, Victoria, Indiana, Polonia, Pechinum, Omania, Atropatene, Terra Mariae	Delavaria
Venetiola Cum shares terminus <mask>.	Guiana	Luxemburgum, Oregonia, Albania, Florida, Heidelberga, Haitia, Nicaragua, Ioannisburgum, Pennsilvania, Guiana	Venetiola
Novum Mexicum Cum shares terminus <mask>.	Uta	Michigania, Virginia, Algerium, Hassia, Arizona, Suecia, Massachusetta, Russia, Vietnamia, Uta	Novum Mexicum
Brasilia Cum shares terminus <mask>.	Peruvia	Armenia, Nepalia, Alberta, Malia, Bavaria, Libya, Uganda, Gana, Idahum, Peruvia	Brasilia
Anglia Cum shares terminus <mask>.	Scotia	Guinea, Bruneium, Nicaragua, Mons Viridis, Uzbecia, Graecia, Helvetia, Uganda, Visconsinia, Scotia	Anglia
Laotia Cum shares terminus <mask>.	Vietnamia	Kentukia, Hibernia, Iaponia, Atropatene, Montana, Algerium, Ioannisburgum, Liberia, Beninum, Vietnamia	Laotia
Trinitas et Tabacum Cum shares terminus <mask>.	Venetiola	Coloratum, Aegyptus, Beliza, Canada, Ludoviciana, Atropatene, Chilia, Mongolia, Sudania, Venetiola	Trinitas et Tabacum
Res publica popularis Sinarum Cum shares terminus <mask>.	Nepalia	Beninum, Florida, Kenia, Norvegia, Columbia, Indiana, Thailandia, Vietnamia, Atropatene, Nepalia	Res publica popularis Sinarum
Respublica Africae Mediae Cum shares terminus <mask>.	Tzadia	Alberta, Senegalia, Germania, Philippinae, Norvegia, Nebrasca, Irania, Aethiopia, Ludoviciana, Tzadia	Respublica Africae Mediae
Unio Europaea Cum shares terminus <mask>.	Bulgaria	Botsuana, Tzadia, Tennesia, Luxemburgum, Afgania, Hamburgum, Heidelberga, Scotia, Terra Mariae, Bulgaria	Unio Europaea
Tzadia Cum shares terminus <mask>.	Res publica Nigritana	Nigeria, Bulgaria, Atropatene, Montana, Beliza, Pechinum, Libanus, Libya, Lituania, Res publica Nigritana	Tzadia
Res publica Sinarum Cum shares terminus <mask>.	Philippinae	Massachusetta, Paraquaria, Guinea, Peruvia, Nivata, Yukon, Bruneium, Hibernia, Iaponia, Philippinae	Res publica Sinarum
Butania Cum shares terminus <mask>.	India	Malia, Libya, Zimbabua, Russia, Coloratum, Argentina, Pechinum, Georgia, Alabama, India	Butania
Luxemburgum Cum shares terminus <mask>.	Germania	Syria, Indonesia, Chirgisia, Scotia, Columbia, Armenia, Indiana, Uta, Kansia, Germania	Luxemburgum
Alabama Cum shares terminus <mask>.	Florida	Hassia, Gana, Tadzikistania, Afgania, Africa, Thailandia, Hibernia, Bruneium, Somalia, Florida	Alabama
Michigania Cum shares terminus <mask>.	Ohium	Vietnamia, Luxemburgum, Italia, Alabama, Terra Mariae, Germania, Idahum, Terra Reginae, Ioannisburgum, Ohium	Michigania
Arabia Saudita Cum shares terminus <mask>.	Iordania	Slovenia, Terra Mariae, Serbia, Gana, Malia, Ontario, Germania, Italia, Atropatene, Iordania	Arabia Saudita
Bolivia Cum shares terminus <mask>.	Peruvia	Texia, Ioannisburgum, Africa, Lituania, Georgia, Iraca, Turcia, Brasilia, Germania, Peruvia	Bolivia
Uganda Cum shares terminus <mask>.	Ruanda	Gana, Kentukia, Slovenia, Pennsilvania, Kenia, Sudania, Res publica Nigritana, India, Hassia, Ruanda	Uganda
Slovenia Cum shares terminus <mask>.	Croatia	Nivata, Indonesia, Ruthenia Alba, Alberta, Chilia, Vyomina, Michigania, Mississippia, Indiana, Croatia	Slovenia
Nebrasca Cum shares terminus <mask>.	Iova	Vyomina, Hispania, Russia, Suecia, Alasca, Armenia, Somalia, Guinea, Nepalia, Iova	Nebrasca
Aequatoria Cum shares terminus <mask>.	Peruvia	Iemenia, Philippinae, Mississippia, Croatia, Zambia, Vyomina, Albania, Missuria, Botsuana, Peruvia	Aequatoria
Missuria Cum shares terminus <mask>.	Kansia	Aequatoria, Belgica, Kenia, Malavium, Sudania, Arcansia, Coloratum, Iaponia, Africa, Kansia	Missuria
Pennsilvania Cum shares terminus <mask>.	Delavaria	Romania, Brooklyn, Thailandia, Libya, Cambria, Beliza, Mississippia, Ludoviciana, Ruanda, Delavaria	Pennsilvania
Namibia Cum shares terminus <mask>.	Angolia	Luxemburgum, Res publica Nigritana, Oclahoma, Venetiola, Hamburgum, Kansia, Pakistania, Michigania, Hassia, Angolia	Namibia
Dacota Septentrionalis Cum shares terminus <mask>.	Saskatchewan	Cambria, Zimbabua, Suecia, Tanzania, Pechinum, Thailandia, Belgica, Guatimalia, Somalia, Saskatchewan	Dacota Septentrionalis
Dacota Septentrionalis Cum shares terminus <mask>.	Montana	Argentina, Res publica Nigritana, Idahum, Canada, Lituania, Ruthenia Alba, Visconsinia, Paraquaria, Scotia, Montana	Dacota Septentrionalis
Russia Cum shares terminus <mask>.	Iaponia	Ioannisburgum, Moldavia, Italia, Tadzikistania, Germania, Uganda, Hibernia, Illinoesia, Missuria, Iaponia	Russia
Serbia Cum shares terminus <mask>.	Mons Niger	Montana, Delavaria, Bavaria, Saxonia, Polonia, Cameronia, Cambosia, Idahum, Belgica, Mons Niger	Serbia
Bratislavia Cum shares terminus <mask>.	Praga	Massachusetta, Germania, Guinea, Malia, Afgania, Syria, Serbia, Graecia, Slovacia, Praga	Bratislavia
Lituania Cum shares terminus <mask>.	Lettonia	Uganda, Irania, Pakistania, Res publica Nigritana, Ioannisburgum, Ludoviciana, Gabonia, Atropatene, Kentukia, Lettonia	Lituania
Montana Cum shares terminus <mask>.	Saskatchewan	Portugallia, Kenia, Vietnamia, Venetiola, Botsuana, Lettonia, Singapura, Nivata, Vindobona, Saskatchewan	Montana
Lettonia Cum shares terminus <mask>.	Ruthenia Alba	Beninum, Terra Mariae, Guiana, Alabama, Malia, Turcia, Mozambicum, Massachusetta, Virginia, Ruthenia Alba	Lettonia
Malaesia Cum shares terminus <mask>.	Indonesia	Francia, Aequatoria, Kosovia, Vyomina, Pennsilvania, Syria, Pechinum, Gibraltar, Nepalia, Indonesia	Malaesia
Ucraina Cum shares terminus <mask>.	Polonia	Francia, Malavium, Iaponia, Venetiola, Hispania, Suecia, Romania, Africa, Ruanda, Polonia	Ucraina
Germania nominatur <mask>.	Bavaria	Neptunus, Mexicum, capitalis, Rhenus, India, plumbum, Scotia, Hafnia, Pascha, Bavaria	Germania
Oceanus Indicus nominatur <mask>.	India	Bavaria, Mexicum, capitalis, Scotia, Anglia, Polonia, Hibernia, Pascha, Christi Natalis, India	Oceanus Indicus
Insula Christi Natalis nominatur <mask>.	Christi Natalis	Hafnia, Hibernia, plumbum, Europa, Rhenus, Neptunus, Anglia, India, Francia, Christi Natalis	Insula Christi Natalis
Unio Europaea nominatur <mask>.	Europa	plumbum, Rhenus, Anglia, Hibernia, capitalis, Pascha, Hafnia, India, Francia, Europa	Unio Europaea
francium nominatur <mask>.	Francia	capitalis, Mexicum, Neptunus, Anglia, India, Polonia, Rhenus, Hafnia, Christi Natalis, Francia	francium
hafnium nominatur <mask>.	Hafnia	Bavaria, Rhenus, Scotia, Hibernia, Mexicum, plumbum, Polonia, Europa, Francia, Hafnia	hafnium
Hibernia nominatur <mask>.	Hibernia	Pascha, Rhenus, Hafnia, Polonia, Scotia, Bavaria, India, plumbum, Europa, Hibernia	Hibernia
Oceanus Britannicus nominatur <mask>.	Anglia	Neptunus, Scotia, capitalis, India, Polonia, Hibernia, Hafnia, plumbum, Rhenus, Anglia	Oceanus Britannicus
Nova Scotia nominatur <mask>.	Scotia	capitalis, plumbum, India, Christi Natalis, Mexicum, Neptunus, Hafnia, Bavaria, Anglia, Scotia	Nova Scotia
polonium nominatur <mask>.	Polonia	Scotia, Hafnia, Bavaria, Christi Natalis, Neptunus, Mexicum, Hibernia, Rhenus, India, Polonia	polonium
molybdenum nominatur <mask>.	plumbum	Mexicum, Francia, Neptunus, Pascha, Hibernia, Bavaria, Hafnia, Rhenus, Polonia, plumbum	molybdenum
Sinus Mexicanus nominatur <mask>.	Mexicum	Hafnia, Europa, Christi Natalis, Francia, India, Pascha, Bavaria, Neptunus, plumbum, Mexicum	Sinus Mexicanus
neptunium nominatur <mask>.	Neptunus	Europa, Hafnia, Christi Natalis, Anglia, Scotia, Francia, Polonia, India, Hibernia, Neptunus	neptunium
Insula Paschalis nominatur <mask>.	Pascha	Rhenus, Scotia, India, Europa, Bavaria, Anglia, capitalis, Polonia, Christi Natalis, Pascha	Insula Paschalis
Rhenus Inferior nominatur <mask>.	Rhenus	Neptunus, India, Anglia, Hafnia, plumbum, Hibernia, Mexicum, Polonia, Francia, Rhenus	Rhenus Inferior
Rhenus Superior nominatur <mask>.	Rhenus	capitalis, Europa, Christi Natalis, Hibernia, Hafnia, Bavaria, Mexicum, Francia, Anglia, Rhenus	Rhenus Superior
Pechinum nominatur <mask>.	capitalis	Christi Natalis, Hafnia, Rhenus, Pascha, Neptunus, Bavaria, Europa, Scotia, plumbum, capitalis	Pechinum
Albania membrum est et <mask>.	Consociatio ex pacto Atlantico Septentrionali	Consociatio ex pacto Atlantico Septentrionali	Albania
