Prompt	Ans	Candidate Ans	Subject
हंगरी <mask> के साथ सीमा साझा करता है।	स्लोवेनिया	मैरीलैंड, ओमान, मैसाचूसिट्स, माली, चीनी गणराज्य, फ़िलीपीन्स, लेबनान, बायर्न, फ़्लोरिडा, स्लोवेनिया	हंगरी
दक्षिणी केरोलाइना <mask> के साथ सीमा साझा करता है।	जॉर्जिया	अफ़्गानिस्तान, हीडलबर्ग, टॅक्सस, गबॉन, इज़राइल, पुर्तगाल, बेनिन, विस्कॉन्सिन, ज़िम्बाब्वे, जॉर्जिया	दक्षिणी केरोलाइना
डोमिनिकन गणराज्य <mask> के साथ सीमा साझा करता है।	वेनेज़ुएला	ईरान, यूनान, क्वीन्सलैण्ड, स्विट्ज़रलैण्ड, हैम्बर्ग, तंज़ानिया, हेसे, रोमानिया, यूटाह, वेनेज़ुएला	डोमिनिकन गणराज्य
ईरान <mask> के साथ सीमा साझा करता है।	अज़रबैजान	मलेशिया, युगाण्डा, सर्बिया, निकारागुआ, हीडलबर्ग, ईरान, मिस्र, तुर्की, लीबिया, अज़रबैजान	ईरान
मॉरीतानिया <mask> के साथ सीमा साझा करता है।	अल्जीरिया	लीबिया, नाईजीरिया, ओण्टारियो, मॉल्डोवा, मलेशिया, अरकांसास, फ़्लोरिडा, तंज़ानिया, लक्ज़मबर्ग, अल्जीरिया	मॉरीतानिया
बेलारूस <mask> के साथ सीमा साझा करता है।	लिथुआनिया	सोमालिया, कॉलराडो, हेसे, कैमरुन, भारत, नेब्रास्का, टेनेसी, ताजिकिस्तान, डेनमार्क, लिथुआनिया	बेलारूस
आयडाहो <mask> के साथ सीमा साझा करता है।	मोन्टाना	अरकांसास, नेवाडा, चाड, स्विट्ज़रलैण्ड, हेसे, बेल्जियम, मिसौरी, औरिगन, मोज़ाम्बीक, मोन्टाना	आयडाहो
हौण्डुरस <mask> के साथ सीमा साझा करता है।	निकारागुआ	बुल्गारिया, स्वीडन, मंगोलिया, अलाबामा, बोत्सवाना, विक्टोरिया, कनाडा, अफ़्रीका, इंडोनेशिया, निकारागुआ	हौण्डुरस
इराक <mask> के साथ सीमा साझा करता है।	ईरान	डेलावेयर, जर्मनी, गबॉन, टॅक्सस, जिब्राल्टर, हीडलबर्ग, जॉर्जिया, ब्राज़ील, अलास्का, ईरान	इराक
इलिनॉय <mask> के साथ सीमा साझा करता है।	मिसौरी	मेक्सिको, ब्रुकलीन, ईरान, बोत्सवाना, वर्मांट, वियना, युकॉन प्रांत, अलाबामा, यूनान, मिसौरी	इलिनॉय
नेवाडा <mask> के साथ सीमा साझा करता है।	आयडाहो	ओण्टारियो, फ़्रान्स, अर्जेण्टीना, लाइबेरिया, ऑस्ट्रिया, लेबनान, ग्वाटेमाला, निकारागुआ, अल्बर्टा, आयडाहो	नेवाडा
दक्षिण अफ़्रीका <mask> के साथ सीमा साझा करता है।	बोत्सवाना	गबॉन, ओहायो, जर्मनी, इलिनॉय, अज़रबैजान, जॉर्जिया, पोलैंड, बुल्गारिया, ग्वाटेमाला, बोत्सवाना	दक्षिण अफ़्रीका
टोगो <mask> के साथ सीमा साझा करता है।	बेनिन	स्विट्ज़रलैण्ड, वेल्स, बेलीज़, मेक्सिको, क्रोएशिया, क्यूबेक, आयरलैण्ड, जोहानिसबर्ग, ब्राज़ील, बेनिन	टोगो
ज़ाम्बिया <mask> के साथ सीमा साझा करता है।	ज़िम्बाब्वे	बायर्न, रवाण्डा, ताजिकिस्तान, वायोमिंग, ग्वाटेमाला, टॅक्सस, यूनान, स्लोवेनिया, इंडोनेशिया, ज़िम्बाब्वे	ज़ाम्बिया
ईरान <mask> के साथ सीमा साझा करता है।	तुर्की	कोलम्बिया, ओहायो, अलास्का, युकॉन प्रांत, पेरू, वर्जीनिया, वायोमिंग, हेसे, लाओस, तुर्की	ईरान
इंडोनेशिया <mask> के साथ सीमा साझा करता है।	मलेशिया	हैम्बर्ग, नॉर्वे, नेब्रास्का, अफ़्रीका, सैस्कैचेवेन, नाइजर, मॉन्टेनीग्रो, बुल्गारिया, स्पेन, मलेशिया	इंडोनेशिया
श्लेसविग-होल्सटीन <mask> के साथ सीमा साझा करता है।	हैम्बर्ग	लुईज़ियाना, किर्गिज़स्तान, पैराग्वे, नेब्रास्का, भारत, ओहायो, जापान, इंडियाना, जॉर्डन, हैम्बर्ग	श्लेसविग-होल्सटीन
सउदी अरब <mask> के साथ सीमा साझा करता है।	इराक	सेनेगल, मोज़ाम्बीक, अल्बानिया, अरकांसास, जिब्राल्टर, मलेशिया, पुर्तगाल, आयडाहो, कोसोवो गणराज्य, इराक	सउदी अरब
पाकिस्तान <mask> के साथ सीमा साझा करता है।	भारत	पुर्तगाल, मिशिगन, स्वीडन, कैलिफ़ोर्निया, अर्जेण्टीना, सूडान, अज़रबैजान, फ़्लोरिडा, क्यूबेक, भारत	पाकिस्तान
आयडाहो <mask> के साथ सीमा साझा करता है।	नेवाडा	विक्टोरिया, इलिनॉय, लिथुआनिया, मिसौरी, जर्मनी, सोमालिया, थाईलैण्ड, कैलिफ़ोर्निया, कम्बोडिया, नेवाडा	आयडाहो
लुईज़ियाना <mask> के साथ सीमा साझा करता है।	अरकांसास	पाकिस्तान, स्लोवेनिया, बेनिन, वियना, ब्रुनेई, आर्मीनिया, ज़िम्बाब्वे, मिसौरी, युक्रेन, अरकांसास	लुईज़ियाना
चेक गणराज्य <mask> के साथ सीमा साझा करता है।	स्लोवाकिया	आयोवा, इंडियाना, आयडाहो, लाओस, बेलारूस, पुर्तगाल, अलास्का, जिब्राल्टर, हीडलबर्ग, स्लोवाकिया	चेक गणराज्य
इज़राइल <mask> के साथ सीमा साझा करता है।	मिस्र	स्लोवेनिया, ओमान, नेवाडा, तुर्की, हेसे, मिसिसिप्पी, मोन्टाना, माली, लिथुआनिया, मिस्र	इज़राइल
इराक <mask> के साथ सीमा साझा करता है।	जॉर्डन	लाओस, मिनेसोटा, किर्गिज़स्तान, स्लोवेनिया, निकारागुआ, सूडान, एरीजोना, मॉल्डोवा, वेनेज़ुएला, जॉर्डन	इराक
पोलैंड <mask> के साथ सीमा साझा करता है।	युक्रेन	आयोवा, बायर्न, मॉल्डोवा, जॉर्जिया, पाकिस्तान, नाइजर, लेबनान, ज़िम्बाब्वे, पनामा, युक्रेन	पोलैंड
ज़ाम्बिया <mask> के साथ सीमा साझा करता है।	अंगोला	विक्टोरिया, लीबिया, स्लोवाकिया, मलावी, कनाडा, लातविया, ओण्टारियो, पनामा, ओहायो, अंगोला	ज़ाम्बिया
तिआंजिन <mask> के साथ सीमा साझा करता है।	बीजिंग	नाइजर, कैलिफ़ोर्निया, इंडोनेशिया, सर्बिया, सूडान, इथियोपिया, क्यूबेक, कीनिया, मॉल्डोवा, बीजिंग	तिआंजिन
सेनेगल <mask> के साथ सीमा साझा करता है।	माली	जॉर्डन, बेलारूस, विक्टोरिया, तुर्की, मॉन्टेनीग्रो, अफ़्रीका, चीनी गणराज्य, कनाडा, टेनेसी, माली	सेनेगल
यूनान <mask> के साथ सीमा साझा करता है।	अल्बानिया	एरीजोना, बोलिविया, किर्गिज़स्तान, कॉलराडो, मिस्र, ब्रुकलीन, आयडाहो, फ़्लोरिडा, हैती, अल्बानिया	यूनान
स्लोवाकिया <mask> के साथ सीमा साझा करता है।	युक्रेन	नेपाल, कॉलराडो, पनामा, वेनेज़ुएला, सूडान, आयडाहो, अल्बर्टा, पोलैंड, हेसे, युक्रेन	स्लोवाकिया
मॉन्टेनीग्रो <mask> के साथ सीमा साझा करता है।	सर्बिया	ब्रैंडेनबर्ग, लाइबेरिया, लुईज़ियाना, अल्जीरिया, इथियोपिया, विस्कॉन्सिन, इंडियाना, कॉलराडो, निकारागुआ, सर्बिया	मॉन्टेनीग्रो
उज़्बेकिस्तान <mask> के साथ सीमा साझा करता है।	किर्गिज़स्तान	ओमान, अर्जेण्टीना, वियना, बेल्जियम, नेब्रास्का, जर्मनी, घाना, मॉल्डोवा, ओहायो, किर्गिज़स्तान	उज़्बेकिस्तान
नुनावुत <mask> के साथ सीमा साझा करता है।	ओण्टारियो	वायोमिंग, स्लोवाकिया, नेवाडा, इंडोनेशिया, मोन्टाना, पैराग्वे, नाइजर, मिसिसिप्पी, चीनी गणराज्य, ओण्टारियो	नुनावुत
न्यू साउथ वेल्स <mask> के साथ सीमा साझा करता है।	विक्टोरिया	सिंगापुर, मेक्सिको, इटली, स्वीडन, नेपाल, लुईज़ियाना, सर्बिया, ब्राज़ील, अर्जेण्टीना, विक्टोरिया	न्यू साउथ वेल्स
इलिनॉय <mask> के साथ सीमा साझा करता है।	इंडियाना	केन्सास, रवाण्डा, युक्रेन, नॉर्वे, थाईलैण्ड, कम्बोडिया, ताजिकिस्तान, विक्टोरिया, केन्टकी, इंडियाना	इलिनॉय
इंडियाना <mask> के साथ सीमा साझा करता है।	मिशिगन	पैराग्वे, फ़िलीपीन्स, मोन्टाना, सैक्सोनी, इथियोपिया, जॉर्डन, तंज़ानिया, ज़ाम्बिया, इलिनॉय, मिशिगन	इंडियाना
नेब्रास्का <mask> के साथ सीमा साझा करता है।	मिसौरी	बेल्जियम, नामीबिया, सिंगापुर, ऑस्ट्रिया, फ़्लोरिडा, इराक, सर्बिया, पेन्सिलवेनिया, बोत्सवाना, मिसौरी	नेब्रास्का
कॉलराडो <mask> के साथ सीमा साझा करता है।	केन्सास	जोहानिसबर्ग, मोन्टाना, अल्बानिया, इज़राइल, मलावी, मंगोलिया, नॉर्वे, युगाण्डा, टेनेसी, केन्सास	कॉलराडो
ब्राज़ील <mask> के साथ सीमा साझा करता है।	वेनेज़ुएला	अफ़्रीका, नेपाल, फ़्रान्स, लिथुआनिया, वायोमिंग, ताजिकिस्तान, इंडियाना, लीबिया, मलावी, वेनेज़ुएला	ब्राज़ील
मध्य अफ़्रीकी गणराज्य <mask> के साथ सीमा साझा करता है।	कैमरुन	सैस्कैचेवेन, हैती, अफ़्गानिस्तान, मैरीलैंड, भारत, वियना, सर्बिया, स्वीडन, ईक्वाडोर, कैमरुन	मध्य अफ़्रीकी गणराज्य
ज़ाम्बिया <mask> के साथ सीमा साझा करता है।	बोत्सवाना	पुर्तगाल, मिसिसिप्पी, युगाण्डा, रवाण्डा, फ़िलीपीन्स, पेरू, हैती, वियतनाम, ओण्टारियो, बोत्सवाना	ज़ाम्बिया
नाइजर <mask> के साथ सीमा साझा करता है।	बेनिन	ओहायो, यूटाह, कोलम्बिया, मेक्सिको, सिंगापुर, लुईज़ियाना, गबॉन, मिशिगन, युगाण्डा, बेनिन	नाइजर
सिंगापुर <mask> के साथ सीमा साझा करता है।	इंडोनेशिया	आयरलैण्ड, सिंगापुर, वेल्स, जॉर्डन, कैलिफ़ोर्निया, बायर्न, बेनिन, सूडान, चीनी गणराज्य, इंडोनेशिया	सिंगापुर
मध्य अफ़्रीकी गणराज्य <mask> के साथ सीमा साझा करता है।	सूडान	स्वीडन, अलास्का, फ़्लोरिडा, ब्रुकलीन, आयडाहो, मोज़ाम्बीक, स्कॉटलैण्ड, यूटाह, गबॉन, सूडान	मध्य अफ़्रीकी गणराज्य
मैरीलैंड <mask> के साथ सीमा साझा करता है।	वर्जीनिया	चाड, सोमालिया, अफ़्गानिस्तान, वियतनाम, आयोवा, मिसौरी, नेवाडा, ईक्वाडोर, कनाडा, वर्जीनिया	मैरीलैंड
स्विट्ज़रलैण्ड <mask> के साथ सीमा साझा करता है।	जर्मनी	आयरलैण्ड, डेलावेयर, इराक, थाईलैण्ड, क्रोएशिया, वियना, ओमान, अंगोला, जिब्राल्टर, जर्मनी	स्विट्ज़रलैण्ड
चीनी जनवादी गणराज्य <mask> के साथ सीमा साझा करता है।	पाकिस्तान	रोमानिया, बोलिविया, अल्बानिया, वर्जीनिया, सर्बिया, स्विट्ज़रलैण्ड, सैस्कैचेवेन, ताजिकिस्तान, जापान, पाकिस्तान	चीनी जनवादी गणराज्य
नामीबिया <mask> के साथ सीमा साझा करता है।	ज़ाम्बिया	ब्रैंडेनबर्ग, यूटाह, रवाण्डा, मॉल्डोवा, स्लोवेनिया, अलास्का, आयोवा, युगाण्डा, कनाडा, ज़ाम्बिया	नामीबिया
ग़ज़ा पट्टी <mask> के साथ सीमा साझा करता है।	मिस्र	उज़्बेकिस्तान, वायोमिंग, बुल्गारिया, कोसोवो गणराज्य, चिली, स्कॉटलैण्ड, रोमानिया, ब्रैंडेनबर्ग, अंगोला, मिस्र	ग़ज़ा पट्टी
चीनी जनवादी गणराज्य <mask> के साथ सीमा साझा करता है।	अफ़्गानिस्तान	अज़रबैजान, युक्रेन, अलास्का, मोज़ाम्बीक, हैम्बर्ग, उज़्बेकिस्तान, मलावी, बोत्सवाना, चीनी गणराज्य, अफ़्गानिस्तान	चीनी जनवादी गणराज्य
उत्तरी केरोलिना <mask> के साथ सीमा साझा करता है।	जॉर्जिया	हैम्बर्ग, हेसे, चिली, ग्वाटेमाला, इंडियाना, नाईजीरिया, कैमरुन, इराक, जॉर्डन, जॉर्जिया	उत्तरी केरोलिना
गिनी <mask> के साथ सीमा साझा करता है।	माली	नाईजीरिया, जॉर्डन, सिंगापुर, यमन, इराक, औरिगन, पोलैंड, जिब्राल्टर, नेब्रास्का, माली	गिनी
ओक्लाहोमा <mask> के साथ सीमा साझा करता है।	मिसौरी	मॉल्डोवा, इंग्लैण्ड, डेनमार्क, मिनेसोटा, ओक्लाहोमा, अल्बर्टा, मॉन्टेनीग्रो, सूडान, नाईजीरिया, मिसौरी	ओक्लाहोमा
कैमरुन <mask> के साथ सीमा साझा करता है।	नाईजीरिया	अलाबामा, स्वीडन, नाइजर, मिशिगन, ज़िम्बाब्वे, मोज़ाम्बीक, चिली, वर्जीनिया, बोलिविया, नाईजीरिया	कैमरुन
लेबनान <mask> के साथ सीमा साझा करता है।	इज़राइल	इटली, बोलिविया, हेसे, लेबनान, ओण्टारियो, बेनिन, माली, ब्राज़ील, क्रोएशिया, इज़राइल	लेबनान
चाड <mask> के साथ सीमा साझा करता है।	कैमरुन	क्वीन्सलैण्ड, सैक्सोनी, चिली, यमन, इथियोपिया, क्रोएशिया, ईक्वाडोर, अंगोला, नेब्रास्का, कैमरुन	चाड
मिशिगन <mask> के साथ सीमा साझा करता है।	इलिनॉय	पेन्सिलवेनिया, आयोवा, इथियोपिया, चीनी गणराज्य, गबॉन, कोसोवो गणराज्य, अंगोला, लिथुआनिया, हैम्बर्ग, इलिनॉय	मिशिगन
उत्तर मैसिडोनिया <mask> के साथ सीमा साझा करता है।	यूनान	हैम्बर्ग, वेनेज़ुएला, ओक्लाहोमा, फ़्रान्स, बेल्जियम, फ़्लोरिडा, मिशिगन, क्वीन्सलैण्ड, अंगोला, यूनान	उत्तर मैसिडोनिया
तुर्की <mask> के साथ सीमा साझा करता है।	आर्मीनिया	अलास्का, नेवाडा, सर्बिया, नेपाल, यूटाह, युगाण्डा, अल्जीरिया, इंडियाना, जापान, आर्मीनिया	तुर्की
एरीजोना <mask> के साथ सीमा साझा करता है।	कैलिफ़ोर्निया	मलावी, अरकांसास, सैक्सोनी, औरिगन, टेनेसी, मिनेसोटा, इज़राइल, मैरीलैंड, लक्ज़मबर्ग, कैलिफ़ोर्निया	एरीजोना
दक्षिण अफ़्रीका <mask> के साथ सीमा साझा करता है।	ज़िम्बाब्वे	ऑस्ट्रिया, लाओस, कम्बोडिया, आयोवा, हेसे, ब्राज़ील, सेनेगल, वियना, स्विट्ज़रलैण्ड, ज़िम्बाब्वे	दक्षिण अफ़्रीका
टेनेसी <mask> के साथ सीमा साझा करता है।	अलाबामा	ईरान, लेबनान, मोन्टाना, माली, कीनिया, कैमरुन, इंडियाना, गबॉन, लक्ज़मबर्ग, अलाबामा	टेनेसी
सूरीनाम <mask> के साथ सीमा साझा करता है।	ब्राज़ील	जोहानिसबर्ग, कैलिफ़ोर्निया, थाईलैण्ड, जिब्राल्टर, चीनी गणराज्य, बोत्सवाना, बोलिविया, घाना, वेल्स, ब्राज़ील	सूरीनाम
रोमानिया <mask> के साथ सीमा साझा करता है।	सर्बिया	ईक्वाडोर, ब्रुकलीन, वियना, नेवाडा, आयरलैण्ड, हीडलबर्ग, लाओस, मिसौरी, मलेशिया, सर्बिया	रोमानिया
न्यू जर्सी <mask> के साथ सीमा साझा करता है।	पेन्सिलवेनिया	इंडोनेशिया, बेलीज़, क्रोएशिया, मलेशिया, बोत्सवाना, सेनेगल, रोमानिया, चिली, चाड, पेन्सिलवेनिया	न्यू जर्सी
सोवियत संघ <mask> के साथ सीमा साझा करता है।	तुर्की	इराक, कोसोवो गणराज्य, पोलैंड, यूनान, इंग्लैण्ड, मेक्सिको, सैस्कैचेवेन, रोमानिया, स्लोवाकिया, तुर्की	सोवियत संघ
हंगरी <mask> के साथ सीमा साझा करता है।	सर्बिया	मिसिसिप्पी, पोलैंड, अफ़्गानिस्तान, नाइजर, ईक्वाडोर, लाओस, पैराग्वे, इलिनॉय, नेपाल, सर्बिया	हंगरी
हंगरी <mask> के साथ सीमा साझा करता है।	रोमानिया	सिंगापुर, अलास्का, लुईज़ियाना, क्यूबेक, मंगोलिया, ज़िम्बाब्वे, एरीजोना, मोज़ाम्बीक, क्रोएशिया, रोमानिया	हंगरी
बर्लिन <mask> के साथ सीमा साझा करता है।	ब्रैंडेनबर्ग	आर्मीनिया, नेपाल, सेनेगल, बुल्गारिया, गयाना, बेनिन, मलावी, तंज़ानिया, क्यूबेक, ब्रैंडेनबर्ग	बर्लिन
मिशिगन <mask> के साथ सीमा साझा करता है।	विस्कॉन्सिन	हैती, कोलम्बिया, बायर्न, इंडोनेशिया, फ़्लोरिडा, अल्बानिया, औरिगन, नेब्रास्का, रूस, विस्कॉन्सिन	मिशिगन
नया हेम्पशायर <mask> के साथ सीमा साझा करता है।	क्यूबेक	मलावी, वर्जीनिया, मेक्सिको, ओहायो, मिसौरी, जॉर्डन, कनाडा, इंडियाना, ऑस्ट्रिया, क्यूबेक	नया हेम्पशायर
लेबनान <mask> के साथ सीमा साझा करता है।	सीरिया	कम्बोडिया, इंडियाना, सैक्सोनी, आयडाहो, कैमरुन, लीबिया, अल्बानिया, यूटाह, पुर्तगाल, सीरिया	लेबनान
बुरुण्डी <mask> के साथ सीमा साझा करता है।	रवाण्डा	अल्बानिया, स्वीडन, चिली, ब्रुकलीन, लेबनान, हैम्बर्ग, लाइबेरिया, हंगरी, अलाबामा, रवाण्डा	बुरुण्डी
स्पेन <mask> के साथ सीमा साझा करता है।	जिब्राल्टर	वियतनाम, अल्बर्टा, यूनान, ज़ाम्बिया, जॉर्जिया, केन्सास, लुईज़ियाना, थाईलैण्ड, मैसाचूसिट्स, जिब्राल्टर	स्पेन
रोमानिया <mask> के साथ सीमा साझा करता है।	युक्रेन	यूटाह, ज़िम्बाब्वे, आर्मीनिया, अरकांसास, मिसौरी, वेल्स, सैक्सोनी, अल्बर्टा, ब्रुनेई, युक्रेन	रोमानिया
अंगोला <mask> के साथ सीमा साझा करता है।	नामीबिया	अल्बर्टा, बेलीज़, बायर्न, मॉल्डोवा, लाइबेरिया, कोलम्बिया, इज़राइल, कम्बोडिया, सिंगापुर, नामीबिया	अंगोला
दक्षिण डकोटा <mask> के साथ सीमा साझा करता है।	मोन्टाना	फ़िलीपीन्स, उज़्बेकिस्तान, कॉलराडो, कम्बोडिया, विक्टोरिया, फ़्रान्स, आर्मीनिया, हेसे, डेनमार्क, मोन्टाना	दक्षिण डकोटा
विस्कॉन्सिन <mask> के साथ सीमा साझा करता है।	आयोवा	ईरान, रूस, ओहायो, वायोमिंग, बोत्सवाना, ओक्लाहोमा, पुर्तगाल, कैलिफ़ोर्निया, गिनी, आयोवा	विस्कॉन्सिन
विस्कॉन्सिन <mask> के साथ सीमा साझा करता है।	इलिनॉय	सीरिया, मिस्र, निकारागुआ, तंज़ानिया, लिथुआनिया, इंग्लैण्ड, ऑस्ट्रिया, ब्रैंडेनबर्ग, घाना, इलिनॉय	विस्कॉन्सिन
बेलारूस <mask> के साथ सीमा साझा करता है।	लातविया	ग्वाटेमाला, औरिगन, कैलिफ़ोर्निया, पेरू, कम्बोडिया, पेन्सिलवेनिया, मिसौरी, अल्जीरिया, लीबिया, लातविया	बेलारूस
पोलैंड <mask> के साथ सीमा साझा करता है।	लिथुआनिया	सैक्सोनी, ग्वाटेमाला, पुर्तगाल, इंडियाना, मंगोलिया, बेलीज़, नेवाडा, युक्रेन, अज़रबैजान, लिथुआनिया	पोलैंड
संयुक्त राज्य अमेरिका <mask> के साथ सीमा साझा करता है।	मेक्सिको	लिथुआनिया, फ़िलीपीन्स, सर्बिया, नॉर्वे, स्कॉटलैण्ड, इलिनॉय, क्यूबेक, केन्सास, यूनान, मेक्सिको	संयुक्त राज्य अमेरिका
बोलिविया <mask> के साथ सीमा साझा करता है।	पैराग्वे	टेनेसी, विस्कॉन्सिन, स्विट्ज़रलैण्ड, इंडियाना, फ़िलीपीन्स, यमन, लातविया, गबॉन, जॉर्जिया, पैराग्वे	बोलिविया
टॅक्सस <mask> के साथ सीमा साझा करता है।	अरकांसास	अलाबामा, कॉलराडो, फ़िलीपीन्स, सेनेगल, कीनिया, कैलिफ़ोर्निया, आर्मीनिया, बोत्सवाना, हीडलबर्ग, अरकांसास	टॅक्सस
सैक्सोनी <mask> के साथ सीमा साझा करता है।	बायर्न	मिसौरी, कोसोवो गणराज्य, बेल्जियम, घाना, यूटाह, जॉर्जिया, हंगरी, मलावी, फ़िलीपीन्स, बायर्न	सैक्सोनी
मेन <mask> के साथ सीमा साझा करता है।	क्यूबेक	तंज़ानिया, स्लोवाकिया, कैमरुन, नामीबिया, रवाण्डा, घाना, सोमालिया, थाईलैण्ड, अल्बानिया, क्यूबेक	मेन
जॉर्डन <mask> के साथ सीमा साझा करता है।	सीरिया	स्कॉटलैण्ड, आयोवा, चाड, मेक्सिको, केन्टकी, बेल्जियम, बोलिविया, लाइबेरिया, यूटाह, सीरिया	जॉर्डन
अबख़ाज़िया <mask> के साथ सीमा साझा करता है।	रूस	वर्जीनिया, मोज़ाम्बीक, ब्रैंडेनबर्ग, किर्गिज़स्तान, कोलम्बिया, बेलीज़, यूनान, जापान, उज़्बेकिस्तान, रूस	अबख़ाज़िया
सीरिया <mask> के साथ सीमा साझा करता है।	लेबनान	बोलिविया, माली, जॉर्डन, अल्बानिया, कैलिफ़ोर्निया, नामीबिया, पेरू, थाईलैण्ड, वेल्स, लेबनान	सीरिया
अरकांसास <mask> के साथ सीमा साझा करता है।	मिसौरी	ओण्टारियो, लुईज़ियाना, ज़िम्बाब्वे, वियतनाम, गिनी, अल्जीरिया, आयोवा, मैसाचूसिट्स, युकॉन प्रांत, मिसौरी	अरकांसास
उत्तरी राइन <mask> के साथ सीमा साझा करता है।	हेसे	सिंगापुर, जोहानिसबर्ग, आयडाहो, वियना, आयोवा, इज़राइल, औरिगन, क्यूबेक, तंज़ानिया, हेसे	उत्तरी राइन
पश्चिमी वर्जीनिया <mask> के साथ सीमा साझा करता है।	केन्टकी	पेन्सिलवेनिया, आयोवा, केन्सास, अलाबामा, वर्जीनिया, अज़रबैजान, बेल्जियम, फ़्लोरिडा, नेवाडा, केन्टकी	पश्चिमी वर्जीनिया
फ़्रान्स <mask> के साथ सीमा साझा करता है।	इटली	सिंगापुर, ओण्टारियो, ओहायो, नॉर्वे, युक्रेन, किर्गिज़स्तान, कीनिया, वर्मांट, इलिनॉय, इटली	फ़्रान्स
बुल्गारिया <mask> के साथ सीमा साझा करता है।	यूनान	पाकिस्तान, इज़राइल, मिनेसोटा, मैरीलैंड, अर्जेण्टीना, यमन, आयडाहो, बीजिंग, गिनी, यूनान	बुल्गारिया
पोलैंड <mask> के साथ सीमा साझा करता है।	रूस	अंगोला, रवाण्डा, वेनेज़ुएला, फ़्लोरिडा, ब्रैंडेनबर्ग, ताजिकिस्तान, गिनी, ईक्वाडोर, आर्मीनिया, रूस	पोलैंड
दक्षिण ऑस्ट्रेलिया <mask> के साथ सीमा साझा करता है।	क्वीन्सलैण्ड	फ़्लोरिडा, लाओस, कोसोवो गणराज्य, नेपाल, लुईज़ियाना, जिब्राल्टर, थाईलैण्ड, वेनेज़ुएला, हैम्बर्ग, क्वीन्सलैण्ड	दक्षिण ऑस्ट्रेलिया
पेन्सिलवेनिया <mask> के साथ सीमा साझा करता है।	ओण्टारियो	अर्जेण्टीना, युक्रेन, स्लोवेनिया, फ़्रान्स, अरकांसास, आयोवा, अल्जीरिया, नाईजीरिया, ओक्लाहोमा, ओण्टारियो	पेन्सिलवेनिया
डेलावेयर <mask> के साथ सीमा साझा करता है।	मैरीलैंड	आर्मीनिया, कैलिफ़ोर्निया, लाइबेरिया, विक्टोरिया, इंडियाना, पोलैंड, बीजिंग, ओमान, अज़रबैजान, मैरीलैंड	डेलावेयर
वेनेज़ुएला <mask> के साथ सीमा साझा करता है।	गयाना	लक्ज़मबर्ग, औरिगन, अल्बानिया, फ़्लोरिडा, हीडलबर्ग, हैती, निकारागुआ, जोहानिसबर्ग, पेन्सिलवेनिया, गयाना	वेनेज़ुएला
नया मेक्सिको <mask> के साथ सीमा साझा करता है।	यूटाह	मिशिगन, वर्जीनिया, अल्जीरिया, हेसे, एरीजोना, स्वीडन, मैसाचूसिट्स, रूस, वियतनाम, यूटाह	नया मेक्सिको
ब्राज़ील <mask> के साथ सीमा साझा करता है।	पेरू	आर्मीनिया, नेपाल, अल्बर्टा, माली, बायर्न, लीबिया, युगाण्डा, घाना, आयडाहो, पेरू	ब्राज़ील
इंग्लैण्ड <mask> के साथ सीमा साझा करता है।	स्कॉटलैण्ड	गिनी, ब्रुनेई, निकारागुआ, वर्मांट, उज़्बेकिस्तान, यूनान, स्विट्ज़रलैण्ड, युगाण्डा, विस्कॉन्सिन, स्कॉटलैण्ड	इंग्लैण्ड
लाओस <mask> के साथ सीमा साझा करता है।	वियतनाम	केन्टकी, आयरलैण्ड, जापान, अज़रबैजान, मोन्टाना, अल्जीरिया, जोहानिसबर्ग, लाइबेरिया, बेनिन, वियतनाम	लाओस
त्रिनिदाद और टोबैगो <mask> के साथ सीमा साझा करता है।	वेनेज़ुएला	कॉलराडो, मिस्र, बेलीज़, कनाडा, लुईज़ियाना, अज़रबैजान, चिली, मंगोलिया, सूडान, वेनेज़ुएला	त्रिनिदाद और टोबैगो
चीनी जनवादी गणराज्य <mask> के साथ सीमा साझा करता है।	नेपाल	बेनिन, फ़्लोरिडा, कीनिया, नॉर्वे, कोलम्बिया, इंडियाना, थाईलैण्ड, वियतनाम, अज़रबैजान, नेपाल	चीनी जनवादी गणराज्य
मध्य अफ़्रीकी गणराज्य <mask> के साथ सीमा साझा करता है।	चाड	अल्बर्टा, सेनेगल, जर्मनी, फ़िलीपीन्स, नॉर्वे, नेब्रास्का, ईरान, इथियोपिया, लुईज़ियाना, चाड	मध्य अफ़्रीकी गणराज्य
यूरोपीय संघ <mask> के साथ सीमा साझा करता है।	बुल्गारिया	बोत्सवाना, चाड, टेनेसी, लक्ज़मबर्ग, अफ़्गानिस्तान, हैम्बर्ग, हीडलबर्ग, स्कॉटलैण्ड, मैरीलैंड, बुल्गारिया	यूरोपीय संघ
चाड <mask> के साथ सीमा साझा करता है।	नाइजर	नाईजीरिया, बुल्गारिया, अज़रबैजान, मोन्टाना, बेलीज़, बीजिंग, लेबनान, लीबिया, लिथुआनिया, नाइजर	चाड
चीनी गणराज्य <mask> के साथ सीमा साझा करता है।	फ़िलीपीन्स	मैसाचूसिट्स, पैराग्वे, गिनी, पेरू, नेवाडा, युकॉन प्रांत, ब्रुनेई, आयरलैण्ड, जापान, फ़िलीपीन्स	चीनी गणराज्य
