Prompt	Ans	Candidate Ans	Subject
Armeenia ametlik keel on <mask>.	armeenia keel	kreeka keel, tai keel, slovaki keel, islandi keel, bulgaaria keel, urdu keel, vene keel, heebrea keel, hollandi keel, armeenia keel	Armeenia
Gabon ametlik keel on <mask>.	prantsuse keel	portugali keel, aserbaidžaani keel, rootsi keel, kreeka keel, slovaki keel, hollandi keel, hiina keel, armeenia keel, ungari keel, prantsuse keel	Gabon
Puerto Rico ametlik keel on <mask>.	hispaania keel	bulgaaria keel, portugali keel, islandi keel, jaapani keel, inglise keel, itaalia keel, rumeenia keel, hollandi keel, hiina keel, hispaania keel	Puerto Rico
Puerto Rico ametlik keel on <mask>.	inglise keel	baski keel, hiina keel, armeenia keel, leedu keel, korea keel, taani keel, Ukraina keel, rumeenia keel, urdu keel, inglise keel	Puerto Rico
Tuvalu ametlik keel on <mask>.	inglise keel	gruusia keel, hispaania keel, eesti keel, baski keel, saksa keel, korea keel, hiina keel, Horvaadi keel, Ukraina keel, inglise keel	Tuvalu
Iowa ametlik keel on <mask>.	inglise keel	rootsi keel, Ukraina keel, gruusia keel, baski keel, poola keel, Tšehhi keel, prantsuse keel, korea keel, slovaki keel, inglise keel	Iowa
Rootsi ametlik keel on <mask>.	rootsi keel	islandi keel, Ukraina keel, katalaani keel, eesti keel, heebrea keel, vene keel, indoneesia keel, ladina keel, pärsia keel, rootsi keel	Rootsi
Benin ametlik keel on <mask>.	prantsuse keel	vene keel, leedu keel, islandi keel, türgi keel, Albaania keel, ungari keel, taani keel, bulgaaria keel, kreeka keel, prantsuse keel	Benin
Florida ametlik keel on <mask>.	inglise keel	Serbia keel, saksa keel, heebrea keel, türgi keel, islandi keel, Ukraina keel, kreeka keel, indoneesia keel, vene keel, inglise keel	Florida
Virginia ametlik keel on <mask>.	inglise keel	türgi keel, tai keel, Sloveeni keel, eesti keel, kreeka keel, itaalia keel, heebrea keel, armeenia keel, taani keel, inglise keel	Virginia
Antigua ja Barbuda ametlik keel on <mask>.	inglise keel	Albaania keel, baski keel, urdu keel, armeenia keel, vene keel, hispaania keel, tai keel, hollandi keel, korea keel, inglise keel	Antigua ja Barbuda
Belgia ametlik keel on <mask>.	prantsuse keel	indoneesia keel, pärsia keel, hispaania keel, ladina keel, korea keel, poola keel, Tšehhi keel, rootsi keel, armeenia keel, prantsuse keel	Belgia
Kataloonia ametlik keel on <mask>.	katalaani keel	Sloveeni keel, inglise keel, pärsia keel, portugali keel, korea keel, hiina keel, Horvaadi keel, baski keel, ladina keel, katalaani keel	Kataloonia
Šotimaa ametlik keel on <mask>.	inglise keel	leedu keel, gruusia keel, hollandi keel, Serbia keel, ungari keel, korea keel, armeenia keel, saksa keel, Ukraina keel, inglise keel	Šotimaa
Kuuba ametlik keel on <mask>.	hispaania keel	ladina keel, itaalia keel, baski keel, armeenia keel, saksa keel, hiina keel, soome keel, inglise keel, vene keel, hispaania keel	Kuuba
Mikroneesia ametlik keel on <mask>.	inglise keel	leedu keel, korea keel, armeenia keel, Sloveeni keel, jaapani keel, hispaania keel, eesti keel, rootsi keel, ungari keel, inglise keel	Mikroneesia
Bulgaaria ametlik keel on <mask>.	bulgaaria keel	saksa keel, urdu keel, leedu keel, tai keel, eesti keel, slovaki keel, armeenia keel, Horvaadi keel, jaapani keel, bulgaaria keel	Bulgaaria
Ameerika Ühendriigid ametlik keel on <mask>.	inglise keel	aserbaidžaani keel, leedu keel, taani keel, eesti keel, rumeenia keel, soome keel, tai keel, slovaki keel, Tšehhi keel, inglise keel	Ameerika Ühendriigid
Illinois ametlik keel on <mask>.	inglise keel	ladina keel, korea keel, Serbia keel, itaalia keel, taani keel, Albaania keel, hispaania keel, tai keel, katalaani keel, inglise keel	Illinois
Euroopa Liit ametlik keel on <mask>.	itaalia keel	baski keel, bulgaaria keel, hiina keel, heebrea keel, aserbaidžaani keel, jaapani keel, leedu keel, rumeenia keel, eesti keel, itaalia keel	Euroopa Liit
Tennessee ametlik keel on <mask>.	inglise keel	hollandi keel, jaapani keel, pärsia keel, heebrea keel, armeenia keel, Sloveeni keel, gruusia keel, ladina keel, Ukraina keel, inglise keel	Tennessee
Euroopa Liit ametlik keel on <mask>.	rootsi keel	itaalia keel, vene keel, katalaani keel, soome keel, eesti keel, hispaania keel, türgi keel, rumeenia keel, Ukraina keel, rootsi keel	Euroopa Liit
Kanaari saared ametlik keel on <mask>.	hispaania keel	Sloveeni keel, poola keel, katalaani keel, Tšehhi keel, indoneesia keel, Ukraina keel, türgi keel, hiina keel, itaalia keel, hispaania keel	Kanaari saared
Macau ametlik keel on <mask>.	portugali keel	ladina keel, eesti keel, armeenia keel, rootsi keel, gruusia keel, Sloveeni keel, itaalia keel, pärsia keel, heebrea keel, portugali keel	Macau
Costa Rica ametlik keel on <mask>.	hispaania keel	ungari keel, rumeenia keel, portugali keel, Sloveeni keel, Horvaadi keel, katalaani keel, islandi keel, jaapani keel, indoneesia keel, hispaania keel	Costa Rica
Saint Vincent ja Grenadiinid ametlik keel on <mask>.	hispaania keel	eesti keel, pärsia keel, saksa keel, gruusia keel, aserbaidžaani keel, slovaki keel, Sloveeni keel, urdu keel, jaapani keel, hispaania keel	Saint Vincent ja Grenadiinid
Euroopa Liit ametlik keel on <mask>.	saksa keel	ungari keel, islandi keel, hispaania keel, indoneesia keel, pärsia keel, türgi keel, Ukraina keel, poola keel, Albaania keel, saksa keel	Euroopa Liit
Montenegro ametlik keel on <mask>.	Albaania keel	saksa keel, hispaania keel, prantsuse keel, Horvaadi keel, vene keel, kreeka keel, Ukraina keel, taani keel, hollandi keel, Albaania keel	Montenegro
Venezuela ametlik keel on <mask>.	hispaania keel	türgi keel, saksa keel, Albaania keel, kreeka keel, Sloveeni keel, ungari keel, vene keel, tai keel, hollandi keel, hispaania keel	Venezuela
Marshalli Saared ametlik keel on <mask>.	inglise keel	Serbia keel, gruusia keel, armeenia keel, Tšehhi keel, jaapani keel, prantsuse keel, korea keel, taani keel, aserbaidžaani keel, inglise keel	Marshalli Saared
Slovakkia ametlik keel on <mask>.	slovaki keel	tai keel, pärsia keel, poola keel, jaapani keel, türgi keel, taani keel, baski keel, prantsuse keel, indoneesia keel, slovaki keel	Slovakkia
Lõuna-Korea ametlik keel on <mask>.	korea keel	poola keel, ladina keel, soome keel, Tšehhi keel, gruusia keel, Horvaadi keel, hispaania keel, itaalia keel, pärsia keel, korea keel	Lõuna-Korea
Roheneemesaared ametlik keel on <mask>.	portugali keel	Tšehhi keel, indoneesia keel, tai keel, rootsi keel, Serbia keel, eesti keel, ungari keel, hollandi keel, Albaania keel, portugali keel	Roheneemesaared
Oklahoma ametlik keel on <mask>.	inglise keel	hollandi keel, saksa keel, leedu keel, korea keel, baski keel, Sloveeni keel, Tšehhi keel, ungari keel, hispaania keel, inglise keel	Oklahoma
Ukraina ametlik keel on <mask>.	Ukraina keel	rumeenia keel, gruusia keel, Albaania keel, ungari keel, baski keel, tai keel, ladina keel, türgi keel, soome keel, Ukraina keel	Ukraina
Cooki saared ametlik keel on <mask>.	inglise keel	katalaani keel, türgi keel, gruusia keel, hollandi keel, bulgaaria keel, Serbia keel, Tšehhi keel, ladina keel, aserbaidžaani keel, inglise keel	Cooki saared
Tansaania ametlik keel on <mask>.	inglise keel	saksa keel, soome keel, vene keel, leedu keel, hispaania keel, Tšehhi keel, itaalia keel, katalaani keel, eesti keel, inglise keel	Tansaania
Türkmenistan ametlik keel on <mask>.	vene keel	slovaki keel, ladina keel, ungari keel, baski keel, aserbaidžaani keel, bulgaaria keel, saksa keel, rumeenia keel, leedu keel, vene keel	Türkmenistan
Šveits ametlik keel on <mask>.	saksa keel	katalaani keel, Sloveeni keel, Albaania keel, vene keel, Tšehhi keel, eesti keel, prantsuse keel, Ukraina keel, soome keel, saksa keel	Šveits
Uttar Pradesh ametlik keel on <mask>.	hindi keel	türgi keel, poola keel, hispaania keel, korea keel, leedu keel, islandi keel, eesti keel, soome keel, heebrea keel, hindi keel	Uttar Pradesh
Missouri osariik jagab piiri <mask> -ga.	Nebraska	Arizona, Maryland, Rumeenia, Kanada, Bulgaaria, Iirimaa, Mehhiko, Slovakkia, Delaware, Nebraska	Missouri osariik
Afganistan jagab piiri <mask> -ga.	Pakistan	Alabama, Poola, Maryland, Montana, Venemaa, Florida, Slovakkia, Saksimaa, Iowa, Pakistan	Afganistan
Kongo Demokraatlik Vabariik jagab piiri <mask> -ga.	Rwanda	Victoria, Austria, Brasiilia, Yukon, Bulgaaria, Peking, Panama, Kansas, Armeenia, Rwanda	Kongo Demokraatlik Vabariik
Ukraina jagab piiri <mask> -ga.	Venemaa	Nepal, Kambodža, Idaho, Saksimaa, Pennsylvania, Indoneesia, Nicaragua, Prantsusmaa, Alabama, Venemaa	Ukraina
Hispaania jagab piiri <mask> -ga.	Portugal	Colorado, Wisconsin, Iisrael, Boliivia, Malawi, Angola, Taani, Ghana, Venemaa, Portugal	Hispaania
Oregon jagab piiri <mask> -ga.	Idaho	Sloveenia, Nevada, Albaania, Nicaragua, Peruu, Queensland, Tai, Kentucky, Kanada, Idaho	Oregon
Brasiilia jagab piiri <mask> -ga.	Guyana	Heidelberg, Malawi, Kosovo, Nicaragua, Pennsylvania, Wisconsin, Jordaania, Jaapan, Boliivia, Guyana	Brasiilia
Ohio jagab piiri <mask> -ga.	Indiana	Jordaania, Idaho, Benin, Itaalia, Louisiana osariik, Sloveenia, Peking, Botswana, Venezuela, Indiana	Ohio
Sambia jagab piiri <mask> -ga.	Mosambiik	Botswana, Singapur, Jaapan, Kreeka, Peking, Šveits, Baieri, Johannesburg, Etioopia, Mosambiik	Sambia
New Mexico jagab piiri <mask> -ga.	Arizona	Singapur, Johannesburg, Albaania, Portugal, Luksemburg, Kansas, Hiina Vabariik, Hamburg, Norra, Arizona	New Mexico
Jeemen jagab piiri <mask> -ga.	Omaan	Wyoming, Albaania, Peking, Filipiinid, Kanada, Kambodža, Šotimaa, Ghana, Oregon, Omaan	Jeemen
Kentucky jagab piiri <mask> -ga.	Indiana	Québec, Niger, Nebraska, Nepal, Keenia, Horvaatia, Minnesota, Tšaad, Viin, Indiana	Kentucky
Minnesota jagab piiri <mask> -ga.	Iowa	Uganda, Arizona, Aserbaidžaan, Mosambiik, Namiibia, Iisrael, Wisconsin, Tšaad, Tennessee, Iowa	Minnesota
Boliivia jagab piiri <mask> -ga.	Tšiili	Taani, Indoneesia, Singapur, Venezuela, Kanada, Kamerun, Bulgaaria, Texas, Aafrika, Tšiili	Boliivia
Ülem-Austria jagab piiri <mask> -ga.	Baieri	Tai, Austria, Namiibia, Québec, Usbekistan, Tansaania, Nevada, Somaalia, Etioopia, Baieri	Ülem-Austria
Newfoundland ja Labrador jagab piiri <mask> -ga.	Québec	Saksimaa, Colombia, Gabon, Missouri osariik, Kanada, Tai, Oregon, Portugal, Queensland, Québec	Newfoundland ja Labrador
Colorado jagab piiri <mask> -ga.	Oklahoma	Florida, Niger, Hessen, Pennsylvania, Iraan, Tansaania, Somaalia, Brooklyn, Ecuador, Oklahoma	Colorado
Malaisia jagab piiri <mask> -ga.	Brunei	Arkansas, Vermont, Usbekistan, Brandenburg, Tennessee, Armeenia, Malaisia, Tadžikistan, Kentucky, Brunei	Malaisia
Rumeenia jagab piiri <mask> -ga.	Moldova	Kansas, Johannesburg, Benin, Egiptus, Viin, California, Aserbaidžaan, Panama, Sudaan, Moldova	Rumeenia
Šotimaa jagab piiri <mask> -ga.	Inglismaa	Tadžikistan, Arkansas, Argentina, Viin, Tšiili, Itaalia, Boliivia, Gabon, Iraak, Inglismaa	Šotimaa
Moldova jagab piiri <mask> -ga.	Rumeenia	Nevada, Venemaa, Nebraska, Missouri osariik, Kentucky, Niger, Arizona, Louisiana osariik, Arkansas, Rumeenia	Moldova
Euroopa Liit jagab piiri <mask> -ga.	Moldova	Laos, Minnesota, Valgevene, Massachusetts, Panama, California, Montenegro, Idaho, Liibanon, Moldova	Euroopa Liit
Burkina Faso jagab piiri <mask> -ga.	Niger	Ecuador, Gabon, Belgia, Aafrika, Alberta, Austria, Peking, Guatemala, Guinea, Niger	Burkina Faso
Tansaania jagab piiri <mask> -ga.	Mosambiik	Etioopia, Utah, Minnesota, Mississippi osariik, Guyana, Slovakkia, Itaalia, Sambia, Iowa, Mosambiik	Tansaania
Belgia jagab piiri <mask> -ga.	Prantsusmaa	Mongoolia, Mehhiko, Mosambiik, Poola, Šveits, Namiibia, Hispaania, Ghana, Peruu, Prantsusmaa	Belgia
Malawi jagab piiri <mask> -ga.	Tansaania	Tadžikistan, Wyoming, Utah, Niger, Süüria, Hessen, Argentina, Belize, Indiana, Tansaania	Malawi
Poola jagab piiri <mask> -ga.	Saksamaa	Slovakkia, Arizona, Uganda, Jaapan, Alberta, Wisconsin, Tennessee, Vietnam, Belize, Saksamaa	Poola
Saksa Demokraatlik Vabariik jagab piiri <mask> -ga.	Poola	Läti, Texas, Boliivia, Queensland, Süüria, Liibüa, Ecuador, Indoneesia, Moldova, Poola	Saksa Demokraatlik Vabariik
Eritrea jagab piiri <mask> -ga.	Sudaan	Senegal, Rootsi, Indoneesia, Mississippi osariik, Paraguay, Wyoming, Omaan, Baieri, Vermont, Sudaan	Eritrea
Alam-Saksi jagab piiri <mask> -ga.	Brandenburg	Malaisia, Guinea, Georgia, Tadžikistan, Liibüa, Inglismaa, Paraguay, Taani, Alžeeria, Brandenburg	Alam-Saksi
Saksamaa jagab piiri <mask> -ga.	Šveits	Sloveenia, Missouri osariik, Uganda, Singapur, Angola, Afganistan, Horvaatia, Kõrgõzstan, Itaalia, Šveits	Saksamaa
Saksi-Anhalt jagab piiri <mask> -ga.	Brandenburg	Colombia, Austria, Wales, Tšiili, Kosovo, Mosambiik, Ungari, Moldova, Keenia, Brandenburg	Saksi-Anhalt
Maroko jagab piiri <mask> -ga.	Hispaania	Wisconsin, Namiibia, Nepal, Haiti, Leedu, Colorado, Maryland, Luksemburg, Mosambiik, Hispaania	Maroko
Euroopa Liit jagab piiri <mask> -ga.	Rumeenia	Arizona, Alžeeria, Moldova, Aserbaidžaan, Mongoolia, Sambia, Iisrael, Johannesburg, Oklahoma, Rumeenia	Euroopa Liit
Saudi Araabia jagab piiri <mask> -ga.	Omaan	Ontario, Moldova, Namiibia, Gabon, Tansaania, Sudaan, Michigan, Hispaania, Nigeeria, Omaan	Saudi Araabia
Idaho jagab piiri <mask> -ga.	Wyoming	Usbekistan, Haiti, Delaware, Massachusetts, Jaapan, Süüria, Georgia, Iowa, Gruusia, Wyoming	Idaho
Türgi jagab piiri <mask> -ga.	Süüria	Keenia, Alabama, Michigan, Nicaragua, Luksemburg, Liibüa, Indoneesia, Indiana, Wyoming, Süüria	Türgi
Lõuna-Dakota jagab piiri <mask> -ga.	Nebraska	Afganistan, Süüria, Albaania, Slovakkia, Laos, Nevada, Ungari, India, Georgia, Nebraska	Lõuna-Dakota
Euroopa Liit jagab piiri <mask> -ga.	Taani	Belgia, Nevada, Idaho, Montenegro, Peruu, Omaan, Indoneesia, Saksamaa, Oregon, Taani	Euroopa Liit
New Hampshire jagab piiri <mask> -ga.	Massachusetts	Victoria, Boliivia, Idaho, Alabama, Läti, Nepal, Vermont, Delaware, Liibanon, Massachusetts	New Hampshire
Vietnam jagab piiri <mask> -ga.	Laos	Mongoolia, Kambodža, Alžeeria, Niger, Delaware, Iraak, Iirimaa, Alberta, Vietnam, Laos	Vietnam
Süüria jagab piiri <mask> -ga.	Iraak	Ukraina, Tadžikistan, Nicaragua, Hiina Vabariik, Serbia, Namiibia, Nigeeria, Georgia, Mongoolia, Iraak	Süüria
New Jersey osariik jagab piiri <mask> -ga.	Delaware	Inglismaa, Gruusia, Queensland, Vietnam, Iraan, Alžeeria, Virginia, Iraak, Kamerun, Delaware	New Jersey osariik
Põhja-Makedoonia jagab piiri <mask> -ga.	Albaania	Guyana, Itaalia, Usbekistan, Wisconsin, Afganistan, Tennessee, Belgia, Kanada, Namiibia, Albaania	Põhja-Makedoonia
Holland jagab piiri <mask> -ga.	Saksamaa	Omaan, Kentucky, Belgia, Šotimaa, Nepal, Ungari, Hiina Vabariik, Guyana, Brunei, Saksamaa	Holland
Louisiana osariik jagab piiri <mask> -ga.	Mississippi osariik	Serbia, Austria, Kõrgõzstan, Benin, Kansas, Sloveenia, Virginia, Filipiinid, Venemaa, Mississippi osariik	Louisiana osariik
Washington jagab piiri <mask> -ga.	Virginia	Tennessee, Pakistan, Mehhiko, Indoneesia, Venemaa, Colombia, Ungari, Austria, Queensland, Virginia	Washington
Põhja-Makedoonia jagab piiri <mask> -ga.	Kosovo	Süüria, Ecuador, Nebraska, Oklahoma, Usbekistan, Norra, Belgia, Nepal, Angola, Kosovo	Põhja-Makedoonia
Loodealad jagab piiri <mask> -ga.	Yukon	Illinois, Botswana, Liibüa, Pennsylvania, Slovakkia, Tai, Sudaan, Montana, Venezuela, Yukon	Loodealad
Saksamaa jagab piiri <mask> -ga.	Poola	Sloveenia, Montana, Louisiana osariik, Laos, Zimbabwe, Etioopia, Georgia, Iowa, Oregon, Poola	Saksamaa
Hiina jagab piiri <mask> -ga.	Tadžikistan	Oregon, Kõrgõzstan, Albaania, Niger, Šotimaa, Belgia, Alžeeria, Colombia, Jaapan, Tadžikistan	Hiina
Tai jagab piiri <mask> -ga.	Kambodža	Alžeeria, Niger, Tai, Brasiilia, Idaho, Libeeria, Québec, Jaapan, Vietnam, Kambodža	Tai
Liibüa jagab piiri <mask> -ga.	Alžeeria	Laos, Valgevene, Belize, Idaho, Victoria, Iraak, Serbia, Arizona, Iisrael, Alžeeria	Liibüa
Euroopa Liit jagab piiri <mask> -ga.	Norra	Nevada, Belize, Nigeeria, Brunei, Liibanon, Georgia, Québec, Ontario, Johannesburg, Norra	Euroopa Liit
Mali jagab piiri <mask> -ga.	Niger	Brunei, Michigan, Šotimaa, Sambia, Oklahoma, California, Heidelberg, Peruu, Inglismaa, Niger	Mali
Brasiilia jagab piiri <mask> -ga.	Paraguay	Indiana, Indoneesia, Albaania, Kambodža, Usbekistan, Argentina, Oregon, Ghana, Belize, Paraguay	Brasiilia
Gabon jagab piiri <mask> -ga.	Kamerun	Jaapan, Oklahoma, Nicaragua, Tšiili, Nebraska, Alberta, Laos, Saksamaa, Süüria, Kamerun	Gabon
Montenegro jagab piiri <mask> -ga.	Kosovo	Texas, Namiibia, Wales, Johannesburg, Filipiinid, Gabon, Luksemburg, Tansaania, Iowa, Kosovo	Montenegro
Abhaasia jagab piiri <mask> -ga.	Gruusia	Hispaania, Kreeka, Peruu, Rwanda, Rumeenia, Leedu, Alžeeria, Laos, Saksimaa, Gruusia	Abhaasia
Andorra jagab piiri <mask> -ga.	Prantsusmaa	Albaania, Niger, California, Venezuela, Pakistan, Ecuador, Liibüa, Nigeeria, Montana, Prantsusmaa	Andorra
Kõrgõzstan jagab piiri <mask> -ga.	Usbekistan	Oregon, Brunei, Iraan, Wyoming, Hamburg, Baieri, Rwanda, Nigeeria, Guyana, Usbekistan	Kõrgõzstan
Belize jagab piiri <mask> -ga.	Mehhiko	Šotimaa, Haiti, Ecuador, Pennsylvania, Idaho, Läti, Indiana, Rootsi, Wisconsin, Mehhiko	Belize
Tšehhi jagab piiri <mask> -ga.	Austria	Prantsusmaa, Tai, Vietnam, Filipiinid, Virginia, Kamerun, Utah, Armeenia, Victoria, Austria	Tšehhi
Serbia jagab piiri <mask> -ga.	Ungari	Queensland, Baieri, Wisconsin, Massachusetts, Iirimaa, Boliivia, Vermont, Austria, Nicaragua, Ungari	Serbia
Mannheim jagab piiri <mask> -ga.	Heidelberg	Hamburg, Pennsylvania, India, Serbia, Massachusetts, Georgia, Laos, Usbekistan, Louisiana osariik, Heidelberg	Mannheim
Baieri jagab piiri <mask> -ga.	Hessen	Liibüa, Peruu, Indiana, Victoria, Gruusia, Vermont, Gabon, Nebraska, Armeenia, Hessen	Baieri
Iowa jagab piiri <mask> -ga.	Minnesota	Oklahoma, Luksemburg, Mississippi osariik, Austria, Viin, Senegal, Tansaania, Michigan, Saksimaa, Minnesota	Iowa
Colombia jagab piiri <mask> -ga.	Panama	Prantsusmaa, Tadžikistan, Malawi, Montenegro, Mosambiik, Alžeeria, Portugal, Arkansas, Venemaa, Panama	Colombia
Omaan jagab piiri <mask> -ga.	Jeemen	Filipiinid, Saskatchewani provints, Rootsi, Kosovo, Indoneesia, Taani, Vermont, Etioopia, California, Jeemen	Omaan
Tansaania jagab piiri <mask> -ga.	Malawi	Michigan, Omaan, Leedu, Oklahoma, Alaska, Peruu, Vermont, Utah, Minnesota, Malawi	Tansaania
Rootsi jagab piiri <mask> -ga.	Taani	Sudaan, Nigeeria, Tennessee, Tšiili, Brooklyn, Haiti, Rwanda, Gabon, Baieri, Taani	Rootsi
Luksemburg jagab piiri <mask> -ga.	Prantsusmaa	Missouri osariik, Jeemen, Belize, Indoneesia, India, Egiptus, Kamerun, Horvaatia, Tennessee, Prantsusmaa	Luksemburg
Ohio jagab piiri <mask> -ga.	Michigan	Georgia, Nicaragua, Saksamaa, Viin, Minnesota, Aserbaidžaan, Vermont, Ecuador, Brooklyn, Michigan	Ohio
Taani jagab piiri <mask> -ga.	Norra	Ecuador, Taani, Arizona, Libeeria, Inglismaa, Guinea, Saksamaa, Itaalia, Delaware, Norra	Taani
Holland jagab piiri <mask> -ga.	Belgia	Prantsusmaa, Rwanda, Georgia, Kambodža, Iirimaa, Venemaa, Vietnam, Kentucky, Malaisia, Belgia	Holland
Boliivia jagab piiri <mask> -ga.	Brasiilia	Ukraina, Québec, Läti, Usbekistan, Laos, Botswana, Indoneesia, Hessen, Montenegro, Brasiilia	Boliivia
Mauritaania jagab piiri <mask> -ga.	Mali	Wyoming, Poola, Niger, Zimbabwe, Kentucky, Iirimaa, Slovakkia, Mehhiko, Austria, Mali	Mauritaania
Hispaania jagab piiri <mask> -ga.	Prantsusmaa	Kanada, Tšaad, Texas, Iowa, Alaska, Libeeria, Hessen, Pennsylvania, Illinois, Prantsusmaa	Hispaania
Gibraltar jagab piiri <mask> -ga.	Hispaania	Iirimaa, Gruusia, Virginia, Minnesota, Boliivia, Aafrika, Indoneesia, Brandenburg, Peruu, Hispaania	Gibraltar
Somaalia jagab piiri <mask> -ga.	Etioopia	Tai, Somaalia, Laos, Tšiili, Šotimaa, Gibraltar, Itaalia, Saksimaa, Tansaania, Etioopia	Somaalia
Jordaania jagab piiri <mask> -ga.	Iisrael	Argentina, Mississippi osariik, Armeenia, Kamerun, Senegal, Slovakkia, Ungari, Montana, Uganda, Iisrael	Jordaania
Wyoming jagab piiri <mask> -ga.	Nebraska	Louisiana osariik, Oklahoma, Šveits, Gabon, Wales, Horvaatia, Heidelberg, Kambodža, Mosambiik, Nebraska	Wyoming
Serbia jagab piiri <mask> -ga.	Albaania	Vietnam, Libeeria, Kamerun, Aafrika, Belize, Venezuela, Angola, Victoria, Sambia, Albaania	Serbia
Mississippi osariik jagab piiri <mask> -ga.	Tennessee	Vietnam, Hiina Vabariik, Queensland, Nicaragua, Rootsi, Aserbaidžaan, Mongoolia, Taani, Venezuela, Tennessee	Mississippi osariik
Keenia jagab piiri <mask> -ga.	Somaalia	Tennessee, Namiibia, Iowa, Mongoolia, Ukraina, Venezuela, Senegal, Gabon, Peking, Somaalia	Keenia
Sloveenia jagab piiri <mask> -ga.	Austria	Montenegro, Inglismaa, Tšaad, Iowa, Luksemburg, Saksamaa, Somaalia, Pennsylvania, Leedu, Austria	Sloveenia
Colombia jagab piiri <mask> -ga.	Venezuela	Norra, Vietnam, Delaware, Jordaania, Minnesota, Iirimaa, Senegal, California, Mali, Venezuela	Colombia
Peruu jagab piiri <mask> -ga.	Ecuador	Belize, Niger, Tennessee, Texas, Horvaatia, Norra, Maryland, Hispaania, Kamerun, Ecuador	Peruu
Alberta jagab piiri <mask> -ga.	Montana	Hessen, Valgevene, Missouri osariik, Pakistan, Liibanon, Tadžikistan, Idaho, Prantsusmaa, Tšaad, Montana	Alberta
Kosovo jagab piiri <mask> -ga.	Montenegro	Tšiili, Etioopia, Brunei, Victoria, Wisconsin, Singapur, Minnesota, Senegal, Georgia, Montenegro	Kosovo
Araabia Ühendemiraadid jagab piiri <mask> -ga.	Omaan	Sloveenia, Colombia, California, Somaalia, Etioopia, Pennsylvania, Venezuela, Portugal, Senegal, Omaan	Araabia Ühendemiraadid
Afganistan jagab piiri <mask> -ga.	Iraan	Rootsi, Aafrika, Taani, Florida, Utah, Liibanon, Michigan, Etioopia, Kamerun, Iraan	Afganistan
Iowa jagab piiri <mask> -ga.	Illinois	Belize, Arizona, Hessen, Ecuador, Itaalia, Victoria, Nicaragua, Leedu, Alberta, Illinois	Iowa
Alam-Austria jagab piiri <mask> -ga.	Viin	Montana, Egiptus, Kõrgõzstan, Louisiana osariik, Laos, Austria, Angola, Wisconsin, Yukon, Viin	Alam-Austria
Venemaa jagab piiri <mask> -ga.	Läti	Louisiana osariik, Hispaania, Ungari, Uganda, Brooklyn, Alberta, Nigeeria, Hiina Vabariik, Jaapan, Läti	Venemaa
Horvaatia jagab piiri <mask> -ga.	Montenegro	Heidelberg, Jeemen, Guatemala, Tansaania, Alaska, Horvaatia, Guinea, Ungari, Wales, Montenegro	Horvaatia
Argentina jagab piiri <mask> -ga.	Brasiilia	Colorado, Delaware, Ecuador, Kambodža, Itaalia, Albaania, Serbia, Šveits, Malaisia, Brasiilia	Argentina
Mosambiik jagab piiri <mask> -ga.	Malawi	Luksemburg, Omaan, California, Tennessee, Paraguay, Serbia, Louisiana osariik, Guinea, Illinois, Malawi	Mosambiik
Tüüringi jagab piiri <mask> -ga.	Baieri	Alabama, Mali, Panama, Montenegro, Šotimaa, India, Süüria, Kamerun, Rootsi, Baieri	Tüüringi
Panama jagab piiri <mask> -ga.	Colombia	Paraguay, Rwanda, Laos, Liibüa, Iirimaa, Saskatchewani provints, Keenia, Vermont, Yukon, Colombia	Panama
Montana jagab piiri <mask> -ga.	Idaho	Hamburg, Tai, Peruu, Inglismaa, Colorado, Serbia, Florida, Ontario, Hiina Vabariik, Idaho	Montana
Prantsusmaa jagab piiri <mask> -ga.	Šveits	Hiina Vabariik, Kosovo, Hamburg, Luksemburg, Brasiilia, Nicaragua, Iraan, Yukon, Viin, Šveits	Prantsusmaa
Indiana jagab piiri <mask> -ga.	Kentucky	Senegal, Albaania, Mehhiko, Baieri, Colorado, Boliivia, Afganistan, Florida, Luksemburg, Kentucky	Indiana
Ukraina jagab piiri <mask> -ga.	Ungari	Arkansas, Wisconsin, Norra, Aafrika, Niger, Ecuador, Armeenia, Filipiinid, Egiptus, Ungari	Ukraina
Sloveenia jagab piiri <mask> -ga.	Itaalia	Armeenia, Haiti, Minnesota, Ghana, Hiina Vabariik, Idaho, Malawi, Jordaania, Ungari, Itaalia	Sloveenia
Arkansas jagab piiri <mask> -ga.	Louisiana osariik	Etioopia, Brasiilia, Mississippi osariik, Kreeka, Missouri osariik, Šotimaa, Prantsusmaa, Keenia, Michigan, Louisiana osariik	Arkansas
Malaisia jagab piiri <mask> -ga.	Tai	Wyoming, Jordaania, Guyana, Aafrika, Iowa, Tšaad, Sloveenia, Sudaan, Georgia, Tai	Malaisia
Kongo Demokraatlik Vabariik jagab piiri <mask> -ga.	Sudaan	Paraguay, Šveits, Colorado, Albaania, Oklahoma, Itaalia, Jeemen, Šotimaa, Alabama, Sudaan	Kongo Demokraatlik Vabariik
Laos jagab piiri <mask> -ga.	Kambodža	Brunei, Botswana, Austria, Baieri, Panama, Indoneesia, Arizona, Inglismaa, Pakistan, Kambodža	Laos
Zimbabwe jagab piiri <mask> -ga.	Botswana	Rwanda, Süüria, Läti, Mongoolia, Usbekistan, Sloveenia, Nicaragua, Poola, Peking, Botswana	Zimbabwe
