Prompt	Ans	Candidate Ans	Subject
Иран граничит с <mask>.	Армения	Сенегал, Африка, Швейцария, Вермонт, Чад, Бруней, Небраска, Сербия, Оклахома, Армения	Иран
Словакия граничит с <mask>.	Польша	Луизиана, Джорджия, Вена, Массачусетс, Оклахома, Алжир, Бруклин, Румыния, Африка, Польша	Словакия
Республика Косово граничит с <mask>.	Албания	Замбия, Турция, Филиппины, Черногория, Гватемала, Украина, Республика Гаити, Никарагуа, Вайоминг, Албания	Республика Косово
Украина граничит с <mask>.	Белоруссия	Бавария, Китайская Республика, Египет, Литва, Руанда, Ирак, Айова, Украина, Вена, Белоруссия	Украина
Небраска граничит с <mask>.	Колорадо	Болгария, Азербайджан, Аляска, Виктория, Юкон, Греция, Парагвай, Гана, Мексика, Колорадо	Небраска
Флорида граничит с <mask>.	Алабама	Альберта, Армения, Таиланд, Бенин, Габон, Оман, Колумбия, Бельгия, Ирак, Алабама	Флорида
Судан граничит с <mask>.	Чад	Эквадор, Висконсин, Молдавия, Япония, Венесуэла, Мозамбик, Ирландия, Ирак, Гватемала, Чад	Судан
Айова граничит с <mask>.	Миссури	Вайоминг, Массачусетс, Мичиган, Сербия, Мали, Зимбабве, Бранденбург, Австрия, Греция, Миссури	Айова
Гамбия граничит с <mask>.	Сенегал	Турция, Польша, Бранденбург, Гейдельберг, Япония, Аляска, Австрия, Судан, Ливия, Сенегал	Гамбия
Вьетнам граничит с <mask>.	Камбоджа	Бразилия, Массачусетс, Альберта, Кентукки, Танзания, Колумбия, Словения, Гана, Иран, Камбоджа	Вьетнам
Литва граничит с <mask>.	Польша	Канзас, Африка, Молдавия, Германия, Айова, Сирия, Непал, Оклахома, Швеция, Польша	Литва
Северо-Западные территории граничит с <mask>.	Саскачеван	Монтана, Вермонт, Малайзия, Франция, Мичиган, Канзас, Уганда, Пенсильвания, Индиана, Саскачеван	Северо-Западные территории
Европейский союз граничит с <mask>.	Россия	Монтана, Невада, Китайская Республика, Афганистан, Джорджия, Калифорния, Миннесота, Габон, Теннесси, Россия	Европейский союз
Европейский союз граничит с <mask>.	Сербия	Аргентина, Черногория, Канада, Ливан, Швеция, Ирландия, Орегон, Франция, Китайская Республика, Сербия	Европейский союз
Нигер граничит с <mask>.	Нигерия	Юта, Квебек, Квинсленд, Монголия, Танзания, Афганистан, Оман, Мичиган, Замбия, Нигерия	Нигер
Доминиканская Республика граничит с <mask>.	Республика Гаити	Молдавия, Мексика, Хорватия, Белиз, Украина, Колумбия, Вьетнам, Сенегал, Нигерия, Республика Гаити	Доминиканская Республика
Нунавут граничит с <mask>.	Квебек	Бавария, Австрия, Словакия, Индонезия, Белиз, Мичиган, Калифорния, Польша, Миссури, Квебек	Нунавут
Албания граничит с <mask>.	Сербия	Колумбия, Эквадор, Англия, Саксония, Ирландия, Египет, Дания, Миннесота, Невада, Сербия	Албания
Гренада граничит с <mask>.	Венесуэла	Чад, Израиль, Зимбабве, Англия, Белиз, Малави, Германия, Гамбург, Кения, Венесуэла	Гренада
Европейский союз граничит с <mask>.	Венгрия	Руанда, Гессен, Африка, Англия, Филиппины, Миссисипи, Республика Косово, Малайзия, Португалия, Венгрия	Европейский союз
Венесуэла граничит с <mask>.	Франция	Саскачеван, Республика Косово, Болгария, Бельгия, Лаос, Камерун, Иллинойс, Бруней, Боливия, Франция	Венесуэла
Миссисипи граничит с <mask>.	Луизиана	Сенегал, Украина, Бенин, Бранденбург, Эфиопия, Либерия, Нигерия, Словакия, Кентукки, Луизиана	Миссисипи
Буркина-Фасо граничит с <mask>.	Мали	Эфиопия, Гессен, Миссисипи, Чад, Лаос, Саскачеван, Зимбабве, Таджикистан, Мексика, Мали	Буркина-Фасо
Молдавия граничит с <mask>.	Украина	Дания, Албания, Луизиана, Мэриленд, Гибралтар, Оклахома, Индиана, Африка, Таиланд, Украина	Молдавия
Алжир граничит с <mask>.	Мали	Италия, Вайоминг, Квебек, Аризона, Либерия, Квинсленд, Алабама, Непал, Флорида, Мали	Алжир
Россия граничит с <mask>.	Монголия	Алжир, Белоруссия, Ливия, Небраска, Австрия, Кентукки, Вайоминг, Бруклин, Бельгия, Монголия	Россия
Кот-д’Ивуар граничит с <mask>.	Гана	Невада, Сингапур, Хорватия, Бавария, Монтана, Квинсленд, Иордания, Миссисипи, Норвегия, Гана	Кот-д’Ивуар
Судан граничит с <mask>.	Уганда	Индиана, Делавэр, Малави, Йемен, Украина, Молдавия, Парагвай, Миссури, Иран, Уганда	Судан
Нижняя Саксония граничит с <mask>.	Гамбург	Люксембург, Зимбабве, Кения, Канада, Лаос, Албания, Греция, Чад, Египет, Гамбург	Нижняя Саксония
Уганда граничит с <mask>.	Танзания	Арканзас, Литва, Япония, Гейдельберг, Небраска, Аризона, Монголия, Теннесси, Иран, Танзания	Уганда
Европейский союз граничит с <mask>.	Турция	Африка, Англия, Техас, Хорватия, Сирия, Орегон, Австрия, Небраска, Эквадор, Турция	Европейский союз
Новый Южный Уэльс граничит с <mask>.	Квинсленд	Швеция, Лаос, Колумбия, Словакия, Луизиана, Небраска, Габон, Виргиния, Бразилия, Квинсленд	Новый Южный Уэльс
Оклахома граничит с <mask>.	Техас	Латвия, Аризона, Габон, Канада, Квинсленд, Арканзас, Миссисипи, Индонезия, Польша, Техас	Оклахома
Мичиган граничит с <mask>.	Индиана	Намибия, Азербайджан, Уэльс, Черногория, Италия, Миссури, Орегон, Руанда, Вена, Индиана	Мичиган
Саскачеван граничит с <mask>.	Альберта	Ливан, Гайана, Таиланд, Швейцария, Калифорния, Бруклин, Сингапур, Бельгия, Республика Гаити, Альберта	Саскачеван
Гондурас граничит с <mask>.	Гватемала	Намибия, Мексика, Бразилия, Танзания, Мали, Бельгия, Перу, Аргентина, Камерун, Гватемала	Гондурас
Делавэр граничит с <mask>.	Пенсильвания	Эфиопия, Дания, Республика Гаити, Бруней, Миннесота, Аляска, Нигерия, Сербия, Панама, Пенсильвания	Делавэр
Финляндия граничит с <mask>.	Швеция	Пакистан, Киргизия, Пекин, Зимбабве, Мичиган, Алжир, Нигерия, Африка, Португалия, Швеция	Финляндия
Мозамбик граничит с <mask>.	Танзания	Гейдельберг, Республика Косово, Орегон, Турция, Сербия, Румыния, Калифорния, Йоханнесбург, Пекин, Танзания	Мозамбик
Италия граничит с <mask>.	Швейцария	Джорджия, Афганистан, Россия, Киргизия, Белиз, Замбия, Грузия, Миннесота, Сенегал, Швейцария	Италия
Европейский союз граничит с <mask>.	Бразилия	Гессен, Нигер, Гана, Египет, Бруклин, Вена, Массачусетс, Иран, Англия, Бразилия	Европейский союз
Чили граничит с <mask>.	Боливия	Ботсвана, Франция, Айова, Швеция, Аризона, Азербайджан, Оман, Аргентина, Виргиния, Боливия	Чили
Азербайджан граничит с <mask>.	Турция	Сербия, Теннесси, Черногория, Египет, Ирак, Саксония, Джорджия, Венесуэла, Сирия, Турция	Азербайджан
Претория граничит с <mask>.	Йоханнесбург	Монтана, Филиппины, Миссисипи, Вермонт, Миннесота, Алабама, Парагвай, Висконсин, Гамбург, Йоханнесбург	Претория
Сербия граничит с <mask>.	Болгария	Белиз, Бруней, Намибия, Юкон, Узбекистан, Хорватия, Республика Косово, Бруклин, Иран, Болгария	Сербия
Азия граничит с <mask>.	Африка	Невада, Либерия, Хорватия, Шотландия, Швейцария, Лаос, Уганда, Англия, Оман, Африка	Азия
Германия граничит с <mask>.	Бельгия	Парагвай, Украина, Аляска, Ирак, Индонезия, Германия, Ангола, Квинсленд, Испания, Бельгия	Германия
Аргентина граничит с <mask>.	Боливия	Норвегия, Руанда, Алабама, Албания, Камерун, Польша, Аризона, Сербия, Украина, Боливия	Аргентина
Израиль граничит с <mask>.	Иордания	Саскачеван, Юта, Республика Гаити, Испания, Висконсин, Норвегия, Таджикистан, Вермонт, Юкон, Иордания	Израиль
Венгрия граничит с <mask>.	Словения	Мэриленд, Оман, Массачусетс, Мали, Китайская Республика, Непал, Гибралтар, Бавария, Филиппины, Словения	Венгрия
Южная Каролина граничит с <mask>.	Джорджия	Гана, Венгрия, Висконсин, Чад, Эфиопия, Португалия, Литва, Япония, Украина, Джорджия	Южная Каролина
Доминиканская Республика граничит с <mask>.	Венесуэла	Иран, Канзас, Квинсленд, Швейцария, Гамбург, Танзания, Гессен, Румыния, Юта, Венесуэла	Доминиканская Республика
Иран граничит с <mask>.	Азербайджан	Малайзия, Уганда, Сербия, Никарагуа, Гейдельберг, Иран, Словакия, Турция, Ливия, Азербайджан	Иран
Мавритания граничит с <mask>.	Алжир	Ливия, Нигерия, Онтарио, Молдавия, Малайзия, Арканзас, Филиппины, Танзания, Люксембург, Алжир	Мавритания
Белоруссия граничит с <mask>.	Литва	Сомали, Колорадо, Гессен, Камерун, Индия, Небраска, Теннесси, Таджикистан, Дания, Литва	Белоруссия
Айдахо граничит с <mask>.	Монтана	Арканзас, Бенин, Чад, Швейцария, Гессен, Бельгия, Миссури, Орегон, Мозамбик, Монтана	Айдахо
Гондурас граничит с <mask>.	Никарагуа	Болгария, Швеция, Монголия, Алабама, Ботсвана, Виктория, Канада, Африка, Индонезия, Никарагуа	Гондурас
Ирак граничит с <mask>.	Иран	Делавэр, Германия, Габон, Техас, Греция, Гейдельберг, Грузия, Бразилия, Аляска, Иран	Ирак
Иллинойс граничит с <mask>.	Миссури	Мексика, Бруклин, Иран, Ботсвана, Вермонт, Вена, Юкон, Алабама, Канзас, Миссури	Иллинойс
Невада граничит с <mask>.	Айдахо	Онтарио, Франция, Аргентина, Либерия, Австрия, Гибралтар, Гватемала, Никарагуа, Альберта, Айдахо	Невада
ЮАР граничит с <mask>.	Ботсвана	Габон, Флорида, Германия, Иллинойс, Джорджия, Грузия, Польша, Болгария, Гватемала, Ботсвана	ЮАР
Того граничит с <mask>.	Бенин	Швейцария, Уэльс, Белиз, Мексика, Хорватия, Квебек, Ирландия, Йоханнесбург, Бразилия, Бенин	Того
Замбия граничит с <mask>.	Зимбабве	Бавария, Руанда, Таджикистан, Вайоминг, Гватемала, Техас, Канзас, Словения, Индонезия, Зимбабве	Замбия
Иран граничит с <mask>.	Турция	Колумбия, Флорида, Аляска, Юкон, Перу, Виргиния, Вайоминг, Гессен, Лаос, Турция	Иран
Индонезия граничит с <mask>.	Малайзия	Гамбург, Норвегия, Небраска, Африка, Саскачеван, Нигер, Черногория, Болгария, Испания, Малайзия	Индонезия
Шлезвиг-Гольштейн граничит с <mask>.	Гамбург	Луизиана, Киргизия, Парагвай, Небраска, Индия, Флорида, Япония, Индиана, Иордания, Гамбург	Шлезвиг-Гольштейн
Саудовская Аравия граничит с <mask>.	Ирак	Сенегал, Мозамбик, Албания, Арканзас, Греция, Малайзия, Португалия, Айдахо, Республика Косово, Ирак	Саудовская Аравия
Пакистан граничит с <mask>.	Индия	Португалия, Мичиган, Швеция, Калифорния, Аргентина, Судан, Джорджия, Филиппины, Квебек, Индия	Пакистан
Айдахо граничит с <mask>.	Невада	Виктория, Иллинойс, Азербайджан, Миссури, Германия, Сомали, Таиланд, Калифорния, Камбоджа, Невада	Айдахо
Луизиана граничит с <mask>.	Арканзас	Пакистан, Словения, Литва, Вена, Бруней, Армения, Зимбабве, Миссури, Украина, Арканзас	Луизиана
Чехия граничит с <mask>.	Словакия	Айова, Индиана, Айдахо, Лаос, Белоруссия, Португалия, Аляска, Греция, Гейдельберг, Словакия	Чехия
Израиль граничит с <mask>.	Египет	Словения, Оман, Бенин, Турция, Гессен, Миссисипи, Монтана, Мали, Азербайджан, Египет	Израиль
Ирак граничит с <mask>.	Иордания	Лаос, Миннесота, Киргизия, Словения, Никарагуа, Судан, Аризона, Молдавия, Венесуэла, Иордания	Ирак
Польша граничит с <mask>.	Украина	Айова, Бавария, Молдавия, Грузия, Пакистан, Нигер, Гибралтар, Зимбабве, Панама, Украина	Польша
Замбия граничит с <mask>.	Ангола	Виктория, Ливия, Невада, Малави, Канада, Латвия, Онтарио, Панама, Флорида, Ангола	Замбия
Тяньцзинь граничит с <mask>.	Пекин	Нигер, Калифорния, Индонезия, Сербия, Судан, Эфиопия, Квебек, Кения, Молдавия, Пекин	Тяньцзинь
Сенегал граничит с <mask>.	Мали	Иордания, Белоруссия, Виктория, Турция, Черногория, Африка, Китайская Республика, Канада, Теннесси, Мали	Сенегал
Греция граничит с <mask>.	Албания	Аризона, Боливия, Киргизия, Колорадо, Словакия, Бруклин, Айдахо, Филиппины, Республика Гаити, Албания	Греция
Словакия граничит с <mask>.	Украина	Вьетнам, Колорадо, Панама, Венесуэла, Судан, Айдахо, Альберта, Польша, Гессен, Украина	Словакия
Черногория граничит с <mask>.	Сербия	Бранденбург, Либерия, Луизиана, Алжир, Эфиопия, Висконсин, Индиана, Колорадо, Никарагуа, Сербия	Черногория
Узбекистан граничит с <mask>.	Киргизия	Оман, Аргентина, Вена, Бельгия, Небраска, Германия, Гана, Молдавия, Флорида, Киргизия	Узбекистан
Нунавут граничит с <mask>.	Онтарио	Вайоминг, Невада, Бенин, Индонезия, Монтана, Парагвай, Нигер, Миссисипи, Китайская Республика, Онтарио	Нунавут
Новый Южный Уэльс граничит с <mask>.	Виктория	Сингапур, Мексика, Италия, Швеция, Вьетнам, Луизиана, Сербия, Бразилия, Аргентина, Виктория	Новый Южный Уэльс
Иллинойс граничит с <mask>.	Индиана	Пекин, Руанда, Украина, Норвегия, Таиланд, Камбоджа, Таджикистан, Виктория, Кентукки, Индиана	Иллинойс
Индиана граничит с <mask>.	Мичиган	Парагвай, Непал, Монтана, Саксония, Эфиопия, Иордания, Танзания, Замбия, Иллинойс, Мичиган	Индиана
Небраска граничит с <mask>.	Миссури	Бельгия, Намибия, Сингапур, Австрия, Филиппины, Ирак, Сербия, Пенсильвания, Ботсвана, Миссури	Небраска
Колорадо граничит с <mask>.	Канзас	Йоханнесбург, Монтана, Албания, Израиль, Малави, Монголия, Норвегия, Уганда, Теннесси, Канзас	Колорадо
Бразилия граничит с <mask>.	Венесуэла	Африка, Вьетнам, Франция, Азербайджан, Вайоминг, Таджикистан, Индиана, Ливия, Малави, Венесуэла	Бразилия
Центральноафриканская Республика граничит с <mask>.	Камерун	Саскачеван, Республика Гаити, Афганистан, Мэриленд, Индия, Вена, Сербия, Швеция, Эквадор, Камерун	Центральноафриканская Республика
Замбия граничит с <mask>.	Ботсвана	Португалия, Миссисипи, Уганда, Руанда, Непал, Перу, Республика Гаити, Шотландия, Онтарио, Ботсвана	Замбия
Нигер граничит с <mask>.	Бенин	Флорида, Юта, Колумбия, Мексика, Сингапур, Луизиана, Габон, Мичиган, Уганда, Бенин	Нигер
Сингапур граничит с <mask>.	Индонезия	Ирландия, Сингапур, Уэльс, Иордания, Калифорния, Бавария, Литва, Судан, Китайская Республика, Индонезия	Сингапур
Центральноафриканская Республика граничит с <mask>.	Судан	Швеция, Аляска, Филиппины, Бруклин, Айдахо, Мозамбик, Ливан, Юта, Габон, Судан	Центральноафриканская Республика
Мэриленд граничит с <mask>.	Виргиния	Чад, Сомали, Афганистан, Шотландия, Айова, Миссури, Бенин, Эквадор, Канада, Виргиния	Мэриленд
Швейцария граничит с <mask>.	Германия	Ирландия, Делавэр, Ирак, Таиланд, Хорватия, Вена, Оман, Египет, Греция, Германия	Швейцария
Китайская Народная Республика граничит с <mask>.	Пакистан	Румыния, Боливия, Албания, Виргиния, Сербия, Швейцария, Саскачеван, Таджикистан, Япония, Пакистан	Китайская Народная Республика
Намибия граничит с <mask>.	Замбия	Бранденбург, Юта, Руанда, Молдавия, Словения, Аляска, Айова, Уганда, Канада, Замбия	Намибия
сектор Газа граничит с <mask>.	Египет	Узбекистан, Вайоминг, Болгария, Республика Косово, Чили, Ливан, Румыния, Бранденбург, Словакия, Египет	сектор Газа
Китайская Народная Республика граничит с <mask>.	Афганистан	Джорджия, Украина, Аляска, Мозамбик, Гамбург, Узбекистан, Малави, Ботсвана, Китайская Республика, Афганистан	Китайская Народная Республика
Северная Каролина граничит с <mask>.	Джорджия	Республика Гаити, Гейдельберг, Чили, Либерия, Индиана, Никарагуа, Камерун, Ирак, Африка, Джорджия	Северная Каролина
Гвинея граничит с <mask>.	Мали	Нигерия, Иордания, Сингапур, Йемен, Ирак, Орегон, Польша, Греция, Небраска, Мали	Гвинея
Оклахома граничит с <mask>.	Миссури	Молдавия, Англия, Дания, Миннесота, Оклахома, Альберта, Черногория, Судан, Нигерия, Миссури	Оклахома
Камерун граничит с <mask>.	Нигерия	Алабама, Швеция, Нигер, Мичиган, Зимбабве, Мозамбик, Чили, Виргиния, Боливия, Нигерия	Камерун
Ливан граничит с <mask>.	Израиль	Италия, Боливия, Гессен, Гибралтар, Онтарио, Литва, Мали, Бразилия, Хорватия, Израиль	Ливан
Чад граничит с <mask>.	Камерун	Квинсленд, Саксония, Чили, Йемен, Эфиопия, Хорватия, Эквадор, Египет, Небраска, Камерун	Чад
Мичиган граничит с <mask>.	Иллинойс	Пенсильвания, Айова, Эфиопия, Китайская Республика, Габон, Республика Косово, Египет, Азербайджан, Гамбург, Иллинойс	Мичиган
Северная Македония граничит с <mask>.	Греция	Гамбург, Венесуэла, Оклахома, Франция, Бельгия, Филиппины, Мичиган, Квинсленд, Египет, Греция	Северная Македония
Турция граничит с <mask>.	Армения	Аляска, Бенин, Сербия, Вьетнам, Юта, Уганда, Алжир, Индиана, Япония, Армения	Турция
Аризона граничит с <mask>.	Калифорния	Малави, Арканзас, Саксония, Орегон, Теннесси, Миннесота, Израиль, Мэриленд, Люксембург, Калифорния	Аризона
ЮАР граничит с <mask>.	Зимбабве	Австрия, Лаос, Камбоджа, Айова, Гессен, Бразилия, Сенегал, Вена, Швейцария, Зимбабве	ЮАР
Теннесси граничит с <mask>.	Алабама	Иран, Гибралтар, Монтана, Мали, Кения, Камерун, Индиана, Габон, Люксембург, Алабама	Теннесси
Суринам граничит с <mask>.	Бразилия	Йоханнесбург, Калифорния, Таиланд, Греция, Китайская Республика, Ботсвана, Боливия, Гана, Уэльс, Бразилия	Суринам
Румыния граничит с <mask>.	Сербия	Эквадор, Бруклин, Вена, Бенин, Ирландия, Гейдельберг, Лаос, Миссури, Малайзия, Сербия	Румыния
Нью-Джерси граничит с <mask>.	Пенсильвания	Индонезия, Белиз, Хорватия, Малайзия, Ботсвана, Сенегал, Румыния, Чили, Чад, Пенсильвания	Нью-Джерси
СССР граничит с <mask>.	Турция	Ирак, Республика Косово, Польша, Канзас, Англия, Мексика, Саскачеван, Румыния, Невада, Турция	СССР
Венгрия граничит с <mask>.	Сербия	Миссисипи, Польша, Афганистан, Нигер, Эквадор, Лаос, Парагвай, Иллинойс, Вьетнам, Сербия	Венгрия
Венгрия граничит с <mask>.	Румыния	Сингапур, Аляска, Луизиана, Квебек, Монголия, Зимбабве, Аризона, Мозамбик, Хорватия, Румыния	Венгрия
Берлин граничит с <mask>.	Бранденбург	Армения, Вьетнам, Сенегал, Болгария, Гайана, Литва, Малави, Танзания, Квебек, Бранденбург	Берлин
Мичиган граничит с <mask>.	Висконсин	Республика Гаити, Колумбия, Бавария, Индонезия, Филиппины, Албания, Орегон, Небраска, Россия, Висконсин	Мичиган
Нью-Гэмпшир граничит с <mask>.	Квебек	Малави, Виргиния, Мексика, Флорида, Миссури, Иордания, Канада, Индиана, Австрия, Квебек	Нью-Гэмпшир
Ливан граничит с <mask>.	Сирия	Камбоджа, Индиана, Саксония, Айдахо, Камерун, Ливия, Албания, Юта, Португалия, Сирия	Ливан
Бурунди граничит с <mask>.	Руанда	Албания, Швеция, Чили, Бруклин, Гибралтар, Гамбург, Либерия, Венгрия, Алабама, Руанда	Бурунди
Испания граничит с <mask>.	Гибралтар	Шотландия, Альберта, Канзас, Замбия, Грузия, Пекин, Луизиана, Таиланд, Массачусетс, Гибралтар	Испания
Румыния граничит с <mask>.	Украина	Юта, Зимбабве, Армения, Арканзас, Миссури, Уэльс, Саксония, Альберта, Бруней, Украина	Румыния
Ангола граничит с <mask>.	Намибия	Альберта, Белиз, Бавария, Молдавия, Либерия, Колумбия, Израиль, Камбоджа, Сингапур, Намибия	Ангола
Южная Дакота граничит с <mask>.	Монтана	Непал, Узбекистан, Колорадо, Камбоджа, Виктория, Франция, Армения, Гессен, Дания, Монтана	Южная Дакота
Висконсин граничит с <mask>.	Айова	Иран, Россия, Флорида, Вайоминг, Ботсвана, Оклахома, Португалия, Калифорния, Гвинея, Айова	Висконсин
Висконсин граничит с <mask>.	Иллинойс	Сирия, Словакия, Никарагуа, Танзания, Азербайджан, Англия, Австрия, Бранденбург, Гана, Иллинойс	Висконсин
Белоруссия граничит с <mask>.	Латвия	Гватемала, Орегон, Калифорния, Перу, Камбоджа, Пенсильвания, Миссури, Алжир, Ливия, Латвия	Белоруссия
Польша граничит с <mask>.	Литва	Саксония, Гватемала, Португалия, Индиана, Монголия, Белиз, Бенин, Украина, Джорджия, Литва	Польша
США граничит с <mask>.	Мексика	Азербайджан, Непал, Сербия, Норвегия, Ливан, Иллинойс, Квебек, Пекин, Канзас, Мексика	США
Боливия граничит с <mask>.	Парагвай	Теннесси, Висконсин, Швейцария, Индиана, Непал, Йемен, Латвия, Габон, Грузия, Парагвай	Боливия
Техас граничит с <mask>.	Арканзас	Алабама, Колорадо, Непал, Сенегал, Кения, Калифорния, Армения, Ботсвана, Гейдельберг, Арканзас	Техас
Саксония граничит с <mask>.	Бавария	Миссури, Республика Косово, Бельгия, Гана, Юта, Грузия, Венгрия, Малави, Непал, Бавария	Саксония
Мэн граничит с <mask>.	Квебек	Танзания, Невада, Камерун, Намибия, Руанда, Гана, Сомали, Таиланд, Албания, Квебек	Мэн
Иордания граничит с <mask>.	Сирия	Ливан, Айова, Чад, Мексика, Кентукки, Бельгия, Боливия, Либерия, Юта, Сирия	Иордания
Абхазия граничит с <mask>.	Россия	Виргиния, Мозамбик, Бранденбург, Киргизия, Колумбия, Белиз, Канзас, Япония, Узбекистан, Россия	Абхазия
Сирия граничит с <mask>.	Ливан	Боливия, Мали, Иордания, Албания, Калифорния, Намибия, Перу, Таиланд, Уэльс, Ливан	Сирия
Арканзас граничит с <mask>.	Миссури	Онтарио, Луизиана, Зимбабве, Шотландия, Гвинея, Алжир, Айова, Массачусетс, Юкон, Миссури	Арканзас
Северный Рейн-Вестфалия граничит с <mask>.	Гессен	Сингапур, Йоханнесбург, Айдахо, Вена, Айова, Израиль, Орегон, Квебек, Танзания, Гессен	Северный Рейн-Вестфалия
Западная Виргиния граничит с <mask>.	Кентукки	Пенсильвания, Айова, Пекин, Алабама, Виргиния, Джорджия, Бельгия, Филиппины, Бенин, Кентукки	Западная Виргиния
Франция граничит с <mask>.	Италия	Сингапур, Онтарио, Флорида, Норвегия, Украина, Киргизия, Кения, Вермонт, Иллинойс, Италия	Франция
Болгария граничит с <mask>.	Греция	Пакистан, Израиль, Миннесота, Мэриленд, Аргентина, Йемен, Айдахо, Ангола, Гвинея, Греция	Болгария
Польша граничит с <mask>.	Россия	Египет, Руанда, Венесуэла, Филиппины, Бранденбург, Таджикистан, Гвинея, Эквадор, Армения, Россия	Польша
Южная Австралия граничит с <mask>.	Квинсленд	Филиппины, Лаос, Республика Косово, Вьетнам, Луизиана, Греция, Таиланд, Венесуэла, Гамбург, Квинсленд	Южная Австралия
Пенсильвания граничит с <mask>.	Онтарио	Аргентина, Украина, Словения, Франция, Арканзас, Айова, Алжир, Нигерия, Оклахома, Онтарио	Пенсильвания
Делавэр граничит с <mask>.	Мэриленд	Армения, Калифорния, Либерия, Виктория, Индиана, Польша, Ангола, Оман, Джорджия, Мэриленд	Делавэр
Венесуэла граничит с <mask>.	Гайана	Люксембург, Орегон, Албания, Филиппины, Гейдельберг, Республика Гаити, Никарагуа, Йоханнесбург, Пенсильвания, Гайана	Венесуэла
Нью-Мексико граничит с <mask>.	Юта	Мичиган, Виргиния, Алжир, Гессен, Аризона, Швеция, Массачусетс, Россия, Шотландия, Юта	Нью-Мексико
Бразилия граничит с <mask>.	Перу	Армения, Вьетнам, Альберта, Мали, Бавария, Ливия, Уганда, Гана, Айдахо, Перу	Бразилия
Англия граничит с <mask>.	Шотландия	Гвинея, Бруней, Никарагуа, Вермонт, Узбекистан, Канзас, Швейцария, Уганда, Висконсин, Шотландия	Англия
Лаос граничит с <mask>.	Вьетнам	Кентукки, Ирландия, Япония, Джорджия, Монтана, Алжир, Йоханнесбург, Либерия, Литва, Вьетнам	Лаос
Тринидад и Тобаго граничит с <mask>.	Венесуэла	Колорадо, Словакия, Белиз, Канада, Луизиана, Джорджия, Чили, Монголия, Судан, Венесуэла	Тринидад и Тобаго
Китайская Народная Республика граничит с <mask>.	Непал	Литва, Филиппины, Кения, Норвегия, Колумбия, Индиана, Таиланд, Шотландия, Джорджия, Непал	Китайская Народная Республика
Центральноафриканская Республика граничит с <mask>.	Чад	Альберта, Сенегал, Германия, Непал, Норвегия, Небраска, Иран, Эфиопия, Луизиана, Чад	Центральноафриканская Республика
Европейский союз граничит с <mask>.	Болгария	Ботсвана, Чад, Теннесси, Люксембург, Афганистан, Гамбург, Гейдельберг, Ливан, Мэриленд, Болгария	Европейский союз
Чад граничит с <mask>.	Нигер	Нигерия, Болгария, Джорджия, Монтана, Белиз, Ангола, Гибралтар, Ливия, Азербайджан, Нигер	Чад
Китайская Республика граничит с <mask>.	Филиппины	Массачусетс, Парагвай, Гвинея, Перу, Бенин, Юкон, Бруней, Ирландия, Япония, Филиппины	Китайская Республика
Бутан граничит с <mask>.	Индия	Мали, Ливия, Зимбабве, Россия, Колорадо, Аргентина, Ангола, Грузия, Алабама, Индия	Бутан
Люксембург граничит с <mask>.	Германия	Сирия, Индонезия, Киргизия, Ливан, Колумбия, Армения, Индиана, Юта, Пекин, Германия	Люксембург
Алабама граничит с <mask>.	Флорида	Гессен, Гана, Таджикистан, Афганистан, Африка, Таиланд, Ирландия, Бруней, Сомали, Флорида	Алабама
Мичиган граничит с <mask>.	Огайо	Шотландия, Люксембург, Италия, Алабама, Мэриленд, Германия, Айдахо, Квинсленд, Йоханнесбург, Огайо	Мичиган
Саудовская Аравия граничит с <mask>.	Иордания	Словения, Мэриленд, Сербия, Гана, Мали, Онтарио, Германия, Италия, Джорджия, Иордания	Саудовская Аравия
Боливия граничит с <mask>.	Перу	Техас, Йоханнесбург, Африка, Азербайджан, Грузия, Ирак, Турция, Бразилия, Германия, Перу	Боливия
Уганда граничит с <mask>.	Руанда	Гана, Кентукки, Словения, Пенсильвания, Кения, Судан, Нигер, Индия, Гессен, Руанда	Уганда
Словения граничит с <mask>.	Хорватия	Бенин, Индонезия, Белоруссия, Альберта, Чили, Вайоминг, Мичиган, Миссисипи, Индиана, Хорватия	Словения
Небраска граничит с <mask>.	Айова	Вайоминг, Испания, Россия, Швеция, Аляска, Армения, Сомали, Гвинея, Вьетнам, Айова	Небраска
Эквадор граничит с <mask>.	Перу	Йемен, Непал, Миссисипи, Хорватия, Замбия, Вайоминг, Албания, Миссури, Ботсвана, Перу	Эквадор
Миссури граничит с <mask>.	Канзас	Эквадор, Бельгия, Кения, Малави, Судан, Арканзас, Колорадо, Япония, Африка, Канзас	Миссури
Пенсильвания граничит с <mask>.	Делавэр	Румыния, Бруклин, Таиланд, Ливия, Уэльс, Белиз, Миссисипи, Луизиана, Руанда, Делавэр	Пенсильвания
Намибия граничит с <mask>.	Ангола	Люксембург, Нигер, Оклахома, Венесуэла, Гамбург, Пекин, Пакистан, Мичиган, Гессен, Ангола	Намибия
Северная Дакота граничит с <mask>.	Саскачеван	Уэльс, Зимбабве, Швеция, Танзания, Ангола, Таиланд, Бельгия, Гватемала, Сомали, Саскачеван	Северная Дакота
Северная Дакота граничит с <mask>.	Монтана	Аргентина, Нигер, Айдахо, Канада, Азербайджан, Белоруссия, Висконсин, Парагвай, Ливан, Монтана	Северная Дакота
