Prompt	Ans	Candidate Ans	Subject
Ang opisyal nga sinultian sa Guatemala mao ang <mask>.	Kinastila	Inintsik, Linatin, Hinapones, Iningles, Pinulongang Bulgaro, Pinulongang Pines, Inebreo, Pinulongang Basko, Inindonesyo, Kinastila	Guatemala
Ang opisyal nga sinultian sa Belarus mao ang <mask>.	Rinuso	Prinanses, Pinulongang Heyorhiyano, Hinapones, Pinulongang Urdu, Pinulongang Ukranyano, Pinulongang Armenyanhon, Pinulongang Griyego, Pinulongang Basko, Inebreo, Rinuso	Belarus
Ang opisyal nga sinultian sa South Carolina mao ang <mask>.	Iningles	Pinulongang Portuges, Pinulongang Katalan, Linatin, Pinulongang Heyorhiyano, Pinulongang Persiyano, Pinulongang Basko, Pinulongang Litwano, Pinulongang Turko, Pinulongang Eslobako, Iningles	South Carolina
Ang opisyal nga sinultian sa Saint Vincent ug ang Grenadines mao ang <mask>.	Iningles	Pinulongang Urdu, Pinulongang Armenyanhon, Pinulongang Portuges, Pinulongang Aserbaiyan, Rinuso, Initalyano, Pinulongang Bulgaro, Inindonesyo, Inaleman, Iningles	Saint Vincent ug ang Grenadines
Ang opisyal nga sinultian sa Mauritius mao ang <mask>.	Iningles	Inaleman, Inintsik, Rinuso, Pinulongang Eslobeno, Initalyano, Prinanses, Pinulongang Turko, Pinulongang Bulgaro, Pinulongang Eslobako, Iningles	Mauritius
Ang opisyal nga sinultian sa Nicaragua mao ang <mask>.	Kinastila	Pinulongang Tsekyo, Rinuso, Pinulongang Kroata, Pinulongang Polako, Inaleman, Pinulongang Albanes, Pinulongang Bulgaro, Inolandes, Pinulongang Serbyo, Kinastila	Nicaragua
Ang opisyal nga sinultian sa Serbya mao ang <mask>.	Pinulongang Serbyo	Pinulongang Islandes, Pinulongang Albanes, Linatin, Pinulongang Basko, Pinulongang Armenyanhon, Inintsik, Inebreo, Pinulongang Polako, Pinulongang Eslobeno, Pinulongang Serbyo	Serbya
Ang opisyal nga sinultian sa Iceland mao ang <mask>.	Pinulongang Islandes	Iningles, Pinulongang Thai, Pinulongang Ukranyano, Pinulongang Persiyano, Hinapones, Pinulongang Bulgaro, Pinulongang Eslobako, Prinanses, Inaleman, Pinulongang Islandes	Iceland
Ang opisyal nga sinultian sa Hong Kong mao ang <mask>.	Iningles	Inintsik, Pinulongang Portuges, Pinulongang Rumano, Initalyano, Inebreo, Prinanses, Pinulongang Ukranyano, Pinulongang Pines, Linatin, Iningles	Hong Kong
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Rumano	Inindonesyo, Pinulongang Tsekyo, Pinulongang Litwano, Pinulongang Islandes, Inaleman, Pinulongang Koreano, Pinulongang Serbyo, Pinulongang Basko, Pinulongang Danes, Pinulongang Rumano	Unyong Uropeyo
Ang opisyal nga sinultian sa Hyderabad mao ang <mask>.	Pinulongang Urdu	Initalyano, Inaleman, Pinulongang Islandes, Pinulongang Katalan, Pinulongang Rumano, Pinulongang Tsekyo, Pinulongang Bulgaro, Pinulongang Unggaro, Pinulongang Eslobako, Pinulongang Urdu	Hyderabad
Ang opisyal nga sinultian sa Habagatang Ossetia mao ang <mask>.	Rinuso	Inaleman, Pinulongang Ukranyano, Initalyano, Pinulongang Rumano, Pinulongang Danes, Pinulongang Persiyano, Pinulongang Polako, Pinulongang Eslobeno, Pinulongang Urdu, Rinuso	Habagatang Ossetia
Ang opisyal nga sinultian sa New Jersey mao ang <mask>.	Iningles	Pinulongang Urdu, Pinulongang Armenyanhon, Pinulongang Aserbaiyan, Linatin, Pinulongang Thai, Pinulongang Bulgaro, Pinulongang Rumano, Pinulongang Pines, Initalyano, Iningles	New Jersey
Ang opisyal nga sinultian sa Namibia mao ang <mask>.	Iningles	Pinulongang Heyorhiyano, Pinulongang Estonyo, Pinulongang Koreano, Pinulongang Polako, Pinulongang Eslobako, Inaleman, Pinulongang Tsekyo, Initalyano, Pinulongang Basko, Iningles	Namibia
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Eslobako	Inintsik, Inaleman, Pinulongang Katalan, Pinulongang Estonyo, Pinulongang Heyorhiyano, Pinulongang Tsekyo, Iningles, Pinulongang Koreano, Pinulongang Armenyanhon, Pinulongang Eslobako	Unyong Uropeyo
Ang opisyal nga sinultian sa Andorra mao ang <mask>.	Pinulongang Katalan	Inindonesyo, Pinulongang Polako, Pinulongang Persiyano, Pinulongang Danes, Pinulongang Koreano, Rinuso, Pinulongang Ukranyano, Pinulongang Sweko, Pinulongang Turko, Pinulongang Katalan	Andorra
Ang opisyal nga sinultian sa Trinidad ug Tobago mao ang <mask>.	Iningles	Pinulongang Armenyanhon, Pinulongang Basko, Pinulongang Eslobako, Pinulongang Bulgaro, Pinulongang Griyego, Pinulongang Tsekyo, Inaleman, Pinulongang Polako, Inebreo, Iningles	Trinidad ug Tobago
Ang opisyal nga sinultian sa Hiniusang Gingharian mao ang <mask>.	Iningles	Initalyano, Pinulongang Katalan, Linatin, Pinulongang Eslobako, Pinulongang Albanes, Pinulongang Persiyano, Pinulongang Unggaro, Pinulongang Aserbaiyan, Pinulongang Eslobeno, Iningles	Hiniusang Gingharian
Ang opisyal nga sinultian sa Kamtchatski Kray mao ang <mask>.	Rinuso	Pinulongang Basko, Inintsik, Pinulongang Danes, Pinulongang Urdu, Pinulongang Serbyo, Pinulongang Armenyanhon, Pinulongang Bulgaro, Pinulongang Pines, Linatin, Rinuso	Kamtchatski Kray
Ang opisyal nga sinultian sa Alemanya mao ang <mask>.	Inaleman	Pinulongang Thai, Pinulongang Albanes, Initalyano, Pinulongang Unggaro, Pinulongang Polako, Pinulongang Pines, Pinulongang Persiyano, Pinulongang Sweko, Linatin, Inaleman	Alemanya
Ang opisyal nga sinultian sa Lausanne mao ang <mask>.	Prinanses	Pinulongang Pines, Inintsik, Pinulongang Eslobako, Pinulongang Albanes, Iningles, Pinulongang Griyego, Pinulongang Eslobeno, Pinulongang Aserbaiyan, Pinulongang Litwano, Prinanses	Lausanne
Ang opisyal nga sinultian sa Botswana mao ang <mask>.	Iningles	Initalyano, Pinulongang Koreano, Pinulongang Islandes, Inolandes, Linatin, Inintsik, Pinulongang Griyego, Pinulongang Urdu, Pinulongang Kroata, Iningles	Botswana
Ang opisyal nga sinultian sa Republikang Sentral Aprikano mao ang <mask>.	Prinanses	Pinulongang Koreano, Inolandes, Pinulongang Islandes, Pinulongang Unggaro, Pinulongang Thai, Pinulongang Litwano, Pinulongang Pines, Pinulongang Turko, Pinulongang Eslobako, Prinanses	Republikang Sentral Aprikano
Ang opisyal nga sinultian sa NATO mao ang <mask>.	Iningles	Inindonesyo, Pinulongang Tsekyo, Pinulongang Pines, Pinulongang Danes, Prinanses, Inolandes, Pinulongang Persiyano, Pinulongang Eslobako, Pinulongang Rumano, Iningles	NATO
Ang opisyal nga sinultian sa Tol'yatti mao ang <mask>.	Rinuso	Pinulongang Polako, Pinulongang Unggaro, Iningles, Hinapones, Pinulongang Ukranyano, Pinulongang Thai, Pinulongang Eslobeno, Pinulongang Katalan, Pinulongang Bulgaro, Rinuso	Tol'yatti
Ang opisyal nga sinultian sa Utah mao ang <mask>.	Iningles	Inolandes, Pinulongang Serbyo, Pinulongang Rumano, Linatin, Pinulongang Islandes, Pinulongang Basko, Pinulongang Polako, Inaleman, Pinulongang Tsekyo, Iningles	Utah
Ang opisyal nga sinultian sa Togo mao ang <mask>.	Prinanses	Pinulongang Eslobako, Linatin, Rinuso, Pinulongang Aserbaiyan, Pinulongang Polako, Pinulongang Portuges, Inebreo, Pinulongang Albanes, Pinulongang Katalan, Prinanses	Togo
Ang opisyal nga sinultian sa Zambia mao ang <mask>.	Iningles	Linatin, Inaleman, Initalyano, Pinulongang Pines, Pinulongang Heyorhiyano, Pinulongang Polako, Pinulongang Islandes, Pinulongang Urdu, Inolandes, Iningles	Zambia
Ang opisyal nga sinultian sa Liberia mao ang <mask>.	Iningles	Pinulongang Koreano, Pinulongang Urdu, Inindonesyo, Pinulongang Basko, Pinulongang Eslobako, Pinulongang Thai, Pinulongang Katalan, Pinulongang Rumano, Pinulongang Serbyo, Iningles	Liberia
Ang opisyal nga sinultian sa Prince Edward Island (lalawigan) mao ang <mask>.	Iningles	Inaleman, Pinulongang Griyego, Pinulongang Tsekyo, Pinulongang Litwano, Prinanses, Inebreo, Pinulongang Thai, Pinulongang Eslobeno, Pinulongang Armenyanhon, Iningles	Prince Edward Island (lalawigan)
Ang opisyal nga sinultian sa Kosobo mao ang <mask>.	Pinulongang Serbyo	Pinulongang Polako, Inindonesyo, Iningles, Pinulongang Armenyanhon, Pinulongang Persiyano, Pinulongang Portuges, Pinulongang Thai, Inebreo, Pinulongang Heyorhiyano, Pinulongang Serbyo	Kosobo
Ang opisyal nga sinultian sa Malawi mao ang <mask>.	Iningles	Linatin, Pinulongang Rumano, Pinulongang Albanes, Pinulongang Sweko, Inolandes, Rinuso, Pinulongang Pines, Pinulongang Ukranyano, Inebreo, Iningles	Malawi
Ang opisyal nga sinultian sa Turku mao ang <mask>.	Pinulongang Pines	Pinulongang Danes, Pinulongang Islandes, Pinulongang Thai, Pinulongang Litwano, Pinulongang Griyego, Iningles, Kinastila, Pinulongang Eslobeno, Pinulongang Estonyo, Pinulongang Pines	Turku
Ang opisyal nga sinultian sa Angola mao ang <mask>.	Pinulongang Portuges	Pinulongang Unggaro, Pinulongang Litwano, Inindonesyo, Pinulongang Bulgaro, Initalyano, Pinulongang Polako, Pinulongang Sweko, Pinulongang Armenyanhon, Pinulongang Islandes, Pinulongang Portuges	Angola
Ang opisyal nga sinultian sa Turku mao ang <mask>.	Pinulongang Sweko	Pinulongang Eslobako, Hinapones, Pinulongang Armenyanhon, Pinulongang Heyorhiyano, Pinulongang Pines, Pinulongang Aserbaiyan, Kinastila, Inolandes, Pinulongang Ukranyano, Pinulongang Sweko	Turku
Ang opisyal nga sinultian sa Sudan mao ang <mask>.	Iningles	Rinuso, Inolandes, Pinulongang Heyorhiyano, Hinapones, Pinulongang Persiyano, Pinulongang Estonyo, Initalyano, Pinulongang Kroata, Pinulongang Tsekyo, Iningles	Sudan
Ang opisyal nga sinultian sa Unyong Sobyet mao ang <mask>.	Rinuso	Hinapones, Pinulongang Serbyo, Kinastila, Pinulongang Eslobeno, Pinulongang Urdu, Pinulongang Rumano, Pinulongang Bulgaro, Pinulongang Aserbaiyan, Pinulongang Estonyo, Rinuso	Unyong Sobyet
Ang opisyal nga sinultian sa Saskatchewan mao ang <mask>.	Prinanses	Pinulongang Basko, Inindonesyo, Pinulongang Pines, Pinulongang Armenyanhon, Pinulongang Polako, Pinulongang Thai, Inintsik, Pinulongang Persiyano, Pinulongang Urdu, Prinanses	Saskatchewan
Ang opisyal nga sinultian sa Aruba mao ang <mask>.	Inolandes	Pinulongang Kroata, Pinulongang Ukranyano, Kinastila, Pinulongang Thai, Pinulongang Urdu, Inaleman, Pinulongang Basko, Iningles, Pinulongang Litwano, Inolandes	Aruba
Ang opisyal nga sinultian sa Helsinki mao ang <mask>.	Pinulongang Sweko	Pinulongang Eslobako, Pinulongang Islandes, Pinulongang Basko, Inaleman, Pinulongang Serbyo, Pinulongang Rumano, Pinulongang Albanes, Initalyano, Inintsik, Pinulongang Sweko	Helsinki
Ang opisyal nga sinultian sa Arizona mao ang <mask>.	Iningles	Pinulongang Kroata, Pinulongang Aserbaiyan, Pinulongang Armenyanhon, Pinulongang Litwano, Pinulongang Koreano, Hinapones, Pinulongang Katalan, Pinulongang Estonyo, Inintsik, Iningles	Arizona
Ang opisyal nga sinultian sa Sierra Leone mao ang <mask>.	Iningles	Kinastila, Pinulongang Estonyo, Pinulongang Turko, Inaleman, Pinulongang Armenyanhon, Pinulongang Aserbaiyan, Pinulongang Eslobako, Hinapones, Pinulongang Katalan, Iningles	Sierra Leone
Ang opisyal nga sinultian sa Paraguay mao ang <mask>.	Kinastila	Rinuso, Pinulongang Thai, Prinanses, Pinulongang Litwano, Pinulongang Danes, Pinulongang Serbyo, Pinulongang Turko, Pinulongang Armenyanhon, Pinulongang Heyorhiyano, Kinastila	Paraguay
Ang opisyal nga sinultian sa Bashkortostan mao ang <mask>.	Rinuso	Pinulongang Koreano, Pinulongang Turko, Pinulongang Pines, Hinapones, Pinulongang Katalan, Inintsik, Pinulongang Danes, Prinanses, Inindonesyo, Rinuso	Bashkortostan
Ang opisyal nga sinultian sa Indonesia mao ang <mask>.	Inindonesyo	Prinanses, Pinulongang Rumano, Pinulongang Griyego, Pinulongang Islandes, Rinuso, Pinulongang Kroata, Pinulongang Estonyo, Pinulongang Koreano, Iningles, Inindonesyo	Indonesia
Ang opisyal nga sinultian sa Monako mao ang <mask>.	Prinanses	Pinulongang Heyorhiyano, Pinulongang Urdu, Linatin, Pinulongang Serbyo, Pinulongang Thai, Pinulongang Sweko, Pinulongang Armenyanhon, Pinulongang Pines, Pinulongang Turko, Prinanses	Monako
Ang opisyal nga sinultian sa Azerbaijan mao ang <mask>.	Pinulongang Aserbaiyan	Pinulongang Tsekyo, Pinulongang Thai, Pinulongang Armenyanhon, Kinastila, Pinulongang Serbyo, Pinulongang Ukranyano, Pinulongang Basko, Pinulongang Koreano, Pinulongang Estonyo, Pinulongang Aserbaiyan	Azerbaijan
Ang opisyal nga sinultian sa Singgapura mao ang <mask>.	Iningles	Inindonesyo, Pinulongang Katalan, Inebreo, Pinulongang Sweko, Pinulongang Rumano, Linatin, Pinulongang Portuges, Pinulongang Eslobako, Pinulongang Bulgaro, Iningles	Singgapura
Ang opisyal nga sinultian sa Berna mao ang <mask>.	Inaleman	Pinulongang Tsekyo, Pinulongang Sweko, Inindonesyo, Pinulongang Basko, Pinulongang Islandes, Pinulongang Ukranyano, Pinulongang Heyorhiyano, Rinuso, Pinulongang Griyego, Inaleman	Berna
Ang opisyal nga sinultian sa Fiji mao ang <mask>.	Iningles	Pinulongang Portuges, Pinulongang Serbyo, Inindonesyo, Hinapones, Pinulongang Kroata, Pinulongang Polako, Kinastila, Pinulongang Turko, Pinulongang Persiyano, Iningles	Fiji
Ang opisyal nga sinultian sa Indya mao ang <mask>.	Pinulongang Indi	Pinulongang Rumano, Pinulongang Bulgaro, Pinulongang Islandes, Kinastila, Pinulongang Heyorhiyano, Pinulongang Katalan, Pinulongang Basko, Pinulongang Urdu, Pinulongang Danes, Pinulongang Indi	Indya
Ang opisyal nga sinultian sa Canada mao ang <mask>.	Iningles	Inebreo, Pinulongang Kroata, Pinulongang Litwano, Pinulongang Thai, Linatin, Pinulongang Unggaro, Pinulongang Persiyano, Pinulongang Danes, Initalyano, Iningles	Canada
Ang opisyal nga sinultian sa Hiniusang mga Nasod mao ang <mask>.	Rinuso	Pinulongang Eslobeno, Pinulongang Eslobako, Prinanses, Linatin, Inebreo, Inolandes, Pinulongang Litwano, Initalyano, Pinulongang Albanes, Rinuso	Hiniusang mga Nasod
Ang opisyal nga sinultian sa Burundi mao ang <mask>.	Prinanses	Inolandes, Kinastila, Initalyano, Pinulongang Basko, Pinulongang Bulgaro, Pinulongang Eslobeno, Inebreo, Iningles, Hinapones, Prinanses	Burundi
Ang opisyal nga sinultian sa Northern Ireland mao ang <mask>.	Iningles	Inolandes, Inebreo, Inintsik, Pinulongang Katalan, Pinulongang Koreano, Pinulongang Griyego, Pinulongang Serbyo, Pinulongang Eslobako, Pinulongang Turko, Iningles	Northern Ireland
Ang opisyal nga sinultian sa Mali mao ang <mask>.	Prinanses	Linatin, Pinulongang Koreano, Rinuso, Pinulongang Estonyo, Kinastila, Pinulongang Eslobako, Pinulongang Eslobeno, Inaleman, Pinulongang Armenyanhon, Prinanses	Mali
Ang opisyal nga sinultian sa Saint Kitts ug Nevis mao ang <mask>.	Iningles	Pinulongang Sweko, Kinastila, Pinulongang Koreano, Pinulongang Islandes, Inindonesyo, Pinulongang Griyego, Pinulongang Thai, Hinapones, Pinulongang Bulgaro, Iningles	Saint Kitts ug Nevis
Ang opisyal nga sinultian sa Lugsemburg mao ang <mask>.	Inaleman	Pinulongang Heyorhiyano, Pinulongang Portuges, Pinulongang Eslobeno, Pinulongang Albanes, Pinulongang Unggaro, Pinulongang Urdu, Inolandes, Pinulongang Turko, Pinulongang Bulgaro, Inaleman	Lugsemburg
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Danes	Inaleman, Pinulongang Serbyo, Pinulongang Eslobeno, Pinulongang Koreano, Pinulongang Persiyano, Pinulongang Katalan, Pinulongang Kroata, Pinulongang Griyego, Linatin, Pinulongang Danes	Unyong Uropeyo
Ang opisyal nga sinultian sa Albanya mao ang <mask>.	Pinulongang Albanes	Linatin, Pinulongang Kroata, Pinulongang Basko, Pinulongang Serbyo, Pinulongang Danes, Pinulongang Eslobeno, Pinulongang Turko, Prinanses, Inolandes, Pinulongang Albanes	Albanya
Ang opisyal nga sinultian sa Cyprus mao ang <mask>.	Pinulongang Turko	Pinulongang Polako, Pinulongang Urdu, Pinulongang Albanes, Pinulongang Griyego, Pinulongang Armenyanhon, Pinulongang Katalan, Linatin, Pinulongang Sweko, Pinulongang Eslobako, Pinulongang Turko	Cyprus
Ang opisyal nga sinultian sa NATO mao ang <mask>.	Prinanses	Pinulongang Rumano, Inebreo, Pinulongang Eslobeno, Pinulongang Katalan, Kinastila, Linatin, Pinulongang Pines, Hinapones, Pinulongang Bulgaro, Prinanses	NATO
Ang opisyal nga sinultian sa Saint Pierre and Miquelon mao ang <mask>.	Prinanses	Initalyano, Pinulongang Heyorhiyano, Pinulongang Basko, Pinulongang Griyego, Kinastila, Pinulongang Serbyo, Linatin, Pinulongang Litwano, Pinulongang Katalan, Prinanses	Saint Pierre and Miquelon
Ang opisyal nga sinultian sa Armenya mao ang <mask>.	Pinulongang Armenyanhon	Pinulongang Griyego, Pinulongang Thai, Pinulongang Eslobako, Pinulongang Islandes, Pinulongang Bulgaro, Pinulongang Urdu, Rinuso, Inebreo, Inolandes, Pinulongang Armenyanhon	Armenya
Ang opisyal nga sinultian sa Gabon mao ang <mask>.	Prinanses	Pinulongang Portuges, Pinulongang Aserbaiyan, Pinulongang Sweko, Pinulongang Griyego, Pinulongang Eslobako, Inolandes, Inintsik, Pinulongang Armenyanhon, Pinulongang Unggaro, Prinanses	Gabon
Ang opisyal nga sinultian sa Puerto Rico mao ang <mask>.	Kinastila	Pinulongang Bulgaro, Pinulongang Portuges, Pinulongang Islandes, Hinapones, Iningles, Initalyano, Pinulongang Rumano, Inolandes, Inintsik, Kinastila	Puerto Rico
Ang opisyal nga sinultian sa Puerto Rico mao ang <mask>.	Iningles	Pinulongang Basko, Inintsik, Pinulongang Armenyanhon, Pinulongang Litwano, Pinulongang Koreano, Pinulongang Danes, Pinulongang Ukranyano, Pinulongang Rumano, Pinulongang Urdu, Iningles	Puerto Rico
Ang opisyal nga sinultian sa Tuvalu mao ang <mask>.	Iningles	Pinulongang Heyorhiyano, Kinastila, Pinulongang Estonyo, Pinulongang Basko, Inaleman, Pinulongang Koreano, Inintsik, Pinulongang Kroata, Pinulongang Ukranyano, Iningles	Tuvalu
Ang opisyal nga sinultian sa Iowa mao ang <mask>.	Iningles	Pinulongang Sweko, Pinulongang Ukranyano, Pinulongang Heyorhiyano, Pinulongang Basko, Pinulongang Polako, Pinulongang Tsekyo, Prinanses, Pinulongang Koreano, Pinulongang Eslobako, Iningles	Iowa
Ang opisyal nga sinultian sa Suwesya mao ang <mask>.	Pinulongang Sweko	Pinulongang Islandes, Pinulongang Ukranyano, Pinulongang Katalan, Pinulongang Estonyo, Inebreo, Rinuso, Inindonesyo, Linatin, Pinulongang Persiyano, Pinulongang Sweko	Suwesya
Ang opisyal nga sinultian sa Benin mao ang <mask>.	Prinanses	Rinuso, Pinulongang Litwano, Pinulongang Islandes, Pinulongang Turko, Pinulongang Albanes, Pinulongang Unggaro, Pinulongang Danes, Pinulongang Bulgaro, Pinulongang Griyego, Prinanses	Benin
Ang opisyal nga sinultian sa Florida mao ang <mask>.	Iningles	Pinulongang Serbyo, Inaleman, Inebreo, Pinulongang Turko, Pinulongang Islandes, Pinulongang Ukranyano, Pinulongang Griyego, Inindonesyo, Rinuso, Iningles	Florida
Ang opisyal nga sinultian sa Virginia mao ang <mask>.	Iningles	Pinulongang Turko, Pinulongang Thai, Pinulongang Eslobeno, Pinulongang Estonyo, Pinulongang Griyego, Initalyano, Inebreo, Pinulongang Armenyanhon, Pinulongang Danes, Iningles	Virginia
Ang opisyal nga sinultian sa Antigua ug Barbuda mao ang <mask>.	Iningles	Pinulongang Albanes, Pinulongang Basko, Pinulongang Urdu, Pinulongang Armenyanhon, Rinuso, Kinastila, Pinulongang Thai, Inolandes, Pinulongang Koreano, Iningles	Antigua ug Barbuda
Ang opisyal nga sinultian sa Belhika mao ang <mask>.	Prinanses	Inindonesyo, Pinulongang Persiyano, Kinastila, Linatin, Pinulongang Koreano, Pinulongang Polako, Pinulongang Tsekyo, Pinulongang Sweko, Pinulongang Armenyanhon, Prinanses	Belhika
Ang opisyal nga sinultian sa Catalunya mao ang <mask>.	Pinulongang Katalan	Pinulongang Eslobeno, Iningles, Pinulongang Persiyano, Pinulongang Portuges, Pinulongang Koreano, Inintsik, Pinulongang Kroata, Pinulongang Basko, Linatin, Pinulongang Katalan	Catalunya
Ang opisyal nga sinultian sa Scotland mao ang <mask>.	Iningles	Pinulongang Litwano, Pinulongang Heyorhiyano, Inolandes, Pinulongang Serbyo, Pinulongang Unggaro, Pinulongang Koreano, Pinulongang Armenyanhon, Inaleman, Pinulongang Ukranyano, Iningles	Scotland
Ang opisyal nga sinultian sa Cuba mao ang <mask>.	Kinastila	Linatin, Initalyano, Pinulongang Basko, Pinulongang Armenyanhon, Inaleman, Inintsik, Pinulongang Pines, Iningles, Rinuso, Kinastila	Cuba
Ang opisyal nga sinultian sa Pederadong Estados sa Micronesia mao ang <mask>.	Iningles	Pinulongang Litwano, Pinulongang Koreano, Pinulongang Armenyanhon, Pinulongang Eslobeno, Hinapones, Kinastila, Pinulongang Estonyo, Pinulongang Sweko, Pinulongang Unggaro, Iningles	Pederadong Estados sa Micronesia
Ang opisyal nga sinultian sa Bulgaria mao ang <mask>.	Pinulongang Bulgaro	Inaleman, Pinulongang Urdu, Pinulongang Litwano, Pinulongang Thai, Pinulongang Estonyo, Pinulongang Eslobako, Pinulongang Armenyanhon, Pinulongang Kroata, Hinapones, Pinulongang Bulgaro	Bulgaria
Ang opisyal nga sinultian sa Estados Unidos mao ang <mask>.	Iningles	Pinulongang Aserbaiyan, Pinulongang Litwano, Pinulongang Danes, Pinulongang Estonyo, Pinulongang Rumano, Pinulongang Pines, Pinulongang Thai, Pinulongang Eslobako, Pinulongang Tsekyo, Iningles	Estados Unidos
Ang opisyal nga sinultian sa Illinois mao ang <mask>.	Iningles	Linatin, Pinulongang Koreano, Pinulongang Serbyo, Initalyano, Pinulongang Danes, Pinulongang Albanes, Kinastila, Pinulongang Thai, Pinulongang Katalan, Iningles	Illinois
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Initalyano	Pinulongang Basko, Pinulongang Bulgaro, Inintsik, Inebreo, Pinulongang Aserbaiyan, Hinapones, Pinulongang Litwano, Pinulongang Rumano, Pinulongang Estonyo, Initalyano	Unyong Uropeyo
Ang opisyal nga sinultian sa Tennessee mao ang <mask>.	Iningles	Inolandes, Hinapones, Pinulongang Persiyano, Inebreo, Pinulongang Armenyanhon, Pinulongang Eslobeno, Pinulongang Heyorhiyano, Linatin, Pinulongang Ukranyano, Iningles	Tennessee
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Sweko	Initalyano, Rinuso, Pinulongang Katalan, Pinulongang Pines, Pinulongang Estonyo, Kinastila, Pinulongang Turko, Pinulongang Rumano, Pinulongang Ukranyano, Pinulongang Sweko	Unyong Uropeyo
Ang opisyal nga sinultian sa Canary Islands mao ang <mask>.	Kinastila	Pinulongang Eslobeno, Pinulongang Polako, Pinulongang Katalan, Pinulongang Tsekyo, Inindonesyo, Pinulongang Ukranyano, Pinulongang Turko, Inintsik, Initalyano, Kinastila	Canary Islands
Ang opisyal nga sinultian sa Macau mao ang <mask>.	Pinulongang Portuges	Linatin, Pinulongang Estonyo, Pinulongang Armenyanhon, Pinulongang Sweko, Pinulongang Heyorhiyano, Pinulongang Eslobeno, Initalyano, Pinulongang Persiyano, Inebreo, Pinulongang Portuges	Macau
Ang opisyal nga sinultian sa Costa Rica mao ang <mask>.	Kinastila	Pinulongang Unggaro, Pinulongang Rumano, Pinulongang Portuges, Pinulongang Eslobeno, Pinulongang Kroata, Pinulongang Katalan, Pinulongang Islandes, Hinapones, Inindonesyo, Kinastila	Costa Rica
Ang opisyal nga sinultian sa Saint Vincent ug ang Grenadines mao ang <mask>.	Kinastila	Pinulongang Estonyo, Pinulongang Persiyano, Inaleman, Pinulongang Heyorhiyano, Pinulongang Aserbaiyan, Pinulongang Eslobako, Pinulongang Eslobeno, Pinulongang Urdu, Hinapones, Kinastila	Saint Vincent ug ang Grenadines
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Inaleman	Pinulongang Unggaro, Pinulongang Islandes, Kinastila, Inindonesyo, Pinulongang Persiyano, Pinulongang Turko, Pinulongang Ukranyano, Pinulongang Polako, Pinulongang Albanes, Inaleman	Unyong Uropeyo
Ang opisyal nga sinultian sa Montenegro mao ang <mask>.	Pinulongang Albanes	Inaleman, Kinastila, Prinanses, Pinulongang Kroata, Rinuso, Pinulongang Griyego, Pinulongang Ukranyano, Pinulongang Danes, Inolandes, Pinulongang Albanes	Montenegro
Ang opisyal nga sinultian sa Venezuela mao ang <mask>.	Kinastila	Pinulongang Turko, Inaleman, Pinulongang Albanes, Pinulongang Griyego, Pinulongang Eslobeno, Pinulongang Unggaro, Rinuso, Pinulongang Thai, Inolandes, Kinastila	Venezuela
Ang opisyal nga sinultian sa Kapupud-ang Marshall mao ang <mask>.	Iningles	Pinulongang Serbyo, Pinulongang Heyorhiyano, Pinulongang Armenyanhon, Pinulongang Tsekyo, Hinapones, Prinanses, Pinulongang Koreano, Pinulongang Danes, Pinulongang Aserbaiyan, Iningles	Kapupud-ang Marshall
Ang opisyal nga sinultian sa Eslobakya mao ang <mask>.	Pinulongang Eslobako	Pinulongang Thai, Pinulongang Persiyano, Pinulongang Polako, Hinapones, Pinulongang Turko, Pinulongang Danes, Pinulongang Basko, Prinanses, Inindonesyo, Pinulongang Eslobako	Eslobakya
Ang opisyal nga sinultian sa Habagatang Korea mao ang <mask>.	Pinulongang Koreano	Pinulongang Polako, Linatin, Pinulongang Pines, Pinulongang Tsekyo, Pinulongang Heyorhiyano, Pinulongang Kroata, Kinastila, Initalyano, Pinulongang Persiyano, Pinulongang Koreano	Habagatang Korea
Ang opisyal nga sinultian sa Cape Verde mao ang <mask>.	Pinulongang Portuges	Pinulongang Tsekyo, Inindonesyo, Pinulongang Thai, Pinulongang Sweko, Pinulongang Serbyo, Pinulongang Estonyo, Pinulongang Unggaro, Inolandes, Pinulongang Albanes, Pinulongang Portuges	Cape Verde
Ang opisyal nga sinultian sa Oklahoma mao ang <mask>.	Iningles	Inolandes, Inaleman, Pinulongang Litwano, Pinulongang Koreano, Pinulongang Basko, Pinulongang Eslobeno, Pinulongang Tsekyo, Pinulongang Unggaro, Kinastila, Iningles	Oklahoma
Ang opisyal nga sinultian sa Ukraine mao ang <mask>.	Pinulongang Ukranyano	Pinulongang Rumano, Pinulongang Heyorhiyano, Pinulongang Albanes, Pinulongang Unggaro, Pinulongang Basko, Pinulongang Thai, Linatin, Pinulongang Turko, Pinulongang Pines, Pinulongang Ukranyano	Ukraine
