Prompt	Ans	Candidate Ans	Subject
تم تسمية جزيرة عيد الميلاد باسم <mask>.	عيد الميلاد	كوبنهاغن, جزيرة أيرلندا, رصاص, أوروبا, راين, نبتون, إنجلترا, الهند, فرنسا, عيد الميلاد	جزيرة عيد الميلاد
تم تسمية الاتحاد الأوروبي باسم <mask>.	أوروبا	رصاص, راين, إنجلترا, جزيرة أيرلندا, عاصمة, عيد القيامة, كوبنهاغن, الهند, فرنسا, أوروبا	الاتحاد الأوروبي
تم تسمية فرانسيوم باسم <mask>.	فرنسا	عاصمة, المكسيك, نبتون, إنجلترا, الهند, بولندا, راين, كوبنهاغن, عيد الميلاد, فرنسا	فرانسيوم
تم تسمية هافنيوم باسم <mask>.	كوبنهاغن	بافاريا, راين, اسكتلندا, جزيرة أيرلندا, المكسيك, رصاص, بولندا, أوروبا, فرنسا, كوبنهاغن	هافنيوم
تم تسمية جمهورية أيرلندا باسم <mask>.	جزيرة أيرلندا	عيد القيامة, راين, كوبنهاغن, بولندا, اسكتلندا, بافاريا, الهند, رصاص, أوروبا, جزيرة أيرلندا	جمهورية أيرلندا
تم تسمية بحر المانش باسم <mask>.	إنجلترا	نبتون, اسكتلندا, عاصمة, الهند, بولندا, جزيرة أيرلندا, كوبنهاغن, رصاص, راين, إنجلترا	بحر المانش
تم تسمية نوفا سكوشا باسم <mask>.	اسكتلندا	عاصمة, رصاص, الهند, عيد الميلاد, المكسيك, نبتون, كوبنهاغن, بافاريا, إنجلترا, اسكتلندا	نوفا سكوشا
تم تسمية بولونيوم باسم <mask>.	بولندا	اسكتلندا, كوبنهاغن, بافاريا, عيد الميلاد, نبتون, المكسيك, جزيرة أيرلندا, راين, الهند, بولندا	بولونيوم
تم تسمية موليبدنوم باسم <mask>.	رصاص	المكسيك, فرنسا, نبتون, عيد القيامة, جزيرة أيرلندا, بافاريا, كوبنهاغن, راين, بولندا, رصاص	موليبدنوم
تم تسمية خليج المكسيك باسم <mask>.	المكسيك	كوبنهاغن, أوروبا, عيد الميلاد, فرنسا, الهند, عيد القيامة, بافاريا, نبتون, رصاص, المكسيك	خليج المكسيك
تم تسمية نبتونيوم باسم <mask>.	نبتون	أوروبا, كوبنهاغن, عيد الميلاد, إنجلترا, اسكتلندا, فرنسا, بولندا, الهند, جزيرة أيرلندا, نبتون	نبتونيوم
تم تسمية جزيرة القيامة باسم <mask>.	عيد القيامة	راين, اسكتلندا, الهند, أوروبا, بافاريا, إنجلترا, عاصمة, بولندا, عيد الميلاد, عيد القيامة	جزيرة القيامة
تم تسمية الراين الأسفل باسم <mask>.	راين	نبتون, الهند, إنجلترا, كوبنهاغن, رصاص, جزيرة أيرلندا, المكسيك, بولندا, فرنسا, راين	الراين الأسفل
تم تسمية الراين الأعلى باسم <mask>.	راين	عاصمة, أوروبا, عيد الميلاد, جزيرة أيرلندا, كوبنهاغن, بافاريا, المكسيك, فرنسا, إنجلترا, راين	الراين الأعلى
تم تسمية بكين باسم <mask>.	عاصمة	عيد الميلاد, كوبنهاغن, راين, عيد القيامة, نبتون, بافاريا, أوروبا, اسكتلندا, رصاص, عاصمة	بكين
ألبانيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	ألبانيا
الولايات المتحدة عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	الولايات المتحدة
كرواتيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	كرواتيا
بلجيكا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	بلجيكا
التشيك عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	التشيك
كندا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	كندا
الدنمارك عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	الدنمارك
إستونيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	إستونيا
فرنسا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	فرنسا
ألمانيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	ألمانيا
بلغاريا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	بلغاريا
هولندا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	هولندا
لوكسمبورغ عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	لوكسمبورغ
المجر عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	المجر
آيسلندا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	آيسلندا
إيطاليا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	إيطاليا
لاتفيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	لاتفيا
ليتوانيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	ليتوانيا
اليونان عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	اليونان
رومانيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	رومانيا
تركيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	تركيا
سلوفاكيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	سلوفاكيا
النرويج عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	النرويج
سلوفينيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	سلوفينيا
بولندا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	بولندا
إسبانيا عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	إسبانيا
البرتغال عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	البرتغال
المملكة المتحدة عضو في <mask>.	حلف شمال الأطلسي	حلف شمال الأطلسي	المملكة المتحدة
إسحاق نيوتن يعمل في مجال <mask>.	رياضيات	فلسفة, كيمياء, اقتصاد, علم الاجتماع, علم الأحياء, طب, علم الفلك, فيزياء, رياضيات	إسحاق نيوتن
كارل ماركس يعمل في مجال <mask>.	علم الاجتماع	اقتصاد, رياضيات, فلسفة, علم الأحياء, طب, علم الفلك, كيمياء, فيزياء, علم الاجتماع	كارل ماركس
غاليليو غاليلي يعمل في مجال <mask>.	رياضيات	علم الفلك, علم الأحياء, كيمياء, علم الاجتماع, فيزياء, طب, فلسفة, اقتصاد, رياضيات	غاليليو غاليلي
إسحاق نيوتن يعمل في مجال <mask>.	فيزياء	كيمياء, فلسفة, رياضيات, علم الاجتماع, علم الفلك, علم الأحياء, اقتصاد, طب, فيزياء	إسحاق نيوتن
تشارلز داروين يعمل في مجال <mask>.	علم الأحياء	كيمياء, رياضيات, علم الاجتماع, فلسفة, فيزياء, اقتصاد, علم الفلك, طب, علم الأحياء	تشارلز داروين
لويس باستور يعمل في مجال <mask>.	كيمياء	رياضيات, علم الأحياء, اقتصاد, فيزياء, علم الفلك, طب, فلسفة, علم الاجتماع, كيمياء	لويس باستور
كارل ماركس يعمل في مجال <mask>.	اقتصاد	فلسفة, فيزياء, علم الأحياء, علم الفلك, رياضيات, كيمياء, علم الاجتماع, طب, اقتصاد	كارل ماركس
غاليليو غاليلي يعمل في مجال <mask>.	علم الفلك	علم الاجتماع, اقتصاد, علم الأحياء, فلسفة, رياضيات, طب, كيمياء, فيزياء, علم الفلك	غاليليو غاليلي
غاليليو غاليلي يعمل في مجال <mask>.	فيزياء	كيمياء, علم الأحياء, فلسفة, طب, علم الاجتماع, علم الفلك, رياضيات, اقتصاد, فيزياء	غاليليو غاليلي
كارل ماركس يعمل في مجال <mask>.	فلسفة	طب, رياضيات, كيمياء, علم الأحياء, علم الاجتماع, اقتصاد, فيزياء, علم الفلك, فلسفة	كارل ماركس
ماري كوري يعمل في مجال <mask>.	كيمياء	فيزياء, فلسفة, طب, علم الفلك, رياضيات, اقتصاد, علم الاجتماع, علم الأحياء, كيمياء	ماري كوري
إسحاق نيوتن يعمل في مجال <mask>.	علم الفلك	رياضيات, فلسفة, علم الاجتماع, اقتصاد, فيزياء, طب, علم الأحياء, كيمياء, علم الفلك	إسحاق نيوتن
ديميتري مندلييف يعمل في مجال <mask>.	كيمياء	اقتصاد, رياضيات, فلسفة, علم الفلك, علم الاجتماع, فيزياء, علم الأحياء, طب, كيمياء	ديميتري مندلييف
ديميتري مندلييف يعمل في مجال <mask>.	فيزياء	رياضيات, كيمياء, علم الاجتماع, اقتصاد, علم الفلك, علم الأحياء, فلسفة, طب, فيزياء	ديميتري مندلييف
كارولوس لينيوس يعمل في مجال <mask>.	طب	رياضيات, فيزياء, علم الفلك, علم الاجتماع, علم الأحياء, اقتصاد, فلسفة, كيمياء, طب	كارولوس لينيوس
غاليليو غاليلي يعمل في مجال <mask>.	فلسفة	طب, اقتصاد, كيمياء, رياضيات, علم الاجتماع, فيزياء, علم الفلك, علم الأحياء, فلسفة	غاليليو غاليلي
سفانت أرينيوس يعمل في مجال <mask>.	كيمياء	رياضيات, علم الأحياء, اقتصاد, فلسفة, علم الاجتماع, علم الفلك, فيزياء, طب, كيمياء	سفانت أرينيوس
يتكون المجموعة الشمسية من <mask>.	المريخ	الأرض, بيرو, الأوروغواي, إسبانيا, أكسجين, المشتري, تشيلي, السويد, علم النفس, المريخ	المجموعة الشمسية
يتكون المجموعة الشمسية من <mask>.	زحل	ذرة, الشمس, القمر, السويد, المريخ, علم الإنسان, إسبانيا, الزهرة, علم النفس, زحل	المجموعة الشمسية
يتكون أمريكا الجنوبية من <mask>.	الأوروغواي	القمر, علم النفس, الشمس, الأرض, المريخ, تشيلي, كربون, جبل طارق, هيدروجين, الأوروغواي	أمريكا الجنوبية
يتكون شبه الجزيرة الإيبيرية من <mask>.	جبل طارق	ذرة, المريخ, السويد, الأوروغواي, القمر, علم الإنسان, أكسجين, زحل, الزهرة, جبل طارق	شبه الجزيرة الإيبيرية
يتكون أمريكا الجنوبية من <mask>.	بيرو	إسبانيا, هيدروجين, تشيلي, زحل, السويد, علم النفس, كربون, المشتري, الأرض, بيرو	أمريكا الجنوبية
يتكون أمريكا الجنوبية من <mask>.	تشيلي	بيرو, المشتري, إسبانيا, علم الإنسان, النرويج, فنزويلا, الأوروغواي, الزهرة, ذرة, تشيلي	أمريكا الجنوبية
يتكون شبه الجزيرة الإيبيرية من <mask>.	إسبانيا	الزهرة, الأوروغواي, زحل, بيرو, هيدروجين, فنزويلا, السويد, المشتري, تشيلي, إسبانيا	شبه الجزيرة الإيبيرية
يتكون إسكندنافيا من <mask>.	السويد	تشيلي, فنزويلا, زحل, جبل طارق, علم الإنسان, المريخ, علم النفس, القمر, أكسجين, السويد	إسكندنافيا
يتكون المجموعة الشمسية من <mask>.	الأرض	هيدروجين, الأوروغواي, المشتري, جبل طارق, ذرة, النرويج, بيرو, الشمس, فنزويلا, الأرض	المجموعة الشمسية
يتكون إيثانول من <mask>.	أكسجين	السويد, القمر, إسبانيا, الزهرة, تشيلي, النرويج, هيدروجين, الشمس, المريخ, أكسجين	إيثانول
يتكون المجموعة الشمسية من <mask>.	القمر	المريخ, الأوروغواي, تشيلي, الزهرة, بيرو, جبل طارق, ذرة, السويد, علم النفس, القمر	المجموعة الشمسية
يتكون المجموعة الشمسية من <mask>.	الزهرة	زحل, الشمس, جبل طارق, تشيلي, فنزويلا, علم الإنسان, المشتري, أكسجين, الأرض, الزهرة	المجموعة الشمسية
يتكون علوم اجتماعية من <mask>.	علم النفس	الزهرة, زحل, كربون, النرويج, هيدروجين, السويد, المشتري, الشمس, القمر, علم النفس	علوم اجتماعية
يتكون إيثانول من <mask>.	هيدروجين	أكسجين, إسبانيا, كربون, الأرض, جبل طارق, تشيلي, النرويج, الزهرة, بيرو, هيدروجين	إيثانول
يتكون المجموعة الشمسية من <mask>.	المشتري	الأرض, أكسجين, علم النفس, كربون, علم الإنسان, تشيلي, إسبانيا, الشمس, الأوروغواي, المشتري	المجموعة الشمسية
يتكون إيثانول من <mask>.	كربون	تشيلي, السويد, الأوروغواي, المريخ, الشمس, أكسجين, فنزويلا, الزهرة, بيرو, كربون	إيثانول
يتكون أمريكا الجنوبية من <mask>.	فنزويلا	الشمس, المريخ, علم الإنسان, كربون, الزهرة, القمر, تشيلي, النرويج, الأرض, فنزويلا	أمريكا الجنوبية
يتكون جزيء من <mask>.	ذرة	كربون, المشتري, النرويج, بيرو, علم النفس, المريخ, هيدروجين, زحل, السويد, ذرة	جزيء
يتكون المجموعة الشمسية من <mask>.	الشمس	هيدروجين, تشيلي, المريخ, الزهرة, المشتري, الأرض, جبل طارق, ذرة, السويد, الشمس	المجموعة الشمسية
يتكون علوم اجتماعية من <mask>.	علم الإنسان	السويد, كربون, هيدروجين, فنزويلا, الأرض, جبل طارق, النرويج, المريخ, الزهرة, علم الإنسان	علوم اجتماعية
يتكون إسكندنافيا من <mask>.	النرويج	الأوروغواي, الأرض, أكسجين, زحل, القمر, المشتري, علم الإنسان, الزهرة, جبل طارق, النرويج	إسكندنافيا
باراغواي تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	إندونيسيا, إسرائيل, تايلاند, بولندا, إيطاليا, البرازيل, أنغولا, آيسلندا, ناميبيا, ألمانيا	باراغواي
ليبيا تقيم علاقات دبلوماسية مع <mask>.	البرازيل	أرمينيا, الأرجنتين, بوليفيا, كوبا, سلوفينيا, بولندا, بيرو, الدنمارك, فيجي, البرازيل	ليبيا
البوسنة والهرسك تقيم علاقات دبلوماسية مع <mask>.	الجبل الأسود	بيرو, باربادوس, كندا, الفلبين, العراق, لبنان, تركيا, سلوفاكيا, صربيا, الجبل الأسود	البوسنة والهرسك
أستراليا تقيم علاقات دبلوماسية مع <mask>.	رومانيا	الجبل الأسود, قطر, بوتان, المكسيك, المجر, فيتنام, ناميبيا, سويسرا, إستونيا, رومانيا	أستراليا
السعودية تقيم علاقات دبلوماسية مع <mask>.	لبنان	نيجيريا, قطر, موناكو, جورجيا, البحرين, سنغافورة, فنزويلا, تونس, غيانا, لبنان	السعودية
روسيا البيضاء تقيم علاقات دبلوماسية مع <mask>.	صربيا	إيران, ألبانيا, المكسيك, قطر, باربادوس, سلوفاكيا, مولدوفا, نيكاراغوا, مدغشقر, صربيا	روسيا البيضاء
اليمن تقيم علاقات دبلوماسية مع <mask>.	سوريا	أذربيجان, ليتوانيا, باهاماس, اليمن, الجبل الأسود, باراغواي, مصر, البرتغال, سلوفينيا, سوريا	اليمن
البرازيل تقيم علاقات دبلوماسية مع <mask>.	فنزويلا	الغابون, تونس, نيكاراغوا, ليبيا, الأردن, كوبا, ليتوانيا, المغرب, تشاد, فنزويلا	البرازيل
الصين تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	اليمن, صربيا, مصر, آيسلندا, الجبل الأسود, هولندا, سلوفاكيا, سلطنة عمان, جامايكا, ألمانيا	الصين
جمهورية أيرلندا تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	لاوس, تونغا, سلوفاكيا, إيران, البحرين, كرواتيا, بليز, هولندا, تركيا, إيطاليا	جمهورية أيرلندا
البرازيل تقيم علاقات دبلوماسية مع <mask>.	غيانا	الهند, موزمبيق, موناكو, رومانيا, تايلاند, الجزائر, سنغافورة, إسبانيا, هولندا, غيانا	البرازيل
إيطاليا تقيم علاقات دبلوماسية مع <mask>.	بيرو	إسبانيا, سلوفينيا, المجر, بوتان, فنلندا, إيطاليا, باهاماس, الأوروغواي, إستونيا, بيرو	إيطاليا
إستونيا تقيم علاقات دبلوماسية مع <mask>.	أستراليا	تركيا, بليز, بيرو, الإكوادور, مولدوفا, الغابون, الفلبين, الأردن, بنغلاديش, أستراليا	إستونيا
سوريا تقيم علاقات دبلوماسية مع <mask>.	مصر	كوسوفو, لبنان, أوغندا, العراق, إسرائيل, فنلندا, ناميبيا, الإكوادور, كرواتيا, مصر	سوريا
إسرائيل تقيم علاقات دبلوماسية مع <mask>.	إثيوبيا	أوغندا, رواندا, قبرص, كرواتيا, موريشيوس, باكستان, بوليفيا, سلوفاكيا, كندا, إثيوبيا	إسرائيل
زامبيا تقيم علاقات دبلوماسية مع <mask>.	أستراليا	كرواتيا, مصر, جورجيا, ليبيا, الأردن, منغوليا, النمسا, البرتغال, كوبا, أستراليا	زامبيا
بيرو تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	نيجيريا, الجبل الأسود, تركيا, السويد, تشاد, منغوليا, طاجيكستان, البحرين, ناميبيا, إيطاليا	بيرو
أوكرانيا تقيم علاقات دبلوماسية مع <mask>.	كينيا	نيكاراغوا, باربادوس, روسيا البيضاء, إثيوبيا, إسرائيل, تركيا, الأردن, بروناي, فنلندا, كينيا	أوكرانيا
أندورا تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	بوتسوانا, جورجيا, موناكو, ليتوانيا, باكستان, أرمينيا, تركيا, لوكسمبورغ, الأوروغواي, إيطاليا	أندورا
أوكرانيا تقيم علاقات دبلوماسية مع <mask>.	صربيا	روسيا البيضاء, باربادوس, الأوروغواي, إثيوبيا, أرمينيا, البحرين, النرويج, بلجيكا, بيرو, صربيا	أوكرانيا
ليبيا تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	سلطنة عمان, ألمانيا, تركيا, الأوروغواي, نيكاراغوا, المجر, البرازيل, سلوفاكيا, تشيلي, إيطاليا	ليبيا
إسرائيل تقيم علاقات دبلوماسية مع <mask>.	اليونان	نيبال, بروناي, قبرص, مالطا, أفغانستان, ساموا, كمبوديا, الأرجنتين, كندا, اليونان	إسرائيل
ألمانيا تقيم علاقات دبلوماسية مع <mask>.	مالي	سلوفاكيا, ليتوانيا, منغوليا, أوغندا, النرويج, كرواتيا, تايلاند, غيانا, مالاوي, مالي	ألمانيا
ألمانيا تقيم علاقات دبلوماسية مع <mask>.	سنغافورة	كندا, غانا, باهاماس, الجزائر, البحرين, بنين, سوريا, إستونيا, ماليزيا, سنغافورة	ألمانيا
الاتحاد السوفيتي تقيم علاقات دبلوماسية مع <mask>.	كندا	نيجيريا, بنين, جورجيا, أستراليا, ماليزيا, فنلندا, اليونان, كازاخستان, صربيا, كندا	الاتحاد السوفيتي
السعودية تقيم علاقات دبلوماسية مع <mask>.	تنزانيا	جورجيا, الغابون, ألبانيا, باراغواي, بولندا, رومانيا, الإكوادور, فنلندا, فيجي, تنزانيا	السعودية
البرازيل تقيم علاقات دبلوماسية مع <mask>.	تشيلي	كندا, موريشيوس, الكاميرون, جامايكا, غانا, فنزويلا, هايتي, بيرو, الكويت, تشيلي	البرازيل
كندا تقيم علاقات دبلوماسية مع <mask>.	باكستان	هايتي, النمسا, تايوان, البحرين, بيرو, سلوفينيا, الهند, ليتوانيا, الجزائر, باكستان	كندا
كندا تقيم علاقات دبلوماسية مع <mask>.	موزمبيق	بنين, الكاميرون, ماليزيا, أوكرانيا, الأرجنتين, رواندا, ألبانيا, نيبال, تشاد, موزمبيق	كندا
أستراليا تقيم علاقات دبلوماسية مع <mask>.	الأردن	تنزانيا, بنغلاديش, إثيوبيا, بروناي, النرويج, بوتان, مدغشقر, بوتسوانا, تشيلي, الأردن	أستراليا
روسيا البيضاء تقيم علاقات دبلوماسية مع <mask>.	كوبا	إسرائيل, بنغلاديش, زامبيا, كازاخستان, آيسلندا, ليبيا, سويسرا, أذربيجان, ألبانيا, كوبا	روسيا البيضاء
أستراليا تقيم علاقات دبلوماسية مع <mask>.	إندونيسيا	موزمبيق, تايوان, لوكسمبورغ, مصر, هولندا, جورجيا, كينيا, فيتنام, بنغلاديش, إندونيسيا	أستراليا
بنين تقيم علاقات دبلوماسية مع <mask>.	البرازيل	سوريا, أفغانستان, باراغواي, الكويت, كندا, فيجي, بيرو, ألمانيا, نيجيريا, البرازيل	بنين
الأردن تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	ليبيا, إيران, غواتيمالا, الدنمارك, إسرائيل, أفغانستان, سويسرا, النمسا, مدغشقر, ألمانيا	الأردن
أستراليا تقيم علاقات دبلوماسية مع <mask>.	فيتنام	الأوروغواي, قطر, كرواتيا, بنغلاديش, السودان, أرمينيا, الكاميرون, كوبا, بلجيكا, فيتنام	أستراليا
تايوان تقيم علاقات دبلوماسية مع <mask>.	بنما	فنزويلا, تشاد, بروناي, كرواتيا, بوتان, تشيلي, بلغاريا, زيمبابوي, تايوان, بنما	تايوان
زامبيا تقيم علاقات دبلوماسية مع <mask>.	البرازيل	باهاماس, بليز, الكاميرون, كوبا, مالي, تنزانيا, ألمانيا, العراق, البحرين, البرازيل	زامبيا
ألمانيا تقيم علاقات دبلوماسية مع <mask>.	كوبا	سلوفاكيا, كوسوفو, كولومبيا, النرويج, زيمبابوي, جورجيا, بنين, باكستان, إيران, كوبا	ألمانيا
أستراليا تقيم علاقات دبلوماسية مع <mask>.	لبنان	البرازيل, الغابون, الإكوادور, تايوان, الجبل الأسود, سويسرا, ناميبيا, السودان, تشيلي, لبنان	أستراليا
فانواتو تقيم علاقات دبلوماسية مع <mask>.	أستراليا	مدغشقر, لاوس, بنين, سلوفاكيا, رواندا, تايلاند, تشيلي, طاجيكستان, الكويت, أستراليا	فانواتو
ألمانيا تقيم علاقات دبلوماسية مع <mask>.	النرويج	بنين, بروناي, ليبيا, ألمانيا, ناميبيا, سلوفينيا, لبنان, الأوروغواي, الجبل الأسود, النرويج	ألمانيا
الاتحاد الأوروبي تقيم علاقات دبلوماسية مع <mask>.	البرازيل	أوغندا, النمسا, ماليزيا, مالي, ألمانيا, أستراليا, الصومال, كازاخستان, مولدوفا, البرازيل	الاتحاد الأوروبي
ألمانيا تقيم علاقات دبلوماسية مع <mask>.	باراغواي	أفغانستان, العراق, البحرين, روسيا البيضاء, بنما, كوسوفو, اليابان, أوكرانيا, المكسيك, باراغواي	ألمانيا
بنما تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	بنين, كرواتيا, أوغندا, أوزبكستان, كوسوفو, رومانيا, أنغولا, بنما, كولومبيا, ألمانيا	بنما
كينيا تقيم علاقات دبلوماسية مع <mask>.	مصر	لاتفيا, أذربيجان, ليبيا, النمسا, سوريا, الأوروغواي, فيجي, إندونيسيا, الإكوادور, مصر	كينيا
غيانا تقيم علاقات دبلوماسية مع <mask>.	البرازيل	بنما, جورجيا, مالاوي, الصومال, مولدوفا, موناكو, ناميبيا, تركيا, الغابون, البرازيل	غيانا
أستراليا تقيم علاقات دبلوماسية مع <mask>.	الأوروغواي	مالطا, الأردن, البرتغال, لوكسمبورغ, الجزائر, صربيا, السويد, الأرجنتين, المكسيك, الأوروغواي	أستراليا
سوريا تقيم علاقات دبلوماسية مع <mask>.	اليمن	باهاماس, هولندا, هايتي, إيران, المجر, بوتسوانا, تشاد, أفغانستان, صربيا, اليمن	سوريا
زامبيا تقيم علاقات دبلوماسية مع <mask>.	ناميبيا	لوكسمبورغ, أوزبكستان, ليبيا, جمهورية أيرلندا, بوتان, بنغلاديش, لاوس, نيكاراغوا, الإكوادور, ناميبيا	زامبيا
أستراليا تقيم علاقات دبلوماسية مع <mask>.	بوتسوانا	مالاوي, تشاد, كازاخستان, موريشيوس, الأوروغواي, كينيا, إسبانيا, النرويج, السودان, بوتسوانا	أستراليا
إيطاليا تقيم علاقات دبلوماسية مع <mask>.	تركيا	كازاخستان, الصومال, روسيا البيضاء, كمبوديا, فنزويلا, الفلبين, غيانا, تونس, إيطاليا, تركيا	إيطاليا
أستراليا تقيم علاقات دبلوماسية مع <mask>.	تنزانيا	الغابون, لوكسمبورغ, سلوفاكيا, زيمبابوي, تايلاند, بروناي, الهند, باربادوس, هولندا, تنزانيا	أستراليا
قبرص تقيم علاقات دبلوماسية مع <mask>.	أستراليا	فرنسا, أوغندا, تونس, البرتغال, ساموا, النمسا, موريشيوس, الجبل الأسود, بنين, أستراليا	قبرص
آيسلندا تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	بروناي, السودان, مالاوي, فيجي, ناميبيا, أوزبكستان, تنزانيا, أرمينيا, اليابان, إيطاليا	آيسلندا
بنين تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	بليز, مالطا, المجر, الفلبين, كازاخستان, سلطنة عمان, موريشيوس, قطر, فنزويلا, ألمانيا	بنين
السعودية تقيم علاقات دبلوماسية مع <mask>.	لاوس	إسرائيل, جورجيا, كرواتيا, الأوروغواي, تايلاند, فنلندا, أوزبكستان, فنزويلا, أرمينيا, لاوس	السعودية
البرازيل تقيم علاقات دبلوماسية مع <mask>.	روسيا	الكويت, الدنمارك, مولدوفا, السنغال, كوسوفو, اليابان, آيسلندا, هندوراس, لاتفيا, روسيا	البرازيل
المكسيك تقيم علاقات دبلوماسية مع <mask>.	أستراليا	نيجيريا, باراغواي, بروناي, رومانيا, ساموا, تونس, اليابان, منغوليا, زيمبابوي, أستراليا	المكسيك
كندا تقيم علاقات دبلوماسية مع <mask>.	ناميبيا	تايوان, السنغال, فنزويلا, موزمبيق, الهند, فرنسا, الجزائر, أرمينيا, الصومال, ناميبيا	كندا
الجزائر تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	النمسا, مالي, بنما, آيسلندا, نيبال, هولندا, بروناي, بيرو, باربادوس, ألمانيا	الجزائر
فنزويلا تقيم علاقات دبلوماسية مع <mask>.	البرازيل	النرويج, باكستان, البحرين, فنزويلا, مصر, مدغشقر, الأوروغواي, لبنان, اليمن, البرازيل	فنزويلا
كوريا الجنوبية تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	بنين, المغرب, اليابان, أوغندا, رواندا, صربيا, السودان, تايلاند, موريشيوس, ألمانيا	كوريا الجنوبية
المملكة المتحدة تقيم علاقات دبلوماسية مع <mask>.	ليتوانيا	هولندا, روسيا البيضاء, آيسلندا, باهاماس, باكستان, فنزويلا, موريشيوس, تشيلي, السودان, ليتوانيا	المملكة المتحدة
روسيا تقيم علاقات دبلوماسية مع <mask>.	صربيا	تشيلي, ألمانيا, بروناي, رومانيا, لوكسمبورغ, العراق, مولدوفا, بوتان, الهند, صربيا	روسيا
جمهورية أيرلندا تقيم علاقات دبلوماسية مع <mask>.	أستراليا	كينيا, هندوراس, آيسلندا, فرنسا, ليتوانيا, أوكرانيا, أنغولا, ألمانيا, روسيا, أستراليا	جمهورية أيرلندا
الدنمارك تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	باهاماس, ماليزيا, لاتفيا, ليتوانيا, بلجيكا, سلطنة عمان, سلوفاكيا, باكستان, باربادوس, ألمانيا	الدنمارك
أنغولا تقيم علاقات دبلوماسية مع <mask>.	أستراليا	إسبانيا, منغوليا, بوليفيا, غانا, نيكاراغوا, روسيا البيضاء, تونغا, الصومال, النرويج, أستراليا	أنغولا
أوكرانيا تقيم علاقات دبلوماسية مع <mask>.	تركيا	الفلبين, تونغا, سلطنة عمان, نيبال, أوكرانيا, موريشيوس, غانا, آيسلندا, نيكاراغوا, تركيا	أوكرانيا
رومانيا تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	البرازيل, فيتنام, لاوس, مالي, جورجيا, كازاخستان, موريشيوس, غانا, كولومبيا, إيطاليا	رومانيا
ليختنشتاين تقيم علاقات دبلوماسية مع <mask>.	ألمانيا	السنغال, منغوليا, إيران, أذربيجان, غانا, تشاد, سنغافورة, تنزانيا, تايلاند, ألمانيا	ليختنشتاين
اليونان تقيم علاقات دبلوماسية مع <mask>.	إيطاليا	باكستان, رومانيا, السنغال, سلوفينيا, الغابون, زيمبابوي, بنما, فنلندا, كولومبيا, إيطاليا	اليونان
كاليدونيا الجديدة تقيم علاقات دبلوماسية مع <mask>.	أستراليا	إثيوبيا, تركيا, فرنسا, إيران, بنين, سوريا, الجزائر, الأردن, أفغانستان, أستراليا	كاليدونيا الجديدة
