Prompt	Ans	Candidate Ans	Subject
செருமனி இன் அதிகாரப்பூர்வ மொழி <mask>.	இடாய்ச்சு மொழி	தாய், அல்பானிய மொழி, இத்தாலிய மொழி, அங்கேரிய மொழி, போலிய மொழி, பின்னிய மொழி, பாரசீக மொழி, சுவீடிய மொழி, இலத்தீன், இடாய்ச்சு மொழி	செருமனி
லோசான் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	பின்னிய மொழி, சீன மொழி, சுலோவாக்கிய மொழி, அல்பானிய மொழி, ஆங்கிலம், கிரேக்கம், சுலோவேனிய மொழி, அசேரி, இலித்துவானிய மொழி, பிரான்சிய மொழி	லோசான்
போட்சுவானா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இத்தாலிய மொழி, கொரிய மொழி, இசுலேன்சுக மொழி, டச்சு மொழி, இலத்தீன், சீன மொழி, கிரேக்கம், உருது, குரோவாசிய மொழி, ஆங்கிலம்	போட்சுவானா
மத்திய ஆபிரிக்கக் குடியரசு இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	கொரிய மொழி, டச்சு மொழி, இசுலேன்சுக மொழி, அங்கேரிய மொழி, தாய், இலித்துவானிய மொழி, பின்னிய மொழி, துருக்கிய மொழி, சுலோவாக்கிய மொழி, பிரான்சிய மொழி	மத்திய ஆபிரிக்கக் குடியரசு
வட அத்திலாந்திய ஒப்பந்த அமைப்பு இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இந்தோனேசியம், செக் மொழி, பின்னிய மொழி, டேனிய மொழி, பிரான்சிய மொழி, டச்சு மொழி, பாரசீக மொழி, சுலோவாக்கிய மொழி, உருமானிய மொழி, ஆங்கிலம்	வட அத்திலாந்திய ஒப்பந்த அமைப்பு
டொலயாட்டி இன் அதிகாரப்பூர்வ மொழி <mask>.	உருசியம்	போலிய மொழி, அங்கேரிய மொழி, ஆங்கிலம், யப்பானியம், உக்குரேனிய மொழி, தாய், சுலோவேனிய மொழி, காட்டலான் மொழி, பல்கேரிய மொழி, உருசியம்	டொலயாட்டி
யூட்டா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	டச்சு மொழி, செருபிய மொழி, உருமானிய மொழி, இலத்தீன், இசுலேன்சுக மொழி, பாஸ்க் மொழி, போலிய மொழி, இடாய்ச்சு மொழி, செக் மொழி, ஆங்கிலம்	யூட்டா
டோகோ இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	சுலோவாக்கிய மொழி, இலத்தீன், உருசியம், அசேரி, போலிய மொழி, போர்த்துக்கீச மொழி, எபிரேயம், அல்பானிய மொழி, காட்டலான் மொழி, பிரான்சிய மொழி	டோகோ
சாம்பியா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இலத்தீன், இடாய்ச்சு மொழி, இத்தாலிய மொழி, பின்னிய மொழி, சியார்சிய மொழி, போலிய மொழி, இசுலேன்சுக மொழி, உருது, டச்சு மொழி, ஆங்கிலம்	சாம்பியா
லைபீரியா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	கொரிய மொழி, உருது, இந்தோனேசியம், பாஸ்க் மொழி, சுலோவாக்கிய மொழி, தாய், காட்டலான் மொழி, உருமானிய மொழி, செருபிய மொழி, ஆங்கிலம்	லைபீரியா
இளவரசர் எட்வர்ட் தீவு இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இடாய்ச்சு மொழி, கிரேக்கம், செக் மொழி, இலித்துவானிய மொழி, பிரான்சிய மொழி, எபிரேயம், தாய், சுலோவேனிய மொழி, அருமேனிய மொழி, ஆங்கிலம்	இளவரசர் எட்வர்ட் தீவு
கொசோவோ இன் அதிகாரப்பூர்வ மொழி <mask>.	செருபிய மொழி	போலிய மொழி, இந்தோனேசியம், ஆங்கிலம், அருமேனிய மொழி, பாரசீக மொழி, போர்த்துக்கீச மொழி, தாய், எபிரேயம், சியார்சிய மொழி, செருபிய மொழி	கொசோவோ
மலாவி இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இலத்தீன், உருமானிய மொழி, அல்பானிய மொழி, சுவீடிய மொழி, டச்சு மொழி, உருசியம், பின்னிய மொழி, உக்குரேனிய மொழி, எபிரேயம், ஆங்கிலம்	மலாவி
துர்க்கு இன் அதிகாரப்பூர்வ மொழி <mask>.	பின்னிய மொழி	டேனிய மொழி, இசுலேன்சுக மொழி, தாய், இலித்துவானிய மொழி, கிரேக்கம், ஆங்கிலம், எசுப்பானியம், சுலோவேனிய மொழி, எசுத்தோனிய மொழி, பின்னிய மொழி	துர்க்கு
அங்கோலா இன் அதிகாரப்பூர்வ மொழி <mask>.	போர்த்துக்கீச மொழி	அங்கேரிய மொழி, இலித்துவானிய மொழி, இந்தோனேசியம், பல்கேரிய மொழி, இத்தாலிய மொழி, போலிய மொழி, சுவீடிய மொழி, அருமேனிய மொழி, இசுலேன்சுக மொழி, போர்த்துக்கீச மொழி	அங்கோலா
துர்க்கு இன் அதிகாரப்பூர்வ மொழி <mask>.	சுவீடிய மொழி	சுலோவாக்கிய மொழி, யப்பானியம், அருமேனிய மொழி, சியார்சிய மொழி, பின்னிய மொழி, அசேரி, எசுப்பானியம், டச்சு மொழி, உக்குரேனிய மொழி, சுவீடிய மொழி	துர்க்கு
சூடான் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	உருசியம், டச்சு மொழி, சியார்சிய மொழி, யப்பானியம், பாரசீக மொழி, எசுத்தோனிய மொழி, இத்தாலிய மொழி, குரோவாசிய மொழி, செக் மொழி, ஆங்கிலம்	சூடான்
சோவியத் ஒன்றியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	உருசியம்	யப்பானியம், செருபிய மொழி, எசுப்பானியம், சுலோவேனிய மொழி, உருது, உருமானிய மொழி, பல்கேரிய மொழி, அசேரி, எசுத்தோனிய மொழி, உருசியம்	சோவியத் ஒன்றியம்
சஸ்காச்சுவான் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	பாஸ்க் மொழி, இந்தோனேசியம், பின்னிய மொழி, அருமேனிய மொழி, போலிய மொழி, தாய், சீன மொழி, பாரசீக மொழி, உருது, பிரான்சிய மொழி	சஸ்காச்சுவான்
அருபா இன் அதிகாரப்பூர்வ மொழி <mask>.	டச்சு மொழி	குரோவாசிய மொழி, உக்குரேனிய மொழி, எசுப்பானியம், தாய், உருது, இடாய்ச்சு மொழி, பாஸ்க் மொழி, ஆங்கிலம், இலித்துவானிய மொழி, டச்சு மொழி	அருபா
ஹெல்சின்கி இன் அதிகாரப்பூர்வ மொழி <mask>.	சுவீடிய மொழி	சுலோவாக்கிய மொழி, இசுலேன்சுக மொழி, பாஸ்க் மொழி, இடாய்ச்சு மொழி, செருபிய மொழி, உருமானிய மொழி, அல்பானிய மொழி, இத்தாலிய மொழி, சீன மொழி, சுவீடிய மொழி	ஹெல்சின்கி
அரிசோனா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	குரோவாசிய மொழி, அசேரி, அருமேனிய மொழி, இலித்துவானிய மொழி, கொரிய மொழி, யப்பானியம், காட்டலான் மொழி, எசுத்தோனிய மொழி, சீன மொழி, ஆங்கிலம்	அரிசோனா
சியேரா லியோனி இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	எசுப்பானியம், எசுத்தோனிய மொழி, துருக்கிய மொழி, இடாய்ச்சு மொழி, அருமேனிய மொழி, அசேரி, சுலோவாக்கிய மொழி, யப்பானியம், காட்டலான் மொழி, ஆங்கிலம்	சியேரா லியோனி
பரகுவை இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	உருசியம், தாய், பிரான்சிய மொழி, இலித்துவானிய மொழி, டேனிய மொழி, செருபிய மொழி, துருக்கிய மொழி, அருமேனிய மொழி, சியார்சிய மொழி, எசுப்பானியம்	பரகுவை
பாஷ்கொர்டொஸ்தான் இன் அதிகாரப்பூர்வ மொழி <mask>.	உருசியம்	கொரிய மொழி, துருக்கிய மொழி, பின்னிய மொழி, யப்பானியம், காட்டலான் மொழி, சீன மொழி, டேனிய மொழி, பிரான்சிய மொழி, இந்தோனேசியம், உருசியம்	பாஷ்கொர்டொஸ்தான்
இந்தோனேசியா இன் அதிகாரப்பூர்வ மொழி <mask>.	இந்தோனேசியம்	பிரான்சிய மொழி, உருமானிய மொழி, கிரேக்கம், இசுலேன்சுக மொழி, உருசியம், குரோவாசிய மொழி, எசுத்தோனிய மொழி, கொரிய மொழி, ஆங்கிலம், இந்தோனேசியம்	இந்தோனேசியா
மொனாக்கோ இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	சியார்சிய மொழி, உருது, இலத்தீன், செருபிய மொழி, தாய், சுவீடிய மொழி, அருமேனிய மொழி, பின்னிய மொழி, துருக்கிய மொழி, பிரான்சிய மொழி	மொனாக்கோ
அசர்பைச்சான் இன் அதிகாரப்பூர்வ மொழி <mask>.	அசேரி	செக் மொழி, தாய், அருமேனிய மொழி, எசுப்பானியம், செருபிய மொழி, உக்குரேனிய மொழி, பாஸ்க் மொழி, கொரிய மொழி, எசுத்தோனிய மொழி, அசேரி	அசர்பைச்சான்
சிங்கப்பூர் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இந்தோனேசியம், காட்டலான் மொழி, எபிரேயம், சுவீடிய மொழி, உருமானிய மொழி, இலத்தீன், போர்த்துக்கீச மொழி, சுலோவாக்கிய மொழி, பல்கேரிய மொழி, ஆங்கிலம்	சிங்கப்பூர்
பேர்ன் இன் அதிகாரப்பூர்வ மொழி <mask>.	இடாய்ச்சு மொழி	செக் மொழி, சுவீடிய மொழி, இந்தோனேசியம், பாஸ்க் மொழி, இசுலேன்சுக மொழி, உக்குரேனிய மொழி, சியார்சிய மொழி, உருசியம், கிரேக்கம், இடாய்ச்சு மொழி	பேர்ன்
பிஜி இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	போர்த்துக்கீச மொழி, செருபிய மொழி, இந்தோனேசியம், யப்பானியம், குரோவாசிய மொழி, போலிய மொழி, எசுப்பானியம், துருக்கிய மொழி, பாரசீக மொழி, ஆங்கிலம்	பிஜி
இந்தியா இன் அதிகாரப்பூர்வ மொழி <mask>.	இந்தி	உருமானிய மொழி, பல்கேரிய மொழி, இசுலேன்சுக மொழி, எசுப்பானியம், சியார்சிய மொழி, காட்டலான் மொழி, பாஸ்க் மொழி, உருது, டேனிய மொழி, இந்தி	இந்தியா
கனடா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	எபிரேயம், குரோவாசிய மொழி, இலித்துவானிய மொழி, தாய், இலத்தீன், அங்கேரிய மொழி, பாரசீக மொழி, டேனிய மொழி, இத்தாலிய மொழி, ஆங்கிலம்	கனடா
ஐக்கிய நாடுகள் இன் அதிகாரப்பூர்வ மொழி <mask>.	உருசியம்	சுலோவேனிய மொழி, சுலோவாக்கிய மொழி, பிரான்சிய மொழி, இலத்தீன், எபிரேயம், டச்சு மொழி, இலித்துவானிய மொழி, இத்தாலிய மொழி, அல்பானிய மொழி, உருசியம்	ஐக்கிய நாடுகள்
புருண்டி இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	டச்சு மொழி, எசுப்பானியம், இத்தாலிய மொழி, பாஸ்க் மொழி, பல்கேரிய மொழி, சுலோவேனிய மொழி, எபிரேயம், ஆங்கிலம், யப்பானியம், பிரான்சிய மொழி	புருண்டி
வட அயர்லாந்து இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	டச்சு மொழி, எபிரேயம், சீன மொழி, காட்டலான் மொழி, கொரிய மொழி, கிரேக்கம், செருபிய மொழி, சுலோவாக்கிய மொழி, துருக்கிய மொழி, ஆங்கிலம்	வட அயர்லாந்து
மாலி இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	இலத்தீன், கொரிய மொழி, உருசியம், எசுத்தோனிய மொழி, எசுப்பானியம், சுலோவாக்கிய மொழி, சுலோவேனிய மொழி, இடாய்ச்சு மொழி, அருமேனிய மொழி, பிரான்சிய மொழி	மாலி
செயிண்ட் கிட்சும் நெவிசும் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	சுவீடிய மொழி, எசுப்பானியம், கொரிய மொழி, இசுலேன்சுக மொழி, இந்தோனேசியம், கிரேக்கம், தாய், யப்பானியம், பல்கேரிய மொழி, ஆங்கிலம்	செயிண்ட் கிட்சும் நெவிசும்
லக்சம்பர்க் இன் அதிகாரப்பூர்வ மொழி <mask>.	இடாய்ச்சு மொழி	சியார்சிய மொழி, போர்த்துக்கீச மொழி, சுலோவேனிய மொழி, அல்பானிய மொழி, அங்கேரிய மொழி, உருது, டச்சு மொழி, துருக்கிய மொழி, பல்கேரிய மொழி, இடாய்ச்சு மொழி	லக்சம்பர்க்
ஐரோப்பிய ஒன்றியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	டேனிய மொழி	இடாய்ச்சு மொழி, செருபிய மொழி, சுலோவேனிய மொழி, கொரிய மொழி, பாரசீக மொழி, காட்டலான் மொழி, குரோவாசிய மொழி, கிரேக்கம், இலத்தீன், டேனிய மொழி	ஐரோப்பிய ஒன்றியம்
அல்பேனியா இன் அதிகாரப்பூர்வ மொழி <mask>.	அல்பானிய மொழி	இலத்தீன், குரோவாசிய மொழி, பாஸ்க் மொழி, செருபிய மொழி, டேனிய மொழி, சுலோவேனிய மொழி, துருக்கிய மொழி, பிரான்சிய மொழி, டச்சு மொழி, அல்பானிய மொழி	அல்பேனியா
சைப்பிரஸ் இன் அதிகாரப்பூர்வ மொழி <mask>.	துருக்கிய மொழி	போலிய மொழி, உருது, அல்பானிய மொழி, கிரேக்கம், அருமேனிய மொழி, காட்டலான் மொழி, இலத்தீன், சுவீடிய மொழி, சுலோவாக்கிய மொழி, துருக்கிய மொழி	சைப்பிரஸ்
வட அத்திலாந்திய ஒப்பந்த அமைப்பு இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	உருமானிய மொழி, எபிரேயம், சுலோவேனிய மொழி, காட்டலான் மொழி, எசுப்பானியம், இலத்தீன், பின்னிய மொழி, யப்பானியம், பல்கேரிய மொழி, பிரான்சிய மொழி	வட அத்திலாந்திய ஒப்பந்த அமைப்பு
செயிண்ட் ப்யேர் அண்ட் மீகேலோன் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	இத்தாலிய மொழி, சியார்சிய மொழி, பாஸ்க் மொழி, கிரேக்கம், எசுப்பானியம், செருபிய மொழி, இலத்தீன், இலித்துவானிய மொழி, காட்டலான் மொழி, பிரான்சிய மொழி	செயிண்ட் ப்யேர் அண்ட் மீகேலோன்
ஆர்மீனியா இன் அதிகாரப்பூர்வ மொழி <mask>.	அருமேனிய மொழி	கிரேக்கம், தாய், சுலோவாக்கிய மொழி, இசுலேன்சுக மொழி, பல்கேரிய மொழி, உருது, உருசியம், எபிரேயம், டச்சு மொழி, அருமேனிய மொழி	ஆர்மீனியா
காபோன் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	போர்த்துக்கீச மொழி, அசேரி, சுவீடிய மொழி, கிரேக்கம், சுலோவாக்கிய மொழி, டச்சு மொழி, சீன மொழி, அருமேனிய மொழி, அங்கேரிய மொழி, பிரான்சிய மொழி	காபோன்
புவேர்ட்டோ ரிக்கோ இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	பல்கேரிய மொழி, போர்த்துக்கீச மொழி, இசுலேன்சுக மொழி, யப்பானியம், ஆங்கிலம், இத்தாலிய மொழி, உருமானிய மொழி, டச்சு மொழி, சீன மொழி, எசுப்பானியம்	புவேர்ட்டோ ரிக்கோ
புவேர்ட்டோ ரிக்கோ இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	பாஸ்க் மொழி, சீன மொழி, அருமேனிய மொழி, இலித்துவானிய மொழி, கொரிய மொழி, டேனிய மொழி, உக்குரேனிய மொழி, உருமானிய மொழி, உருது, ஆங்கிலம்	புவேர்ட்டோ ரிக்கோ
துவாலு இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	சியார்சிய மொழி, எசுப்பானியம், எசுத்தோனிய மொழி, பாஸ்க் மொழி, இடாய்ச்சு மொழி, கொரிய மொழி, சீன மொழி, குரோவாசிய மொழி, உக்குரேனிய மொழி, ஆங்கிலம்	துவாலு
அயோவா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	சுவீடிய மொழி, உக்குரேனிய மொழி, சியார்சிய மொழி, பாஸ்க் மொழி, போலிய மொழி, செக் மொழி, பிரான்சிய மொழி, கொரிய மொழி, சுலோவாக்கிய மொழி, ஆங்கிலம்	அயோவா
சுவீடன் இன் அதிகாரப்பூர்வ மொழி <mask>.	சுவீடிய மொழி	இசுலேன்சுக மொழி, உக்குரேனிய மொழி, காட்டலான் மொழி, எசுத்தோனிய மொழி, எபிரேயம், உருசியம், இந்தோனேசியம், இலத்தீன், பாரசீக மொழி, சுவீடிய மொழி	சுவீடன்
பெனின் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	உருசியம், இலித்துவானிய மொழி, இசுலேன்சுக மொழி, துருக்கிய மொழி, அல்பானிய மொழி, அங்கேரிய மொழி, டேனிய மொழி, பல்கேரிய மொழி, கிரேக்கம், பிரான்சிய மொழி	பெனின்
புளோரிடா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	செருபிய மொழி, இடாய்ச்சு மொழி, எபிரேயம், துருக்கிய மொழி, இசுலேன்சுக மொழி, உக்குரேனிய மொழி, கிரேக்கம், இந்தோனேசியம், உருசியம், ஆங்கிலம்	புளோரிடா
வர்ஜீனியா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	துருக்கிய மொழி, தாய், சுலோவேனிய மொழி, எசுத்தோனிய மொழி, கிரேக்கம், இத்தாலிய மொழி, எபிரேயம், அருமேனிய மொழி, டேனிய மொழி, ஆங்கிலம்	வர்ஜீனியா
அன்டிகுவா பர்புடா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	அல்பானிய மொழி, பாஸ்க் மொழி, உருது, அருமேனிய மொழி, உருசியம், எசுப்பானியம், தாய், டச்சு மொழி, கொரிய மொழி, ஆங்கிலம்	அன்டிகுவா பர்புடா
பெல்ஜியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	பிரான்சிய மொழி	இந்தோனேசியம், பாரசீக மொழி, எசுப்பானியம், இலத்தீன், கொரிய மொழி, போலிய மொழி, செக் மொழி, சுவீடிய மொழி, அருமேனிய மொழி, பிரான்சிய மொழி	பெல்ஜியம்
காத்தலோனியா இன் அதிகாரப்பூர்வ மொழி <mask>.	காட்டலான் மொழி	சுலோவேனிய மொழி, ஆங்கிலம், பாரசீக மொழி, போர்த்துக்கீச மொழி, கொரிய மொழி, சீன மொழி, குரோவாசிய மொழி, பாஸ்க் மொழி, இலத்தீன், காட்டலான் மொழி	காத்தலோனியா
இசுக்கொட்லாந்து இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இலித்துவானிய மொழி, சியார்சிய மொழி, டச்சு மொழி, செருபிய மொழி, அங்கேரிய மொழி, கொரிய மொழி, அருமேனிய மொழி, இடாய்ச்சு மொழி, உக்குரேனிய மொழி, ஆங்கிலம்	இசுக்கொட்லாந்து
கூபா இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	இலத்தீன், இத்தாலிய மொழி, பாஸ்க் மொழி, அருமேனிய மொழி, இடாய்ச்சு மொழி, சீன மொழி, பின்னிய மொழி, ஆங்கிலம், உருசியம், எசுப்பானியம்	கூபா
மைக்குரோனீசியா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இலித்துவானிய மொழி, கொரிய மொழி, அருமேனிய மொழி, சுலோவேனிய மொழி, யப்பானியம், எசுப்பானியம், எசுத்தோனிய மொழி, சுவீடிய மொழி, அங்கேரிய மொழி, ஆங்கிலம்	மைக்குரோனீசியா
பல்காரியா இன் அதிகாரப்பூர்வ மொழி <mask>.	பல்கேரிய மொழி	இடாய்ச்சு மொழி, உருது, இலித்துவானிய மொழி, தாய், எசுத்தோனிய மொழி, சுலோவாக்கிய மொழி, அருமேனிய மொழி, குரோவாசிய மொழி, யப்பானியம், பல்கேரிய மொழி	பல்காரியா
அமெரிக்க ஐக்கிய நாடு இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	அசேரி, இலித்துவானிய மொழி, டேனிய மொழி, எசுத்தோனிய மொழி, உருமானிய மொழி, பின்னிய மொழி, தாய், சுலோவாக்கிய மொழி, செக் மொழி, ஆங்கிலம்	அமெரிக்க ஐக்கிய நாடு
இலினொய் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இலத்தீன், கொரிய மொழி, செருபிய மொழி, இத்தாலிய மொழி, டேனிய மொழி, அல்பானிய மொழி, எசுப்பானியம், தாய், காட்டலான் மொழி, ஆங்கிலம்	இலினொய்
ஐரோப்பிய ஒன்றியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	இத்தாலிய மொழி	பாஸ்க் மொழி, பல்கேரிய மொழி, சீன மொழி, எபிரேயம், அசேரி, யப்பானியம், இலித்துவானிய மொழி, உருமானிய மொழி, எசுத்தோனிய மொழி, இத்தாலிய மொழி	ஐரோப்பிய ஒன்றியம்
டென்னிசி இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	டச்சு மொழி, யப்பானியம், பாரசீக மொழி, எபிரேயம், அருமேனிய மொழி, சுலோவேனிய மொழி, சியார்சிய மொழி, இலத்தீன், உக்குரேனிய மொழி, ஆங்கிலம்	டென்னிசி
ஐரோப்பிய ஒன்றியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	சுவீடிய மொழி	இத்தாலிய மொழி, உருசியம், காட்டலான் மொழி, பின்னிய மொழி, எசுத்தோனிய மொழி, எசுப்பானியம், துருக்கிய மொழி, உருமானிய மொழி, உக்குரேனிய மொழி, சுவீடிய மொழி	ஐரோப்பிய ஒன்றியம்
கேனரி தீவுகள் இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	சுலோவேனிய மொழி, போலிய மொழி, காட்டலான் மொழி, செக் மொழி, இந்தோனேசியம், உக்குரேனிய மொழி, துருக்கிய மொழி, சீன மொழி, இத்தாலிய மொழி, எசுப்பானியம்	கேனரி தீவுகள்
மக்காவு இன் அதிகாரப்பூர்வ மொழி <mask>.	போர்த்துக்கீச மொழி	இலத்தீன், எசுத்தோனிய மொழி, அருமேனிய மொழி, சுவீடிய மொழி, சியார்சிய மொழி, சுலோவேனிய மொழி, இத்தாலிய மொழி, பாரசீக மொழி, எபிரேயம், போர்த்துக்கீச மொழி	மக்காவு
கோஸ்ட்டா ரிக்கா இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	அங்கேரிய மொழி, உருமானிய மொழி, போர்த்துக்கீச மொழி, சுலோவேனிய மொழி, குரோவாசிய மொழி, காட்டலான் மொழி, இசுலேன்சுக மொழி, யப்பானியம், இந்தோனேசியம், எசுப்பானியம்	கோஸ்ட்டா ரிக்கா
செயிண்ட். வின்செண்ட் கிரெனேடின்ஸ் இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	எசுத்தோனிய மொழி, பாரசீக மொழி, இடாய்ச்சு மொழி, சியார்சிய மொழி, அசேரி, சுலோவாக்கிய மொழி, சுலோவேனிய மொழி, உருது, யப்பானியம், எசுப்பானியம்	செயிண்ட். வின்செண்ட் கிரெனேடின்ஸ்
ஐரோப்பிய ஒன்றியம் இன் அதிகாரப்பூர்வ மொழி <mask>.	இடாய்ச்சு மொழி	அங்கேரிய மொழி, இசுலேன்சுக மொழி, எசுப்பானியம், இந்தோனேசியம், பாரசீக மொழி, துருக்கிய மொழி, உக்குரேனிய மொழி, போலிய மொழி, அல்பானிய மொழி, இடாய்ச்சு மொழி	ஐரோப்பிய ஒன்றியம்
மொண்டெனேகுரோ இன் அதிகாரப்பூர்வ மொழி <mask>.	அல்பானிய மொழி	இடாய்ச்சு மொழி, எசுப்பானியம், பிரான்சிய மொழி, குரோவாசிய மொழி, உருசியம், கிரேக்கம், உக்குரேனிய மொழி, டேனிய மொழி, டச்சு மொழி, அல்பானிய மொழி	மொண்டெனேகுரோ
வெனிசுவேலா இன் அதிகாரப்பூர்வ மொழி <mask>.	எசுப்பானியம்	துருக்கிய மொழி, இடாய்ச்சு மொழி, அல்பானிய மொழி, கிரேக்கம், சுலோவேனிய மொழி, அங்கேரிய மொழி, உருசியம், தாய், டச்சு மொழி, எசுப்பானியம்	வெனிசுவேலா
மார்சல் தீவுகள் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	செருபிய மொழி, சியார்சிய மொழி, அருமேனிய மொழி, செக் மொழி, யப்பானியம், பிரான்சிய மொழி, கொரிய மொழி, டேனிய மொழி, அசேரி, ஆங்கிலம்	மார்சல் தீவுகள்
சிலோவாக்கியா இன் அதிகாரப்பூர்வ மொழி <mask>.	சுலோவாக்கிய மொழி	தாய், பாரசீக மொழி, போலிய மொழி, யப்பானியம், துருக்கிய மொழி, டேனிய மொழி, பாஸ்க் மொழி, பிரான்சிய மொழி, இந்தோனேசியம், சுலோவாக்கிய மொழி	சிலோவாக்கியா
தென் கொரியா இன் அதிகாரப்பூர்வ மொழி <mask>.	கொரிய மொழி	போலிய மொழி, இலத்தீன், பின்னிய மொழி, செக் மொழி, சியார்சிய மொழி, குரோவாசிய மொழி, எசுப்பானியம், இத்தாலிய மொழி, பாரசீக மொழி, கொரிய மொழி	தென் கொரியா
கேப் வேர்ட் இன் அதிகாரப்பூர்வ மொழி <mask>.	போர்த்துக்கீச மொழி	செக் மொழி, இந்தோனேசியம், தாய், சுவீடிய மொழி, செருபிய மொழி, எசுத்தோனிய மொழி, அங்கேரிய மொழி, டச்சு மொழி, அல்பானிய மொழி, போர்த்துக்கீச மொழி	கேப் வேர்ட்
ஓக்லகோமா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	டச்சு மொழி, இடாய்ச்சு மொழி, இலித்துவானிய மொழி, கொரிய மொழி, பாஸ்க் மொழி, சுலோவேனிய மொழி, செக் மொழி, அங்கேரிய மொழி, எசுப்பானியம், ஆங்கிலம்	ஓக்லகோமா
உக்ரைன் இன் அதிகாரப்பூர்வ மொழி <mask>.	உக்குரேனிய மொழி	உருமானிய மொழி, சியார்சிய மொழி, அல்பானிய மொழி, அங்கேரிய மொழி, பாஸ்க் மொழி, தாய், இலத்தீன், துருக்கிய மொழி, பின்னிய மொழி, உக்குரேனிய மொழி	உக்ரைன்
குக் தீவுகள் இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	காட்டலான் மொழி, துருக்கிய மொழி, சியார்சிய மொழி, டச்சு மொழி, பல்கேரிய மொழி, செருபிய மொழி, செக் மொழி, இலத்தீன், அசேரி, ஆங்கிலம்	குக் தீவுகள்
தன்சானியா இன் அதிகாரப்பூர்வ மொழி <mask>.	ஆங்கிலம்	இடாய்ச்சு மொழி, பின்னிய மொழி, உருசியம், இலித்துவானிய மொழி, எசுப்பானியம், செக் மொழி, இத்தாலிய மொழி, காட்டலான் மொழி, எசுத்தோனிய மொழி, ஆங்கிலம்	தன்சானியா
