Prompt	Ans	Candidate Ans	Subject
Sudão compartilha fronteira com <mask>.	Chade	Equador, Wisconsin, Moldávia, Japão, Venezuela, Moçambique, República da Irlanda, Iraque, Guatemala, Chade	Sudão
Iowa compartilha fronteira com <mask>.	Missouri	Wyoming, Massachusetts, Michigan, Sérvia, Mali, Zimbábue, Brandemburgo, Áustria, Gibraltar, Missouri	Iowa
Gâmbia compartilha fronteira com <mask>.	Senegal	Turquia, Polónia, Brandemburgo, Heidelberg, Japão, Alasca, Áustria, Sudão, Líbia, Senegal	Gâmbia
Vietname compartilha fronteira com <mask>.	Camboja	Brasil, Massachusetts, Alberta, Kentucky, Tanzânia, Colômbia, Eslovénia, Gana, Irão, Camboja	Vietname
Lituânia compartilha fronteira com <mask>.	Polónia	Grécia, África, Moldávia, Alemanha, Iowa, Síria, Filipinas, Oklahoma, Suécia, Polónia	Lituânia
Territórios do Noroeste compartilha fronteira com <mask>.	Saskatchewan	Montana, Vermont, Malásia, França, Michigan, Grécia, Uganda, Pensilvânia, Indiana, Saskatchewan	Territórios do Noroeste
União Europeia compartilha fronteira com <mask>.	Rússia	Montana, Eslováquia, Taiwan, Afeganistão, Azerbaijão, Califórnia, Minnesota, Gabão, Tennessee, Rússia	União Europeia
União Europeia compartilha fronteira com <mask>.	Sérvia	Argentina, Montenegro, Canadá, Escócia, Suécia, República da Irlanda, Oregon, França, Taiwan, Sérvia	União Europeia
Níger compartilha fronteira com <mask>.	Nigéria	Utah, Quebeque, Queensland, Mongólia, Tanzânia, Afeganistão, Omã, Michigan, Zâmbia, Nigéria	Níger
República Dominicana compartilha fronteira com <mask>.	Haiti	Moldávia, México, Croácia, Belize, Ucrânia, Colômbia, Nepal, Senegal, Nigéria, Haiti	República Dominicana
Nunavut compartilha fronteira com <mask>.	Quebeque	Baviera, Áustria, Egito, Indonésia, Belize, Michigan, Califórnia, Polónia, Missouri, Quebeque	Nunavut
Albânia compartilha fronteira com <mask>.	Sérvia	Colômbia, Equador, Inglaterra, Saxónia, República da Irlanda, Angola, Dinamarca, Minnesota, Eslováquia, Sérvia	Albânia
Granada compartilha fronteira com <mask>.	Venezuela	Chade, Israel, Zimbábue, Inglaterra, Belize, Malawi, Alemanha, Hamburgo, Quénia, Venezuela	Granada
União Europeia compartilha fronteira com <mask>.	Hungria	Ruanda, Hesse, África, Inglaterra, Flórida, Mississippi, Kosovo, Malásia, Portugal, Hungria	União Europeia
Venezuela compartilha fronteira com <mask>.	França	Saskatchewan, Kosovo, Bulgária, Bélgica, Laos, Camarões, Illinois, Brunei, Bolívia, França	Venezuela
Mississippi compartilha fronteira com <mask>.	Luisiana	Senegal, Ucrânia, Nevada, Brandemburgo, Etiópia, Libéria, Nigéria, Egito, Kentucky, Luisiana	Mississippi
Burkina Faso compartilha fronteira com <mask>.	Mali	Etiópia, Hesse, Mississippi, Chade, Laos, Saskatchewan, Zimbábue, Tajiquistão, México, Mali	Burkina Faso
Moldávia compartilha fronteira com <mask>.	Ucrânia	Dinamarca, Albânia, Luisiana, Maryland, Líbano, Oklahoma, Indiana, África, Tailândia, Ucrânia	Moldávia
Argélia compartilha fronteira com <mask>.	Mali	Itália, Wyoming, Quebeque, Arizona, Libéria, Queensland, Alabama, Filipinas, Ohio, Mali	Argélia
Rússia compartilha fronteira com <mask>.	Mongólia	Argélia, Bielorrússia, Líbia, Nebraska, Áustria, Kentucky, Wyoming, Brooklyn, Bélgica, Mongólia	Rússia
Costa do Marfim compartilha fronteira com <mask>.	Gana	Eslováquia, Singapura, Croácia, Baviera, Montana, Queensland, Jordânia, Mississippi, Noruega, Gana	Costa do Marfim
Sudão compartilha fronteira com <mask>.	Uganda	Indiana, Delaware, Malawi, Iémen, Ucrânia, Moldávia, Paraguai, Missouri, Irão, Uganda	Sudão
Baixa Saxônia compartilha fronteira com <mask>.	Hamburgo	Luxemburgo, Zimbábue, Quénia, Canadá, Laos, Albânia, Gibraltar, Chade, Angola, Hamburgo	Baixa Saxônia
Uganda compartilha fronteira com <mask>.	Tanzânia	Arkansas, Benim, Japão, Heidelberg, Nebraska, Arizona, Mongólia, Tennessee, Irão, Tanzânia	Uganda
União Europeia compartilha fronteira com <mask>.	Turquia	África, Inglaterra, Texas, Croácia, Síria, Oregon, Áustria, Nebraska, Equador, Turquia	União Europeia
Nova Gales do Sul compartilha fronteira com <mask>.	Queensland	Suécia, Laos, Colômbia, Egito, Luisiana, Nebraska, Gabão, Virgínia, Brasil, Queensland	Nova Gales do Sul
Oklahoma compartilha fronteira com <mask>.	Texas	Letónia, Arizona, Gabão, Canadá, Queensland, Arkansas, Mississippi, Indonésia, Polónia, Texas	Oklahoma
Michigan compartilha fronteira com <mask>.	Indiana	Namíbia, Lituânia, País de Gales, Montenegro, Itália, Missouri, Oregon, Ruanda, Viena, Indiana	Michigan
Saskatchewan compartilha fronteira com <mask>.	Alberta	Escócia, Guiana, Tailândia, Suíça, Califórnia, Brooklyn, Singapura, Bélgica, Haiti, Alberta	Saskatchewan
Honduras compartilha fronteira com <mask>.	Guatemala	Namíbia, México, Brasil, Tanzânia, Mali, Bélgica, Peru, Argentina, Camarões, Guatemala	Honduras
Delaware compartilha fronteira com <mask>.	Pensilvânia	Etiópia, Dinamarca, Haiti, Brunei, Minnesota, Alasca, Nigéria, Sérvia, Panamá, Pensilvânia	Delaware
Finlândia compartilha fronteira com <mask>.	Suécia	Paquistão, Quirguistão, Kansas, Zimbábue, Michigan, Argélia, Nigéria, África, Portugal, Suécia	Finlândia
Moçambique compartilha fronteira com <mask>.	Tanzânia	Heidelberg, Kosovo, Oregon, Turquia, Sérvia, Roménia, Califórnia, Joanesburgo, Kansas, Tanzânia	Moçambique
Itália compartilha fronteira com <mask>.	Suíça	Azerbaijão, Afeganistão, Rússia, Quirguistão, Belize, Zâmbia, Geórgia, Minnesota, Senegal, Suíça	Itália
União Europeia compartilha fronteira com <mask>.	Brasil	Hesse, Níger, Gana, Angola, Brooklyn, Viena, Massachusetts, Irão, Inglaterra, Brasil	União Europeia
Chile compartilha fronteira com <mask>.	Bolívia	Botsuana, França, Iowa, Suécia, Arizona, Lituânia, Omã, Argentina, Virgínia, Bolívia	Chile
Azerbaijão compartilha fronteira com <mask>.	Turquia	Sérvia, Tennessee, Montenegro, Angola, Iraque, Saxónia, Azerbaijão, Venezuela, Síria, Turquia	Azerbaijão
Pretória compartilha fronteira com <mask>.	Joanesburgo	Montana, Flórida, Mississippi, Vermont, Minnesota, Alabama, Paraguai, Wisconsin, Hamburgo, Joanesburgo	Pretória
Sérvia compartilha fronteira com <mask>.	Bulgária	Belize, Brunei, Namíbia, Yukon, Uzbequistão, Croácia, Kosovo, Brooklyn, Irão, Bulgária	Sérvia
Ásia compartilha fronteira com <mask>.	África	Eslováquia, Libéria, Croácia, Vietname, Suíça, Laos, Uganda, Inglaterra, Omã, África	Ásia
Alemanha compartilha fronteira com <mask>.	Bélgica	Paraguai, Ucrânia, Alasca, Iraque, Indonésia, Alemanha, Pequim, Queensland, Espanha, Bélgica	Alemanha
Argentina compartilha fronteira com <mask>.	Bolívia	Noruega, Ruanda, Alabama, Albânia, Camarões, Polónia, Arizona, Sérvia, Ucrânia, Bolívia	Argentina
Israel compartilha fronteira com <mask>.	Jordânia	Saskatchewan, Utah, Haiti, Espanha, Wisconsin, Noruega, Tajiquistão, Vermont, Yukon, Jordânia	Israel
Hungria compartilha fronteira com <mask>.	Eslovénia	Maryland, Omã, Massachusetts, Mali, Taiwan, Filipinas, Líbano, Baviera, Flórida, Eslovénia	Hungria
Carolina do Sul compartilha fronteira com <mask>.	Geórgia	Afeganistão, Heidelberg, Texas, Gabão, Israel, Portugal, Benim, Wisconsin, Zimbábue, Geórgia	Carolina do Sul
República Dominicana compartilha fronteira com <mask>.	Venezuela	Irão, Grécia, Queensland, Suíça, Hamburgo, Tanzânia, Hesse, Roménia, Utah, Venezuela	República Dominicana
Irão compartilha fronteira com <mask>.	Azerbaijão	Malásia, Uganda, Sérvia, Nicarágua, Heidelberg, Irão, Egito, Turquia, Líbia, Azerbaijão	Irão
Mauritânia compartilha fronteira com <mask>.	Argélia	Líbia, Nigéria, Ontário, Moldávia, Malásia, Arkansas, Flórida, Tanzânia, Luxemburgo, Argélia	Mauritânia
Bielorrússia compartilha fronteira com <mask>.	Lituânia	Somália, Colorado, Hesse, Camarões, Índia, Nebraska, Tennessee, Tajiquistão, Dinamarca, Lituânia	Bielorrússia
Idaho compartilha fronteira com <mask>.	Montana	Arkansas, Nevada, Chade, Suíça, Hesse, Bélgica, Missouri, Oregon, Moçambique, Montana	Idaho
Honduras compartilha fronteira com <mask>.	Nicarágua	Bulgária, Suécia, Mongólia, Alabama, Botsuana, Vitória, Canadá, África, Indonésia, Nicarágua	Honduras
Iraque compartilha fronteira com <mask>.	Irão	Delaware, Alemanha, Gabão, Texas, Gibraltar, Heidelberg, Geórgia, Brasil, Alasca, Irão	Iraque
Illinois compartilha fronteira com <mask>.	Missouri	México, Brooklyn, Irão, Botsuana, Vermont, Viena, Yukon, Alabama, Grécia, Missouri	Illinois
Nevada compartilha fronteira com <mask>.	Idaho	Ontário, França, Argentina, Libéria, Áustria, Líbano, Guatemala, Nicarágua, Alberta, Idaho	Nevada
África do Sul compartilha fronteira com <mask>.	Botsuana	Gabão, Ohio, Alemanha, Illinois, Azerbaijão, Geórgia, Polónia, Bulgária, Guatemala, Botsuana	África do Sul
Togo compartilha fronteira com <mask>.	Benim	Suíça, País de Gales, Belize, México, Croácia, Quebeque, República da Irlanda, Joanesburgo, Brasil, Benim	Togo
Zâmbia compartilha fronteira com <mask>.	Zimbábue	Baviera, Ruanda, Tajiquistão, Wyoming, Guatemala, Texas, Grécia, Eslovénia, Indonésia, Zimbábue	Zâmbia
Irão compartilha fronteira com <mask>.	Turquia	Colômbia, Ohio, Alasca, Yukon, Peru, Virgínia, Wyoming, Hesse, Laos, Turquia	Irão
Indonésia compartilha fronteira com <mask>.	Malásia	Hamburgo, Noruega, Nebraska, África, Saskatchewan, Níger, Montenegro, Bulgária, Espanha, Malásia	Indonésia
Schleswig-Holstein compartilha fronteira com <mask>.	Hamburgo	Luisiana, Quirguistão, Paraguai, Nebraska, Índia, Ohio, Japão, Indiana, Jordânia, Hamburgo	Schleswig-Holstein
Arábia Saudita compartilha fronteira com <mask>.	Iraque	Senegal, Moçambique, Albânia, Arkansas, Gibraltar, Malásia, Portugal, Idaho, Kosovo, Iraque	Arábia Saudita
Paquistão compartilha fronteira com <mask>.	Índia	Portugal, Michigan, Suécia, Califórnia, Argentina, Sudão, Azerbaijão, Flórida, Quebeque, Índia	Paquistão
Idaho compartilha fronteira com <mask>.	Nevada	Vitória, Illinois, Lituânia, Missouri, Alemanha, Somália, Tailândia, Califórnia, Camboja, Nevada	Idaho
Luisiana compartilha fronteira com <mask>.	Arkansas	Paquistão, Eslovénia, Benim, Viena, Brunei, Arménia, Zimbábue, Missouri, Ucrânia, Arkansas	Luisiana
República Checa compartilha fronteira com <mask>.	Eslováquia	Iowa, Indiana, Idaho, Laos, Bielorrússia, Portugal, Alasca, Gibraltar, Heidelberg, Eslováquia	República Checa
Israel compartilha fronteira com <mask>.	Egito	Eslovénia, Omã, Nevada, Turquia, Hesse, Mississippi, Montana, Mali, Lituânia, Egito	Israel
Iraque compartilha fronteira com <mask>.	Jordânia	Laos, Minnesota, Quirguistão, Eslovénia, Nicarágua, Sudão, Arizona, Moldávia, Venezuela, Jordânia	Iraque
Polónia compartilha fronteira com <mask>.	Ucrânia	Iowa, Baviera, Moldávia, Geórgia, Paquistão, Níger, Líbano, Zimbábue, Panamá, Ucrânia	Polónia
Zâmbia compartilha fronteira com <mask>.	Angola	Vitória, Líbia, Eslováquia, Malawi, Canadá, Letónia, Ontário, Panamá, Ohio, Angola	Zâmbia
Tianjin compartilha fronteira com <mask>.	Pequim	Níger, Califórnia, Indonésia, Sérvia, Sudão, Etiópia, Quebeque, Quénia, Moldávia, Pequim	Tianjin
Senegal compartilha fronteira com <mask>.	Mali	Jordânia, Bielorrússia, Vitória, Turquia, Montenegro, África, Taiwan, Canadá, Tennessee, Mali	Senegal
Grécia compartilha fronteira com <mask>.	Albânia	Arizona, Bolívia, Quirguistão, Colorado, Egito, Brooklyn, Idaho, Flórida, Haiti, Albânia	Grécia
Eslováquia compartilha fronteira com <mask>.	Ucrânia	Nepal, Colorado, Panamá, Venezuela, Sudão, Idaho, Alberta, Polónia, Hesse, Ucrânia	Eslováquia
Montenegro compartilha fronteira com <mask>.	Sérvia	Brandemburgo, Libéria, Luisiana, Argélia, Etiópia, Wisconsin, Indiana, Colorado, Nicarágua, Sérvia	Montenegro
Uzbequistão compartilha fronteira com <mask>.	Quirguistão	Omã, Argentina, Viena, Bélgica, Nebraska, Alemanha, Gana, Moldávia, Ohio, Quirguistão	Uzbequistão
Nunavut compartilha fronteira com <mask>.	Ontário	Wyoming, Eslováquia, Nevada, Indonésia, Montana, Paraguai, Níger, Mississippi, Taiwan, Ontário	Nunavut
Nova Gales do Sul compartilha fronteira com <mask>.	Vitória	Singapura, México, Itália, Suécia, Nepal, Luisiana, Sérvia, Brasil, Argentina, Vitória	Nova Gales do Sul
Illinois compartilha fronteira com <mask>.	Indiana	Kansas, Ruanda, Ucrânia, Noruega, Tailândia, Camboja, Tajiquistão, Vitória, Kentucky, Indiana	Illinois
Indiana compartilha fronteira com <mask>.	Michigan	Paraguai, Filipinas, Montana, Saxónia, Etiópia, Jordânia, Tanzânia, Zâmbia, Illinois, Michigan	Indiana
Nebraska compartilha fronteira com <mask>.	Missouri	Bélgica, Namíbia, Singapura, Áustria, Flórida, Iraque, Sérvia, Pensilvânia, Botsuana, Missouri	Nebraska
Colorado compartilha fronteira com <mask>.	Kansas	Joanesburgo, Montana, Albânia, Israel, Malawi, Mongólia, Noruega, Uganda, Tennessee, Kansas	Colorado
Brasil compartilha fronteira com <mask>.	Venezuela	África, Nepal, França, Lituânia, Wyoming, Tajiquistão, Indiana, Líbia, Malawi, Venezuela	Brasil
República Centro-Africana compartilha fronteira com <mask>.	Camarões	Saskatchewan, Haiti, Afeganistão, Maryland, Índia, Viena, Sérvia, Suécia, Equador, Camarões	República Centro-Africana
Zâmbia compartilha fronteira com <mask>.	Botsuana	Portugal, Mississippi, Uganda, Ruanda, Filipinas, Peru, Haiti, Vietname, Ontário, Botsuana	Zâmbia
Níger compartilha fronteira com <mask>.	Benim	Ohio, Utah, Colômbia, México, Singapura, Luisiana, Gabão, Michigan, Uganda, Benim	Níger
Singapura compartilha fronteira com <mask>.	Indonésia	República da Irlanda, Singapura, País de Gales, Jordânia, Califórnia, Baviera, Benim, Sudão, Taiwan, Indonésia	Singapura
República Centro-Africana compartilha fronteira com <mask>.	Sudão	Suécia, Alasca, Flórida, Brooklyn, Idaho, Moçambique, Escócia, Utah, Gabão, Sudão	República Centro-Africana
Maryland compartilha fronteira com <mask>.	Virgínia	Chade, Somália, Afeganistão, Vietname, Iowa, Missouri, Nevada, Equador, Canadá, Virgínia	Maryland
Suíça compartilha fronteira com <mask>.	Alemanha	República da Irlanda, Delaware, Iraque, Tailândia, Croácia, Viena, Omã, Angola, Gibraltar, Alemanha	Suíça
China compartilha fronteira com <mask>.	Paquistão	Roménia, Bolívia, Albânia, Virgínia, Sérvia, Suíça, Saskatchewan, Tajiquistão, Japão, Paquistão	China
Namíbia compartilha fronteira com <mask>.	Zâmbia	Brandemburgo, Utah, Ruanda, Moldávia, Eslovénia, Alasca, Iowa, Uganda, Canadá, Zâmbia	Namíbia
Faixa de Gaza compartilha fronteira com <mask>.	Egito	Uzbequistão, Wyoming, Bulgária, Kosovo, Chile, Escócia, Roménia, Brandemburgo, Angola, Egito	Faixa de Gaza
China compartilha fronteira com <mask>.	Afeganistão	Azerbaijão, Ucrânia, Alasca, Moçambique, Hamburgo, Uzbequistão, Malawi, Botsuana, Taiwan, Afeganistão	China
Carolina do Norte compartilha fronteira com <mask>.	Geórgia	Hamburgo, Hesse, Chile, Guatemala, Indiana, Nigéria, Camarões, Iraque, Jordânia, Geórgia	Carolina do Norte
Guiné compartilha fronteira com <mask>.	Mali	Nigéria, Jordânia, Singapura, Iémen, Iraque, Oregon, Polónia, Gibraltar, Nebraska, Mali	Guiné
Oklahoma compartilha fronteira com <mask>.	Missouri	Moldávia, Inglaterra, Dinamarca, Minnesota, Oklahoma, Alberta, Montenegro, Sudão, Nigéria, Missouri	Oklahoma
Camarões compartilha fronteira com <mask>.	Nigéria	Alabama, Suécia, Níger, Michigan, Zimbábue, Moçambique, Chile, Virgínia, Bolívia, Nigéria	Camarões
Líbano compartilha fronteira com <mask>.	Israel	Itália, Bolívia, Hesse, Líbano, Ontário, Benim, Mali, Brasil, Croácia, Israel	Líbano
Chade compartilha fronteira com <mask>.	Camarões	Queensland, Saxónia, Chile, Iémen, Etiópia, Croácia, Equador, Angola, Nebraska, Camarões	Chade
Michigan compartilha fronteira com <mask>.	Illinois	Pensilvânia, Iowa, Etiópia, Taiwan, Gabão, Kosovo, Angola, Lituânia, Hamburgo, Illinois	Michigan
Macedónia do Norte compartilha fronteira com <mask>.	Grécia	Hamburgo, Venezuela, Oklahoma, França, Bélgica, Flórida, Michigan, Queensland, Angola, Grécia	Macedónia do Norte
Turquia compartilha fronteira com <mask>.	Arménia	Alasca, Nevada, Sérvia, Nepal, Utah, Uganda, Argélia, Indiana, Japão, Arménia	Turquia
Arizona compartilha fronteira com <mask>.	Califórnia	Malawi, Arkansas, Saxónia, Oregon, Tennessee, Minnesota, Israel, Maryland, Luxemburgo, Califórnia	Arizona
África do Sul compartilha fronteira com <mask>.	Zimbábue	Áustria, Laos, Camboja, Iowa, Hesse, Brasil, Senegal, Viena, Suíça, Zimbábue	África do Sul
Tennessee compartilha fronteira com <mask>.	Alabama	Irão, Líbano, Montana, Mali, Quénia, Camarões, Indiana, Gabão, Luxemburgo, Alabama	Tennessee
Suriname compartilha fronteira com <mask>.	Brasil	Joanesburgo, Califórnia, Tailândia, Gibraltar, Taiwan, Botsuana, Bolívia, Gana, País de Gales, Brasil	Suriname
Roménia compartilha fronteira com <mask>.	Sérvia	Equador, Brooklyn, Viena, Nevada, República da Irlanda, Heidelberg, Laos, Missouri, Malásia, Sérvia	Roménia
Nova Jérsia compartilha fronteira com <mask>.	Pensilvânia	Indonésia, Belize, Croácia, Malásia, Botsuana, Senegal, Roménia, Chile, Chade, Pensilvânia	Nova Jérsia
União Soviética compartilha fronteira com <mask>.	Turquia	Iraque, Kosovo, Polónia, Grécia, Inglaterra, México, Saskatchewan, Roménia, Eslováquia, Turquia	União Soviética
Hungria compartilha fronteira com <mask>.	Sérvia	Mississippi, Polónia, Afeganistão, Níger, Equador, Laos, Paraguai, Illinois, Nepal, Sérvia	Hungria
Hungria compartilha fronteira com <mask>.	Roménia	Singapura, Alasca, Luisiana, Quebeque, Mongólia, Zimbábue, Arizona, Moçambique, Croácia, Roménia	Hungria
Berlim compartilha fronteira com <mask>.	Brandemburgo	Arménia, Nepal, Senegal, Bulgária, Guiana, Benim, Malawi, Tanzânia, Quebeque, Brandemburgo	Berlim
Michigan compartilha fronteira com <mask>.	Wisconsin	Haiti, Colômbia, Baviera, Indonésia, Flórida, Albânia, Oregon, Nebraska, Rússia, Wisconsin	Michigan
Nova Hampshire compartilha fronteira com <mask>.	Quebeque	Malawi, Virgínia, México, Ohio, Missouri, Jordânia, Canadá, Indiana, Áustria, Quebeque	Nova Hampshire
Líbano compartilha fronteira com <mask>.	Síria	Camboja, Indiana, Saxónia, Idaho, Camarões, Líbia, Albânia, Utah, Portugal, Síria	Líbano
Burundi compartilha fronteira com <mask>.	Ruanda	Albânia, Suécia, Chile, Brooklyn, Líbano, Hamburgo, Libéria, Hungria, Alabama, Ruanda	Burundi
Espanha compartilha fronteira com <mask>.	Gibraltar	Vietname, Alberta, Grécia, Zâmbia, Geórgia, Kansas, Luisiana, Tailândia, Massachusetts, Gibraltar	Espanha
Roménia compartilha fronteira com <mask>.	Ucrânia	Utah, Zimbábue, Arménia, Arkansas, Missouri, País de Gales, Saxónia, Alberta, Brunei, Ucrânia	Roménia
Angola compartilha fronteira com <mask>.	Namíbia	Alberta, Belize, Baviera, Moldávia, Libéria, Colômbia, Israel, Camboja, Singapura, Namíbia	Angola
Dakota do Sul compartilha fronteira com <mask>.	Montana	Filipinas, Uzbequistão, Colorado, Camboja, Vitória, França, Arménia, Hesse, Dinamarca, Montana	Dakota do Sul
Wisconsin compartilha fronteira com <mask>.	Iowa	Irão, Rússia, Ohio, Wyoming, Botsuana, Oklahoma, Portugal, Califórnia, Guiné, Iowa	Wisconsin
Wisconsin compartilha fronteira com <mask>.	Illinois	Síria, Egito, Nicarágua, Tanzânia, Lituânia, Inglaterra, Áustria, Brandemburgo, Gana, Illinois	Wisconsin
Bielorrússia compartilha fronteira com <mask>.	Letónia	Guatemala, Oregon, Califórnia, Peru, Camboja, Pensilvânia, Missouri, Argélia, Líbia, Letónia	Bielorrússia
Polónia compartilha fronteira com <mask>.	Lituânia	Saxónia, Guatemala, Portugal, Indiana, Mongólia, Belize, Nevada, Ucrânia, Azerbaijão, Lituânia	Polónia
Estados Unidos compartilha fronteira com <mask>.	México	Lituânia, Filipinas, Sérvia, Noruega, Escócia, Illinois, Quebeque, Kansas, Grécia, México	Estados Unidos
Bolívia compartilha fronteira com <mask>.	Paraguai	Tennessee, Wisconsin, Suíça, Indiana, Filipinas, Iémen, Letónia, Gabão, Geórgia, Paraguai	Bolívia
Texas compartilha fronteira com <mask>.	Arkansas	Alabama, Colorado, Filipinas, Senegal, Quénia, Califórnia, Arménia, Botsuana, Heidelberg, Arkansas	Texas
Saxónia compartilha fronteira com <mask>.	Baviera	Missouri, Kosovo, Bélgica, Gana, Utah, Geórgia, Hungria, Malawi, Filipinas, Baviera	Saxónia
Maine compartilha fronteira com <mask>.	Quebeque	Tanzânia, Eslováquia, Camarões, Namíbia, Ruanda, Gana, Somália, Tailândia, Albânia, Quebeque	Maine
Jordânia compartilha fronteira com <mask>.	Síria	Escócia, Iowa, Chade, México, Kentucky, Bélgica, Bolívia, Libéria, Utah, Síria	Jordânia
Abecásia compartilha fronteira com <mask>.	Rússia	Virgínia, Moçambique, Brandemburgo, Quirguistão, Colômbia, Belize, Grécia, Japão, Uzbequistão, Rússia	Abecásia
Síria compartilha fronteira com <mask>.	Líbano	Bolívia, Mali, Jordânia, Albânia, Califórnia, Namíbia, Peru, Tailândia, País de Gales, Líbano	Síria
Arkansas compartilha fronteira com <mask>.	Missouri	Ontário, Luisiana, Zimbábue, Vietname, Guiné, Argélia, Iowa, Massachusetts, Yukon, Missouri	Arkansas
Renânia do Norte-Vestfália compartilha fronteira com <mask>.	Hesse	Singapura, Joanesburgo, Idaho, Viena, Iowa, Israel, Oregon, Quebeque, Tanzânia, Hesse	Renânia do Norte-Vestfália
Virgínia Ocidental compartilha fronteira com <mask>.	Kentucky	Pensilvânia, Iowa, Kansas, Alabama, Virgínia, Azerbaijão, Bélgica, Flórida, Nevada, Kentucky	Virgínia Ocidental
França compartilha fronteira com <mask>.	Itália	Singapura, Ontário, Ohio, Noruega, Ucrânia, Quirguistão, Quénia, Vermont, Illinois, Itália	França
Bulgária compartilha fronteira com <mask>.	Grécia	Paquistão, Israel, Minnesota, Maryland, Argentina, Iémen, Idaho, Pequim, Guiné, Grécia	Bulgária
Polónia compartilha fronteira com <mask>.	Rússia	Angola, Ruanda, Venezuela, Flórida, Brandemburgo, Tajiquistão, Guiné, Equador, Arménia, Rússia	Polónia
Austrália Meridional compartilha fronteira com <mask>.	Queensland	Flórida, Laos, Kosovo, Nepal, Luisiana, Gibraltar, Tailândia, Venezuela, Hamburgo, Queensland	Austrália Meridional
Pensilvânia compartilha fronteira com <mask>.	Ontário	Argentina, Ucrânia, Eslovénia, França, Arkansas, Iowa, Argélia, Nigéria, Oklahoma, Ontário	Pensilvânia
Delaware compartilha fronteira com <mask>.	Maryland	Arménia, Califórnia, Libéria, Vitória, Indiana, Polónia, Pequim, Omã, Azerbaijão, Maryland	Delaware
Venezuela compartilha fronteira com <mask>.	Guiana	Luxemburgo, Oregon, Albânia, Flórida, Heidelberg, Haiti, Nicarágua, Joanesburgo, Pensilvânia, Guiana	Venezuela
Novo México compartilha fronteira com <mask>.	Utah	Michigan, Virgínia, Argélia, Hesse, Arizona, Suécia, Massachusetts, Rússia, Vietname, Utah	Novo México
Brasil compartilha fronteira com <mask>.	Peru	Arménia, Nepal, Alberta, Mali, Baviera, Líbia, Uganda, Gana, Idaho, Peru	Brasil
Inglaterra compartilha fronteira com <mask>.	Escócia	Guiné, Brunei, Nicarágua, Vermont, Uzbequistão, Grécia, Suíça, Uganda, Wisconsin, Escócia	Inglaterra
Laos compartilha fronteira com <mask>.	Vietname	Kentucky, República da Irlanda, Japão, Azerbaijão, Montana, Argélia, Joanesburgo, Libéria, Benim, Vietname	Laos
Trinidad e Tobago compartilha fronteira com <mask>.	Venezuela	Colorado, Egito, Belize, Canadá, Luisiana, Azerbaijão, Chile, Mongólia, Sudão, Venezuela	Trinidad e Tobago
China compartilha fronteira com <mask>.	Nepal	Benim, Flórida, Quénia, Noruega, Colômbia, Indiana, Tailândia, Vietname, Azerbaijão, Nepal	China
República Centro-Africana compartilha fronteira com <mask>.	Chade	Alberta, Senegal, Alemanha, Filipinas, Noruega, Nebraska, Irão, Etiópia, Luisiana, Chade	República Centro-Africana
União Europeia compartilha fronteira com <mask>.	Bulgária	Botsuana, Chade, Tennessee, Luxemburgo, Afeganistão, Hamburgo, Heidelberg, Escócia, Maryland, Bulgária	União Europeia
Chade compartilha fronteira com <mask>.	Níger	Nigéria, Bulgária, Azerbaijão, Montana, Belize, Pequim, Líbano, Líbia, Lituânia, Níger	Chade
Taiwan compartilha fronteira com <mask>.	Filipinas	Massachusetts, Paraguai, Guiné, Peru, Nevada, Yukon, Brunei, República da Irlanda, Japão, Filipinas	Taiwan
Butão compartilha fronteira com <mask>.	Índia	Mali, Líbia, Zimbábue, Rússia, Colorado, Argentina, Pequim, Geórgia, Alabama, Índia	Butão
Luxemburgo compartilha fronteira com <mask>.	Alemanha	Síria, Indonésia, Quirguistão, Escócia, Colômbia, Arménia, Indiana, Utah, Kansas, Alemanha	Luxemburgo
Alabama compartilha fronteira com <mask>.	Flórida	Hesse, Gana, Tajiquistão, Afeganistão, África, Tailândia, República da Irlanda, Brunei, Somália, Flórida	Alabama
Michigan compartilha fronteira com <mask>.	Ohio	Vietname, Luxemburgo, Itália, Alabama, Maryland, Alemanha, Idaho, Queensland, Joanesburgo, Ohio	Michigan
Arábia Saudita compartilha fronteira com <mask>.	Jordânia	Eslovénia, Maryland, Sérvia, Gana, Mali, Ontário, Alemanha, Itália, Azerbaijão, Jordânia	Arábia Saudita
Bolívia compartilha fronteira com <mask>.	Peru	Texas, Joanesburgo, África, Lituânia, Geórgia, Iraque, Turquia, Brasil, Alemanha, Peru	Bolívia
Uganda compartilha fronteira com <mask>.	Ruanda	Gana, Kentucky, Eslovénia, Pensilvânia, Quénia, Sudão, Níger, Índia, Hesse, Ruanda	Uganda
Eslovénia compartilha fronteira com <mask>.	Croácia	Nevada, Indonésia, Bielorrússia, Alberta, Chile, Wyoming, Michigan, Mississippi, Indiana, Croácia	Eslovénia
Nebraska compartilha fronteira com <mask>.	Iowa	Wyoming, Espanha, Rússia, Suécia, Alasca, Arménia, Somália, Guiné, Nepal, Iowa	Nebraska
Equador compartilha fronteira com <mask>.	Peru	Iémen, Filipinas, Mississippi, Croácia, Zâmbia, Wyoming, Albânia, Missouri, Botsuana, Peru	Equador
