Prompt	Ans	Candidate Ans	Subject
Phần Lan chia sẻ đường viền với <mask>.	Nga	Uganda, Bolivia, Litva, Syria, Oman, Romania, Alaska, Vermont, Wales, Nga	Phần Lan
Iran chia sẻ đường viền với <mask>.	Iraq	Moldova, Pakistan, Québec, Hy Lạp, Zambia, Albania, Algérie, Peru, Belize, Iraq	Iran
Nepal chia sẻ đường viền với <mask>.	Ấn Độ	Rwanda, Jordan, Tanzania, Pakistan, Peru, Montana, México, Moldova, Brunei, Ấn Độ	Nepal
Massachusetts chia sẻ đường viền với <mask>.	Vermont	Israel, Mozambique, Thụy Sĩ, Thái Lan, Colombia, Mông Cổ, Cameroon, Belize, Algérie, Vermont	Massachusetts
Brunei chia sẻ đường viền với <mask>.	Malaysia	Sachsen, Guyana, Delaware, Yemen, Louisiana, Nga, Wisconsin, California, Albania, Malaysia	Brunei
Nga chia sẻ đường viền với <mask>.	Ba Lan	Slovenia, Brooklyn, Sachsen, Thụy Điển, Ai Cập, Indonesia, Florida, Kyrgyzstan, Bénin, Ba Lan	Nga
Manitoba chia sẻ đường viền với <mask>.	Ontario	Hy Lạp, Colorado, Hessen, Oman, Bắc Kinh, Kansas, Nhật Bản, Philippines, Pennsylvania, Ontario	Manitoba
Botswana chia sẻ đường viền với <mask>.	Zambia	Tân Gia Ba, Argentina, Oklahoma, Sénégal, Johannesburg, Massachusetts, Tanzania, Việt Nam, Azerbaijan, Zambia	Botswana
Bờ Biển Ngà chia sẻ đường viền với <mask>.	Guinée	Georgia, California, Nicaragua, Cộng hòa Ireland, Slovenia, Hy Lạp, Bolivia, Belarus, Gibraltar, Guinée	Bờ Biển Ngà
Liên Xô chia sẻ đường viền với <mask>.	Iran	Guatemala, Hessen, Mississippi, Yukon, Ukraina, Florida, Georgia, Ý, México, Iran	Liên Xô
Nhật Bản chia sẻ đường viền với <mask>.	Đài Loan	Ghana, Minnesota, Bénin, Arkansas, Vermont, Ấn Độ, México, Tennessee, Uganda, Đài Loan	Nhật Bản
Iowa chia sẻ đường viền với <mask>.	Nebraska	Idaho, Oklahoma, Gibraltar, Brandenburg, Bulgaria, Missouri, Sudan, Bỉ, Oregon, Nebraska	Iowa
Missouri chia sẻ đường viền với <mask>.	Tennessee	Québec, Mississippi, Lào, Nga, Indonesia, Bắc Kinh, California, Angola, Afghanistan, Tennessee	Missouri
Missouri chia sẻ đường viền với <mask>.	Arkansas	Liban, Peru, Utah, Indonesia, Montana, Armenia, Kansas, Pháp, Panama, Arkansas	Missouri
Trung Quốc chia sẻ đường viền với <mask>.	Kyrgyzstan	Pháp, Nepal, Slovenia, Nga, Bồ Đào Nha, Tennessee, Idaho, Thụy Điển, Uganda, Kyrgyzstan	Trung Quốc
Áo chia sẻ đường viền với <mask>.	Ý	Iraq, Moldova, Ba Lan, Sénégal, Tân Gia Ba, Uzbekistan, Louisiana, Montana, Virginia, Ý	Áo
Slovakia chia sẻ đường viền với <mask>.	Áo	Malawi, Ấn Độ, Somalia, Brooklyn, Philippines, Chile, Bỉ, Bồ Đào Nha, Idaho, Áo	Slovakia
Đức chia sẻ đường viền với <mask>.	Luxembourg	Đài Loan, Lào, Litva, Albania, Iowa, Hamburg, Ecuador, Montana, Bolivia, Luxembourg	Đức
Thổ Nhĩ Kỳ chia sẻ đường viền với <mask>.	Bulgaria	Áo, Thụy Sĩ, Sénégal, Alabama, Texas, Indonesia, Brasil, Iran, Wisconsin, Bulgaria	Thổ Nhĩ Kỳ
Pennsylvania chia sẻ đường viền với <mask>.	Maryland	Kosovo, Delaware, Indiana, Bồ Đào Nha, Colorado, Slovenia, Kyrgyzstan, Tân Gia Ba, Albania, Maryland	Pennsylvania
Tây Virginia chia sẻ đường viền với <mask>.	Pennsylvania	Libya, Johannesburg, Tân Gia Ba, Alaska, Gruzia, Bolivia, Québec, Argentina, Cộng hòa Ireland, Pennsylvania	Tây Virginia
Liên minh châu Âu chia sẻ đường viền với <mask>.	Montenegro	California, Kenya, Peru, Thái Lan, Kyrgyzstan, Bắc Kinh, Nebraska, Jordan, Panama, Montenegro	Liên minh châu Âu
Hàn Quốc chia sẻ đường viền với <mask>.	Nhật Bản	Guinée, Oregon, Uganda, Kyrgyzstan, Luxembourg, Armenia, Malaysia, Iraq, Thái Lan, Nhật Bản	Hàn Quốc
Arizona chia sẻ đường viền với <mask>.	Utah	Hessen, Brasil, Bỉ, Missouri, Zimbabwe, Chile, Paraguay, Áo, Belarus, Utah	Arizona
Libya chia sẻ đường viền với <mask>.	Niger	Sachsen, Armenia, Viên, Zambia, Zimbabwe, Louisiana, Namibia, Kansas, Israel, Niger	Libya
Cộng hòa Dân chủ Congo chia sẻ đường viền với <mask>.	Zambia	Bolivia, Pennsylvania, Brunei, Somalia, Arizona, Indiana, Nhật Bản, Alaska, Thổ Nhĩ Kỳ, Zambia	Cộng hòa Dân chủ Congo
Papua New Guinea chia sẻ đường viền với <mask>.	Indonesia	Kansas, Iowa, Vermont, Nevada, Lào, Somalia, Malawi, Niger, Sachsen, Indonesia	Papua New Guinea
Paraguay chia sẻ đường viền với <mask>.	Argentina	Belarus, Québec, Ý, Kenya, Ghana, Ukraina, México, Na Uy, Kansas, Argentina	Paraguay
Guiné-Bissau chia sẻ đường viền với <mask>.	Guinée	Algérie, Bắc Kinh, Illinois, Luxembourg, Sudan, Nga, Brasil, Thụy Điển, Việt Nam, Guinée	Guiné-Bissau
Armenia chia sẻ đường viền với <mask>.	Iran	Guinée, Nevada, Oregon, Gruzia, Slovenia, Thụy Sĩ, Brunei, Ukraina, Alberta, Iran	Armenia
Tennessee chia sẻ đường viền với <mask>.	Mississippi	Bắc Kinh, Québec, Maryland, Afghanistan, Mozambique, Alberta, Bulgaria, Sachsen, Cameroon, Mississippi	Tennessee
Libya chia sẻ đường viền với <mask>.	Tchad	Iowa, Utah, Israel, Pennsylvania, Libya, Viên, Chile, Mông Cổ, Colombia, Tchad	Libya
Israel chia sẻ đường viền với <mask>.	Syria	Queensland, Wales, Bulgaria, Alaska, Malawi, Jordan, Tchad, Pakistan, Mông Cổ, Syria	Israel
Cộng hòa Congo chia sẻ đường viền với <mask>.	Gabon	Ethiopia, Wales, Hessen, Gruzia, Malawi, Cameroon, Ba Lan, châu Phi, Hy Lạp, Gabon	Cộng hòa Congo
Lào chia sẻ đường viền với <mask>.	Thái Lan	Anh, Tchad, Namibia, Afghanistan, Nebraska, Haiti, Áo, Bayern, Oregon, Thái Lan	Lào
Virginia chia sẻ đường viền với <mask>.	Maryland	Nga, châu Phi, Uganda, Colombia, Ontario, Nhật Bản, Belize, Angola, Botswana, Maryland	Virginia
Manitoba chia sẻ đường viền với <mask>.	Minnesota	Gruzia, Zambia, Mozambique, Georgia, Idaho, Thụy Điển, Sudan, Gibraltar, Mississippi, Minnesota	Manitoba
Niger chia sẻ đường viền với <mask>.	Algérie	Wyoming, Viên, Belize, Hamburg, Kansas, California, Bayern, Kosovo, Latvia, Algérie	Niger
Uzbekistan chia sẻ đường viền với <mask>.	Tajikistan	Zambia, Cộng hòa Ireland, Iraq, Canada, Rwanda, Ấn Độ, Afghanistan, Kenya, Chile, Tajikistan	Uzbekistan
Colombia chia sẻ đường viền với <mask>.	Ecuador	Zambia, Wyoming, México, Liban, Iraq, Jordan, Hessen, Vermont, Algérie, Ecuador	Colombia
Thụy Sĩ chia sẻ đường viền với <mask>.	Áo	Heidelberg, Michigan, Gabon, Lào, Alaska, Rwanda, Gruzia, Mông Cổ, Queensland, Áo	Thụy Sĩ
México chia sẻ đường viền với <mask>.	Guatemala	Gibraltar, Anh, Tanzania, Ukraina, Botswana, Iran, Gabon, Belarus, châu Phi, Guatemala	México
Guatemala chia sẻ đường viền với <mask>.	Belize	Tân Gia Ba, Angola, Arkansas, Johannesburg, Tây Ban Nha, Nepal, Alaska, Colombia, Nhật Bản, Belize	Guatemala
Zambia chia sẻ đường viền với <mask>.	Namibia	Wyoming, Texas, Nevada, châu Phi, Đài Loan, Gabon, Ý, Pakistan, Heidelberg, Namibia	Zambia
Kansas chia sẻ đường viền với <mask>.	Oklahoma	Missouri, Victoria, Philippines, Nebraska, Heidelberg, Gruzia, Yemen, Malaysia, Slovakia, Oklahoma	Kansas
Romania chia sẻ đường viền với <mask>.	Bulgaria	Thụy Sĩ, Iran, Philippines, Zambia, Delaware, Bỉ, Michigan, Sachsen, Slovakia, Bulgaria	Romania
Litva chia sẻ đường viền với <mask>.	Belarus	Argentina, Sénégal, Liberia, Cameroon, Anh, Kenya, Mississippi, Alberta, Yemen, Belarus	Litva
Áo chia sẻ đường viền với <mask>.	Hungary	Oman, Iraq, Sachsen, Tanzania, Nevada, Afghanistan, Kyrgyzstan, Moldova, Ethiopia, Hungary	Áo
Liên minh châu Âu chia sẻ đường viền với <mask>.	Belarus	Nevada, Tây Ban Nha, Sudan, Gabon, Pakistan, Ghana, Liban, Campuchia, Latvia, Belarus	Liên minh châu Âu
Mecklenburg-Vorpommern chia sẻ đường viền với <mask>.	Brandenburg	Thái Lan, Đài Loan, Nicaragua, Kansas, Montenegro, Argentina, Rwanda, Ecuador, Haiti, Brandenburg	Mecklenburg-Vorpommern
Croatia chia sẻ đường viền với <mask>.	Serbia	Croatia, Missouri, Peru, Bulgaria, Áo, Canada, Wisconsin, Alberta, Botswana, Serbia	Croatia
Venezuela chia sẻ đường viền với <mask>.	Brasil	Algérie, Hessen, Latvia, Afghanistan, Scotland, Saskatchewan, Haiti, Campuchia, Hungary, Brasil	Venezuela
Pakistan chia sẻ đường viền với <mask>.	Afghanistan	Virginia, Kansas, Bồ Đào Nha, Đức, Thụy Sĩ, Israel, Nepal, Heidelberg, Kentucky, Afghanistan	Pakistan
British Columbia chia sẻ đường viền với <mask>.	Alaska	Nebraska, Tanzania, Bồ Đào Nha, Wales, Louisiana, Tajikistan, Pakistan, Thổ Nhĩ Kỳ, Guinée, Alaska	British Columbia
Nevada chia sẻ đường viền với <mask>.	Utah	Mông Cổ, Botswana, Israel, Hungary, Iraq, Bulgaria, Ấn Độ, Queensland, Zimbabwe, Utah	Nevada
Liên minh châu Âu chia sẻ đường viền với <mask>.	Thụy Sĩ	Bồ Đào Nha, Ecuador, Litva, Oregon, Canada, Belize, Ý, Argentina, Michigan, Thụy Sĩ	Liên minh châu Âu
Rhode Island chia sẻ đường viền với <mask>.	Massachusetts	Montenegro, Nigeria, Saskatchewan, Texas, Albania, Ukraina, Tân Gia Ba, Indonesia, Sachsen, Massachusetts	Rhode Island
Peru chia sẻ đường viền với <mask>.	Colombia	Bolivia, Zambia, Missouri, Argentina, Sénégal, Malawi, Victoria, Botswana, Indiana, Colombia	Peru
Thüringen chia sẻ đường viền với <mask>.	Hessen	Moldova, Nevada, Nhật Bản, Kosovo, Alabama, Botswana, Niger, Romania, Nigeria, Hessen	Thüringen
Alabama chia sẻ đường viền với <mask>.	Mississippi	Gabon, Tân Gia Ba, Đài Loan, Michigan, Georgia, Iran, Victoria, Bolivia, Pennsylvania, Mississippi	Alabama
Virginia chia sẻ đường viền với <mask>.	Kentucky	Romania, Hessen, Massachusetts, Virginia, Mali, Luxembourg, Croatia, Ấn Độ, Nebraska, Kentucky	Virginia
Guatemala chia sẻ đường viền với <mask>.	México	Kenya, Brunei, Tajikistan, Montana, Nicaragua, Massachusetts, Canada, Croatia, Kyrgyzstan, México	Guatemala
Montana chia sẻ đường viền với <mask>.	Wyoming	Louisiana, Iran, Botswana, Algérie, Argentina, Hy Lạp, Viên, Yemen, Nicaragua, Wyoming	Montana
Montenegro chia sẻ đường viền với <mask>.	Croatia	Hamburg, Nebraska, Algérie, Indonesia, Tennessee, Afghanistan, Thụy Điển, Libya, Iraq, Croatia	Montenegro
Tanzania chia sẻ đường viền với <mask>.	Zambia	Heidelberg, Hessen, Croatia, Pakistan, Haiti, Đan Mạch, Tajikistan, Colorado, Nga, Zambia	Tanzania
Bulgaria chia sẻ đường viền với <mask>.	Romania	Israel, Jordan, Tanzania, Nigeria, Missouri, Pháp, Hungary, Wisconsin, Gruzia, Romania	Bulgaria
Tây Virginia chia sẻ đường viền với <mask>.	Maryland	Albania, Ecuador, Serbia, Oman, Ghana, Alberta, Nga, Bắc Kinh, Angola, Maryland	Tây Virginia
Iran chia sẻ đường viền với <mask>.	Armenia	Sénégal, châu Phi, Thụy Sĩ, Vermont, Tchad, Brunei, Nebraska, Serbia, Oklahoma, Armenia	Iran
Slovakia chia sẻ đường viền với <mask>.	Ba Lan	Louisiana, Georgia, Viên, Massachusetts, Oklahoma, Algérie, Brooklyn, Romania, châu Phi, Ba Lan	Slovakia
Kosovo chia sẻ đường viền với <mask>.	Albania	Zambia, Thổ Nhĩ Kỳ, Philippines, Montenegro, Guatemala, Ukraina, Haiti, Nicaragua, Wyoming, Albania	Kosovo
Ukraina chia sẻ đường viền với <mask>.	Belarus	Bayern, Đài Loan, Ai Cập, Litva, Rwanda, Iraq, Iowa, Ukraina, Viên, Belarus	Ukraina
Nebraska chia sẻ đường viền với <mask>.	Colorado	Bulgaria, Azerbaijan, Alaska, Victoria, Yukon, Hy Lạp, Paraguay, Ghana, México, Colorado	Nebraska
Florida chia sẻ đường viền với <mask>.	Alabama	Alberta, Armenia, Thái Lan, Bénin, Gabon, Oman, Colombia, Bỉ, Iraq, Alabama	Florida
Sudan chia sẻ đường viền với <mask>.	Tchad	Ecuador, Wisconsin, Moldova, Nhật Bản, Venezuela, Mozambique, Cộng hòa Ireland, Iraq, Guatemala, Tchad	Sudan
Iowa chia sẻ đường viền với <mask>.	Missouri	Wyoming, Massachusetts, Michigan, Serbia, Mali, Zimbabwe, Brandenburg, Áo, Hy Lạp, Missouri	Iowa
Gambia chia sẻ đường viền với <mask>.	Sénégal	Thổ Nhĩ Kỳ, Ba Lan, Brandenburg, Heidelberg, Nhật Bản, Alaska, Áo, Sudan, Libya, Sénégal	Gambia
Việt Nam chia sẻ đường viền với <mask>.	Campuchia	Brasil, Massachusetts, Alberta, Kentucky, Tanzania, Colombia, Slovenia, Ghana, Iran, Campuchia	Việt Nam
Litva chia sẻ đường viền với <mask>.	Ba Lan	Kansas, châu Phi, Moldova, Đức, Iowa, Syria, Nepal, Oklahoma, Thụy Điển, Ba Lan	Litva
Các Lãnh thổ Tây Bắc chia sẻ đường viền với <mask>.	Saskatchewan	Montana, Vermont, Malaysia, Pháp, Michigan, Kansas, Uganda, Pennsylvania, Indiana, Saskatchewan	Các Lãnh thổ Tây Bắc
Liên minh châu Âu chia sẻ đường viền với <mask>.	Nga	Montana, Nevada, Đài Loan, Afghanistan, Georgia, California, Minnesota, Gabon, Tennessee, Nga	Liên minh châu Âu
Liên minh châu Âu chia sẻ đường viền với <mask>.	Serbia	Argentina, Montenegro, Canada, Liban, Thụy Điển, Cộng hòa Ireland, Oregon, Pháp, Đài Loan, Serbia	Liên minh châu Âu
Niger chia sẻ đường viền với <mask>.	Nigeria	Utah, Québec, Queensland, Mông Cổ, Tanzania, Afghanistan, Oman, Michigan, Zambia, Nigeria	Niger
Cộng hòa Dominica chia sẻ đường viền với <mask>.	Haiti	Moldova, México, Croatia, Belize, Ukraina, Colombia, Việt Nam, Sénégal, Nigeria, Haiti	Cộng hòa Dominica
Nunavut chia sẻ đường viền với <mask>.	Québec	Bayern, Áo, Slovakia, Indonesia, Belize, Michigan, California, Ba Lan, Missouri, Québec	Nunavut
Albania chia sẻ đường viền với <mask>.	Serbia	Colombia, Ecuador, Anh, Sachsen, Cộng hòa Ireland, Ai Cập, Đan Mạch, Minnesota, Nevada, Serbia	Albania
Grenada chia sẻ đường viền với <mask>.	Venezuela	Tchad, Israel, Zimbabwe, Anh, Belize, Malawi, Đức, Hamburg, Kenya, Venezuela	Grenada
Liên minh châu Âu chia sẻ đường viền với <mask>.	Hungary	Rwanda, Hessen, châu Phi, Anh, Philippines, Mississippi, Kosovo, Malaysia, Bồ Đào Nha, Hungary	Liên minh châu Âu
Venezuela chia sẻ đường viền với <mask>.	Pháp	Saskatchewan, Kosovo, Bulgaria, Bỉ, Lào, Cameroon, Illinois, Brunei, Bolivia, Pháp	Venezuela
Mississippi chia sẻ đường viền với <mask>.	Louisiana	Sénégal, Ukraina, Bénin, Brandenburg, Ethiopia, Liberia, Nigeria, Slovakia, Kentucky, Louisiana	Mississippi
Burkina Faso chia sẻ đường viền với <mask>.	Mali	Ethiopia, Hessen, Mississippi, Tchad, Lào, Saskatchewan, Zimbabwe, Tajikistan, México, Mali	Burkina Faso
Moldova chia sẻ đường viền với <mask>.	Ukraina	Đan Mạch, Albania, Louisiana, Maryland, Gibraltar, Oklahoma, Indiana, châu Phi, Thái Lan, Ukraina	Moldova
Algérie chia sẻ đường viền với <mask>.	Mali	Ý, Wyoming, Québec, Arizona, Liberia, Queensland, Alabama, Nepal, Florida, Mali	Algérie
Nga chia sẻ đường viền với <mask>.	Mông Cổ	Algérie, Belarus, Libya, Nebraska, Áo, Kentucky, Wyoming, Brooklyn, Bỉ, Mông Cổ	Nga
Bờ Biển Ngà chia sẻ đường viền với <mask>.	Ghana	Nevada, Tân Gia Ba, Croatia, Bayern, Montana, Queensland, Jordan, Mississippi, Na Uy, Ghana	Bờ Biển Ngà
Sudan chia sẻ đường viền với <mask>.	Uganda	Indiana, Delaware, Malawi, Yemen, Ukraina, Moldova, Paraguay, Missouri, Iran, Uganda	Sudan
Niedersachsen chia sẻ đường viền với <mask>.	Hamburg	Luxembourg, Zimbabwe, Kenya, Canada, Lào, Albania, Hy Lạp, Tchad, Ai Cập, Hamburg	Niedersachsen
Uganda chia sẻ đường viền với <mask>.	Tanzania	Arkansas, Litva, Nhật Bản, Heidelberg, Nebraska, Arizona, Mông Cổ, Tennessee, Iran, Tanzania	Uganda
Liên minh châu Âu chia sẻ đường viền với <mask>.	Thổ Nhĩ Kỳ	châu Phi, Anh, Texas, Croatia, Syria, Oregon, Áo, Nebraska, Ecuador, Thổ Nhĩ Kỳ	Liên minh châu Âu
New South Wales chia sẻ đường viền với <mask>.	Queensland	Thụy Điển, Lào, Colombia, Slovakia, Louisiana, Nebraska, Gabon, Virginia, Brasil, Queensland	New South Wales
Oklahoma chia sẻ đường viền với <mask>.	Texas	Latvia, Arizona, Gabon, Canada, Queensland, Arkansas, Mississippi, Indonesia, Ba Lan, Texas	Oklahoma
Michigan chia sẻ đường viền với <mask>.	Indiana	Namibia, Azerbaijan, Wales, Montenegro, Ý, Missouri, Oregon, Rwanda, Viên, Indiana	Michigan
Saskatchewan chia sẻ đường viền với <mask>.	Alberta	Liban, Guyana, Thái Lan, Thụy Sĩ, California, Brooklyn, Tân Gia Ba, Bỉ, Haiti, Alberta	Saskatchewan
Honduras chia sẻ đường viền với <mask>.	Guatemala	Namibia, México, Brasil, Tanzania, Mali, Bỉ, Peru, Argentina, Cameroon, Guatemala	Honduras
Delaware chia sẻ đường viền với <mask>.	Pennsylvania	Ethiopia, Đan Mạch, Haiti, Brunei, Minnesota, Alaska, Nigeria, Serbia, Panama, Pennsylvania	Delaware
Phần Lan chia sẻ đường viền với <mask>.	Thụy Điển	Pakistan, Kyrgyzstan, Bắc Kinh, Zimbabwe, Michigan, Algérie, Nigeria, châu Phi, Bồ Đào Nha, Thụy Điển	Phần Lan
Mozambique chia sẻ đường viền với <mask>.	Tanzania	Heidelberg, Kosovo, Oregon, Thổ Nhĩ Kỳ, Serbia, Romania, California, Johannesburg, Bắc Kinh, Tanzania	Mozambique
Ý chia sẻ đường viền với <mask>.	Thụy Sĩ	Georgia, Afghanistan, Nga, Kyrgyzstan, Belize, Zambia, Gruzia, Minnesota, Sénégal, Thụy Sĩ	Ý
Liên minh châu Âu chia sẻ đường viền với <mask>.	Brasil	Hessen, Niger, Ghana, Ai Cập, Brooklyn, Viên, Massachusetts, Iran, Anh, Brasil	Liên minh châu Âu
Chile chia sẻ đường viền với <mask>.	Bolivia	Botswana, Pháp, Iowa, Thụy Điển, Arizona, Azerbaijan, Oman, Argentina, Virginia, Bolivia	Chile
Azerbaijan chia sẻ đường viền với <mask>.	Thổ Nhĩ Kỳ	Serbia, Tennessee, Montenegro, Ai Cập, Iraq, Sachsen, Georgia, Venezuela, Syria, Thổ Nhĩ Kỳ	Azerbaijan
Pretoria chia sẻ đường viền với <mask>.	Johannesburg	Montana, Philippines, Mississippi, Vermont, Minnesota, Alabama, Paraguay, Wisconsin, Hamburg, Johannesburg	Pretoria
Serbia chia sẻ đường viền với <mask>.	Bulgaria	Belize, Brunei, Namibia, Yukon, Uzbekistan, Croatia, Kosovo, Brooklyn, Iran, Bulgaria	Serbia
châu Á chia sẻ đường viền với <mask>.	châu Phi	Nevada, Liberia, Croatia, Scotland, Thụy Sĩ, Lào, Uganda, Anh, Oman, châu Phi	châu Á
Đức chia sẻ đường viền với <mask>.	Bỉ	Paraguay, Ukraina, Alaska, Iraq, Indonesia, Đức, Angola, Queensland, Tây Ban Nha, Bỉ	Đức
Argentina chia sẻ đường viền với <mask>.	Bolivia	Na Uy, Rwanda, Alabama, Albania, Cameroon, Ba Lan, Arizona, Serbia, Ukraina, Bolivia	Argentina
Israel chia sẻ đường viền với <mask>.	Jordan	Saskatchewan, Utah, Haiti, Tây Ban Nha, Wisconsin, Na Uy, Tajikistan, Vermont, Yukon, Jordan	Israel
Hungary chia sẻ đường viền với <mask>.	Slovenia	Maryland, Oman, Massachusetts, Mali, Đài Loan, Nepal, Gibraltar, Bayern, Philippines, Slovenia	Hungary
Nam Carolina chia sẻ đường viền với <mask>.	Georgia	Ghana, Hungary, Wisconsin, Tchad, Ethiopia, Bồ Đào Nha, Litva, Nhật Bản, Ukraina, Georgia	Nam Carolina
Cộng hòa Dominica chia sẻ đường viền với <mask>.	Venezuela	Iran, Kansas, Queensland, Thụy Sĩ, Hamburg, Tanzania, Hessen, Romania, Utah, Venezuela	Cộng hòa Dominica
Iran chia sẻ đường viền với <mask>.	Azerbaijan	Malaysia, Uganda, Serbia, Nicaragua, Heidelberg, Iran, Slovakia, Thổ Nhĩ Kỳ, Libya, Azerbaijan	Iran
Mauritanie chia sẻ đường viền với <mask>.	Algérie	Libya, Nigeria, Ontario, Moldova, Malaysia, Arkansas, Philippines, Tanzania, Luxembourg, Algérie	Mauritanie
Belarus chia sẻ đường viền với <mask>.	Litva	Somalia, Colorado, Hessen, Cameroon, Ấn Độ, Nebraska, Tennessee, Tajikistan, Đan Mạch, Litva	Belarus
Idaho chia sẻ đường viền với <mask>.	Montana	Arkansas, Bénin, Tchad, Thụy Sĩ, Hessen, Bỉ, Missouri, Oregon, Mozambique, Montana	Idaho
Honduras chia sẻ đường viền với <mask>.	Nicaragua	Bulgaria, Thụy Điển, Mông Cổ, Alabama, Botswana, Victoria, Canada, châu Phi, Indonesia, Nicaragua	Honduras
Iraq chia sẻ đường viền với <mask>.	Iran	Delaware, Đức, Gabon, Texas, Hy Lạp, Heidelberg, Gruzia, Brasil, Alaska, Iran	Iraq
Illinois chia sẻ đường viền với <mask>.	Missouri	México, Brooklyn, Iran, Botswana, Vermont, Viên, Yukon, Alabama, Kansas, Missouri	Illinois
Nevada chia sẻ đường viền với <mask>.	Idaho	Ontario, Pháp, Argentina, Liberia, Áo, Gibraltar, Guatemala, Nicaragua, Alberta, Idaho	Nevada
Cộng hòa Nam Phi chia sẻ đường viền với <mask>.	Botswana	Gabon, Florida, Đức, Illinois, Georgia, Gruzia, Ba Lan, Bulgaria, Guatemala, Botswana	Cộng hòa Nam Phi
Togo chia sẻ đường viền với <mask>.	Bénin	Thụy Sĩ, Wales, Belize, México, Croatia, Québec, Cộng hòa Ireland, Johannesburg, Brasil, Bénin	Togo
Zambia chia sẻ đường viền với <mask>.	Zimbabwe	Bayern, Rwanda, Tajikistan, Wyoming, Guatemala, Texas, Kansas, Slovenia, Indonesia, Zimbabwe	Zambia
Iran chia sẻ đường viền với <mask>.	Thổ Nhĩ Kỳ	Colombia, Florida, Alaska, Yukon, Peru, Virginia, Wyoming, Hessen, Lào, Thổ Nhĩ Kỳ	Iran
Indonesia chia sẻ đường viền với <mask>.	Malaysia	Hamburg, Na Uy, Nebraska, châu Phi, Saskatchewan, Niger, Montenegro, Bulgaria, Tây Ban Nha, Malaysia	Indonesia
Schleswig-Holstein chia sẻ đường viền với <mask>.	Hamburg	Louisiana, Kyrgyzstan, Paraguay, Nebraska, Ấn Độ, Florida, Nhật Bản, Indiana, Jordan, Hamburg	Schleswig-Holstein
Ả Rập Saudi chia sẻ đường viền với <mask>.	Iraq	Sénégal, Mozambique, Albania, Arkansas, Hy Lạp, Malaysia, Bồ Đào Nha, Idaho, Kosovo, Iraq	Ả Rập Saudi
Pakistan chia sẻ đường viền với <mask>.	Ấn Độ	Bồ Đào Nha, Michigan, Thụy Điển, California, Argentina, Sudan, Georgia, Philippines, Québec, Ấn Độ	Pakistan
Idaho chia sẻ đường viền với <mask>.	Nevada	Victoria, Illinois, Azerbaijan, Missouri, Đức, Somalia, Thái Lan, California, Campuchia, Nevada	Idaho
Louisiana chia sẻ đường viền với <mask>.	Arkansas	Pakistan, Slovenia, Litva, Viên, Brunei, Armenia, Zimbabwe, Missouri, Ukraina, Arkansas	Louisiana
Cộng hòa Séc chia sẻ đường viền với <mask>.	Slovakia	Iowa, Indiana, Idaho, Lào, Belarus, Bồ Đào Nha, Alaska, Hy Lạp, Heidelberg, Slovakia	Cộng hòa Séc
Israel chia sẻ đường viền với <mask>.	Ai Cập	Slovenia, Oman, Bénin, Thổ Nhĩ Kỳ, Hessen, Mississippi, Montana, Mali, Azerbaijan, Ai Cập	Israel
Iraq chia sẻ đường viền với <mask>.	Jordan	Lào, Minnesota, Kyrgyzstan, Slovenia, Nicaragua, Sudan, Arizona, Moldova, Venezuela, Jordan	Iraq
Ba Lan chia sẻ đường viền với <mask>.	Ukraina	Iowa, Bayern, Moldova, Gruzia, Pakistan, Niger, Gibraltar, Zimbabwe, Panama, Ukraina	Ba Lan
Zambia chia sẻ đường viền với <mask>.	Angola	Victoria, Libya, Nevada, Malawi, Canada, Latvia, Ontario, Panama, Florida, Angola	Zambia
Thiên Tân chia sẻ đường viền với <mask>.	Bắc Kinh	Niger, California, Indonesia, Serbia, Sudan, Ethiopia, Québec, Kenya, Moldova, Bắc Kinh	Thiên Tân
Sénégal chia sẻ đường viền với <mask>.	Mali	Jordan, Belarus, Victoria, Thổ Nhĩ Kỳ, Montenegro, châu Phi, Đài Loan, Canada, Tennessee, Mali	Sénégal
Hy Lạp chia sẻ đường viền với <mask>.	Albania	Arizona, Bolivia, Kyrgyzstan, Colorado, Slovakia, Brooklyn, Idaho, Philippines, Haiti, Albania	Hy Lạp
Slovakia chia sẻ đường viền với <mask>.	Ukraina	Việt Nam, Colorado, Panama, Venezuela, Sudan, Idaho, Alberta, Ba Lan, Hessen, Ukraina	Slovakia
Montenegro chia sẻ đường viền với <mask>.	Serbia	Brandenburg, Liberia, Louisiana, Algérie, Ethiopia, Wisconsin, Indiana, Colorado, Nicaragua, Serbia	Montenegro
Uzbekistan chia sẻ đường viền với <mask>.	Kyrgyzstan	Oman, Argentina, Viên, Bỉ, Nebraska, Đức, Ghana, Moldova, Florida, Kyrgyzstan	Uzbekistan
Nunavut chia sẻ đường viền với <mask>.	Ontario	Wyoming, Nevada, Bénin, Indonesia, Montana, Paraguay, Niger, Mississippi, Đài Loan, Ontario	Nunavut
New South Wales chia sẻ đường viền với <mask>.	Victoria	Tân Gia Ba, México, Ý, Thụy Điển, Việt Nam, Louisiana, Serbia, Brasil, Argentina, Victoria	New South Wales
Illinois chia sẻ đường viền với <mask>.	Indiana	Bắc Kinh, Rwanda, Ukraina, Na Uy, Thái Lan, Campuchia, Tajikistan, Victoria, Kentucky, Indiana	Illinois
