Prompt	Ans	Candidate Ans	Subject
Arizona shares border with <mask>.	Utah	Hesse, Brazil, Belgium, Missouri, Zimbabwe, Chile, Paraguay, Austria, Belarus, Utah	Arizona
Libya shares border with <mask>.	Niger	Saxony, Armenia, Vienna, Zambia, Zimbabwe, Louisiana, Namibia, Greece, Israel, Niger	Libya
Democratic Republic of the Congo shares border with <mask>.	Zambia	Bolivia, Pennsylvania, Brunei, Somalia, Arizona, Indiana, Japan, Alaska, Turkey, Zambia	Democratic Republic of the Congo
Papua New Guinea shares border with <mask>.	Indonesia	Greece, Iowa, Vermont, Slovakia, Laos, Somalia, Malawi, Niger, Saxony, Indonesia	Papua New Guinea
Paraguay shares border with <mask>.	Argentina	Belarus, Quebec, Italy, Kenya, Ghana, Ukraine, Mexico, Norway, Greece, Argentina	Paraguay
Guinea-Bissau shares border with <mask>.	Guinea	Algeria, Kansas, Illinois, Luxembourg, Sudan, Russia, Brazil, Sweden, Nepal, Guinea	Guinea-Bissau
Armenia shares border with <mask>.	Iran	Guinea, Slovakia, Oregon, Georgia, Slovenia, Switzerland, Brunei, Ukraine, Alberta, Iran	Armenia
Tennessee shares border with <mask>.	Mississippi	Kansas, Quebec, Maryland, Afghanistan, Mozambique, Alberta, Bulgaria, Saxony, Cameroon, Mississippi	Tennessee
Libya shares border with <mask>.	Chad	Iowa, Utah, Israel, Pennsylvania, Libya, Vienna, Chile, Mongolia, Colombia, Chad	Libya
Israel shares border with <mask>.	Syria	Queensland, Wales, Bulgaria, Alaska, Malawi, Jordan, Chad, Pakistan, Mongolia, Syria	Israel
Republic of the Congo shares border with <mask>.	Gabon	Ethiopia, Wales, Hesse, Georgia, Malawi, Cameroon, Poland, Africa, Gibraltar, Gabon	Republic of the Congo
Laos shares border with <mask>.	Thailand	England, Chad, Namibia, Afghanistan, Nebraska, Haiti, Austria, Bavaria, Oregon, Thailand	Laos
Virginia shares border with <mask>.	Maryland	Russia, Africa, Uganda, Colombia, Ontario, Japan, Belize, Beijing, Botswana, Maryland	Virginia
Manitoba shares border with <mask>.	Minnesota	Georgia, Zambia, Mozambique, Azerbaijan, Idaho, Sweden, Sudan, Lebanon, Mississippi, Minnesota	Manitoba
Niger shares border with <mask>.	Algeria	Wyoming, Vienna, Belize, Hamburg, Greece, California, Bavaria, Kosovo, Latvia, Algeria	Niger
Uzbekistan shares border with <mask>.	Tajikistan	Zambia, Ireland, Iraq, Canada, Rwanda, India, Afghanistan, Kenya, Chile, Tajikistan	Uzbekistan
Colombia shares border with <mask>.	Ecuador	Zambia, Wyoming, Mexico, Scotland, Iraq, Jordan, Hesse, Vermont, Algeria, Ecuador	Colombia
Switzerland shares border with <mask>.	Austria	Heidelberg, Michigan, Gabon, Laos, Alaska, Rwanda, Georgia, Mongolia, Queensland, Austria	Switzerland
Mexico shares border with <mask>.	Guatemala	Lebanon, England, Tanzania, Ukraine, Botswana, Iran, Gabon, Belarus, Africa, Guatemala	Mexico
Guatemala shares border with <mask>.	Belize	Singapore, Beijing, Arkansas, Johannesburg, Spain, Philippines, Alaska, Colombia, Japan, Belize	Guatemala
Zambia shares border with <mask>.	Namibia	Wyoming, Texas, Slovakia, Africa, Taiwan, Gabon, Italy, Pakistan, Heidelberg, Namibia	Zambia
Kansas shares border with <mask>.	Oklahoma	Missouri, Victoria, Florida, Nebraska, Heidelberg, Georgia, Yemen, Malaysia, Egypt, Oklahoma	Kansas
Romania shares border with <mask>.	Bulgaria	Switzerland, Iran, Florida, Zambia, Delaware, Belgium, Michigan, Saxony, Egypt, Bulgaria	Romania
Lithuania shares border with <mask>.	Belarus	Argentina, Senegal, Liberia, Cameroon, England, Kenya, Mississippi, Alberta, Yemen, Belarus	Lithuania
Austria shares border with <mask>.	Hungary	Oman, Iraq, Saxony, Tanzania, Slovakia, Afghanistan, Kyrgyzstan, Moldova, Ethiopia, Hungary	Austria
European Union shares border with <mask>.	Belarus	Slovakia, Spain, Sudan, Gabon, Pakistan, Ghana, Scotland, Cambodia, Latvia, Belarus	European Union
Mecklenburg-Western Pomerania shares border with <mask>.	Brandenburg	Thailand, Taiwan, Nicaragua, Greece, Montenegro, Argentina, Rwanda, Ecuador, Haiti, Brandenburg	Mecklenburg-Western Pomerania
Croatia shares border with <mask>.	Serbia	Croatia, Missouri, Peru, Bulgaria, Austria, Canada, Wisconsin, Alberta, Botswana, Serbia	Croatia
Venezuela shares border with <mask>.	Brazil	Algeria, Hesse, Latvia, Afghanistan, Vietnam, Saskatchewan, Haiti, Cambodia, Hungary, Brazil	Venezuela
Pakistan shares border with <mask>.	Afghanistan	Virginia, Greece, Portugal, Germany, Switzerland, Israel, Philippines, Heidelberg, Kentucky, Afghanistan	Pakistan
British Columbia shares border with <mask>.	Alaska	Nebraska, Tanzania, Portugal, Wales, Louisiana, Tajikistan, Pakistan, Turkey, Guinea, Alaska	British Columbia
Nevada shares border with <mask>.	Utah	Mongolia, Botswana, Israel, Hungary, Iraq, Bulgaria, India, Queensland, Zimbabwe, Utah	Nevada
European Union shares border with <mask>.	Switzerland	Portugal, Ecuador, Benin, Oregon, Canada, Belize, Italy, Argentina, Michigan, Switzerland	European Union
Rhode Island shares border with <mask>.	Massachusetts	Montenegro, Nigeria, Saskatchewan, Texas, Albania, Ukraine, Singapore, Indonesia, Saxony, Massachusetts	Rhode Island
Peru shares border with <mask>.	Colombia	Bolivia, Zambia, Missouri, Argentina, Senegal, Malawi, Victoria, Botswana, Indiana, Colombia	Peru
Thuringia shares border with <mask>.	Hesse	Moldova, Slovakia, Japan, Kosovo, Alabama, Botswana, Niger, Romania, Nigeria, Hesse	Thuringia
Alabama shares border with <mask>.	Mississippi	Gabon, Singapore, Taiwan, Michigan, Azerbaijan, Iran, Victoria, Bolivia, Pennsylvania, Mississippi	Alabama
Virginia shares border with <mask>.	Kentucky	Romania, Hesse, Massachusetts, Virginia, Mali, Luxembourg, Croatia, India, Nebraska, Kentucky	Virginia
Guatemala shares border with <mask>.	Mexico	Kenya, Brunei, Tajikistan, Montana, Nicaragua, Massachusetts, Canada, Croatia, Kyrgyzstan, Mexico	Guatemala
Montana shares border with <mask>.	Wyoming	Louisiana, Iran, Botswana, Algeria, Argentina, Gibraltar, Vienna, Yemen, Nicaragua, Wyoming	Montana
Montenegro shares border with <mask>.	Croatia	Hamburg, Nebraska, Algeria, Indonesia, Tennessee, Afghanistan, Sweden, Libya, Iraq, Croatia	Montenegro
Tanzania shares border with <mask>.	Zambia	Heidelberg, Hesse, Croatia, Pakistan, Haiti, Denmark, Tajikistan, Colorado, Russia, Zambia	Tanzania
Bulgaria shares border with <mask>.	Romania	Israel, Jordan, Tanzania, Nigeria, Missouri, France, Hungary, Wisconsin, Georgia, Romania	Bulgaria
West Virginia shares border with <mask>.	Maryland	Albania, Ecuador, Serbia, Oman, Ghana, Alberta, Russia, Kansas, Beijing, Maryland	West Virginia
Iran shares border with <mask>.	Armenia	Senegal, Africa, Switzerland, Vermont, Chad, Brunei, Nebraska, Serbia, Oklahoma, Armenia	Iran
Slovakia shares border with <mask>.	Poland	Louisiana, Azerbaijan, Vienna, Massachusetts, Oklahoma, Algeria, Brooklyn, Romania, Africa, Poland	Slovakia
Kosovo shares border with <mask>.	Albania	Zambia, Turkey, Florida, Montenegro, Guatemala, Ukraine, Haiti, Nicaragua, Wyoming, Albania	Kosovo
Ukraine shares border with <mask>.	Belarus	Bavaria, Taiwan, Angola, Benin, Rwanda, Iraq, Iowa, Ukraine, Vienna, Belarus	Ukraine
Nebraska shares border with <mask>.	Colorado	Bulgaria, Lithuania, Alaska, Victoria, Yukon, Gibraltar, Paraguay, Ghana, Mexico, Colorado	Nebraska
Florida shares border with <mask>.	Alabama	Alberta, Armenia, Thailand, Nevada, Gabon, Oman, Colombia, Belgium, Iraq, Alabama	Florida
Sudan shares border with <mask>.	Chad	Ecuador, Wisconsin, Moldova, Japan, Venezuela, Mozambique, Ireland, Iraq, Guatemala, Chad	Sudan
Iowa shares border with <mask>.	Missouri	Wyoming, Massachusetts, Michigan, Serbia, Mali, Zimbabwe, Brandenburg, Austria, Gibraltar, Missouri	Iowa
The Gambia shares border with <mask>.	Senegal	Turkey, Poland, Brandenburg, Heidelberg, Japan, Alaska, Austria, Sudan, Libya, Senegal	The Gambia
Vietnam shares border with <mask>.	Cambodia	Brazil, Massachusetts, Alberta, Kentucky, Tanzania, Colombia, Slovenia, Ghana, Iran, Cambodia	Vietnam
Lithuania shares border with <mask>.	Poland	Greece, Africa, Moldova, Germany, Iowa, Syria, Philippines, Oklahoma, Sweden, Poland	Lithuania
Northwest Territories shares border with <mask>.	Saskatchewan	Montana, Vermont, Malaysia, France, Michigan, Greece, Uganda, Pennsylvania, Indiana, Saskatchewan	Northwest Territories
European Union shares border with <mask>.	Russia	Montana, Slovakia, Taiwan, Afghanistan, Azerbaijan, California, Minnesota, Gabon, Tennessee, Russia	European Union
European Union shares border with <mask>.	Serbia	Argentina, Montenegro, Canada, Scotland, Sweden, Ireland, Oregon, France, Taiwan, Serbia	European Union
Niger shares border with <mask>.	Nigeria	Utah, Quebec, Queensland, Mongolia, Tanzania, Afghanistan, Oman, Michigan, Zambia, Nigeria	Niger
Dominican Republic shares border with <mask>.	Haiti	Moldova, Mexico, Croatia, Belize, Ukraine, Colombia, Nepal, Senegal, Nigeria, Haiti	Dominican Republic
Nunavut shares border with <mask>.	Quebec	Bavaria, Austria, Egypt, Indonesia, Belize, Michigan, California, Poland, Missouri, Quebec	Nunavut
Albania shares border with <mask>.	Serbia	Colombia, Ecuador, England, Saxony, Ireland, Angola, Denmark, Minnesota, Slovakia, Serbia	Albania
Grenada shares border with <mask>.	Venezuela	Chad, Israel, Zimbabwe, England, Belize, Malawi, Germany, Hamburg, Kenya, Venezuela	Grenada
European Union shares border with <mask>.	Hungary	Rwanda, Hesse, Africa, England, Florida, Mississippi, Kosovo, Malaysia, Portugal, Hungary	European Union
Venezuela shares border with <mask>.	France	Saskatchewan, Kosovo, Bulgaria, Belgium, Laos, Cameroon, Illinois, Brunei, Bolivia, France	Venezuela
Mississippi shares border with <mask>.	Louisiana	Senegal, Ukraine, Nevada, Brandenburg, Ethiopia, Liberia, Nigeria, Egypt, Kentucky, Louisiana	Mississippi
Burkina Faso shares border with <mask>.	Mali	Ethiopia, Hesse, Mississippi, Chad, Laos, Saskatchewan, Zimbabwe, Tajikistan, Mexico, Mali	Burkina Faso
Moldova shares border with <mask>.	Ukraine	Denmark, Albania, Louisiana, Maryland, Lebanon, Oklahoma, Indiana, Africa, Thailand, Ukraine	Moldova
Algeria shares border with <mask>.	Mali	Italy, Wyoming, Quebec, Arizona, Liberia, Queensland, Alabama, Philippines, Ohio, Mali	Algeria
Russia shares border with <mask>.	Mongolia	Algeria, Belarus, Libya, Nebraska, Austria, Kentucky, Wyoming, Brooklyn, Belgium, Mongolia	Russia
Ivory Coast shares border with <mask>.	Ghana	Slovakia, Singapore, Croatia, Bavaria, Montana, Queensland, Jordan, Mississippi, Norway, Ghana	Ivory Coast
Sudan shares border with <mask>.	Uganda	Indiana, Delaware, Malawi, Yemen, Ukraine, Moldova, Paraguay, Missouri, Iran, Uganda	Sudan
Lower Saxony shares border with <mask>.	Hamburg	Luxembourg, Zimbabwe, Kenya, Canada, Laos, Albania, Gibraltar, Chad, Angola, Hamburg	Lower Saxony
Uganda shares border with <mask>.	Tanzania	Arkansas, Benin, Japan, Heidelberg, Nebraska, Arizona, Mongolia, Tennessee, Iran, Tanzania	Uganda
European Union shares border with <mask>.	Turkey	Africa, England, Texas, Croatia, Syria, Oregon, Austria, Nebraska, Ecuador, Turkey	European Union
New South Wales shares border with <mask>.	Queensland	Sweden, Laos, Colombia, Egypt, Louisiana, Nebraska, Gabon, Virginia, Brazil, Queensland	New South Wales
Oklahoma shares border with <mask>.	Texas	Latvia, Arizona, Gabon, Canada, Queensland, Arkansas, Mississippi, Indonesia, Poland, Texas	Oklahoma
Michigan shares border with <mask>.	Indiana	Namibia, Lithuania, Wales, Montenegro, Italy, Missouri, Oregon, Rwanda, Vienna, Indiana	Michigan
Saskatchewan shares border with <mask>.	Alberta	Scotland, Guyana, Thailand, Switzerland, California, Brooklyn, Singapore, Belgium, Haiti, Alberta	Saskatchewan
Honduras shares border with <mask>.	Guatemala	Namibia, Mexico, Brazil, Tanzania, Mali, Belgium, Peru, Argentina, Cameroon, Guatemala	Honduras
Delaware shares border with <mask>.	Pennsylvania	Ethiopia, Denmark, Haiti, Brunei, Minnesota, Alaska, Nigeria, Serbia, Panama, Pennsylvania	Delaware
Finland shares border with <mask>.	Sweden	Pakistan, Kyrgyzstan, Kansas, Zimbabwe, Michigan, Algeria, Nigeria, Africa, Portugal, Sweden	Finland
Mozambique shares border with <mask>.	Tanzania	Heidelberg, Kosovo, Oregon, Turkey, Serbia, Romania, California, Johannesburg, Kansas, Tanzania	Mozambique
Italy shares border with <mask>.	Switzerland	Azerbaijan, Afghanistan, Russia, Kyrgyzstan, Belize, Zambia, Georgia, Minnesota, Senegal, Switzerland	Italy
European Union shares border with <mask>.	Brazil	Hesse, Niger, Ghana, Angola, Brooklyn, Vienna, Massachusetts, Iran, England, Brazil	European Union
Chile shares border with <mask>.	Bolivia	Botswana, France, Iowa, Sweden, Arizona, Lithuania, Oman, Argentina, Virginia, Bolivia	Chile
Azerbaijan shares border with <mask>.	Turkey	Serbia, Tennessee, Montenegro, Angola, Iraq, Saxony, Azerbaijan, Venezuela, Syria, Turkey	Azerbaijan
Pretoria shares border with <mask>.	Johannesburg	Montana, Florida, Mississippi, Vermont, Minnesota, Alabama, Paraguay, Wisconsin, Hamburg, Johannesburg	Pretoria
Serbia shares border with <mask>.	Bulgaria	Belize, Brunei, Namibia, Yukon, Uzbekistan, Croatia, Kosovo, Brooklyn, Iran, Bulgaria	Serbia
Asia shares border with <mask>.	Africa	Slovakia, Liberia, Croatia, Vietnam, Switzerland, Laos, Uganda, England, Oman, Africa	Asia
Germany shares border with <mask>.	Belgium	Paraguay, Ukraine, Alaska, Iraq, Indonesia, Germany, Beijing, Queensland, Spain, Belgium	Germany
Argentina shares border with <mask>.	Bolivia	Norway, Rwanda, Alabama, Albania, Cameroon, Poland, Arizona, Serbia, Ukraine, Bolivia	Argentina
Israel shares border with <mask>.	Jordan	Saskatchewan, Utah, Haiti, Spain, Wisconsin, Norway, Tajikistan, Vermont, Yukon, Jordan	Israel
Hungary shares border with <mask>.	Slovenia	Maryland, Oman, Massachusetts, Mali, Taiwan, Philippines, Lebanon, Bavaria, Florida, Slovenia	Hungary
South Carolina shares border with <mask>.	Georgia	Afghanistan, Heidelberg, Texas, Gabon, Israel, Portugal, Benin, Wisconsin, Zimbabwe, Georgia	South Carolina
Dominican Republic shares border with <mask>.	Venezuela	Iran, Greece, Queensland, Switzerland, Hamburg, Tanzania, Hesse, Romania, Utah, Venezuela	Dominican Republic
Iran shares border with <mask>.	Azerbaijan	Malaysia, Uganda, Serbia, Nicaragua, Heidelberg, Iran, Egypt, Turkey, Libya, Azerbaijan	Iran
Mauritania shares border with <mask>.	Algeria	Libya, Nigeria, Ontario, Moldova, Malaysia, Arkansas, Florida, Tanzania, Luxembourg, Algeria	Mauritania
Belarus shares border with <mask>.	Lithuania	Somalia, Colorado, Hesse, Cameroon, India, Nebraska, Tennessee, Tajikistan, Denmark, Lithuania	Belarus
Idaho shares border with <mask>.	Montana	Arkansas, Nevada, Chad, Switzerland, Hesse, Belgium, Missouri, Oregon, Mozambique, Montana	Idaho
Honduras shares border with <mask>.	Nicaragua	Bulgaria, Sweden, Mongolia, Alabama, Botswana, Victoria, Canada, Africa, Indonesia, Nicaragua	Honduras
Iraq shares border with <mask>.	Iran	Delaware, Germany, Gabon, Texas, Gibraltar, Heidelberg, Georgia, Brazil, Alaska, Iran	Iraq
Illinois shares border with <mask>.	Missouri	Mexico, Brooklyn, Iran, Botswana, Vermont, Vienna, Yukon, Alabama, Greece, Missouri	Illinois
Nevada shares border with <mask>.	Idaho	Ontario, France, Argentina, Liberia, Austria, Lebanon, Guatemala, Nicaragua, Alberta, Idaho	Nevada
South Africa shares border with <mask>.	Botswana	Gabon, Ohio, Germany, Illinois, Azerbaijan, Georgia, Poland, Bulgaria, Guatemala, Botswana	South Africa
Togo shares border with <mask>.	Benin	Switzerland, Wales, Belize, Mexico, Croatia, Quebec, Ireland, Johannesburg, Brazil, Benin	Togo
Zambia shares border with <mask>.	Zimbabwe	Bavaria, Rwanda, Tajikistan, Wyoming, Guatemala, Texas, Greece, Slovenia, Indonesia, Zimbabwe	Zambia
Iran shares border with <mask>.	Turkey	Colombia, Ohio, Alaska, Yukon, Peru, Virginia, Wyoming, Hesse, Laos, Turkey	Iran
Indonesia shares border with <mask>.	Malaysia	Hamburg, Norway, Nebraska, Africa, Saskatchewan, Niger, Montenegro, Bulgaria, Spain, Malaysia	Indonesia
Schleswig-Holstein shares border with <mask>.	Hamburg	Louisiana, Kyrgyzstan, Paraguay, Nebraska, India, Ohio, Japan, Indiana, Jordan, Hamburg	Schleswig-Holstein
Saudi Arabia shares border with <mask>.	Iraq	Senegal, Mozambique, Albania, Arkansas, Gibraltar, Malaysia, Portugal, Idaho, Kosovo, Iraq	Saudi Arabia
Pakistan shares border with <mask>.	India	Portugal, Michigan, Sweden, California, Argentina, Sudan, Azerbaijan, Florida, Quebec, India	Pakistan
Idaho shares border with <mask>.	Nevada	Victoria, Illinois, Lithuania, Missouri, Germany, Somalia, Thailand, California, Cambodia, Nevada	Idaho
Louisiana shares border with <mask>.	Arkansas	Pakistan, Slovenia, Benin, Vienna, Brunei, Armenia, Zimbabwe, Missouri, Ukraine, Arkansas	Louisiana
Czech Republic shares border with <mask>.	Slovakia	Iowa, Indiana, Idaho, Laos, Belarus, Portugal, Alaska, Gibraltar, Heidelberg, Slovakia	Czech Republic
Israel shares border with <mask>.	Egypt	Slovenia, Oman, Nevada, Turkey, Hesse, Mississippi, Montana, Mali, Lithuania, Egypt	Israel
Iraq shares border with <mask>.	Jordan	Laos, Minnesota, Kyrgyzstan, Slovenia, Nicaragua, Sudan, Arizona, Moldova, Venezuela, Jordan	Iraq
Poland shares border with <mask>.	Ukraine	Iowa, Bavaria, Moldova, Georgia, Pakistan, Niger, Lebanon, Zimbabwe, Panama, Ukraine	Poland
Zambia shares border with <mask>.	Angola	Victoria, Libya, Slovakia, Malawi, Canada, Latvia, Ontario, Panama, Ohio, Angola	Zambia
Tianjin shares border with <mask>.	Beijing	Niger, California, Indonesia, Serbia, Sudan, Ethiopia, Quebec, Kenya, Moldova, Beijing	Tianjin
Senegal shares border with <mask>.	Mali	Jordan, Belarus, Victoria, Turkey, Montenegro, Africa, Taiwan, Canada, Tennessee, Mali	Senegal
Greece shares border with <mask>.	Albania	Arizona, Bolivia, Kyrgyzstan, Colorado, Egypt, Brooklyn, Idaho, Florida, Haiti, Albania	Greece
Slovakia shares border with <mask>.	Ukraine	Nepal, Colorado, Panama, Venezuela, Sudan, Idaho, Alberta, Poland, Hesse, Ukraine	Slovakia
Montenegro shares border with <mask>.	Serbia	Brandenburg, Liberia, Louisiana, Algeria, Ethiopia, Wisconsin, Indiana, Colorado, Nicaragua, Serbia	Montenegro
Uzbekistan shares border with <mask>.	Kyrgyzstan	Oman, Argentina, Vienna, Belgium, Nebraska, Germany, Ghana, Moldova, Ohio, Kyrgyzstan	Uzbekistan
Nunavut shares border with <mask>.	Ontario	Wyoming, Slovakia, Nevada, Indonesia, Montana, Paraguay, Niger, Mississippi, Taiwan, Ontario	Nunavut
New South Wales shares border with <mask>.	Victoria	Singapore, Mexico, Italy, Sweden, Nepal, Louisiana, Serbia, Brazil, Argentina, Victoria	New South Wales
Illinois shares border with <mask>.	Indiana	Kansas, Rwanda, Ukraine, Norway, Thailand, Cambodia, Tajikistan, Victoria, Kentucky, Indiana	Illinois
Indiana shares border with <mask>.	Michigan	Paraguay, Philippines, Montana, Saxony, Ethiopia, Jordan, Tanzania, Zambia, Illinois, Michigan	Indiana
Nebraska shares border with <mask>.	Missouri	Belgium, Namibia, Singapore, Austria, Florida, Iraq, Serbia, Pennsylvania, Botswana, Missouri	Nebraska
Colorado shares border with <mask>.	Kansas	Johannesburg, Montana, Albania, Israel, Malawi, Mongolia, Norway, Uganda, Tennessee, Kansas	Colorado
Brazil shares border with <mask>.	Venezuela	Africa, Nepal, France, Lithuania, Wyoming, Tajikistan, Indiana, Libya, Malawi, Venezuela	Brazil
Central African Republic shares border with <mask>.	Cameroon	Saskatchewan, Haiti, Afghanistan, Maryland, India, Vienna, Serbia, Sweden, Ecuador, Cameroon	Central African Republic
Zambia shares border with <mask>.	Botswana	Portugal, Mississippi, Uganda, Rwanda, Philippines, Peru, Haiti, Vietnam, Ontario, Botswana	Zambia
Niger shares border with <mask>.	Benin	Ohio, Utah, Colombia, Mexico, Singapore, Louisiana, Gabon, Michigan, Uganda, Benin	Niger
Singapore shares border with <mask>.	Indonesia	Ireland, Singapore, Wales, Jordan, California, Bavaria, Benin, Sudan, Taiwan, Indonesia	Singapore
Central African Republic shares border with <mask>.	Sudan	Sweden, Alaska, Florida, Brooklyn, Idaho, Mozambique, Scotland, Utah, Gabon, Sudan	Central African Republic
Maryland shares border with <mask>.	Virginia	Chad, Somalia, Afghanistan, Vietnam, Iowa, Missouri, Nevada, Ecuador, Canada, Virginia	Maryland
Switzerland shares border with <mask>.	Germany	Ireland, Delaware, Iraq, Thailand, Croatia, Vienna, Oman, Angola, Gibraltar, Germany	Switzerland
People's Republic of China shares border with <mask>.	Pakistan	Romania, Bolivia, Albania, Virginia, Serbia, Switzerland, Saskatchewan, Tajikistan, Japan, Pakistan	People's Republic of China
Namibia shares border with <mask>.	Zambia	Brandenburg, Utah, Rwanda, Moldova, Slovenia, Alaska, Iowa, Uganda, Canada, Zambia	Namibia
Gaza Strip shares border with <mask>.	Egypt	Uzbekistan, Wyoming, Bulgaria, Kosovo, Chile, Scotland, Romania, Brandenburg, Angola, Egypt	Gaza Strip
People's Republic of China shares border with <mask>.	Afghanistan	Azerbaijan, Ukraine, Alaska, Mozambique, Hamburg, Uzbekistan, Malawi, Botswana, Taiwan, Afghanistan	People's Republic of China
North Carolina shares border with <mask>.	Georgia	Hamburg, Hesse, Chile, Guatemala, Indiana, Nigeria, Cameroon, Iraq, Jordan, Georgia	North Carolina
Guinea shares border with <mask>.	Mali	Nigeria, Jordan, Singapore, Yemen, Iraq, Oregon, Poland, Gibraltar, Nebraska, Mali	Guinea
Oklahoma shares border with <mask>.	Missouri	Moldova, England, Denmark, Minnesota, Oklahoma, Alberta, Montenegro, Sudan, Nigeria, Missouri	Oklahoma
Cameroon shares border with <mask>.	Nigeria	Alabama, Sweden, Niger, Michigan, Zimbabwe, Mozambique, Chile, Virginia, Bolivia, Nigeria	Cameroon
Lebanon shares border with <mask>.	Israel	Italy, Bolivia, Hesse, Lebanon, Ontario, Benin, Mali, Brazil, Croatia, Israel	Lebanon
Chad shares border with <mask>.	Cameroon	Queensland, Saxony, Chile, Yemen, Ethiopia, Croatia, Ecuador, Angola, Nebraska, Cameroon	Chad
Michigan shares border with <mask>.	Illinois	Pennsylvania, Iowa, Ethiopia, Taiwan, Gabon, Kosovo, Angola, Lithuania, Hamburg, Illinois	Michigan
North Macedonia shares border with <mask>.	Greece	Hamburg, Venezuela, Oklahoma, France, Belgium, Florida, Michigan, Queensland, Angola, Greece	North Macedonia
Turkey shares border with <mask>.	Armenia	Alaska, Nevada, Serbia, Nepal, Utah, Uganda, Algeria, Indiana, Japan, Armenia	Turkey
Arizona shares border with <mask>.	California	Malawi, Arkansas, Saxony, Oregon, Tennessee, Minnesota, Israel, Maryland, Luxembourg, California	Arizona
South Africa shares border with <mask>.	Zimbabwe	Austria, Laos, Cambodia, Iowa, Hesse, Brazil, Senegal, Vienna, Switzerland, Zimbabwe	South Africa
Tennessee shares border with <mask>.	Alabama	Iran, Lebanon, Montana, Mali, Kenya, Cameroon, Indiana, Gabon, Luxembourg, Alabama	Tennessee
Suriname shares border with <mask>.	Brazil	Johannesburg, California, Thailand, Gibraltar, Taiwan, Botswana, Bolivia, Ghana, Wales, Brazil	Suriname
Romania shares border with <mask>.	Serbia	Ecuador, Brooklyn, Vienna, Nevada, Ireland, Heidelberg, Laos, Missouri, Malaysia, Serbia	Romania
New Jersey shares border with <mask>.	Pennsylvania	Indonesia, Belize, Croatia, Malaysia, Botswana, Senegal, Romania, Chile, Chad, Pennsylvania	New Jersey
Soviet Union shares border with <mask>.	Turkey	Iraq, Kosovo, Poland, Greece, England, Mexico, Saskatchewan, Romania, Slovakia, Turkey	Soviet Union
Hungary shares border with <mask>.	Serbia	Mississippi, Poland, Afghanistan, Niger, Ecuador, Laos, Paraguay, Illinois, Nepal, Serbia	Hungary
Hungary shares border with <mask>.	Romania	Singapore, Alaska, Louisiana, Quebec, Mongolia, Zimbabwe, Arizona, Mozambique, Croatia, Romania	Hungary
Berlin shares border with <mask>.	Brandenburg	Armenia, Nepal, Senegal, Bulgaria, Guyana, Benin, Malawi, Tanzania, Quebec, Brandenburg	Berlin
Michigan shares border with <mask>.	Wisconsin	Haiti, Colombia, Bavaria, Indonesia, Florida, Albania, Oregon, Nebraska, Russia, Wisconsin	Michigan
New Hampshire shares border with <mask>.	Quebec	Malawi, Virginia, Mexico, Ohio, Missouri, Jordan, Canada, Indiana, Austria, Quebec	New Hampshire
Lebanon shares border with <mask>.	Syria	Cambodia, Indiana, Saxony, Idaho, Cameroon, Libya, Albania, Utah, Portugal, Syria	Lebanon
Burundi shares border with <mask>.	Rwanda	Albania, Sweden, Chile, Brooklyn, Lebanon, Hamburg, Liberia, Hungary, Alabama, Rwanda	Burundi
Spain shares border with <mask>.	Gibraltar	Vietnam, Alberta, Greece, Zambia, Georgia, Kansas, Louisiana, Thailand, Massachusetts, Gibraltar	Spain
Romania shares border with <mask>.	Ukraine	Utah, Zimbabwe, Armenia, Arkansas, Missouri, Wales, Saxony, Alberta, Brunei, Ukraine	Romania
Angola shares border with <mask>.	Namibia	Alberta, Belize, Bavaria, Moldova, Liberia, Colombia, Israel, Cambodia, Singapore, Namibia	Angola
South Dakota shares border with <mask>.	Montana	Philippines, Uzbekistan, Colorado, Cambodia, Victoria, France, Armenia, Hesse, Denmark, Montana	South Dakota
Wisconsin shares border with <mask>.	Iowa	Iran, Russia, Ohio, Wyoming, Botswana, Oklahoma, Portugal, California, Guinea, Iowa	Wisconsin
Wisconsin shares border with <mask>.	Illinois	Syria, Egypt, Nicaragua, Tanzania, Lithuania, England, Austria, Brandenburg, Ghana, Illinois	Wisconsin
Belarus shares border with <mask>.	Latvia	Guatemala, Oregon, California, Peru, Cambodia, Pennsylvania, Missouri, Algeria, Libya, Latvia	Belarus
Poland shares border with <mask>.	Lithuania	Saxony, Guatemala, Portugal, Indiana, Mongolia, Belize, Nevada, Ukraine, Azerbaijan, Lithuania	Poland
United States of America shares border with <mask>.	Mexico	Lithuania, Philippines, Serbia, Norway, Scotland, Illinois, Quebec, Kansas, Greece, Mexico	United States of America
Bolivia shares border with <mask>.	Paraguay	Tennessee, Wisconsin, Switzerland, Indiana, Philippines, Yemen, Latvia, Gabon, Georgia, Paraguay	Bolivia
Texas shares border with <mask>.	Arkansas	Alabama, Colorado, Philippines, Senegal, Kenya, California, Armenia, Botswana, Heidelberg, Arkansas	Texas
Saxony shares border with <mask>.	Bavaria	Missouri, Kosovo, Belgium, Ghana, Utah, Georgia, Hungary, Malawi, Philippines, Bavaria	Saxony
Maine shares border with <mask>.	Quebec	Tanzania, Slovakia, Cameroon, Namibia, Rwanda, Ghana, Somalia, Thailand, Albania, Quebec	Maine
